,mbia_male,mbia_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.5103006,0.4115352,"('unsociable', 'sociable')",-0.2654918,-0.44005632,0.1224044,-0.0142606,-0.136665
1,-0.37239623,-0.45935377,"('unfriendly', 'friendly')",1.7701845,1.6464227,0.6988941,0.5935345,-0.1053596
2,1.0838518,1.097702,"('unlikable', 'likable')",0.49341774,0.5950551,0.7886348,0.8463786,0.0577438
3,0.09973574,0.3253428,"('repellent', 'pleasant')",0.26503018,0.36655557,0.182383,0.3459492,0.1635662
4,0.02200099,-0.033410847,"('disliked', 'liked')",-6.2984605,-6.386374,-3.1382298,-3.2098925,-0.0716627
5,-1.1462357,-1.2333158,"('distant', 'outgoing')",-0.1826224,-0.21328491,-0.6644291,-0.7233003,-0.0588712
6,-1.4039667,-1.4933662,"('distant', 'open')",0.27580136,0.25640106,-0.5640826,-0.6184826,-0.0544
7,0.64252853,0.77962995,"('insensitive', 'sensitive')",0.7832808,0.7972578,0.7129047,0.7884439,0.0755392
8,-0.71692693,-0.7593247,"('unaffectionate', 'affectionate')",1.0421952,0.9162951,0.1626341,0.0784852,-0.0841489
9,-0.3027183,-0.3800017,"('unaffectionate', 'caring')",1.2278688,1.0958833,0.4625753,0.3579408,-0.1046345
10,0.5633119,0.69715434,"('unsympathetic', 'sympathetic')",-0.46731436,-0.49719414,0.0479988,0.0999801,0.0519813
11,0.26640517,0.32816234,"('unhelpful', 'helpful')",1.4376941,1.4858466,0.8520496,0.9070045,0.0549549
12,0.8415367,1.0001768,"('unsupportive', 'supportive')",-1.7482105,-1.7743194,-0.4533369,-0.3870713,0.0662656
13,0.3572205,0.36903766,"('impolite', 'polite')",-0.44771615,-0.38933954,-0.0452478,-0.0101509,0.0350969
14,1.392962,1.3885815,"('antisocial', 'social')",-0.10144106,-0.17270404,0.6457605,0.6079388,-0.0378217
15,0.41125658,0.19862524,"('boring', 'funny')",0.97685707,0.89904386,0.6940568,0.5488346,-0.1452222
16,-0.8364981,-0.85996443,"('unpopular', 'popular')",0.018580697,0.103923686,-0.4089587,-0.3780204,0.0309383
17,-0.298733,-0.20044543,"('nasty', 'nice')",-0.42108035,-0.3758592,-0.3599067,-0.2881523,0.0717544
18,0.026140053,0.054950736,"('disagreeable', 'welcoming')",-0.36737823,-0.38872877,-0.1706191,-0.166889,0.0037301
19,-1.029307,-1.044246,"('inhospitable', 'hospitable')",0.030249491,0.09980866,-0.4995288,-0.4722186,0.0273102
20,0.23179564,0.33475927,"('rough', 'thoughtful')",1.0152675,0.9632085,0.6235316,0.6489839,0.0254523
21,0.8816816,0.9857367,"('immoral', 'moral')",-0.5104875,-0.48733178,0.1855971,0.2492025,0.0636054
22,0.5050099,0.6031781,"('untrustworthy', 'trustworthy')",-0.8247212,-0.8803051,-0.1598557,-0.1385635,0.0212922
23,0.4362678,0.5256697,"('insincere', 'sincere')",5.5790424,5.5440764,3.0076551,3.034873,0.0272179
24,0.674946,0.6506938,"('dishonest', 'honest')",0.61064446,0.5679568,0.6427952,0.6093253,-0.0334699
25,-0.65175146,-0.77333426,"('egoistic', 'altruistic')",1.5478778,1.4824902,0.4480632,0.354578,-0.0934852
26,1.4926491,1.3132044,"('hardhearted', 'benevolent')",2.0070097,1.9121104,1.7498294,1.6126574,-0.137172
27,-0.33670488,-0.35188326,"('hardhearted', 'softhearted')",1.4623623,1.3446888,0.5628287,0.4964027,-0.066426
28,0.29130247,0.21638721,"('disloyal', 'loyal')",0.9715182,0.79317707,0.6314104,0.5047821,-0.1266283
29,0.19224358,0.12646028,"('unfair', 'fair')",-0.26197454,-0.437302,-0.0348655,-0.1554209,-0.1205554
30,1.7371815,1.7732503,"('intolerant', 'tolerant')",1.5405366,1.5680463,1.638859,1.6706483,0.0317893
