,shack_male,shack_female,tuple,average_male,average_female,female-male
0,0.018218137,-0.12700519,"('unsociable', 'sociable')",0.0182181,-0.1270052,-0.1452233
1,1.5057346,1.4906338,"('unfriendly', 'friendly')",1.5057346,1.4906338,-0.0151008
2,0.013044961,0.096252546,"('unlikable', 'likable')",0.013045,0.0962525,0.0832075
3,0.23871744,0.5779768,"('repellent', 'pleasant')",0.2387174,0.5779768,0.3392594
4,-7.512322,-7.535553,"('disliked', 'liked')",-7.5123219,-7.535553,-0.0232311
5,-0.68601495,-0.4766806,"('distant', 'outgoing')",-0.686015,-0.4766806,0.2093344
6,-0.3827686,-0.1481069,"('distant', 'open')",-0.3827686,-0.1481069,0.2346617
7,0.99004406,1.187698,"('insensitive', 'sensitive')",0.9900441,1.187698,0.1976539
8,1.3059596,1.2272527,"('unaffectionate', 'affectionate')",1.3059596,1.2272527,-0.0787069
9,1.9872652,2.1323588,"('unaffectionate', 'caring')",1.9872652,2.1323588,0.1450936
10,0.5694548,0.546971,"('unsympathetic', 'sympathetic')",0.5694548,0.546971,-0.0224838
11,1.8971448,2.0918252,"('unhelpful', 'helpful')",1.8971448,2.0918252,0.1946804
12,-1.4609796,-1.4106286,"('unsupportive', 'supportive')",-1.4609796,-1.4106286,0.050351
13,0.12567654,-0.042586364,"('impolite', 'polite')",0.1256765,-0.0425864,-0.1682629
14,0.21770133,0.027464725,"('antisocial', 'social')",0.2177013,0.0274647,-0.1902366
15,0.5812366,0.42533904,"('boring', 'funny')",0.5812366,0.425339,-0.1558976
16,-0.44398963,-0.27959228,"('unpopular', 'popular')",-0.4439896,-0.2795923,0.1643973
17,-0.34837726,-0.28100628,"('nasty', 'nice')",-0.3483773,-0.2810063,0.067371
18,-0.4589943,-0.4081298,"('disagreeable', 'welcoming')",-0.4589943,-0.4081298,0.0508645
19,-0.60584074,-0.49257833,"('inhospitable', 'hospitable')",-0.6058407,-0.4925783,0.1132624
20,0.35203385,0.17273344,"('rough', 'thoughtful')",0.3520339,0.1727334,-0.1793005
21,-0.16110966,-0.13207299,"('immoral', 'moral')",-0.1611097,-0.132073,0.0290367
22,-1.0390804,-0.7942914,"('untrustworthy', 'trustworthy')",-1.0390804,-0.7942914,0.244789
23,7.09582,7.3456206,"('insincere', 'sincere')",7.09582,7.3456206,0.2498006
24,1.8425816,1.9305694,"('dishonest', 'honest')",1.8425816,1.9305694,0.0879878
25,1.3464892,1.2815449,"('egoistic', 'altruistic')",1.3464892,1.2815449,-0.0649443
26,1.1919308,0.56833005,"('hardhearted', 'benevolent')",1.1919308,0.56833,-0.6236008
27,1.8368211,1.6446128,"('hardhearted', 'softhearted')",1.8368211,1.6446128,-0.1922083
28,1.3383652,1.312366,"('disloyal', 'loyal')",1.3383652,1.312366,-0.0259992
29,-0.74504113,-0.827585,"('unfair', 'fair')",-0.7450411,-0.827585,-0.0825439
30,1.0933254,1.0865287,"('intolerant', 'tolerant')",1.0933254,1.0865287,-0.0067967
31,-1.3885872,-1.3841774,"('evil', 'good')",-1.3885872,-1.3841774,0.0044098
32,1.5569837,1.1988767,"('unkind', 'kind')",1.5569837,1.1988767,-0.358107
33,-0.06279067,-0.042272292,"('wrong', 'right')",-0.0627907,-0.0422723,0.0205184
34,4.9471908,5.391453,"('mean', 'honorable')",4.9471908,5.3914528,0.444262
35,-0.70797175,-0.7162675,"('corrupt', 'incorrupt')",-0.7079718,-0.7162675,-0.0082957
36,-0.4398814,-0.54849887,"('hostile', 'amicable')",-0.4398814,-0.5484989,-0.1086175
37,0.9394289,0.99476945,"('fake', 'genuine')",0.9394289,0.9947695,0.0553406
38,0.27827093,0.38751617,"('untruthful', 'truthful')",0.2782709,0.3875162,0.1092453
39,0.8165415,0.7506202,"('exploitative', 'cooperative')",0.8165415,0.7506202,-0.0659213
40,-1.8883662,-1.897556,"('stingy', 'generous')",-1.8883662,-1.8975559,-0.0091897
41,0.619009,0.1626478,"('unforgiving', 'forgiving')",0.619009,0.1626478,-0.4563612
42,-3.1781461,-3.0003004,"('unreliable', 'reliable')",-3.1781461,-3.0003004,0.1778457
43,0.7661904,0.791007,"('irresponsible', 'responsible')",0.7661904,0.791007,0.0248166
44,-1.632542,-1.6356511,"('prejudiced', 'unprejudiced')",-1.632542,-1.6356511,-0.0031091
45,-0.08340423,-0.0019320939,"('incompetent', 'competent')",-0.0834042,-0.0019321,0.0814721
46,-0.9132892,-0.9605508,"('uncompetitive', 'competitive')",-0.9132892,-0.9605508,-0.0472616
47,4.92742,5.1232285,"('stupid', 'smart')",4.9274201,5.1232285,0.1958084
48,0.9002596,0.69894737,"('unintelligent', 'intelligent')",0.9002596,0.6989474,-0.2013122
49,-0.110477254,0.09444159,"('unable', 'able')",-0.1104773,0.0944416,0.2049189
50,-0.53229105,-0.36248383,"('clumsy', 'skillful')",-0.5322911,-0.3624838,0.1698073
51,0.8446113,0.8326435,"('uneducated', 'educated')",0.8446113,0.8326435,-0.0119678
52,-0.2226403,-0.11066805,"('irrational', 'rational')",-0.2226403,-0.110668,0.1119723
53,-0.11068496,-0.152515,"('uncreative', 'creative')",-0.110685,-0.152515,-0.04183
54,0.91447425,1.2452579,"('incapable', 'capable')",0.9144742,1.2452579,0.3307837
55,0.78111386,0.8125291,"('incompetent', 'clever')",0.7811139,0.8125291,0.0314152
56,0.50623024,0.6880468,"('impractical', 'practical')",0.5062302,0.6880468,0.1818166
57,-3.1727014,-3.2026606,"('unimaginative', 'imaginative')",-3.1727014,-3.2026606,-0.0299592
58,-0.05460292,-0.09993905,"('undiscriminating', 'discriminating')",-0.0546029,-0.099939,-0.0453361
59,-0.33955812,-0.18153541,"('foolish', 'wise')",-0.3395581,-0.1815354,0.1580227
60,0.49485144,0.5619668,"('inefficient', 'efficient')",0.4948514,0.5619668,0.0671154
61,0.4571588,0.2663686,"('illogical', 'logical')",0.4571588,0.2663686,-0.1907902
62,0.7711127,1.1395452,"('incompetent', 'brilliant')",0.7711127,1.1395452,0.3684325
63,0.5717436,0.61674243,"('unperceptive', 'insightful')",0.5717436,0.6167424,0.0449988
64,-7.2278237,-7.0818434,"('shy', 'confident')",-7.2278237,-7.0818434,0.1459803
65,-0.027004525,0.15312132,"('insecure', 'secure')",-0.0270045,0.1531213,0.1801258
66,-0.65965176,-0.70719767,"('inactive', 'active')",-0.6596518,-0.7071977,-0.0475459
67,-0.59940916,-0.68238795,"('doubtful', 'determined')",-0.5994092,-0.6823879,-0.0829787
68,-1.044796,-0.8133668,"('dependent', 'independent')",-1.044796,-0.8133668,0.2314292
69,-2.0742059,-2.0102582,"('lazy', 'industrious')",-2.0742059,-2.0102582,0.0639477
70,0.5330126,0.8051343,"('lethargic', 'energetic')",0.5330126,0.8051343,0.2721217
71,0.3343335,0.3973027,"('diffident', 'self-confident')",0.3343335,0.3973027,0.0629692
72,0.53791326,0.6507999,"('unambitious', 'ambitious')",0.5379133,0.6507999,0.1128866
73,-3.4218273,-3.0035534,"('helpless', 'self-reliant')",-3.4218273,-3.0035534,0.4182739
74,-0.10689228,-0.27704823,"('undedicated', 'dedicated')",-0.1068923,-0.2770482,-0.1701559
75,-1.7350072,-1.4949288,"('meek', 'impulsive')",-1.7350072,-1.4949288,0.2400784
76,0.3514219,0.18730868,"('anxious', 'daring')",0.3514219,0.1873087,-0.1641132
77,-1.3374923,-1.199533,"('unmotivated', 'motivated')",-1.3374923,-1.199533,0.1379593
78,-0.32476595,-0.41285035,"('nonresilient', 'resilient')",-0.324766,-0.4128504,-0.0880844
79,-0.27410096,-0.18115626,"('wavering', 'unwavering')",-0.274101,-0.1811563,0.0929447
80,-0.19968778,-0.30765507,"('dominated', 'dominating')",-0.1996878,-0.3076551,-0.1079673
81,-0.41620857,-0.39879116,"('submissive', 'aggressive')",-0.4162086,-0.3987912,0.0174174
82,6.2380657,6.679852,"('poor', 'rich')",6.2380657,6.679852,0.4417863
83,-0.36644685,-0.45637172,"('powerless', 'powerful')",-0.3664469,-0.4563717,-0.0899248
84,0.2616913,0.30814976,"('inferior', 'superior')",0.2616913,0.3081498,0.0464585
85,-0.7620734,-1.0000275,"('insignificant', 'prestigious')",-0.7620734,-1.0000275,-0.2379541
86,0.5691518,0.3007828,"('uninfluential', 'influential')",0.5691518,0.3007828,-0.268369
87,0.40176228,0.5830155,"('unsuccessful', 'successful')",0.4017623,0.5830155,0.1812532
88,0.12574923,0.0538582,"('low', 'eminent')",0.1257492,0.0538582,-0.071891
