,teledyne_male,teledyne_female,tuple,technologies_male,technologies_female,average_male,average_female,female-male
30,-0.76780826,-0.7391114,"('intolerant', 'tolerant')",1.3422625,1.3139223,0.2872271,0.2874054,0.0001783
31,0.27963975,0.34950352,"('evil', 'good')",-1.108967,-1.173526,-0.4146636,-0.4120113,0.0026523
32,-1.0017487,-1.0239774,"('unkind', 'kind')",0.27134374,0.18560505,-0.3652025,-0.4191862,-0.0539837
33,0.47404066,0.34248722,"('wrong', 'right')",0.057947226,-0.07124536,0.265994,0.1356209,-0.1303731
34,-0.73175395,-0.54433244,"('mean', 'honorable')",3.5576987,3.650106,1.4129725,1.5528867,0.1399142
35,0.8980107,0.73659354,"('corrupt', 'incorrupt')",-0.17791496,-0.2831896,0.3600478,0.226702,-0.1333458
36,0.041464362,-0.08960781,"('hostile', 'amicable')",-0.027275309,-0.2445207,0.0070945,-0.1670642,-0.1741587
37,-0.5610641,-0.52516735,"('fake', 'genuine')",-0.19355325,-0.23025152,-0.3773087,-0.3777094,-0.0004007
38,-1.3640594,-1.3628948,"('untruthful', 'truthful')",-0.11638828,-0.07705121,-0.7402239,-0.719973,0.0202509
39,0.58325386,0.59188545,"('exploitative', 'cooperative')",0.2825455,0.33745447,0.4328997,0.4646699,0.0317702
40,0.1305864,0.108862676,"('stingy', 'generous')",-1.5180889,-1.5469797,-0.6937513,-0.7190585,-0.0253072
41,-0.65465164,-0.63552284,"('unforgiving', 'forgiving')",0.0025835,-0.055015557,-0.3260341,-0.3452692,-0.0192351
42,-0.32814884,-0.17240235,"('unreliable', 'reliable')",-3.8880994,-3.8273199,-2.1081243,-1.9998611,0.1082632
43,-1.8481416,-1.7593462,"('irresponsible', 'responsible')",-0.31174147,-0.33178183,-1.0799415,-1.0455641,0.0343774
44,0.86607045,0.835039,"('prejudiced', 'unprejudiced')",-0.9101795,-0.82913786,-0.0220545,0.0029506,0.0250051
45,-2.1184304,-2.000359,"('incompetent', 'competent')",-0.46288887,-0.51189375,-1.2906597,-1.2561264,0.0345333
46,-1.8331138,-1.761758,"('uncompetitive', 'competitive')",-0.8450447,-0.7831273,-1.3390793,-1.2724426,0.0666367
47,-0.019982016,0.11263088,"('stupid', 'smart')",4.480206,4.535388,2.2301121,2.3240094,0.0938973
48,-0.46109626,-0.4583977,"('unintelligent', 'intelligent')",0.9814163,1.0730325,0.26016,0.3073174,0.0471574
49,-0.49317873,-0.3496623,"('unable', 'able')",-0.026742598,0.07174003,-0.2599607,-0.1389611,0.1209996
50,0.58637846,0.5790132,"('clumsy', 'skillful')",0.0679694,0.036048792,0.3271739,0.307531,-0.0196429
51,-1.1398776,-1.1343703,"('uneducated', 'educated')",0.054202907,0.037915204,-0.5428373,-0.5482275,-0.0053902
52,1.1835306,0.9128707,"('irrational', 'rational')",0.17978323,-0.04219888,0.6816569,0.4353359,-0.246321
53,-1.2338018,-1.2930566,"('uncreative', 'creative')",0.21703176,0.140971,-0.5083851,-0.5760428,-0.0676577
54,-1.2742608,-1.3891922,"('incapable', 'capable')",0.69101834,0.6138287,-0.2916212,-0.3876818,-0.0960606
55,-1.1419756,-1.0291626,"('incompetent', 'clever')",0.39278263,0.46128297,-0.3745965,-0.2839398,0.0906567
56,-0.58656526,-0.50554323,"('impractical', 'practical')",-0.2467733,-0.2342031,-0.4166693,-0.3698732,0.0467961
57,-1.2312868,-1.2044122,"('unimaginative', 'imaginative')",-2.0677195,-2.0334036,-1.6495031,-1.6189079,0.0305952
58,-0.78383434,-0.7981229,"('undiscriminating', 'discriminating')",-0.30293244,-0.34717783,-0.5433834,-0.5726504,-0.029267
59,1.0076879,0.94973546,"('foolish', 'wise')",0.21835542,0.14129698,0.6130217,0.5455163,-0.0675054
60,-1.393798,-1.2001663,"('inefficient', 'efficient')",0.31947017,0.4964523,-0.5371639,-0.351857,0.1853069
61,-0.7945882,-0.9048396,"('illogical', 'logical')",0.10167466,-0.038316183,-0.3464568,-0.4715779,-0.1251211
62,-1.0109823,-0.89053637,"('incompetent', 'brilliant')",0.13673179,0.2603588,-0.4371252,-0.3150888,0.1220364
63,-1.8158988,-1.6723279,"('unperceptive', 'insightful')",-0.12063082,-0.043637816,-0.9682648,-0.8579829,0.1102819
64,0.120783806,0.15947585,"('shy', 'confident')",-4.7901487,-4.779295,-2.3346825,-2.3099096,0.0247729
65,-0.8874785,-0.9117973,"('insecure', 'secure')",-0.25931346,-0.17077884,-0.573396,-0.5412881,0.0321079
66,0.016749144,-0.0988548,"('inactive', 'active')",-0.105362706,-0.17761497,-0.0443068,-0.1382349,-0.0939281
67,0.598103,0.6131905,"('doubtful', 'determined')",-0.13998629,-0.104849994,0.2290584,0.2541702,0.0251118
68,-0.818099,-0.7857335,"('dependent', 'independent')",-0.8101024,-0.75636864,-0.8141007,-0.771051,0.0430497
69,1.6079755,1.5541118,"('lazy', 'industrious')",-0.23020682,-0.1769801,0.6888843,0.6885659,-0.0003184
70,-1.692025,-1.5867325,"('lethargic', 'energetic')",-0.64165246,-0.61350304,-1.1668386,-1.1001178,0.0667208
71,0.079710975,0.06664852,"('diffident', 'self-confident')",0.43864578,0.4309844,0.2591784,0.2488165,-0.0103619
72,-0.7449599,-0.754265,"('unambitious', 'ambitious')",-0.79087,-0.76311874,-0.767915,-0.7586919,0.0092231
73,0.922311,0.86769253,"('helpless', 'self-reliant')",-2.7356153,-2.8002856,-0.9066521,-0.9662966,-0.0596445
74,-1.170884,-1.1642945,"('undedicated', 'dedicated')",-0.45543337,-0.52196836,-0.8131587,-0.8431314,-0.0299727
75,0.7939554,0.79743594,"('meek', 'impulsive')",-0.4735528,-0.4507714,0.1602013,0.1733323,0.013131
76,-0.76023453,-0.688279,"('anxious', 'daring')",-0.5468301,-0.47924697,-0.6535323,-0.583763,0.0697693
77,-1.319284,-1.269865,"('unmotivated', 'motivated')",-0.5530489,-0.40558314,-0.9361664,-0.8377241,0.0984423
78,-1.2229887,-1.1283909,"('nonresilient', 'resilient')",0.42964607,0.5062324,-0.3966713,-0.3110793,0.085592
79,-0.11495343,-0.18650964,"('wavering', 'unwavering')",-0.5181482,-0.59700906,-0.3165508,-0.3917593,-0.0752085
80,-0.6191288,-0.5561918,"('dominated', 'dominating')",-0.52421117,-0.29521608,-0.57167,-0.4257039,0.1459661
81,-0.75682503,-0.6922368,"('submissive', 'aggressive')",-0.16178617,0.013557129,-0.4593056,-0.3393398,0.1199658
82,-0.9726461,-0.93982446,"('poor', 'rich')",4.113416,4.0533805,1.570385,1.556778,-0.013607
83,-0.08972014,-0.054615937,"('powerless', 'powerful')",-0.24605387,-0.20015603,-0.167887,-0.127386,0.040501
84,0.13663593,0.07903418,"('inferior', 'superior')",0.2506288,0.25502533,0.1936324,0.1670298,-0.0266026
85,0.9427818,0.8022219,"('insignificant', 'prestigious')",0.20365119,0.050863873,0.5732165,0.4265429,-0.1466736
86,-1.8998861,-1.9759636,"('uninfluential', 'influential')",-0.45736498,-0.62225765,-1.1786256,-1.2991107,-0.1204851
87,-0.18455204,-0.24694258,"('unsuccessful', 'successful')",-0.26523373,-0.16946237,-0.2248929,-0.2082025,0.0166904
88,-0.42586744,-0.53674424,"('low', 'eminent')",0.25468886,0.21475177,-0.0855893,-0.1609962,-0.0754069
