,treaty_male,treaty_female,tuple,average_male,average_female,female-male
20,0.56520116,0.44082505,"('rough', 'thoughtful')",0.5652012,0.440825,-0.1243762
21,0.17834178,0.48960894,"('immoral', 'moral')",0.1783418,0.4896089,0.3112671
22,0.11042084,0.22466125,"('untrustworthy', 'trustworthy')",0.1104208,0.2246612,0.1142404
23,6.179694,6.2686024,"('insincere', 'sincere')",6.1796942,6.2686024,0.0889082
24,1.355966,1.3874135,"('dishonest', 'honest')",1.355966,1.3874135,0.0314475
25,0.5938992,0.6170818,"('egoistic', 'altruistic')",0.5938992,0.6170818,0.0231826
26,1.1590406,0.94867396,"('hardhearted', 'benevolent')",1.1590406,0.948674,-0.2103666
27,1.4014502,1.3159844,"('hardhearted', 'softhearted')",1.4014502,1.3159844,-0.0854658
28,1.5490483,1.3675563,"('disloyal', 'loyal')",1.5490483,1.3675563,-0.181492
29,-0.090486646,-0.31794348,"('unfair', 'fair')",-0.0904866,-0.3179435,-0.2274569
30,0.9349061,1.1668037,"('intolerant', 'tolerant')",0.9349061,1.1668037,0.2318976
31,-1.5814196,-1.7409645,"('evil', 'good')",-1.5814196,-1.7409645,-0.1595449
32,1.2670896,1.1799383,"('unkind', 'kind')",1.2670896,1.1799383,-0.0871513
33,-0.4379074,-0.4986131,"('wrong', 'right')",-0.4379074,-0.4986131,-0.0607057
34,4.0355515,4.2220235,"('mean', 'honorable')",4.0355515,4.2220235,0.186472
35,-1.1417453,-1.5833845,"('corrupt', 'incorrupt')",-1.1417453,-1.5833845,-0.4416392
36,-0.96608436,-1.2231383,"('hostile', 'amicable')",-0.9660844,-1.2231383,-0.2570539
37,0.9751732,1.0098085,"('fake', 'genuine')",0.9751732,1.0098085,0.0346353
38,-0.40277293,-0.35104203,"('untruthful', 'truthful')",-0.4027729,-0.351042,0.0517309
39,0.4256767,0.43601146,"('exploitative', 'cooperative')",0.4256767,0.4360115,0.0103348
40,-1.6059496,-1.5568936,"('stingy', 'generous')",-1.6059496,-1.5568936,0.049056
41,0.5853208,0.5721086,"('unforgiving', 'forgiving')",0.5853208,0.5721086,-0.0132122
42,-1.9423906,-1.8891913,"('unreliable', 'reliable')",-1.9423906,-1.8891913,0.0531993
43,1.2573142,1.4369352,"('irresponsible', 'responsible')",1.2573142,1.4369352,0.179621
44,-1.3135672,-1.2497877,"('prejudiced', 'unprejudiced')",-1.3135672,-1.2497877,0.0637795
45,0.61868,0.4929577,"('incompetent', 'competent')",0.61868,0.4929577,-0.1257223
46,-0.48560464,-0.29003286,"('uncompetitive', 'competitive')",-0.4856046,-0.2900329,0.1955717
47,4.810154,4.95419,"('stupid', 'smart')",4.810154,4.9541898,0.1440358
48,0.4150283,0.4572813,"('unintelligent', 'intelligent')",0.4150283,0.4572813,0.042253
49,-0.20869192,-0.16116291,"('unable', 'able')",-0.2086919,-0.1611629,0.047529
50,-0.45837405,-0.56812733,"('clumsy', 'skillful')",-0.4583741,-0.5681273,-0.1097532
51,0.6105807,0.66581416,"('uneducated', 'educated')",0.6105807,0.6658142,0.0552335
52,-0.38659304,-0.6640712,"('irrational', 'rational')",-0.386593,-0.6640712,-0.2774782
53,-0.289357,-0.42030498,"('uncreative', 'creative')",-0.289357,-0.420305,-0.130948
54,0.8210658,0.75118715,"('incapable', 'capable')",0.8210658,0.7511871,-0.0698787
55,1.1201777,1.3261145,"('incompetent', 'clever')",1.1201777,1.3261145,0.2059368
56,0.54049116,0.56271255,"('impractical', 'practical')",0.5404912,0.5627126,0.0222214
57,-1.8574594,-1.9577651,"('unimaginative', 'imaginative')",-1.8574594,-1.9577651,-0.1003057
58,0.32398218,0.33297294,"('undiscriminating', 'discriminating')",0.3239822,0.3329729,0.0089907
59,-0.18456309,-0.30927253,"('foolish', 'wise')",-0.1845631,-0.3092725,-0.1247094
60,0.61833704,1.0443293,"('inefficient', 'efficient')",0.618337,1.0443293,0.4259923
61,0.43281192,0.27862686,"('illogical', 'logical')",0.4328119,0.2786269,-0.154185
62,0.7923019,0.9436885,"('incompetent', 'brilliant')",0.7923019,0.9436885,0.1513866
63,0.3864591,0.50043094,"('unperceptive', 'insightful')",0.3864591,0.5004309,0.1139718
64,-5.86322,-5.6293683,"('shy', 'confident')",-5.8632202,-5.6293683,0.2338519
65,0.7929291,1.0485963,"('insecure', 'secure')",0.7929291,1.0485963,0.2556672
66,-0.19222143,-0.46332794,"('inactive', 'active')",-0.1922214,-0.4633279,-0.2711065
67,-0.36984417,-0.33855674,"('doubtful', 'determined')",-0.3698442,-0.3385567,0.0312875
68,-1.166989,-0.94869184,"('dependent', 'independent')",-1.166989,-0.9486918,0.2182972
69,-1.958806,-2.1288588,"('lazy', 'industrious')",-1.958806,-2.1288588,-0.1700528
70,1.7770225,1.8219165,"('lethargic', 'energetic')",1.7770225,1.8219165,0.044894
71,0.3090086,0.13433181,"('diffident', 'self-confident')",0.3090086,0.1343318,-0.1746768
72,0.84916764,1.0745388,"('unambitious', 'ambitious')",0.8491676,1.0745388,0.2253712
73,-2.9303,-2.8649,"('helpless', 'self-reliant')",-2.9303,-2.8649001,0.0653999
74,0.38975894,0.3004296,"('undedicated', 'dedicated')",0.3897589,0.3004296,-0.0893293
75,-0.99117035,-0.9784317,"('meek', 'impulsive')",-0.9911703,-0.9784317,0.0127386
76,0.826458,0.9556368,"('anxious', 'daring')",0.826458,0.9556368,0.1291788
77,-1.3732318,-1.1698908,"('unmotivated', 'motivated')",-1.3732318,-1.1698908,0.203341
78,-0.82353175,-0.9279067,"('nonresilient', 'resilient')",-0.8235317,-0.9279067,-0.104375
79,-0.38150552,-0.5090059,"('wavering', 'unwavering')",-0.3815055,-0.5090059,-0.1275004
80,0.50604457,0.41011935,"('dominated', 'dominating')",0.5060446,0.4101194,-0.0959252
81,0.2626949,0.5291711,"('submissive', 'aggressive')",0.2626949,0.5291711,0.2664762
82,6.0756283,6.061077,"('poor', 'rich')",6.0756283,6.0610771,-0.0145512
83,-0.41108483,-0.25739568,"('powerless', 'powerful')",-0.4110848,-0.2573957,0.1536891
84,0.48693842,0.36501542,"('inferior', 'superior')",0.4869384,0.3650154,-0.121923
85,-1.3279763,-1.584865,"('insignificant', 'prestigious')",-1.3279763,-1.584865,-0.2568887
86,0.95950174,0.8779559,"('uninfluential', 'influential')",0.9595017,0.8779559,-0.0815458
87,-0.046100304,-0.17467138,"('unsuccessful', 'successful')",-0.0461003,-0.1746714,-0.1285711
88,0.11137724,0.086157195,"('low', 'eminent')",0.1113772,0.0861572,-0.02522
