,cincinnati_male,cincinnati_female,tuple,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
0,0.57554126,0.50954366,"('unsociable', 'sociable')",-0.22391918,-0.36698735,-0.070117116,-0.19277765,0.093835,-0.0167404,-0.1105754
1,0.7292931,0.6522465,"('unfriendly', 'friendly')",1.4569894,1.3110758,0.62912714,0.4536093,0.9384699,0.8056439,-0.132826
2,0.6709952,0.8036537,"('unlikable', 'likable')",2.5795975,2.6795719,0.6940599,0.73352736,1.3148842,1.4055843,0.0907001
3,-0.051757198,0.04474186,"('repellent', 'pleasant')",-0.52613753,-0.47098824,1.2153037,1.3083456,0.2124696,0.2940331,0.0815635
4,-0.91461354,-0.90279466,"('disliked', 'liked')",0.27652475,0.23352556,-6.9500165,-7.136545,-2.5293684,-2.6019381,-0.0725697
5,0.00972949,0.021026231,"('distant', 'outgoing')",1.1340894,1.1384479,-1.2140677,-1.262322,-0.0234163,-0.0342826,-0.0108663
6,0.3900169,0.40656096,"('distant', 'open')",0.5852382,0.57469684,-1.1453753,-1.241912,-0.0567067,-0.0868847,-0.030178
7,1.1348203,1.1403103,"('insensitive', 'sensitive')",0.45913664,0.48838624,0.7142103,0.7257436,0.7693891,0.7848134,0.0154243
8,-1.0500977,-1.0639808,"('unaffectionate', 'affectionate')",0.4409364,0.35874826,-0.22449468,-0.35063404,-0.2778853,-0.3519555,-0.0740702
9,0.74951404,0.7371113,"('unaffectionate', 'caring')",1.4889219,1.3869348,0.6949594,0.59741056,0.9777985,0.9071522,-0.0706463
10,1.666791,1.6684103,"('unsympathetic', 'sympathetic')",-1.1954842,-1.1868595,0.17843969,0.18486157,0.2165822,0.2221375,0.0055553
11,1.0012941,1.078927,"('unhelpful', 'helpful')",0.06188114,0.09779397,2.1757278,2.2608414,1.0796343,1.1458542,0.0662199
12,1.1499995,1.2281876,"('unsupportive', 'supportive')",1.3873026,1.4746648,-1.7724277,-1.8415146,0.2549581,0.2871126,0.0321545
13,0.657323,0.5446083,"('impolite', 'polite')",-0.14820969,-0.090994544,-0.3939327,-0.4171336,0.0383935,0.0121601,-0.0262334
14,1.078627,1.0403484,"('antisocial', 'social')",1.4766461,1.5468137,0.17805685,0.14120191,0.91111,0.9094547,-0.0016553
15,-0.1379539,-0.18141356,"('boring', 'funny')",0.24384716,0.21525009,-0.7812283,-0.8012648,-0.2251117,-0.2558094,-0.0306977
16,-1.6035082,-1.5901161,"('unpopular', 'popular')",-0.1728364,-0.19206023,-0.059785374,-0.07886401,-0.6120433,-0.6203468,-0.0083035
17,-1.1330163,-1.058132,"('nasty', 'nice')",-0.23680893,-0.11626369,-0.77764034,-0.6559867,-0.7158219,-0.6101275,0.1056944
18,0.40221033,0.5217541,"('disagreeable', 'welcoming')",-0.1881498,-0.0913691,-0.8808748,-0.88980895,-0.2222714,-0.1531413,0.0691301
19,-0.42809826,-0.33086228,"('inhospitable', 'hospitable')",-0.055046335,-0.06338133,-1.1011554,-0.99055886,-0.5281,-0.4616008,0.0664992
20,0.66526276,0.699372,"('rough', 'thoughtful')",0.07694155,0.14597926,0.41584134,0.44695354,0.3860152,0.4307683,0.0447531
21,0.82505697,0.822858,"('immoral', 'moral')",0.82091063,0.85678434,0.19361584,0.2972191,0.6131945,0.6589538,0.0457593
22,0.8802106,0.85212314,"('untrustworthy', 'trustworthy')",-0.3606856,-0.40355852,-0.30500278,-0.3115395,0.0715074,0.045675,-0.0258324
23,1.7409824,1.736713,"('insincere', 'sincere')",0.36230358,0.35666162,5.803407,5.831711,2.6355645,2.6416952,0.0061307
24,1.57541,1.5730997,"('dishonest', 'honest')",0.20785615,0.23977494,0.59458405,0.5883462,0.7926168,0.8004069,0.0077901
25,0.060716532,-0.017926028,"('egoistic', 'altruistic')",0.34947813,0.3426976,0.77949935,0.70811963,0.3965647,0.3442971,-0.0522676
26,1.4873937,1.2977828,"('hardhearted', 'benevolent')",1.8465064,1.8389847,1.3144302,1.1967274,1.5494434,1.4444982,-0.1049452
27,1.0976416,1.0498167,"('hardhearted', 'softhearted')",-0.31157443,-0.28208834,0.4711986,0.34553844,0.4190886,0.3710889,-0.0479997
28,0.22814658,0.11092218,"('disloyal', 'loyal')",0.024224708,-0.11058538,1.2180995,1.1338652,0.4901569,0.3780673,-0.1120896
29,0.1992313,0.13418394,"('unfair', 'fair')",0.16992673,0.17737807,-0.094262116,-0.19169845,0.091632,0.0399545,-0.0516775
30,1.1232781,1.2229428,"('intolerant', 'tolerant')",0.37931,0.4198422,0.16716886,0.16307664,0.5565857,0.6019539,0.0453682
31,-1.0095081,-0.9621709,"('evil', 'good')",-0.059455045,-0.058801323,-2.0047922,-2.0582361,-1.0245851,-1.0264028,-0.0018177
32,1.6590873,1.5331839,"('unkind', 'kind')",0.071523555,0.04553328,0.8685045,0.80220246,0.8663718,0.7936399,-0.0727319
33,0.010838745,-0.08477099,"('wrong', 'right')",1.6363583,1.6154008,-1.1084375,-1.2308238,0.1795865,0.0999353,-0.0796512
34,-0.32782683,-0.16028197,"('mean', 'honorable')",0.51085865,0.6389991,5.097921,5.339266,1.7603176,1.9393277,0.1790101
35,-1.3004379,-1.3549393,"('corrupt', 'incorrupt')",-0.40020713,-0.4332002,-1.4954596,-1.6122323,-1.0653682,-1.1334573,-0.0680891
36,-1.552416,-1.6089634,"('hostile', 'amicable')",0.6346153,0.50758946,-0.9970957,-1.1739753,-0.6382988,-0.7584497,-0.1201509
37,0.7432686,0.76996344,"('fake', 'genuine')",-0.44004938,-0.44743958,-0.09243254,-0.119193055,0.0702622,0.0677769,-0.0024853
38,0.6381985,0.688771,"('untruthful', 'truthful')",0.8860502,0.8654168,-0.23422413,-0.24544331,0.4300082,0.4362481,0.0062399
