,packaging_male,packaging_female,tuple,corp_male,corp_female,america_male,america_female,average_male,average_female,female-male
0,0.87584484,0.8768893,"('unsociable', 'sociable')",0.5130469,0.5816292,-0.051730655,-0.13465092,0.4457204,0.4412892,-0.0044312
1,0.71043414,0.5715199,"('unfriendly', 'friendly')",-0.2847569,-0.5893689,1.7218628,1.601832,0.7158467,0.5279944,-0.1878523
2,0.7081089,0.7370036,"('unlikable', 'likable')",1.3575207,1.3488953,0.9964472,1.0936123,1.0206922,1.059837,0.0391448
3,-1.0190991,-0.86144996,"('repellent', 'pleasant')",0.29335496,0.50161606,-0.015685223,0.13790582,-0.2471431,-0.073976,0.1731671
4,-0.85809726,-0.959488,"('disliked', 'liked')",0.3645264,0.21722019,-6.496557,-6.602287,-2.3300427,-2.4481848,-0.1181421
5,0.21681562,0.14249995,"('distant', 'outgoing')",-1.1084983,-1.3130972,-0.4291687,-0.51907384,-0.4402838,-0.5632237,-0.1229399
6,-0.2505809,-0.3309522,"('distant', 'open')",-2.0558643,-2.3083367,0.0066316873,-0.07822393,-0.7666045,-0.9058376,-0.1392331
7,0.123756304,0.20667398,"('insensitive', 'sensitive')",-0.34073156,-0.104039386,0.50291693,0.6147769,0.0953139,0.2391372,0.1438233
8,0.34256622,0.24154015,"('unaffectionate', 'affectionate')",-0.8545635,-1.1204331,1.0803881,1.0086826,0.1894636,0.0432632,-0.1462004
9,1.2382493,1.1935341,"('unaffectionate', 'caring')",-0.17857894,-0.34186676,1.6063819,1.5947877,0.8886841,0.815485,-0.0731991
10,0.19981147,0.32253265,"('unsympathetic', 'sympathetic')",-0.6167642,-0.33870438,0.14674246,0.34402287,-0.0900701,0.1092837,0.1993538
11,0.30106792,0.46771398,"('unhelpful', 'helpful')",0.454687,0.6347373,2.0847225,2.1764936,0.9468258,1.0929817,0.1461559
12,0.8880873,1.0028076,"('unsupportive', 'supportive')",0.6388505,0.76873255,-1.0516486,-1.0588713,0.1584297,0.2375563,0.0791266
13,1.3525412,1.405904,"('impolite', 'polite')",0.044286404,0.13328286,0.37879318,0.36513236,0.5918736,0.6347731,0.0428995
14,1.0146434,1.1631258,"('antisocial', 'social')",0.37780097,0.61510515,-0.29926988,-0.27423215,0.3643915,0.5013329,0.1369414
15,0.67390263,0.614957,"('boring', 'funny')",-0.7268995,-0.8159756,0.3510671,0.30860797,0.0993567,0.0358631,-0.0634936
16,-1.1430819,-1.1512766,"('unpopular', 'popular')",-0.67324364,-0.70166254,0.59799427,0.52696925,-0.4061104,-0.44199,-0.0358796
17,-0.020058792,-0.0016721869,"('nasty', 'nice')",-0.40457118,-0.3282244,-0.8608148,-0.81597716,-0.4284816,-0.3819579,0.0465237
18,-0.64382005,-0.6639918,"('disagreeable', 'welcoming')",-0.88787454,-1.0076743,-0.08964443,-0.15880731,-0.5404464,-0.6101578,-0.0697114
19,-1.1679614,-1.2457559,"('inhospitable', 'hospitable')",-1.4071447,-1.4911522,-0.24116766,-0.25577882,-0.9387579,-0.9975622,-0.0588043
20,-0.40533537,-0.30330592,"('rough', 'thoughtful')",0.09120929,0.28122547,0.3416677,0.33000323,0.0091805,0.1026409,0.0934604
21,0.79679126,0.8681873,"('immoral', 'moral')",0.6614305,0.96527445,0.16687013,0.28608385,0.5416973,0.7065152,0.1648179
22,-0.32179046,-0.2722026,"('untrustworthy', 'trustworthy')",0.44459504,0.57483625,-0.3751128,-0.26528767,-0.0841027,0.0124487,0.0965514
23,0.57327247,0.6297824,"('insincere', 'sincere')",-0.31045794,-0.22274612,6.12634,6.2245865,2.1297181,2.2105409,0.0808228
24,0.2531281,0.2502544,"('dishonest', 'honest')",-0.057134874,-0.08225577,1.3926151,1.4556144,0.5295361,0.5412044,0.0116683
25,0.3047714,0.20848538,"('egoistic', 'altruistic')",-0.054448426,-0.13129546,0.86818093,0.8160994,0.3728346,0.2977631,-0.0750715
26,0.83366597,0.76573646,"('hardhearted', 'benevolent')",0.8764752,0.7134452,1.6666723,1.5877677,1.1256045,1.0223165,-0.103288
27,-0.11945839,-0.116705485,"('hardhearted', 'softhearted')",-0.5720879,-0.58329135,1.2420188,1.1578485,0.1834909,0.1526172,-0.0308737
28,0.36270225,0.30826643,"('disloyal', 'loyal')",-0.40567678,-0.41436386,1.0592378,1.1021258,0.3387544,0.3320094,-0.006745
