,vf_male,vf_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.22812805,-0.4286951,"('unsociable', 'sociable')",0.0615592,-0.14883551,-0.0832844,-0.2887653,-0.2054809
1,-1.3861207,-1.4295561,"('unfriendly', 'friendly')",1.2024235,1.0667435,-0.0918486,-0.1814063,-0.0895577
2,0.35229823,0.41254166,"('unlikable', 'likable')",0.58162516,0.50478065,0.4669617,0.4586611,-0.0083006
3,0.09182755,0.1762763,"('repellent', 'pleasant')",0.7980158,0.8279128,0.4449217,0.5020946,0.0571729
4,-0.4754457,-0.49774763,"('disliked', 'liked')",-5.866954,-6.0026283,-3.1711998,-3.2501879,-0.0789881
5,-1.2722057,-1.1447182,"('distant', 'outgoing')",-0.68606055,-0.69252026,-0.9791331,-0.9186192,0.0605139
6,-1.2915404,-1.1331425,"('distant', 'open')",-0.7250828,-0.73510414,-1.0083116,-0.9341233,0.0741883
7,-0.45023963,-0.51710415,"('insensitive', 'sensitive')",0.48532012,0.456523,0.0175402,-0.0302906,-0.0478308
8,-1.3385264,-1.3393115,"('unaffectionate', 'affectionate')",0.23314579,0.20677246,-0.5526903,-0.5662695,-0.0135792
9,-0.8546631,-0.9008371,"('unaffectionate', 'caring')",0.6055937,0.5828577,-0.1245347,-0.1589897,-0.034455
10,-0.800211,-0.89093417,"('unsympathetic', 'sympathetic')",-0.72751415,-0.76356864,-0.7638626,-0.8272514,-0.0633888
11,-0.11085346,-0.19756591,"('unhelpful', 'helpful')",1.2291881,1.2466338,0.5591673,0.5245339,-0.0346334
12,-0.66909796,-0.58906573,"('unsupportive', 'supportive')",-2.2168329,-2.2648218,-1.4429654,-1.4269438,0.0160216
13,-0.59001625,-0.7646422,"('impolite', 'polite')",-1.0778248,-1.1241922,-0.8339205,-0.9444172,-0.1104967
14,0.50449514,0.40187973,"('antisocial', 'social')",0.3037062,0.1941121,0.4041007,0.2979959,-0.1061048
15,0.48809406,0.34157097,"('boring', 'funny')",0.29165196,0.24647145,0.389873,0.2940212,-0.0958518
16,-0.014150977,-0.01563602,"('unpopular', 'popular')",0.77138937,0.6967297,0.3786192,0.3405468,-0.0380724
17,-0.24698924,-0.20427717,"('nasty', 'nice')",-0.5440511,-0.53264564,-0.3955202,-0.3684614,0.0270588
18,-1.1414127,-1.1334159,"('disagreeable', 'welcoming')",-0.46243608,-0.61318344,-0.8019244,-0.8732997,-0.0713753
19,-0.2675207,-0.19182295,"('inhospitable', 'hospitable')",-0.41043472,-0.41662803,-0.3389777,-0.3042255,0.0347522
20,0.6957722,0.709965,"('rough', 'thoughtful')",0.8291645,0.83858824,0.7624683,0.7742766,0.0118083
21,0.7621762,0.61779696,"('immoral', 'moral')",0.19573765,0.132022,0.4789569,0.3749095,-0.1040474
22,-0.4593886,-0.54930997,"('untrustworthy', 'trustworthy')",-0.74623287,-0.85585517,-0.6028107,-0.7025826,-0.0997719
23,-0.16193439,-0.24022692,"('insincere', 'sincere')",5.3874016,5.3473973,2.6127336,2.5535853,-0.0591483
24,-0.714808,-0.7948751,"('dishonest', 'honest')",0.46389198,0.38706675,-0.125458,-0.2039042,-0.0784462
25,-0.71360815,-0.7495501,"('egoistic', 'altruistic')",1.0345608,1.0064825,0.1604763,0.1284662,-0.0320101
26,0.05478763,-0.013683878,"('hardhearted', 'benevolent')",1.8638768,1.7767285,0.9593322,0.8815223,-0.0778099
27,0.082917124,0.0638346,"('hardhearted', 'softhearted')",1.0708492,1.0015888,0.5768831,0.5327117,-0.0441714
28,-0.176319,-0.33575875,"('disloyal', 'loyal')",1.254532,1.0960658,0.5391065,0.3801535,-0.158953
29,0.44432133,0.35654715,"('unfair', 'fair')",-0.30274045,-0.43379018,0.0707904,-0.0386215,-0.1094119
30,0.5658303,0.37427527,"('intolerant', 'tolerant')",0.93973786,0.81596273,0.7527841,0.595119,-0.1576651
31,-1.0484385,-0.82724226,"('evil', 'good')",-0.4522368,-0.54123026,-0.7503377,-0.6842363,0.0661014
32,0.07901603,-0.06772064,"('unkind', 'kind')",0.83766294,0.65722936,0.4583395,0.2947544,-0.1635851
33,-0.28774962,-0.32468727,"('wrong', 'right')",-0.8428783,-0.92581385,-0.5653139,-0.6252506,-0.0599367
34,-0.5264434,-0.38970247,"('mean', 'honorable')",5.4123864,5.57761,2.4429715,2.5939538,0.1509823
