,allegheny_male,allegheny_female,tuple,technologies_male,technologies_female,average_male,average_female,female-male
0,-0.94572765,-0.9114434,"('unsociable', 'sociable')",-0.3325173,-0.511427,-0.6391225,-0.7114352,-0.0723127
1,0.9197433,0.92865866,"('unfriendly', 'friendly')",0.9217785,0.85300344,0.9207609,0.8908311,-0.0299298
2,0.5210231,0.5731536,"('unlikable', 'likable')",0.18398929,0.15890029,0.3525062,0.3660269,0.0135207
3,-0.96467096,-0.877587,"('repellent', 'pleasant')",0.38305843,0.39812165,-0.2908063,-0.2397327,0.0510736
4,-0.50313956,-0.5596153,"('disliked', 'liked')",-6.0642815,-6.287376,-3.2837105,-3.4234955,-0.139785
5,0.31822297,0.42059925,"('distant', 'outgoing')",-0.88131994,-0.751727,-0.2815485,-0.1655639,0.1159846
6,0.35704947,0.42868823,"('distant', 'open')",-0.8156266,-0.68557906,-0.2292886,-0.1284454,0.1008432
7,0.6516771,0.7773896,"('insensitive', 'sensitive')",0.6589814,0.7651976,0.6553292,0.7712936,0.1159644
8,1.2792374,1.2815074,"('unaffectionate', 'affectionate')",0.2861882,0.21595812,0.7827128,0.7487327,-0.0339801
9,1.7805117,1.8590171,"('unaffectionate', 'caring')",1.1284084,1.0598712,1.4544601,1.4594442,0.0049841
10,0.22935435,0.3673949,"('unsympathetic', 'sympathetic')",-0.06098026,-0.07463166,0.084187,0.1463816,0.0621946
11,0.10406293,0.24444276,"('unhelpful', 'helpful')",2.4502256,2.5518177,1.2771443,1.3981302,0.1209859
12,1.5436289,1.8094968,"('unsupportive', 'supportive')",-0.95618737,-0.90922034,0.2937208,0.4501382,0.1564174
13,0.06041854,0.08196186,"('impolite', 'polite')",-0.42985776,-0.47791845,-0.1847196,-0.1979783,-0.0132587
14,-0.40546924,-0.33167377,"('antisocial', 'social')",0.21651942,0.21395451,-0.0944749,-0.0588596,0.0356153
15,0.07352942,0.05327132,"('boring', 'funny')",-0.35063738,-0.42514014,-0.138554,-0.1859344,-0.0473804
16,-1.8680663,-1.9612797,"('unpopular', 'popular')",-0.23238789,-0.2388497,-1.050227,-1.1000648,-0.0498378
17,-0.4690768,-0.39412305,"('nasty', 'nice')",-0.6259993,-0.56562406,-0.547538,-0.4798735,0.0676645
18,0.38037083,0.48805138,"('disagreeable', 'welcoming')",-0.49372956,-0.42166317,-0.0566794,0.0331941,0.0898735
19,0.033341195,0.096869215,"('inhospitable', 'hospitable')",-0.6334004,-0.55747944,-0.3000296,-0.2303051,0.0697245
20,0.031960912,-0.00070028193,"('rough', 'thoughtful')",0.987997,1.0595772,0.509979,0.5294385,0.0194595
