,nisource_male,nisource_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.1580645,-1.3034695,"('unsociable', 'sociable')",-0.38756248,-0.55033666,-0.7728135,-0.9269031,-0.1540896
1,-2.044385,-2.133536,"('unfriendly', 'friendly')",1.9128606,1.826861,-0.0657622,-0.1533375,-0.0875753
2,0.9315297,0.90126216,"('unlikable', 'likable')",0.6990585,0.713358,0.8152941,0.8073101,-0.007984
3,-0.02419166,0.101877645,"('repellent', 'pleasant')",0.30621025,0.35235447,0.1410093,0.227116,0.0861067
4,0.098953515,0.10677145,"('disliked', 'liked')",-5.7970433,-5.777903,-2.8490448,-2.8355658,0.013479
5,-1.3104024,-1.2015182,"('distant', 'outgoing')",-0.32965687,-0.2392926,-0.8200296,-0.7204054,0.0996242
6,-1.6169269,-1.4815083,"('distant', 'open')",-0.06254057,0.034570567,-0.8397337,-0.7234688,0.1162649
7,-0.35760796,-0.29303783,"('insensitive', 'sensitive')",0.5570381,0.6334563,0.0997151,0.1702092,0.0704941
8,-1.9162159,-1.9405485,"('unaffectionate', 'affectionate')",0.93900454,0.86727166,-0.4886057,-0.5366384,-0.0480327
9,-2.1787198,-2.2040656,"('unaffectionate', 'caring')",0.9293637,0.88872087,-0.624678,-0.6576723,-0.0329943
10,-0.96013343,-0.9472531,"('unsympathetic', 'sympathetic')",-0.6964336,-0.67812246,-0.8282835,-0.8126878,0.0155957
11,-0.39987513,-0.41595238,"('unhelpful', 'helpful')",1.358189,1.463012,0.4791569,0.5235298,0.0443729
12,-1.0032566,-0.86941135,"('unsupportive', 'supportive')",-1.7307235,-1.6313808,-1.3669901,-1.250396,0.1165941
13,0.11709359,-0.009498875,"('impolite', 'polite')",-0.68236053,-0.66116756,-0.2826335,-0.3353332,-0.0526997
14,0.489285,0.48705146,"('antisocial', 'social')",-0.23362729,-0.33459228,0.1278289,0.0762296,-0.0515993
15,-0.03723015,-0.13725038,"('boring', 'funny')",0.69083846,0.6426713,0.3268042,0.2527105,-0.0740937
16,-0.37263831,-0.33498204,"('unpopular', 'popular')",0.5682563,0.59165674,0.097809,0.1283374,0.0305284
17,-0.053100508,0.031349123,"('nasty', 'nice')",-0.15125276,-0.07412537,-0.1021766,-0.0213881,0.0807885
18,-0.3374467,-0.30673945,"('disagreeable', 'welcoming')",-0.2217826,-0.23151001,-0.2796146,-0.2691247,0.0104899
19,-1.2275312,-1.1763775,"('inhospitable', 'hospitable')",0.0524742,0.1704798,-0.5875285,-0.5029489,0.0845796
20,0.6510377,0.66877884,"('rough', 'thoughtful')",0.9579992,0.8975727,0.8045185,0.7831758,-0.0213427
21,0.57730794,0.5194075,"('immoral', 'moral')",-0.40741402,-0.36684847,0.084947,0.0762795,-0.0086675
22,0.22011834,0.23361053,"('untrustworthy', 'trustworthy')",-0.80383366,-0.85906345,-0.2918577,-0.3127265,-0.0208688
23,-0.7778139,-0.8356523,"('insincere', 'sincere')",5.214302,5.1661415,2.2182441,2.1652446,-0.0529995
24,-0.21512155,-0.24503346,"('dishonest', 'honest')",0.5645418,0.52890503,0.1747101,0.1419358,-0.0327743
25,-0.19972417,-0.19558847,"('egoistic', 'altruistic')",1.9013735,1.8480432,0.8508247,0.8262274,-0.0245973
26,-0.40382338,-0.4914144,"('hardhearted', 'benevolent')",2.0173047,1.8271959,0.8067406,0.6678907,-0.1388499
27,-0.51763815,-0.40781295,"('hardhearted', 'softhearted')",1.3741415,1.3707572,0.4282517,0.4814721,0.0532204
28,-0.68449163,-0.80664057,"('disloyal', 'loyal')",0.9124031,0.7573343,0.1139557,-0.0246531,-0.1386088
29,-0.36440188,-0.36232132,"('unfair', 'fair')",-0.4831473,-0.6296029,-0.4237746,-0.4959621,-0.0721875
30,0.6385031,0.5637923,"('intolerant', 'tolerant')",1.4075139,1.3902894,1.0230085,0.9770409,-0.0459676
31,-1.3113152,-1.2030412,"('evil', 'good')",-0.7399012,-0.7791984,-1.0256082,-0.9911198,0.0344884
32,-0.29374358,-0.45474043,"('unkind', 'kind')",1.1325822,0.94650036,0.4194193,0.24588,-0.1735393
33,0.16359735,0.10896335,"('wrong', 'right')",-0.42152062,-0.5074175,-0.1289616,-0.1992271,-0.0702655
34,0.13075152,0.24851072,"('mean', 'honorable')",5.697867,5.890599,2.9143093,3.0695548,0.1552455
35,-0.021932002,-0.086768866,"('corrupt', 'incorrupt')",-0.036761526,-0.23040494,-0.0293468,-0.1585869,-0.1292401
36,-1.0838064,-1.1346744,"('hostile', 'amicable')",0.3125953,0.025492445,-0.3856055,-0.554591,-0.1689855
37,0.38559222,0.37977055,"('fake', 'genuine')",0.29525578,0.34126258,0.340424,0.3605165,0.0200925
38,-1.344364,-1.3525963,"('untruthful', 'truthful')",-0.23879398,-0.15697807,-0.791579,-0.7547872,0.0367918
39,0.81430376,0.78743905,"('exploitative', 'cooperative')",0.27805135,0.2507028,0.5461776,0.5190709,-0.0271067
40,0.15180461,0.15243226,"('stingy', 'generous')",-1.2490801,-1.3165468,-0.5486377,-0.5820572,-0.0334195
41,-0.24985082,-0.24747342,"('unforgiving', 'forgiving')",0.17436509,0.039419226,-0.0377429,-0.1040271,-0.0662842
42,0.7372834,0.86014843,"('unreliable', 'reliable')",-3.3812692,-3.2367053,-1.3219929,-1.1882784,0.1337145
43,-0.77774924,-0.74878323,"('irresponsible', 'responsible')",0.25667366,0.29571065,-0.2605378,-0.2265363,0.0340015
44,1.1024648,1.0673136,"('prejudiced', 'unprejudiced')",-1.6267939,-1.6090503,-0.2621645,-0.2708684,-0.0087039
