,alliance_male,alliance_female,tuple,data_male,data_female,systems_male,systems_female,corp_male,corp_female,average_male,average_female,female-male
13,1.047391,1.1184374,"('impolite', 'polite')",-0.7961443,-0.7491362,-0.43355578,-0.35995764,-0.79933894,-0.75216794,-0.245412,-0.1857061,0.0597059
14,1.8572209,1.9303011,"('antisocial', 'social')",0.43487814,0.4544931,0.16966604,0.21980937,-0.33779556,-0.4494889,0.5309924,0.5387787,0.0077863
15,0.08764696,-0.11529751,"('boring', 'funny')",0.011170439,-0.07993603,-0.75237316,-0.8759873,-0.10599037,-0.15496093,-0.1898865,-0.3065454,-0.1166589
16,-2.152337,-2.1619515,"('unpopular', 'popular')",0.17506032,0.11969289,0.20837589,0.19430353,0.5436252,0.507846,-0.3063189,-0.3350273,-0.0287084
17,-0.2968803,-0.2360175,"('nasty', 'nice')",-0.2931197,-0.1987028,-0.6059737,-0.501371,-0.49634865,-0.41751862,-0.4230806,-0.3384025,0.0846781
18,0.32722437,0.4438079,"('disagreeable', 'welcoming')",0.4358289,0.50331366,0.23688278,0.3308715,-0.5671038,-0.563942,0.1082081,0.1785128,0.0703047
19,-1.5383906,-1.565492,"('inhospitable', 'hospitable')",0.2586428,0.28162014,-0.4920329,-0.44899485,-0.54772645,-0.41764343,-0.5798768,-0.5376276,0.0422492
20,1.1294476,1.2238389,"('rough', 'thoughtful')",0.24786286,0.30190745,0.23405582,0.30878514,0.86159086,0.8510781,0.6182393,0.6714024,0.0531631
21,0.97108626,1.1645741,"('immoral', 'moral')",-0.24865405,-0.22555263,0.048595868,0.05097782,-0.77718043,-0.6979306,-0.0015381,0.0730172,0.0745553
22,1.422731,1.5560526,"('untrustworthy', 'trustworthy')",0.25763193,0.19246651,0.20654726,0.15231772,-0.75575113,-0.8245261,0.2827898,0.2690777,-0.0137121
23,1.181565,1.336186,"('insincere', 'sincere')",-0.2002424,-0.20686053,-0.34596902,-0.344206,5.9493666,6.045043,1.64618,1.7075406,0.0613606
24,1.6936846,1.7759111,"('dishonest', 'honest')",-0.52591145,-0.47911552,-1.9200941,-1.8960844,0.75522584,0.74333715,0.0007262,0.0360121,0.0352859
25,-0.061586656,-0.1210303,"('egoistic', 'altruistic')",0.51148176,0.50597614,1.0030662,1.0224586,1.1693842,1.1257564,0.6555864,0.6332902,-0.0222962
26,1.0667145,0.9152021,"('hardhearted', 'benevolent')",1.0676533,0.9946693,0.25638312,0.24196628,1.7174035,1.5616802,1.0270387,0.9283794,-0.0986593
27,0.88991445,0.90493566,"('hardhearted', 'softhearted')",-0.36113316,-0.3111784,-0.17482725,-0.09951493,1.358385,1.3635278,0.4280848,0.4644425,0.0363577
28,1.0842744,1.1352797,"('disloyal', 'loyal')",-0.3293738,-0.44905633,-0.5952428,-0.6711012,1.3442395,1.2581333,0.3759743,0.3183138,-0.0576605
29,-0.7644652,-0.86840934,"('unfair', 'fair')",0.07939415,0.02818024,-0.42147118,-0.47595638,-0.25063094,-0.38361138,-0.3392933,-0.4249492,-0.0856559
30,0.9835801,1.0932639,"('intolerant', 'tolerant')",0.5945462,0.5537814,0.39274278,0.32470292,0.3824376,0.38997862,0.5883267,0.5904317,0.002105
31,-1.9259163,-1.9542952,"('evil', 'good')",0.81754035,0.8534123,0.07509689,0.07526196,-0.6352867,-0.64515764,-0.4171415,-0.4176946,-0.0005531
32,0.56971055,0.59199977,"('unkind', 'kind')",-0.661826,-0.6793551,-0.95043147,-0.90134645,0.97050667,0.8647304,-0.0180101,-0.0309928,-0.0129827
33,-0.6119967,-0.8467523,"('wrong', 'right')",1.6086918,1.6533619,0.7832557,0.80840474,-0.28867275,-0.3344063,0.3728195,0.320152,-0.0526675
34,0.8928005,1.0965587,"('mean', 'honorable')",-0.027077712,0.14936292,-0.02284679,0.15934539,5.4676447,5.733467,1.5776302,1.7846835,0.2070533
35,-1.0242989,-1.4181967,"('corrupt', 'incorrupt')",0.3693427,0.33303857,0.10617774,0.011207494,-0.32412082,-0.40426585,-0.2182248,-0.3695541,-0.1513293
36,-1.2014836,-1.3006757,"('hostile', 'amicable')",0.26932517,0.20610434,-0.66717786,-0.7854302,0.22945724,0.16325197,-0.3424698,-0.4291874,-0.0867176
37,1.3638675,1.4068143,"('fake', 'genuine')",-0.6367227,-0.6715001,-0.7045473,-0.6840096,0.23679148,0.27085453,0.0648473,0.0805398,0.0156925
38,-0.3345078,-0.28907132,"('untruthful', 'truthful')",0.3231464,0.37186062,-0.37502676,-0.33846983,-0.3637765,-0.3024867,-0.1875412,-0.1395418,0.0479994
39,3.3296905,3.3860984,"('exploitative', 'cooperative')",1.6772377,1.6851469,1.2138093,1.2693532,0.45508993,0.45476127,1.6689569,1.6988399,0.029883
40,0.9416649,1.083332,"('stingy', 'generous')",0.4101931,0.4114669,0.55257016,0.6146512,-1.7734864,-1.9678122,0.0327354,0.0354095,0.0026741
41,0.23813015,0.42682976,"('unforgiving', 'forgiving')",-0.17263353,-0.15170471,-0.42003942,-0.39897034,0.25920537,0.1740157,-0.0238344,0.0125426,0.036377
42,0.76596594,1.0059822,"('unreliable', 'reliable')",-0.091129705,0.09699635,-0.46693832,-0.27173188,-2.7859037,-2.8386824,-0.6445014,-0.5018589,0.1426425
43,1.1030667,1.3972135,"('irresponsible', 'responsible')",-0.6797046,-0.56105477,-1.6241405,-1.4734007,0.09027677,0.1641413,-0.2776254,-0.1182752,0.1593502
44,-0.40125567,-0.41259202,"('prejudiced', 'unprejudiced')",-0.620825,-0.52379835,-0.467834,-0.40002406,-1.0378047,-0.9895828,-0.6319299,-0.5814993,0.0504306
45,0.65710235,0.93397176,"('incompetent', 'competent')",-0.46487597,-0.4683916,-0.8851242,-0.85074604,-0.05364784,-0.14789064,-0.1866364,-0.1332641,0.0533723
46,1.4936824,1.9044693,"('uncompetitive', 'competitive')",-0.39924946,-0.3275735,0.57504714,0.6609446,-1.1958933,-1.2428735,0.1183967,0.2487417,0.130345
47,-0.066051416,-0.022730716,"('stupid', 'smart')",0.59633553,0.6911891,0.5240023,0.6345702,5.776557,5.953663,1.7077109,1.8141729,0.106462
48,1.6629308,1.717111,"('unintelligent', 'intelligent')",-0.43864197,-0.49101338,-0.68446624,-0.7194119,0.24605234,0.23954438,0.1964688,0.1865575,-0.0099113
49,0.15555176,0.22809383,"('unable', 'able')",-0.52843845,-0.4359393,0.14284387,0.28352442,-0.36518005,-0.19911131,-0.1488057,-0.0308581,0.1179476
50,-0.7985464,-0.8047985,"('clumsy', 'skillful')",0.26660398,0.28301194,0.60961,0.65772736,0.049656518,0.008087149,0.031831,0.036007,0.004176
51,0.7619992,0.6715787,"('uneducated', 'educated')",-0.3804272,-0.4970337,-0.7075774,-0.83672893,-0.17375955,-0.2644685,-0.1249412,-0.2316631,-0.1067219
52,-0.5870145,-0.8877556,"('irrational', 'rational')",1.9891692,1.8004633,0.45501336,0.25725603,0.5240713,0.41529772,0.5953099,0.3963154,-0.1989945
53,-0.6104811,-0.5724208,"('uncreative', 'creative')",0.5236327,0.44754648,0.5600858,0.50014305,0.8336694,0.71317136,0.3267267,0.27211,-0.0546167
54,0.23754655,0.15557566,"('incapable', 'capable')",0.25702852,0.18225248,-0.53496915,-0.61298925,0.7963685,0.9081376,0.1889936,0.1582441,-0.0307495
55,1.6033281,1.9740729,"('incompetent', 'clever')",-0.88973206,-0.885297,-0.7250638,-0.693318,0.0349218,0.03970632,0.0058635,0.108791,0.1029275
56,0.5133535,0.63868314,"('impractical', 'practical')",-0.24903838,-0.12892155,-0.39591336,-0.34151828,-0.6298681,-0.603506,-0.1903666,-0.1088157,0.0815509
57,0.24230027,0.39604777,"('unimaginative', 'imaginative')",-0.47878823,-0.5011904,-0.59894735,-0.66990674,-2.9623678,-3.1014256,-0.9494507,-0.9691188,-0.0196681
58,0.108734995,0.14714041,"('undiscriminating', 'discriminating')",1.2183046,1.2299294,0.6609859,0.6376333,-0.09812815,-0.14681247,0.4724743,0.4669727,-0.0055016
59,-0.6312064,-0.8688637,"('foolish', 'wise')",2.0101795,1.9642183,0.4638762,0.38801008,0.29738033,0.3539829,0.5350574,0.4593369,-0.0757205
60,1.7718444,2.0624723,"('inefficient', 'efficient')",-0.29470688,-0.1426007,0.024180293,0.21908955,-0.5350012,-0.35701817,0.2415792,0.4454858,0.2039066
61,0.24409477,0.13184856,"('illogical', 'logical')",1.9675854,1.8615389,0.95942825,0.8423006,0.6106817,0.44018152,0.9454476,0.8189674,-0.1264802
62,1.5828896,1.7777343,"('incompetent', 'brilliant')",-0.15699255,-0.0641527,0.13739917,0.2834369,-0.0013170661,0.090138756,0.3904948,0.5217893,0.1312945
63,1.0580208,1.22435,"('unperceptive', 'insightful')",0.4098378,0.4709393,0.6277938,0.7624458,0.20661454,0.22219029,0.5755668,0.6699814,0.0944146
64,0.92553604,0.9423546,"('shy', 'confident')",0.01756917,0.08425194,0.33858606,0.36527008,-6.6421576,-6.784974,-1.3401165,-1.3482744,-0.0081579
65,2.0539145,2.1346319,"('insecure', 'secure')",-0.41204476,-0.4628539,-0.23603618,-0.26937565,-0.12958793,-0.086040325,0.3190614,0.3290905,0.0100291
66,-0.031806305,-0.108673975,"('inactive', 'active')",-0.27286133,-0.2050746,-0.47745216,-0.4830748,0.7864774,0.80526125,0.0010894,0.0021095,0.0010201
67,0.67858756,0.5689546,"('doubtful', 'determined')",0.54239404,0.60256994,0.43745613,0.51570725,-0.4474279,-0.4008317,0.3027525,0.3216,0.0188475
68,0.5503721,0.5714735,"('dependent', 'independent')",-0.27908045,-0.28892055,0.018083213,0.008898951,-1.1851912,-1.1693964,-0.2239541,-0.2194861,0.004468
69,-0.21439834,-0.41766268,"('lazy', 'industrious')",1.8021379,1.9477926,1.3115385,1.4657984,-0.74537265,-0.74982554,0.5384763,0.5615257,0.0230494
70,1.9314864,2.186435,"('lethargic', 'energetic')",-0.9054549,-0.8673786,-0.6404054,-0.5818945,0.23023953,0.23035155,0.1539664,0.2418784,0.087912
71,0.68321687,0.6727109,"('diffident', 'self-confident')",2.0377548,2.0511947,0.476017,0.53250897,0.5637506,0.53199697,0.9401848,0.9471028,0.006918
72,0.8179232,0.75568706,"('unambitious', 'ambitious')",-0.6375623,-0.5781095,-1.5447012,-1.5441096,-0.36565524,-0.23356535,-0.4324989,-0.4000244,0.0324745
73,0.24855538,0.20898557,"('helpless', 'self-reliant')",0.81365234,0.77660894,0.45964837,0.38852233,-3.5036516,-3.5179894,-0.4954489,-0.5359681,-0.0405192
74,1.4103696,1.5859491,"('undedicated', 'dedicated')",0.49930647,0.5467473,-0.11156461,-0.035449017,-0.17992793,-0.27365786,0.4045459,0.4558974,0.0513515
75,-1.108664,-1.1457417,"('meek', 'impulsive')",-0.5986591,-0.6445606,-0.30045712,-0.38915944,-0.54339457,-0.4598161,-0.6377937,-0.6598195,-0.0220258
76,1.3772596,1.6487513,"('anxious', 'daring')",-1.4199462,-1.3089232,-0.6452408,-0.51085716,-0.1080677,-0.09560312,-0.1989988,-0.0666581,0.1323407
77,-0.009793516,0.13658147,"('unmotivated', 'motivated')",-0.1506315,-0.09609759,-0.01624386,0.052336145,-1.5051007,-1.372929,-0.4204424,-0.3200272,0.1004152
78,0.19173913,0.42910194,"('nonresilient', 'resilient')",-0.230722,-0.14495593,0.8782207,1.0139521,-0.25513837,-0.19919011,0.1460249,0.274727,0.1287021
79,-1.1168739,-1.2054188,"('wavering', 'unwavering')",-0.5779814,-0.64498657,-0.8474782,-0.9040395,-0.35547066,-0.2666749,-0.724451,-0.75528,-0.030829
80,1.6962694,1.806173,"('dominated', 'dominating')",-0.5017135,-0.46299496,0.24050602,0.32941,-0.77861875,-0.7482398,0.1641108,0.231087,0.0669762
81,1.1633698,1.2107259,"('submissive', 'aggressive')",-0.4670111,-0.49564272,-0.6687429,-0.7292504,-1.007314,-0.94068605,-0.2449245,-0.2387133,0.0062112
82,-0.41110623,-0.3390482,"('poor', 'rich')",-0.66081226,-0.70898694,-0.35713124,-0.4257108,6.692972,6.7807965,1.3159807,1.3267627,0.010782
83,0.05523031,0.08768666,"('powerless', 'powerful')",0.6795351,0.7122784,-0.022209331,0.01948595,-1.196272,-1.1231425,-0.120929,-0.0759229,0.0450061
84,0.6258127,0.4397993,"('inferior', 'superior')",0.84020007,0.804418,0.27990615,0.2022902,0.55791587,0.47099409,0.5759587,0.4793754,-0.0965833
85,-1.7662762,-2.0409908,"('insignificant', 'prestigious')",0.6776985,0.63805145,1.1142417,1.0270596,0.005748044,-0.010433858,0.007853,-0.0965784,-0.1044314
86,0.86005473,0.9589734,"('uninfluential', 'influential')",-0.05783745,-0.22478937,-0.66032493,-0.84368587,-0.30907992,-0.37328863,-0.0417969,-0.1206976,-0.0789007
87,-0.018710833,-0.17601167,"('unsuccessful', 'successful')",0.7407416,0.6060414,0.7902966,0.7326138,0.72567147,0.67238665,0.5594997,0.4587575,-0.1007422
88,0.18363002,0.0073240865,"('low', 'eminent')",-0.5712685,-0.6090344,-0.4775086,-0.56290126,-0.40455776,-0.4319754,-0.3174262,-0.3991467,-0.0817205
