,walgreens_male,walgreens_female,tuple,boots_male,boots_female,alliance_male,alliance_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6150575,-0.6317219,"('unsociable', 'sociable')",0.7415802,0.80034757,1.9722877,1.8660715,-0.025041895,-0.070675306,0.5184421,0.4910055,-0.0274366
1,-1.0271337,-0.9470254,"('unfriendly', 'friendly')",0.8105967,0.9715683,-0.14324084,-0.10715934,2.1330762,1.9851402,0.4433246,0.4756309,0.0323063
2,0.34286413,0.34161425,"('unlikable', 'likable')",-0.38733375,-0.38516957,1.4570818,1.5412679,0.54348594,0.6721216,0.4890245,0.5424585,0.053434
3,-1.4394826,-1.3669884,"('repellent', 'pleasant')",-1.4938612,-1.2647258,0.38599613,0.47182146,0.13369633,0.19587475,-0.6034129,-0.4910045,0.1124084
4,0.6602591,0.67170763,"('disliked', 'liked')",-0.11345147,-0.14876002,-0.9150516,-0.95541877,-6.249926,-6.346144,-1.6545424,-1.6946539,-0.0401115
5,0.563443,0.602413,"('distant', 'outgoing')",0.3586828,0.37679422,-1.5052788,-1.4250335,-0.30129692,-0.3012031,-0.2211125,-0.1867573,0.0343552
6,0.2962249,0.37185442,"('distant', 'open')",-0.25664842,-0.18787742,-1.3491147,-1.2464318,0.22782692,0.18629105,-0.2704278,-0.2190409,0.0513869
7,-0.8278011,-0.7748554,"('insensitive', 'sensitive')",0.20621082,0.3431378,1.2570117,1.3280959,0.6734861,0.73377675,0.3272269,0.4075388,0.0803119
8,-0.647664,-0.6583003,"('unaffectionate', 'affectionate')",0.39586306,0.35106117,-1.0371966,-1.0103487,0.57222426,0.44357857,-0.1791933,-0.2185023,-0.039309
9,-0.7573639,-0.75603426,"('unaffectionate', 'caring')",0.927776,0.9190152,-0.2164379,-0.18268496,1.256978,1.207364,0.302738,0.296915,-0.005823
10,-2.273566,-2.2583375,"('unsympathetic', 'sympathetic')",-0.27747932,-0.10776135,1.0294793,1.0870628,0.2613506,0.24472663,-0.3150539,-0.2585773,0.0564766
11,-0.7645654,-0.77006054,"('unhelpful', 'helpful')",0.71660197,0.7213683,1.4901271,1.4942914,2.6461642,2.7277846,1.022082,1.0433459,0.0212639
12,-0.22687571,-0.1251107,"('unsupportive', 'supportive')",1.0580264,1.1876931,0.46855652,0.6262397,-1.3567997,-1.2876366,-0.0142731,0.1002963,0.1145694
13,-0.5375789,-0.5388628,"('impolite', 'polite')",0.5797061,0.60796976,1.6266472,1.5228611,-0.07909793,-0.027662493,0.3974191,0.3910764,-0.0063427
14,-0.76049525,-0.76898265,"('antisocial', 'social')",1.0244362,1.0726312,1.9128231,1.8754175,-0.5309615,-0.49503216,0.4114506,0.4210085,0.0095579
