,adobe_male,adobe_female,tuple,inc_male,inc_female,average_male,average_female,female-male
18,0.62919605,0.60553795,"('disagreeable', 'welcoming')",-0.18952729,-0.3040616,0.2198344,0.1507382,-0.0690962
19,0.15643153,0.21748234,"('inhospitable', 'hospitable')",0.16795431,0.23929782,0.1621929,0.2283901,0.0661972
20,0.5796528,0.6120486,"('rough', 'thoughtful')",1.2864456,1.2173256,0.9330492,0.9146871,-0.0183621
21,0.025698368,-0.04421265,"('immoral', 'moral')",-0.5745191,-0.6154962,-0.2744104,-0.3298544,-0.055444
22,-0.17390472,-0.22855867,"('untrustworthy', 'trustworthy')",-0.7274325,-0.89721227,-0.4506686,-0.5628855,-0.1122169
23,1.5420856,1.5662053,"('insincere', 'sincere')",5.9603133,5.8883424,3.7511995,3.7272739,-0.0239256
24,0.8240764,0.7918948,"('dishonest', 'honest')",0.95862645,0.7987167,0.8913515,0.7953057,-0.0960458
25,0.60295135,0.6146827,"('egoistic', 'altruistic')",1.5946914,1.6038523,1.0988214,1.1092675,0.0104461
26,2.2546537,2.1137846,"('hardhearted', 'benevolent')",1.6723415,1.573737,1.9634976,1.8437607,-0.1197369
27,0.93967813,0.87273026,"('hardhearted', 'softhearted')",1.6005193,1.4122341,1.2700987,1.1424822,-0.1276165
28,0.08574615,-0.09931384,"('disloyal', 'loyal')",0.860787,0.70174605,0.4732666,0.3012161,-0.1720505
29,-0.8664082,-0.8761983,"('unfair', 'fair')",-0.02002825,-0.19847971,-0.4432182,-0.537339,-0.0941208
30,0.8375895,0.72733396,"('intolerant', 'tolerant')",1.091184,0.98813653,0.9643868,0.8577353,-0.1066515
31,0.2611314,0.3663971,"('evil', 'good')",-0.5894211,-0.6270893,-0.1641448,-0.1303461,0.0337987
32,-0.15930095,-0.27834818,"('unkind', 'kind')",0.5867897,0.4013696,0.2137444,0.0615107,-0.1522337
33,0.93926585,0.8563162,"('wrong', 'right')",-0.3015757,-0.34343302,0.3188451,0.2564416,-0.0624035
34,1.221621,1.4035431,"('mean', 'honorable')",6.016108,6.186862,3.6188645,3.7952025,0.176338
35,-0.03747932,-0.07173699,"('corrupt', 'incorrupt')",0.089494675,0.085178,0.0260077,0.0067205,-0.0192872
36,0.34281492,0.27976412,"('hostile', 'amicable')",0.2385455,0.112820074,0.2906802,0.1962921,-0.0943881
37,0.17663102,0.23760504,"('fake', 'genuine')",0.403132,0.39840093,0.2898815,0.318003,0.0281215
38,-0.16631979,-0.14656197,"('untruthful', 'truthful')",-0.04262674,0.008015551,-0.1044733,-0.0692732,0.0352001
39,1.2071755,1.292238,"('exploitative', 'cooperative')",0.3928104,0.37110537,0.7999929,0.8316717,0.0316788
40,0.87016875,0.83544147,"('stingy', 'generous')",-1.4117191,-1.5561681,-0.2707752,-0.3603633,-0.0895881
41,0.39247492,0.3181668,"('unforgiving', 'forgiving')",-0.0024011806,-0.19779852,0.1950369,0.0601841,-0.1348528
42,-1.0785252,-1.0531458,"('unreliable', 'reliable')",-3.606582,-3.5714824,-2.3425536,-2.312314,0.0302396
43,-0.1286559,-0.042211764,"('irresponsible', 'responsible')",0.4775575,0.38998762,0.1744508,0.1738879,-0.0005629
44,-1.8791519,-1.810067,"('prejudiced', 'unprejudiced')",-1.5899491,-1.5147238,-1.7345505,-1.6623955,0.072155
45,-1.2366161,-1.2328719,"('incompetent', 'competent')",-0.6128024,-0.71307117,-0.9247093,-0.9729716,-0.0482623
46,-0.49233347,-0.45190972,"('uncompetitive', 'competitive')",-0.5756604,-0.6986891,-0.5339969,-0.5752994,-0.0413025
47,0.41229743,0.4590506,"('stupid', 'smart')",5.120383,5.1371007,2.76634,2.7980757,0.0317357
48,0.9351269,0.8498966,"('unintelligent', 'intelligent')",0.6711106,0.566238,0.8031187,0.7080673,-0.0950514
49,0.26003635,0.27201104,"('unable', 'able')",-0.37452435,-0.32970163,-0.057244,-0.0288453,0.0283987
50,-0.6426821,-0.61080486,"('clumsy', 'skillful')",-0.23411125,-0.23947746,-0.4383967,-0.4251412,0.0132555
51,-0.85704565,-0.96999764,"('uneducated', 'educated')",0.6766957,0.65550053,-0.090175,-0.1572486,-0.0670736
52,0.78723377,0.675949,"('irrational', 'rational')",0.11185938,0.017953102,0.4495466,0.346951,-0.1025956
53,1.9751304,2.0434842,"('uncreative', 'creative')",0.82117635,0.74071336,1.3981534,1.3920988,-0.0060546
54,1.316938,1.3942511,"('incapable', 'capable')",1.2679477,1.2858568,1.2924428,1.340054,0.0476112
55,-0.72406673,-0.73315537,"('incompetent', 'clever')",-0.05382994,-0.14304134,-0.3889483,-0.4380984,-0.0491501
56,-0.015724868,-0.024149707,"('impractical', 'practical')",-0.95004207,-0.9327568,-0.4828835,-0.4784532,0.0044303
57,0.2114033,0.17358123,"('unimaginative', 'imaginative')",-2.661246,-2.7769034,-1.2249213,-1.3016611,-0.0767398
58,0.9509689,1.015463,"('undiscriminating', 'discriminating')",0.6022394,0.5131684,0.7766042,0.7643157,-0.0122885
59,-0.17379346,-0.22399142,"('foolish', 'wise')",0.3262232,0.31194818,0.0762149,0.0439784,-0.0322365
60,-0.025484368,0.04419623,"('inefficient', 'efficient')",-0.086250156,-0.06350061,-0.0558673,-0.0096522,0.0462151
61,1.1250538,1.0145606,"('illogical', 'logical')",0.71414703,0.5309267,0.9196004,0.7727436,-0.1468568
62,-0.38936898,-0.22303699,"('incompetent', 'brilliant')",-0.24307585,-0.13571592,-0.3162224,-0.1793765,0.1368459
63,0.43699995,0.52926,"('unperceptive', 'insightful')",0.78690094,0.81822133,0.6119505,0.6737406,0.0617901
64,-2.2893844,-2.3683274,"('shy', 'confident')",-6.7383957,-6.814593,-4.5138903,-4.5914602,-0.0775699
65,-1.0611786,-1.2650766,"('insecure', 'secure')",-0.56869054,-0.6505639,-0.8149346,-0.9578203,-0.1428857
66,-0.72369283,-0.70191234,"('inactive', 'active')",0.67903006,0.7185417,-0.0223314,0.0083147,0.0306461
67,-0.25448176,-0.16354246,"('doubtful', 'determined')",-0.5596146,-0.46328667,-0.4070482,-0.3134146,0.0936336
68,-1.0029621,-1.1143404,"('dependent', 'independent')",-0.15274332,-0.21116315,-0.5778527,-0.6627518,-0.0848991
69,0.31255117,0.39720282,"('lazy', 'industrious')",-0.7412094,-0.6461995,-0.2143291,-0.1244984,0.0898307
70,-0.43741462,-0.39206058,"('lethargic', 'energetic')",0.42349178,0.39846072,-0.0069614,0.0032001,0.0101615
71,0.73611426,0.7665002,"('diffident', 'self-confident')",0.24822152,0.24127851,0.4921679,0.5038893,0.0117214
72,0.33545873,0.39510176,"('unambitious', 'ambitious')",-0.8889891,-0.98729646,-0.2767652,-0.2960973,-0.0193321
73,-0.060535423,0.053823538,"('helpless', 'self-reliant')",-3.1757903,-3.0807393,-1.6181629,-1.5134579,0.104705
74,0.63379985,0.69976705,"('undedicated', 'dedicated')",-0.039362125,-0.086625844,0.2972189,0.3065706,0.0093517
75,-1.3974881,-1.2328233,"('meek', 'impulsive')",-0.49546957,-0.3335417,-0.9464788,-0.7831825,0.1632963
76,0.17124355,0.18437384,"('anxious', 'daring')",-0.053342756,0.004968658,0.0589504,0.0946712,0.0357208
77,-0.32663664,-0.20687847,"('unmotivated', 'motivated')",-1.2412405,-1.1538836,-0.7839386,-0.680381,0.1035576
78,0.5594628,0.55348957,"('nonresilient', 'resilient')",0.05449023,0.09784969,0.3069765,0.3256696,0.0186931
79,-0.00028897962,-0.04145998,"('wavering', 'unwavering')",-0.106014065,-0.037674993,-0.0531515,-0.0395675,0.013584
80,-1.905268,-1.9573854,"('dominated', 'dominating')",-1.7569178,-1.7120074,-1.8310928,-1.8346964,-0.0036036
81,-1.3094856,-1.370077,"('submissive', 'aggressive')",-1.3248192,-1.2817863,-1.3171524,-1.3259317,-0.0087793
82,-0.43442804,-0.4182302,"('poor', 'rich')",5.888935,5.9469376,2.7272534,2.7643538,0.0371004
83,0.39907274,0.40093365,"('powerless', 'powerful')",-1.0847287,-1.1500578,-0.342828,-0.3745621,-0.0317341
84,0.725811,0.6558465,"('inferior', 'superior')",1.1536292,1.0903268,0.9397201,0.8730866,-0.0666335
85,1.5156199,1.6429024,"('insignificant', 'prestigious')",0.81581545,0.93392634,1.1657176,1.2884144,0.1226968
86,0.75346494,0.655392,"('uninfluential', 'influential')",0.031020641,-0.22629622,0.3922428,0.2145479,-0.1776949
87,0.17346023,0.18315317,"('unsuccessful', 'successful')",0.87039405,0.9528956,0.5219271,0.5680244,0.0460973
88,0.13844433,0.11558266,"('low', 'eminent')",0.1893049,0.18899986,0.1638746,0.1522913,-0.0115833
