,dun_male,dun_female,tuple,&_male,&_female,bradstreet_male,bradstreet_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.1077215,-0.20427468,"('unsociable', 'sociable')",0.47603786,0.32985133,-1.1249907,-1.2343882,-0.07980216,-0.2936169,-0.22753857,-0.30062693,-0.212803,-0.3406111,-0.1278081
1,-0.8091926,-0.8229675,"('unfriendly', 'friendly')",-0.9751803,-1.0675912,-1.932031,-1.9771682,0.30540657,0.1980506,1.7123252,1.6030471,-0.3397344,-0.4133258,-0.0735914
2,-0.4335209,-0.3729454,"('unlikable', 'likable')",1.4304787,1.4108126,0.026516475,0.019397117,1.7152318,1.7685727,0.6665839,0.7596983,0.681058,0.7171071,0.0360491
3,0.57943743,0.6554706,"('repellent', 'pleasant')",0.03198749,0.08177825,-1.3984557,-1.3617121,0.043502487,0.05537331,0.17570011,0.19433336,-0.1135656,-0.0749513,0.0386143
4,-0.7187249,-0.7387103,"('disliked', 'liked')",0.7134453,0.626848,0.51058906,0.49276358,0.06778844,-0.06642809,-5.9844646,-5.88948,-1.0822734,-1.1150014,-0.032728
5,0.4037548,0.44276035,"('distant', 'outgoing')",-0.5422271,-0.5107894,0.7346252,0.81977046,-0.27575782,-0.23231809,0.09823271,0.14463024,0.0837256,0.1328107,0.0490851
6,0.74745685,0.8732434,"('distant', 'open')",-0.38319016,-0.32795838,0.543136,0.663259,-0.49117434,-0.44168726,0.8461231,0.8367902,0.2524703,0.3207294,0.0682591
7,0.13878989,0.19754025,"('insensitive', 'sensitive')",-0.10570389,-0.05809314,-0.9244798,-0.9364097,0.6328584,0.63416374,1.0189319,1.0558244,0.1520793,0.1786051,0.0265258
8,0.75907296,0.79935026,"('unaffectionate', 'affectionate')",-0.20153524,-0.16302675,-0.40551668,-0.37575176,0.2436283,0.26160452,0.89069676,0.7882035,0.2572692,0.2620759,0.0048067
9,0.4757759,0.49847046,"('unaffectionate', 'caring')",-0.035139866,-0.049430273,-0.93329084,-0.90612555,1.0710144,0.9911384,1.5098044,1.4622251,0.4176328,0.3992556,-0.0183772
10,0.85693675,0.8631454,"('unsympathetic', 'sympathetic')",-0.14524776,-0.17113596,-1.3955309,-1.4452282,-0.01550694,-0.06576648,0.32655108,0.33860165,-0.0745596,-0.0960767,-0.0215171
11,-0.7874664,-0.81507695,"('unhelpful', 'helpful')",-0.861435,-0.8891385,-1.6196606,-1.6341916,-0.13823745,-0.1972711,2.0730934,2.1062472,-0.2667412,-0.2858862,-0.019145
12,0.70035017,0.71461326,"('unsupportive', 'supportive')",0.6600431,0.71127737,-0.8041329,-0.7371544,0.5637572,0.6463917,-1.3813982,-1.3003249,-0.0522761,0.0069606,0.0592367
13,-0.8384335,-0.91162044,"('impolite', 'polite')",0.015990123,0.012552481,-0.79697543,-0.85675704,0.40567034,0.36715496,0.14064729,0.1678104,-0.2146202,-0.2441719,-0.0295517
14,1.011877,0.97762775,"('antisocial', 'social')",1.0047121,0.9333398,-0.8636379,-0.9016821,1.6796917,1.6435931,-0.5021393,-0.50960565,0.4661007,0.4286546,-0.0374461
15,0.3645407,0.35410246,"('boring', 'funny')",0.68766487,0.66710705,0.7748328,0.77134013,-0.8203154,-0.84359133,0.61087257,0.5989318,0.3235191,0.309578,-0.0139411
