,travelers_male,travelers_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
0,1.4463847,1.3557085,"('unsociable', 'sociable')",1.251345,1.1599616,-0.22792947,-0.3124284,0.8232667,0.7344139,-0.0888528
1,0.82095206,0.7802488,"('unfriendly', 'friendly')",-1.084994,-1.2451625,1.775655,1.6736155,0.503871,0.4029006,-0.1009704
2,0.14196998,0.23553914,"('unlikable', 'likable')",0.84052247,0.927601,0.5068065,0.6172546,0.496433,0.5934649,0.0970319
3,-0.22743176,-0.10137206,"('repellent', 'pleasant')",0.98781836,1.0417659,0.28702012,0.3673992,0.3491356,0.435931,0.0867954
4,-0.038787797,-0.077132754,"('disliked', 'liked')",0.10813287,0.12765387,-6.316325,-6.321071,-2.0823267,-2.0901834,-0.0078567
5,-0.48431206,-0.5405221,"('distant', 'outgoing')",-1.3721607,-1.4674879,-0.12691933,-0.15224503,-0.6611307,-0.720085,-0.0589543
6,-0.7895584,-0.85048676,"('distant', 'open')",-2.182618,-2.2812922,0.5991054,0.5365268,-0.7910237,-0.865084,-0.0740603
7,1.5249504,1.6324284,"('insensitive', 'sensitive')",1.0891694,1.2550678,0.9779253,0.9923547,1.1973484,1.2932836,0.0959352
8,0.14921615,0.12898988,"('unaffectionate', 'affectionate')",-1.0687643,-1.1871916,0.5873211,0.548977,-0.1107424,-0.1697416,-0.0589992
9,1.7001307,1.7621096,"('unaffectionate', 'caring')",-0.2685179,-0.29735196,1.3471332,1.3667343,0.9262486,0.9438306,0.017582
10,1.083661,1.1667763,"('unsympathetic', 'sympathetic')",1.5359497,1.5947632,0.37969854,0.3553196,0.9997698,1.038953,0.0391832
11,0.8609572,1.0139835,"('unhelpful', 'helpful')",1.8548396,1.971883,2.4022849,2.457072,1.7060272,1.8143129,0.1082857
12,2.1600673,2.3273454,"('unsupportive', 'supportive')",1.6736484,1.9519452,-1.5736732,-1.507034,0.7533475,0.9240856,0.1707381
13,1.3709533,1.3774844,"('impolite', 'polite')",1.45863,1.5153303,0.18734431,0.16058603,1.0056425,1.0178003,0.0121578
14,1.1948683,1.2040739,"('antisocial', 'social')",2.0463934,2.0733216,-0.36697605,-0.34767374,0.9580952,0.9765739,0.0184787
15,0.27183938,0.12921709,"('boring', 'funny')",-0.7314801,-0.8420825,0.21327133,0.18512124,-0.0821231,-0.1759147,-0.0937916
16,-0.08358388,-0.07068688,"('unpopular', 'popular')",-0.8714221,-0.8455879,0.5980992,0.64870226,-0.1189689,-0.0891908,0.0297781
17,-0.056684487,-0.03421394,"('nasty', 'nice')",-0.41647705,-0.33903077,-0.25932807,-0.22134736,-0.2441632,-0.1981974,0.0459658
18,-0.39013326,-0.34729597,"('disagreeable', 'welcoming')",-0.44355243,-0.37924474,-0.5485973,-0.5398541,-0.460761,-0.4221316,0.0386294
19,-1.5915685,-1.5596378,"('inhospitable', 'hospitable')",-1.1835818,-1.220785,-0.055556133,-0.060697403,-0.9435688,-0.94704,-0.0034712
20,-0.41397247,-0.3130748,"('rough', 'thoughtful')",-0.14069705,0.0014798846,0.88517535,0.94376045,0.1101686,0.2107219,0.1005533
21,0.48728076,0.5417658,"('immoral', 'moral')",1.4096746,1.5108205,-0.67428946,-0.59033364,0.4075553,0.4874175,0.0798622
22,-0.1703187,-0.14356883,"('untrustworthy', 'trustworthy')",0.8438101,0.9167147,-0.8285945,-0.7624732,-0.051701,0.0035576,0.0552586
23,0.90626323,0.9597875,"('insincere', 'sincere')",0.17083642,0.29094404,5.9962473,5.9994392,2.3577824,2.4167236,0.0589412
24,0.6921025,0.6724073,"('dishonest', 'honest')",-0.31088072,-0.32482344,1.2683163,1.2260902,0.549846,0.524558,-0.025288
25,0.6523701,0.6605396,"('egoistic', 'altruistic')",0.022774968,-0.029038452,1.1007959,1.1032043,0.5919803,0.5782351,-0.0137452
26,1.148194,1.0430977,"('hardhearted', 'benevolent')",1.3284411,1.1394864,1.9820262,1.9130497,1.4862204,1.3652113,-0.1210091
27,0.27902946,0.34281105,"('hardhearted', 'softhearted')",0.79840344,0.84236085,1.4827924,1.4397168,0.8534084,0.8749629,0.0215545
28,0.6539018,0.5779552,"('disloyal', 'loyal')",-0.058298223,-0.15936707,1.1918309,1.1185644,0.5958115,0.5123842,-0.0834273
29,0.2133955,0.1814922,"('unfair', 'fair')",-1.6126658,-1.5232607,-0.4602887,-0.6449039,-0.619853,-0.6622241,-0.0423711
30,1.9607213,1.9709873,"('intolerant', 'tolerant')",2.1024177,2.0766718,1.1341246,1.0885694,1.7324212,1.7120762,-0.020345
31,-1.375126,-1.4120249,"('evil', 'good')",-1.7695771,-1.8510805,-1.2282393,-1.2652358,-1.4576475,-1.5094471,-0.0517996
32,0.73606384,0.7474882,"('unkind', 'kind')",0.9933678,1.0365765,1.3308775,1.2769804,1.0201031,1.0203484,0.0002453
33,1.4083054,1.3958763,"('wrong', 'right')",-0.48547557,-0.53874546,-0.5672311,-0.6262015,0.1185329,0.0769764,-0.0415565
34,-0.41086444,-0.32131872,"('mean', 'honorable')",0.3994102,0.5373224,6.0890956,6.1710577,2.0258805,2.1290205,0.10314
