,smith_male,smith_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,1.0923216,0.88651,"('unsociable', 'sociable')",0.13932864,-0.032192774,-0.3275545,-0.5195532,0.3013653,0.111588,-0.1897773
1,-0.039266765,-0.06639063,"('unfriendly', 'friendly')",0.40420657,0.3208085,1.4993936,1.3895376,0.6214445,0.5479852,-0.0734593
2,1.2959774,1.3922181,"('unlikable', 'likable')",1.3538381,1.4573518,0.65534186,0.8215215,1.1017191,1.2236971,0.121978
3,0.35929504,0.51029456,"('repellent', 'pleasant')",-0.46553344,-0.40636382,0.070260435,0.07842478,-0.0119927,0.0607852,0.0727779
4,-0.5221354,-0.5483735,"('disliked', 'liked')",-0.008933449,-0.0180595,-5.6324735,-5.589227,-2.0545141,-2.0518867,0.0026274
5,-1.2077647,-1.1085588,"('distant', 'outgoing')",-0.038025346,0.05259819,-0.018196862,0.08628737,-0.421329,-0.3232244,0.0981046
6,-1.121889,-0.96784294,"('distant', 'open')",-0.2684489,-0.16546461,0.121717,0.20735167,-0.4228737,-0.308652,0.1142217
7,0.9671719,1.0055431,"('insensitive', 'sensitive')",-0.15080446,-0.11593582,0.52606326,0.4970588,0.4474769,0.462222,0.0147451
8,-0.43775457,-0.37881452,"('unaffectionate', 'affectionate')",-0.3267867,-0.3485288,0.40698928,0.38606298,-0.119184,-0.1137601,0.0054239
9,0.55443674,0.5895343,"('unaffectionate', 'caring')",0.2366353,0.25681287,0.9071107,0.890764,0.5660609,0.579037,0.0129761
10,0.4382534,0.3922568,"('unsympathetic', 'sympathetic')",-0.86122197,-0.8761375,-0.4006038,-0.54833084,-0.2745241,-0.3440705,-0.0695464
11,-0.46819073,-0.4752283,"('unhelpful', 'helpful')",0.39432204,0.4480463,2.067248,2.0499601,0.6644598,0.6742593,0.0097995
12,1.2779657,1.364068,"('unsupportive', 'supportive')",0.2584306,0.45673743,-1.4555453,-1.3721902,0.0269503,0.1495384,0.1225881
13,0.8238179,0.73463666,"('impolite', 'polite')",0.716771,0.7161232,-0.123932764,-0.21828777,0.4722187,0.4108241,-0.0613946
14,1.0652739,1.0401357,"('antisocial', 'social')",0.80133015,0.73255455,-0.3683299,-0.4518627,0.4994247,0.4402759,-0.0591488
15,-0.28527957,-0.30998594,"('boring', 'funny')",0.3039999,0.23711713,0.4476986,0.455945,0.155473,0.1276921,-0.0277809
16,-2.1357555,-2.086399,"('unpopular', 'popular')",0.06138893,-0.0018794574,0.6442423,0.5909459,-0.4767081,-0.4991109,-0.0224028
17,-0.049425274,0.054389484,"('nasty', 'nice')",-1.3523744,-1.2895877,-0.46552435,-0.3672705,-0.6224413,-0.5341562,0.0882851
18,-0.7292001,-0.7182423,"('disagreeable', 'welcoming')",0.8936753,0.9928724,-0.55011904,-0.566982,-0.1285479,-0.0974506,0.0310973
19,-0.36067542,-0.26467678,"('inhospitable', 'hospitable')",-0.9582321,-0.9224334,-0.2845604,-0.17346492,-0.5344893,-0.453525,0.0809643
20,1.174022,1.2121208,"('rough', 'thoughtful')",0.4347899,0.38217223,1.0579838,0.9829807,0.8889319,0.8590913,-0.0298406
21,0.867574,0.846472,"('immoral', 'moral')",0.31053883,0.26711097,-0.5951304,-0.6691349,0.1943275,0.1481494,-0.0461781
22,1.4863434,1.4813714,"('untrustworthy', 'trustworthy')",0.08851296,0.09296736,-0.8980947,-0.94322056,0.2255872,0.2103727,-0.0152145
23,0.66524637,0.60139585,"('insincere', 'sincere')",0.38871095,0.37606847,5.2178507,5.0173016,2.0906027,1.9982553,-0.0923474
24,1.0992222,1.1493933,"('dishonest', 'honest')",-0.06197974,0.0054841824,0.4659496,0.42691272,0.501064,0.5272634,0.0261994
25,0.35225603,0.3997617,"('egoistic', 'altruistic')",0.2420205,0.2258489,1.303868,1.2814803,0.6327149,0.635697,0.0029821
26,0.4763737,0.43653047,"('hardhearted', 'benevolent')",1.8578209,1.8062998,1.7801647,1.6929775,1.3714531,1.3119359,-0.0595172
27,-0.13632761,-0.0701951,"('hardhearted', 'softhearted')",-0.30259335,-0.20880994,0.8664211,0.84274113,0.1425,0.187912,0.045412
28,0.45030943,0.33243755,"('disloyal', 'loyal')",-0.107152164,-0.28704756,0.6870228,0.49452212,0.3433934,0.1799707,-0.1634227
29,0.17496595,0.21315467,"('unfair', 'fair')",-0.7467065,-0.7669205,-0.62951607,-0.7196453,-0.4004188,-0.4244704,-0.0240516
30,1.3248582,1.3453145,"('intolerant', 'tolerant')",0.73360217,0.70386463,1.2756027,1.1978207,1.1113544,1.0823332,-0.0290212
31,-1.3560086,-1.1692021,"('evil', 'good')",-0.4657376,-0.41625395,-1.0218145,-0.9685959,-0.9478536,-0.8513506,0.096503
32,0.72831,0.665022,"('unkind', 'kind')",-0.20054705,-0.22300865,0.82919,0.6905026,0.4523176,0.3775053,-0.0748123
33,0.27815455,0.27770972,"('wrong', 'right')",0.6244843,0.649693,-0.35607153,-0.32838756,0.1821891,0.1996717,0.0174826
34,-1.1772425,-1.0943743,"('mean', 'honorable')",0.3069997,0.42375794,5.4541235,5.461216,1.5279601,1.5968666,0.0689065
35,-1.0769157,-1.1090126,"('corrupt', 'incorrupt')",-0.6102938,-0.72657037,-0.44016495,-0.51645523,-0.7091249,-0.7840127,-0.0748878
36,-1.4172595,-1.3452597,"('hostile', 'amicable')",0.13361433,-0.00010804832,-0.07662808,-0.24880743,-0.4534244,-0.5313917,-0.0779673
37,0.49864796,0.51295644,"('fake', 'genuine')",-0.50963366,-0.5165368,0.18151775,0.1767902,0.056844,0.0577366,0.0008926
38,-0.08270982,-0.060022846,"('untruthful', 'truthful')",-0.13426448,-0.03302689,0.17412195,0.20556894,-0.0142841,0.0375064,0.0517905
