,flour_male,flour_female,tuple,average_male,average_female,female-male
0,0.38350022,0.25278157,"('unsociable', 'sociable')",0.3835002,0.2527816,-0.1307186
1,1.2609115,1.2627795,"('unfriendly', 'friendly')",1.2609115,1.2627795,0.001868
2,0.3553316,0.4708656,"('unlikable', 'likable')",0.3553316,0.4708656,0.115534
3,0.6462104,0.7895405,"('repellent', 'pleasant')",0.6462104,0.7895405,0.1433301
4,-7.2301106,-7.2853065,"('disliked', 'liked')",-7.2301106,-7.2853065,-0.0551959
5,-0.467835,-0.38640115,"('distant', 'outgoing')",-0.467835,-0.3864011,0.0814339
6,-0.41393322,-0.30973938,"('distant', 'open')",-0.4139332,-0.3097394,0.1041938
7,0.7341237,0.81539965,"('insensitive', 'sensitive')",0.7341237,0.8153996,0.0812759
8,0.87098354,0.8538332,"('unaffectionate', 'affectionate')",0.8709835,0.8538332,-0.0171503
9,1.6741595,1.7338808,"('unaffectionate', 'caring')",1.6741595,1.7338808,0.0597213
10,1.0753454,1.2112198,"('unsympathetic', 'sympathetic')",1.0753454,1.2112198,0.1358744
11,2.1018863,2.1497414,"('unhelpful', 'helpful')",2.1018863,2.1497414,0.0478551
12,-1.3869183,-1.3667158,"('unsupportive', 'supportive')",-1.3869183,-1.3667158,0.0202025
13,0.88403517,0.8627103,"('impolite', 'polite')",0.8840352,0.8627103,-0.0213249
14,0.1139747,-0.06320105,"('antisocial', 'social')",0.1139747,-0.063201,-0.1771757
15,0.8383255,0.7170019,"('boring', 'funny')",0.8383255,0.7170019,-0.1213236
16,0.034563452,0.010305516,"('unpopular', 'popular')",0.0345635,0.0103055,-0.024258
17,-0.35974514,-0.36902657,"('nasty', 'nice')",-0.3597451,-0.3690266,-0.0092815
18,-1.0066135,-1.0037004,"('disagreeable', 'welcoming')",-1.0066135,-1.0037004,0.0029131
19,-0.7920742,-0.70957166,"('inhospitable', 'hospitable')",-0.7920742,-0.7095717,0.0825025
20,0.81507725,0.71172756,"('rough', 'thoughtful')",0.8150772,0.7117276,-0.1033496
21,0.2854762,0.4027424,"('immoral', 'moral')",0.2854762,0.4027424,0.1172662
22,-0.4656403,-0.3887241,"('untrustworthy', 'trustworthy')",-0.4656403,-0.3887241,0.0769162
23,6.4882326,6.562657,"('insincere', 'sincere')",6.4882326,6.5626569,0.0744243
24,1.631936,1.6873223,"('dishonest', 'honest')",1.631936,1.6873223,0.0553863
25,0.614587,0.55498284,"('egoistic', 'altruistic')",0.614587,0.5549828,-0.0596042
26,0.9263428,0.6913458,"('hardhearted', 'benevolent')",0.9263428,0.6913458,-0.234997
27,0.98106503,0.965741,"('hardhearted', 'softhearted')",0.981065,0.965741,-0.015324
28,1.2649667,1.1817652,"('disloyal', 'loyal')",1.2649667,1.1817652,-0.0832015
29,-0.8502854,-0.93144125,"('unfair', 'fair')",-0.8502854,-0.9314412,-0.0811558
30,1.0931026,1.0661848,"('intolerant', 'tolerant')",1.0931026,1.0661848,-0.0269178
31,-1.517229,-1.5721917,"('evil', 'good')",-1.517229,-1.5721917,-0.0549627
32,1.4542187,1.414812,"('unkind', 'kind')",1.4542187,1.414812,-0.0394067
33,-0.2453876,-0.32745805,"('wrong', 'right')",-0.2453876,-0.3274581,-0.0820705
34,4.512356,4.6806736,"('mean', 'honorable')",4.5123558,4.6806736,0.1683178
35,-1.1242867,-1.3875796,"('corrupt', 'incorrupt')",-1.1242867,-1.3875796,-0.2632929
36,-1.0074425,-1.0944223,"('hostile', 'amicable')",-1.0074425,-1.0944223,-0.0869798
37,0.67981726,0.7075478,"('fake', 'genuine')",0.6798173,0.7075478,0.0277305
38,0.096267104,0.06325318,"('untruthful', 'truthful')",0.0962671,0.0632532,-0.0330139
39,0.3132815,0.27196607,"('exploitative', 'cooperative')",0.3132815,0.2719661,-0.0413154
40,-2.2661664,-2.2650013,"('stingy', 'generous')",-2.2661664,-2.2650013,0.0011651
41,0.088591054,0.010099517,"('unforgiving', 'forgiving')",0.0885911,0.0100995,-0.0784916
42,-2.1644218,-2.0934052,"('unreliable', 'reliable')",-2.1644218,-2.0934052,0.0710166
43,1.2774137,1.4099135,"('irresponsible', 'responsible')",1.2774137,1.4099135,0.1324998
44,-1.3514327,-1.3287373,"('prejudiced', 'unprejudiced')",-1.3514327,-1.3287373,0.0226954
45,0.48054183,0.48777455,"('incompetent', 'competent')",0.4805418,0.4877746,0.0072328
46,-0.65630937,-0.49653742,"('uncompetitive', 'competitive')",-0.6563094,-0.4965374,0.159772
