,dominion_male,dominion_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.03245,-1.0390321,"('unsociable', 'sociable')",-0.18178372,-0.26702553,-0.683745,-0.80683666,-0.6326596,-0.7042981,-0.0716385
1,-0.20243098,-0.32830262,"('unfriendly', 'friendly')",0.7952234,0.5830843,1.5933162,1.5250604,0.7287029,0.5932807,-0.1354222
2,-0.5298312,-0.5221075,"('unlikable', 'likable')",1.0667782,1.0421985,0.5023767,0.5717593,0.3464412,0.3639501,0.0175089
3,-0.87473345,-0.7536086,"('repellent', 'pleasant')",-0.13194865,-0.08282558,0.40022248,0.42823383,-0.2021532,-0.1360668,0.0660864
4,0.3814087,0.28169817,"('disliked', 'liked')",0.4983559,0.33720928,-6.1755543,-6.258031,-1.7652632,-1.8797078,-0.1144446
5,0.57075465,0.3948899,"('distant', 'outgoing')",-0.19943151,-0.34237224,-0.22699681,-0.18904893,0.0481088,-0.0455104,-0.0936192
6,0.05008319,-0.1288955,"('distant', 'open')",-0.55688876,-0.766512,0.27880144,0.3011809,-0.0760014,-0.1980755,-0.1220741
7,0.6051031,0.70650625,"('insensitive', 'sensitive')",0.9813945,1.08542,0.957682,0.95152825,0.8480598,0.9144848,0.066425
8,0.4579218,0.35836715,"('unaffectionate', 'affectionate')",-0.76064986,-0.94918925,0.6781298,0.6286111,0.1251339,0.0125963,-0.1125376
9,1.0200766,0.95151025,"('unaffectionate', 'caring')",0.2821955,0.17305908,1.0060465,0.9733812,0.7694395,0.6993168,-0.0701227
10,-0.577037,-0.45030165,"('unsympathetic', 'sympathetic')",-0.4959119,-0.51738703,-0.4580106,-0.53317344,-0.5103199,-0.5002874,0.0100325
11,-0.8096788,-0.70183676,"('unhelpful', 'helpful')",0.14045401,0.24212101,1.599302,1.6601315,0.3100258,0.4001386,0.0901128
12,0.6945405,0.73269504,"('unsupportive', 'supportive')",0.6040151,0.61358106,-1.8173614,-1.8419966,-0.1729352,-0.1652402,0.007695
13,-0.6343473,-0.549617,"('impolite', 'polite')",0.102288485,0.26552147,-0.48976976,-0.52636606,-0.3406096,-0.2701539,0.0704557
14,-0.3237532,-0.23941045,"('antisocial', 'social')",0.5860877,0.6808942,-0.5426506,-0.59370136,-0.0934387,-0.0507392,0.0426995
15,-0.15838593,-0.2546396,"('boring', 'funny')",-0.0685523,-0.19538328,0.3691755,0.3385729,0.0474124,-0.03715,-0.0845624
16,-1.5921725,-1.6604137,"('unpopular', 'popular')",-0.2533387,-0.3849179,0.22805844,0.19162282,-0.5391509,-0.617903,-0.0787521
17,-0.8134315,-0.7994705,"('nasty', 'nice')",-1.001318,-0.90788794,-0.56706136,-0.46820533,-0.793937,-0.7251879,0.0687491
18,-0.00911773,-0.019936383,"('disagreeable', 'welcoming')",-0.9441458,-0.95763993,-0.6137046,-0.58160836,-0.5223227,-0.5197282,0.0025945
19,-0.39312896,-0.43527663,"('inhospitable', 'hospitable')",-1.1387765,-1.1862073,-0.19240223,-0.08061136,-0.5747693,-0.5673651,0.0074042
20,-0.41100794,-0.32373542,"('rough', 'thoughtful')",-0.06988585,0.020854205,1.0866083,1.0397612,0.2019048,0.2456266,0.0437218
21,-0.70005405,-0.60519904,"('immoral', 'moral')",1.1967709,1.2443953,-0.7376602,-0.72851545,-0.0803145,-0.0297731,0.0505414
22,-0.30874005,-0.287736,"('untrustworthy', 'trustworthy')",-0.69315857,-0.76182944,-0.6600655,-0.7011675,-0.5539881,-0.5835776,-0.0295895
23,-0.5049633,-0.43302062,"('insincere', 'sincere')",-0.13465892,-0.13586892,5.377331,5.3403273,1.5792362,1.5904792,0.011243
24,0.60574716,0.6163062,"('dishonest', 'honest')",0.53472036,0.5548097,0.7468062,0.70906454,0.6290913,0.6267268,-0.0023645
25,-0.10383163,-0.1909318,"('egoistic', 'altruistic')",0.90318054,0.85569537,1.349118,1.3345413,0.7161556,0.666435,-0.0497206
26,1.8078393,1.6742784,"('hardhearted', 'benevolent')",0.77525496,0.6982935,1.5737649,1.501778,1.3856196,1.29145,-0.0941696
27,0.19878869,0.14913104,"('hardhearted', 'softhearted')",0.3011799,0.37447327,1.4873176,1.4216555,0.6624287,0.6484199,-0.0140088
28,0.87862873,0.86438537,"('disloyal', 'loyal')",-0.0072682835,-0.11706951,0.90323657,0.825619,0.5915323,0.5243116,-0.0672207
29,-0.47624728,-0.5238759,"('unfair', 'fair')",-0.4204696,-0.4381922,-0.18214488,-0.2576137,-0.3596206,-0.4065606,-0.04694
30,0.28881127,0.40145415,"('intolerant', 'tolerant')",0.91821814,0.9214414,1.0211508,0.989568,0.7427267,0.7708212,0.0280945
