,rowan_male,rowan_female,tuple,companies_male,companies_female,plc_male,plc_female,average_male,average_female,female-male
0,2.9221702,2.8626292,"('unsociable', 'sociable')",1.1630154,0.973743,-0.53122246,-0.5463808,1.1846544,1.0966638,-0.0879906
1,-1.7902931,-1.9591935,"('unfriendly', 'friendly')",-0.22615635,-0.585081,2.359067,2.1763308,0.1142058,-0.1226478,-0.2368536
2,0.16890734,0.18676513,"('unlikable', 'likable')",0.66149604,0.70479524,0.28966194,0.37763867,0.3733551,0.4230663,0.0497112
3,0.85816616,0.91544116,"('repellent', 'pleasant')",0.62551636,0.62065834,-0.1749939,-0.0673361,0.4362295,0.4895878,0.0533583
4,-2.7638521,-2.8801222,"('disliked', 'liked')",0.116877876,0.16100338,-4.567802,-4.4784775,-2.4049253,-2.3991988,0.0057265
5,-3.8608732,-3.8688617,"('distant', 'outgoing')",-1.0095718,-1.0539742,0.3333691,0.22465959,-1.5123587,-1.5660588,-0.0537001
6,-4.2610893,-4.3572493,"('distant', 'open')",-1.3149838,-1.46205,0.61150855,0.44737178,-1.6548549,-1.7906424,-0.1357875
7,4.567785,4.6173825,"('insensitive', 'sensitive')",0.75326675,0.80375415,0.89335144,1.0070103,2.0714677,2.1427158,0.0712481
8,-1.2028494,-1.2694427,"('unaffectionate', 'affectionate')",-0.04803011,-0.21098238,1.3347256,1.1021801,0.0279487,-0.1260817,-0.1540304
9,0.3647293,0.3432889,"('unaffectionate', 'caring')",0.49111852,0.32452536,1.8516307,1.7130687,0.9024928,0.7936277,-0.1088651
10,5.470271,5.573224,"('unsympathetic', 'sympathetic')",1.1890358,1.0505385,-0.18525338,-0.08605909,2.1580178,2.1792345,0.0212167
11,2.4098754,2.5644238,"('unhelpful', 'helpful')",0.678542,0.71872014,1.4679484,1.4797405,1.5187887,1.5876282,0.0688395
12,2.6909416,2.7429743,"('unsupportive', 'supportive')",1.4042621,1.5062101,-0.85753715,-0.7427085,1.079222,1.1688254,0.0896034
13,3.3686259,3.4167233,"('impolite', 'polite')",0.98866117,1.074791,-0.42810816,-0.37106586,1.3097262,1.3734827,0.0637565
14,5.2642026,5.277321,"('antisocial', 'social')",2.168886,2.210884,0.32589352,0.4689283,2.5863272,2.6523778,0.0660506
15,0.18768817,0.13074854,"('boring', 'funny')",-0.55293053,-0.52914613,-0.012419641,-0.022147864,-0.1258873,-0.1401818,-0.0142945
16,-2.8995233,-2.7824657,"('unpopular', 'popular')",-1.5926771,-1.5407326,-0.24165969,-0.24200888,-1.5779533,-1.5217357,0.0562176
17,-0.05538608,-0.13087015,"('nasty', 'nice')",-0.27655998,-0.3182057,-0.8215729,-0.90591586,-0.3845063,-0.4516639,-0.0671576
18,-1.2140124,-1.1372633,"('disagreeable', 'welcoming')",-0.6823552,-0.5815952,-0.93538284,-0.9515536,-0.9439168,-0.8901374,0.0537794
19,-2.6820416,-2.7698715,"('inhospitable', 'hospitable')",-1.3451122,-1.4297214,-0.046392873,-0.20082399,-1.357849,-1.4668055,-0.1089565
20,0.77182996,0.86237425,"('rough', 'thoughtful')",-0.42711586,-0.36885688,1.0305841,1.0756874,0.4584328,0.5230683,0.0646355
21,3.0140038,3.0910478,"('immoral', 'moral')",0.6516851,0.63732487,-1.3287557,-1.1849918,0.7789777,0.8477936,0.0688159
22,2.682036,2.6474013,"('untrustworthy', 'trustworthy')",0.24993478,0.315866,-0.5170007,-0.45225045,0.80499,0.8370056,0.0320156
23,2.858591,2.9730835,"('insincere', 'sincere')",0.43596697,0.41199937,4.8312273,4.7040215,2.7085953,2.6963682,-0.0122271
24,2.4888391,2.5524828,"('dishonest', 'honest')",0.31356376,0.27052733,1.2327112,1.161172,1.3450381,1.3280608,-0.0169773
25,-1.4825864,-1.6107893,"('egoistic', 'altruistic')",0.7697268,0.51489836,1.3718289,1.245198,0.2196564,0.049769,-0.1698874
26,1.4255812,1.3349326,"('hardhearted', 'benevolent')",1.9079976,1.8351119,3.0154147,2.9325628,2.1163311,2.0342024,-0.0821287
27,-0.6254019,-0.748294,"('hardhearted', 'softhearted')",0.023593048,-0.090665884,0.5457911,0.31224,-0.0186726,-0.1755733,-0.1569007
28,1.2999983,1.2664353,"('disloyal', 'loyal')",0.20313528,0.034146305,0.988487,0.9245457,0.8305402,0.7417091,-0.0888311
29,-1.4238858,-1.5837284,"('unfair', 'fair')",-1.3727484,-1.405131,-0.5475848,-0.7111114,-1.1147397,-1.2333236,-0.1185839
30,2.7177882,2.7704163,"('intolerant', 'tolerant')",2.0703175,2.0632472,0.616852,0.6233386,1.8016526,1.8190007,0.0173481
31,-6.103055,-6.23239,"('evil', 'good')",-0.66272926,-0.7581,-0.11800261,-0.2536078,-2.2945956,-2.4146992,-0.1201036
32,2.172712,2.166175,"('unkind', 'kind')",0.866513,0.7805269,0.91864336,0.8545072,1.3192895,1.2670697,-0.0522198
33,-0.81611085,-0.89482975,"('wrong', 'right')",0.13091171,0.08121945,0.377438,0.20002434,-0.102587,-0.2045286,-0.1019416
34,-1.042752,-0.91502625,"('mean', 'honorable')",-0.06604071,-0.055921987,4.3287873,4.3516507,1.0733315,1.1269008,0.0535693
35,-5.075796,-5.251669,"('corrupt', 'incorrupt')",-1.6866885,-1.8701519,-0.24363457,-0.5224306,-2.3353731,-2.5480838,-0.2127107
36,-5.9263935,-6.143672,"('hostile', 'amicable')",-1.2495445,-1.6324865,1.270513,0.97737384,-1.968475,-2.2662614,-0.2977864
37,1.2809292,1.3307645,"('fake', 'genuine')",-0.043059923,-0.03818697,0.66822433,0.6239544,0.6353645,0.638844,0.0034795
38,-0.29071847,-0.33406162,"('untruthful', 'truthful')",0.23558062,0.15860942,0.7382451,0.7113575,0.2277024,0.1786351,-0.0490673
39,2.7519133,2.8157997,"('exploitative', 'cooperative')",1.251347,1.3558186,0.6779367,0.6557546,1.5603989,1.6091243,0.0487254
40,0.7747107,0.7309228,"('stingy', 'generous')",0.9337911,0.9312843,-1.2045956,-1.2088203,0.1679688,0.1511289,-0.0168399
41,0.37729996,0.449178,"('unforgiving', 'forgiving')",0.12908486,0.0783214,0.53797066,0.521082,0.3481185,0.3495271,0.0014086
42,2.1793733,2.2831054,"('unreliable', 'reliable')",0.63574415,0.7385244,-1.5308403,-1.4421681,0.4280924,0.5264872,0.0983948
43,3.21906,3.3720598,"('irresponsible', 'responsible')",0.785038,0.8454322,1.0926979,1.1598133,1.698932,1.7924352,0.0935032
44,-1.5198631,-1.571342,"('prejudiced', 'unprejudiced')",-0.6542531,-0.5633356,-1.8146588,-1.8167179,-1.3295916,-1.3171318,0.0124598
45,4.3558683,4.341147,"('incompetent', 'competent')",1.3501447,1.2551185,0.8354634,0.9310214,2.1804922,2.1757622,-0.00473
46,5.290522,5.4401464,"('uncompetitive', 'competitive')",1.9442763,1.9682951,-0.46120214,-0.31326646,2.2578654,2.3650584,0.107193
47,1.3507352,1.3467046,"('stupid', 'smart')",0.13152468,0.20743477,4.859623,4.897346,2.1139609,2.1504952,0.0365343
48,2.0081677,2.055294,"('unintelligent', 'intelligent')",0.101043805,-0.050362766,-0.094751336,-0.051514227,0.6714867,0.651139,-0.0203477
49,-0.66188645,-0.55731237,"('unable', 'able')",-0.7704516,-0.62854487,-0.8029999,-0.66522366,-0.7451127,-0.617027,0.1280857
50,-1.5777541,-1.5106502,"('clumsy', 'skillful')",-1.203324,-1.2481406,-0.42943707,-0.5177822,-1.0701718,-1.092191,-0.0220192
51,2.9164658,2.926359,"('uneducated', 'educated')",0.31812245,0.24344638,0.1370702,0.16448617,1.1238861,1.1114305,-0.0124556
52,-4.7438946,-4.8529534,"('irrational', 'rational')",-1.4339648,-1.6130098,-0.06690233,-0.29115206,-2.0815872,-2.2523718,-0.1707846
53,-0.08860582,-0.09352018,"('uncreative', 'creative')",0.23372866,0.07853753,1.305342,1.2639161,0.4834883,0.4163111,-0.0671772
54,-0.61090255,-0.6349995,"('incapable', 'capable')",-0.3780793,-0.38757426,0.7070821,0.66023153,-0.0939666,-0.1207807,-0.0268141
55,5.8749065,5.905233,"('incompetent', 'clever')",1.4745526,1.4592171,-0.04073365,0.14409441,2.4362418,2.5028481,0.0666063
56,4.3373547,4.424358,"('impractical', 'practical')",1.7011338,1.703922,0.8042918,0.9931163,2.2809267,2.3737987,0.092872
57,2.8520317,2.9606776,"('unimaginative', 'imaginative')",0.8068588,0.69319487,-1.2646083,-1.0909262,0.7980941,0.8543154,0.0562213
58,1.0208393,1.1386287,"('undiscriminating', 'discriminating')",0.6449213,0.58520293,0.8574603,0.94863427,0.8410737,0.8908219,0.0497482
59,-3.357337,-3.4008112,"('foolish', 'wise')",-1.1259358,-1.0682307,0.18656999,0.095518954,-1.4322341,-1.4578409,-0.0256068
60,6.117199,6.250848,"('inefficient', 'efficient')",1.893325,1.9807191,-0.37766883,-0.10616616,2.544285,2.7084672,0.1641822
61,1.6797515,1.5787144,"('illogical', 'logical')",0.45594418,0.24593201,1.0312443,0.9267684,1.0556467,0.9171383,-0.1385084
62,4.8032136,4.99046,"('incompetent', 'brilliant')",1.7381241,1.9124653,0.35081375,0.5907706,2.2973839,2.4978987,0.2005148
63,2.5923517,2.6180842,"('unperceptive', 'insightful')",1.2672362,1.3031015,1.1074957,1.2639266,1.6556945,1.7283708,0.0726763
64,1.7412922,1.721803,"('shy', 'confident')",1.2668207,1.3792913,-5.1764383,-4.9497275,-0.7227751,-0.6162111,0.106564
65,3.8658733,3.9491525,"('insecure', 'secure')",0.70089144,0.7105193,0.21176565,0.375381,1.5928435,1.6783509,0.0855074
66,-0.31900805,-0.35506725,"('inactive', 'active')",0.017558247,-0.03337428,1.251885,1.1019503,0.3168118,0.2378362,-0.0789756
67,0.14893584,0.21717961,"('doubtful', 'determined')",-0.49217314,-0.45470238,-0.7792528,-0.7265643,-0.3741634,-0.3213624,0.052801
