,cruise_male,cruise_female,tuple,average_male,average_female,female-male
22,-0.663573,-0.8768636,"('untrustworthy', 'trustworthy')",-0.663573,-0.8768636,-0.2132906
23,5.8725486,6.121834,"('insincere', 'sincere')",5.8725486,6.1218338,0.2492852
24,1.3733702,1.2194114,"('dishonest', 'honest')",1.3733702,1.2194114,-0.1539588
25,0.7987686,0.8513369,"('egoistic', 'altruistic')",0.7987686,0.8513369,0.0525683
26,0.95167404,1.5565935,"('hardhearted', 'benevolent')",0.951674,1.5565935,0.6049195
27,1.8027132,1.4638981,"('hardhearted', 'softhearted')",1.8027132,1.4638981,-0.3388151
28,1.0463777,1.1823543,"('disloyal', 'loyal')",1.0463777,1.1823543,0.1359766
29,-0.21854316,-0.4404616,"('unfair', 'fair')",-0.2185432,-0.4404616,-0.2219184
30,0.71865624,0.8667232,"('intolerant', 'tolerant')",0.7186562,0.8667232,0.148067
31,-0.6897366,-0.89194787,"('evil', 'good')",-0.6897366,-0.8919479,-0.2022113
32,0.8823082,0.9312623,"('unkind', 'kind')",0.8823082,0.9312623,0.0489541
33,-0.0874016,0.24582198,"('wrong', 'right')",-0.0874016,0.245822,0.3332236
34,4.3014956,4.449647,"('mean', 'honorable')",4.3014956,4.4496469,0.1481513
35,-0.6557209,-0.87336224,"('corrupt', 'incorrupt')",-0.6557209,-0.8733622,-0.2176413
36,-0.26737466,-0.31068018,"('hostile', 'amicable')",-0.2673747,-0.3106802,-0.0433055
37,1.1781431,0.91672575,"('fake', 'genuine')",1.1781431,0.9167258,-0.2614173
38,-0.20706207,0.15796712,"('untruthful', 'truthful')",-0.2070621,0.1579671,0.3650292
39,-0.13432139,0.04581535,"('exploitative', 'cooperative')",-0.1343214,0.0458153,0.1801367
40,-1.3135277,-1.6822582,"('stingy', 'generous')",-1.3135277,-1.6822582,-0.3687305
41,0.30452895,0.55872023,"('unforgiving', 'forgiving')",0.304529,0.5587202,0.2541912
42,-2.2767956,-2.520366,"('unreliable', 'reliable')",-2.2767956,-2.520366,-0.2435704
43,1.0572932,1.3276839,"('irresponsible', 'responsible')",1.0572932,1.3276839,0.2703907
44,-1.1713678,-1.5453995,"('prejudiced', 'unprejudiced')",-1.1713678,-1.5453995,-0.3740317
45,0.14804989,0.26141998,"('incompetent', 'competent')",0.1480499,0.26142,0.1133701
46,-1.0651686,-1.1059817,"('uncompetitive', 'competitive')",-1.0651686,-1.1059817,-0.0408131
47,4.822496,5.116524,"('stupid', 'smart')",4.8224959,5.1165242,0.2940283
48,0.7224005,0.8548279,"('unintelligent', 'intelligent')",0.7224005,0.8548279,0.1324274
49,0.26269186,0.16652444,"('unable', 'able')",0.2626919,0.1665244,-0.0961675
50,-0.07024792,-0.121313676,"('clumsy', 'skillful')",-0.0702479,-0.1213137,-0.0510658
51,-0.10004263,-0.33297086,"('uneducated', 'educated')",-0.1000426,-0.3329709,-0.2329283
52,0.3055646,0.25266883,"('irrational', 'rational')",0.3055646,0.2526688,-0.0528958
53,0.7761969,0.84816366,"('uncreative', 'creative')",0.7761969,0.8481637,0.0719668
54,1.3630204,1.6212989,"('incapable', 'capable')",1.3630204,1.6212989,0.2582785
55,0.3289605,0.19282654,"('incompetent', 'clever')",0.3289605,0.1928265,-0.136134
56,0.12625758,0.34936503,"('impractical', 'practical')",0.1262576,0.349365,0.2231074
57,-2.6617858,-2.676549,"('unimaginative', 'imaginative')",-2.6617858,-2.676549,-0.0147632
58,0.2077339,0.19042155,"('undiscriminating', 'discriminating')",0.2077339,0.1904216,-0.0173123
59,0.20702687,0.35524648,"('foolish', 'wise')",0.2070269,0.3552465,0.1482196
60,0.06738149,0.09478811,"('inefficient', 'efficient')",0.0673815,0.0947881,0.0274066
61,0.38141835,0.28209868,"('illogical', 'logical')",0.3814183,0.2820987,-0.0993196
62,0.50534105,0.625853,"('incompetent', 'brilliant')",0.5053411,0.625853,0.1205119
63,0.2469825,0.3594024,"('unperceptive', 'insightful')",0.2469825,0.3594024,0.1124199
64,-6.4364805,-6.541549,"('shy', 'confident')",-6.4364805,-6.5415492,-0.1050687
65,-0.103306435,-0.12734568,"('insecure', 'secure')",-0.1033064,-0.1273457,-0.0240393
66,-0.04302249,-0.12378979,"('inactive', 'active')",-0.0430225,-0.1237898,-0.0807673
67,-0.2741691,-0.0830076,"('doubtful', 'determined')",-0.2741691,-0.0830076,0.1911615
68,-0.6135905,-0.9533736,"('dependent', 'independent')",-0.6135905,-0.9533736,-0.3397831
69,-1.5559677,-1.5519367,"('lazy', 'industrious')",-1.5559677,-1.5519367,0.004031
70,0.7444891,0.50773567,"('lethargic', 'energetic')",0.7444891,0.5077357,-0.2367534
71,0.94495994,1.2905948,"('diffident', 'self-confident')",0.9449599,1.2905948,0.3456349
72,0.5864784,0.32217646,"('unambitious', 'ambitious')",0.5864784,0.3221765,-0.2643019
73,-2.764335,-2.9086149,"('helpless', 'self-reliant')",-2.7643349,-2.9086149,-0.14428
74,-0.078536466,0.020302042,"('undedicated', 'dedicated')",-0.0785365,0.020302,0.0988385
75,-0.75731313,-0.861537,"('meek', 'impulsive')",-0.7573131,-0.861537,-0.1042239
76,0.5053397,0.19076109,"('anxious', 'daring')",0.5053397,0.1907611,-0.3145786
77,-1.4670451,-1.0604436,"('unmotivated', 'motivated')",-1.4670451,-1.0604436,0.4066015
78,-0.55648524,-0.4634517,"('nonresilient', 'resilient')",-0.5564852,-0.4634517,0.0930335
79,0.048559718,0.105194256,"('wavering', 'unwavering')",0.0485597,0.1051943,0.0566346
80,-0.7366199,-0.8545963,"('dominated', 'dominating')",-0.7366199,-0.8545963,-0.1179764
81,-0.6803433,-0.71136343,"('submissive', 'aggressive')",-0.6803433,-0.7113634,-0.0310201
82,6.254122,6.154043,"('poor', 'rich')",6.2541218,6.1540432,-0.1000786
83,-0.43082955,-0.33268213,"('powerless', 'powerful')",-0.4308296,-0.3326821,0.0981475
84,0.5337554,0.5231567,"('inferior', 'superior')",0.5337554,0.5231567,-0.0105987
85,-0.030254738,0.3493693,"('insignificant', 'prestigious')",-0.0302547,0.3493693,0.379624
86,-0.013001442,-0.04350987,"('uninfluential', 'influential')",-0.0130014,-0.0435099,-0.0305085
87,-0.13847712,0.077695236,"('unsuccessful', 'successful')",-0.1384771,0.0776952,0.2161723
88,-0.26351053,-0.22578308,"('low', 'eminent')",-0.2635105,-0.2257831,0.0377274
