,sink_male,sink_female,tuple,average_male,average_female,female-male
0,0.20719051,0.112768054,"('unsociable', 'sociable')",0.2071905,0.1127681,-0.0944224
1,1.1119457,1.0891027,"('unfriendly', 'friendly')",1.1119457,1.0891027,-0.022843
2,0.22993535,0.38160497,"('unlikable', 'likable')",0.2299353,0.381605,0.1516697
3,0.9882838,1.0198901,"('repellent', 'pleasant')",0.9882838,1.0198901,0.0316063
4,-7.2177362,-7.3592935,"('disliked', 'liked')",-7.2177362,-7.3592935,-0.1415573
5,-0.81988966,-0.80216134,"('distant', 'outgoing')",-0.8198897,-0.8021613,0.0177284
6,-0.21876465,-0.24411833,"('distant', 'open')",-0.2187646,-0.2441183,-0.0253537
7,1.4231968,1.4026839,"('insensitive', 'sensitive')",1.4231968,1.4026839,-0.0205129
8,0.7538255,0.70930076,"('unaffectionate', 'affectionate')",0.7538255,0.7093008,-0.0445247
9,1.24001,1.308416,"('unaffectionate', 'caring')",1.24001,1.308416,0.068406
10,1.3705156,1.3799053,"('unsympathetic', 'sympathetic')",1.3705156,1.3799053,0.0093897
11,1.5674365,1.6234437,"('unhelpful', 'helpful')",1.5674365,1.6234437,0.0560072
12,-1.5072037,-1.528954,"('unsupportive', 'supportive')",-1.5072037,-1.528954,-0.0217503
13,0.25412196,0.26485467,"('impolite', 'polite')",0.254122,0.2648547,0.0107327
14,0.20815659,0.06625238,"('antisocial', 'social')",0.2081566,0.0662524,-0.1419042
15,0.041742526,-0.03947684,"('boring', 'funny')",0.0417425,-0.0394768,-0.0812193
16,-0.44921926,-0.4225539,"('unpopular', 'popular')",-0.4492193,-0.4225539,0.0266654
17,-0.066342786,-0.02409891,"('nasty', 'nice')",-0.0663428,-0.0240989,0.0422439
18,-0.46188754,-0.4669302,"('disagreeable', 'welcoming')",-0.4618875,-0.4669302,-0.0050427
19,-1.0470793,-0.99670404,"('inhospitable', 'hospitable')",-1.0470793,-0.996704,0.0503753
20,1.1247431,1.0554688,"('rough', 'thoughtful')",1.1247431,1.0554688,-0.0692743
21,0.03141837,0.1299786,"('immoral', 'moral')",0.0314184,0.1299786,0.0985602
22,-0.16803896,-0.22804411,"('untrustworthy', 'trustworthy')",-0.168039,-0.2280441,-0.0600051
23,5.945103,6.050728,"('insincere', 'sincere')",5.9451032,6.0507278,0.1056246
24,1.4485815,1.3769876,"('dishonest', 'honest')",1.4485815,1.3769876,-0.0715939
25,0.40690333,0.42462263,"('egoistic', 'altruistic')",0.4069033,0.4246226,0.0177193
26,0.74115884,0.58193916,"('hardhearted', 'benevolent')",0.7411588,0.5819392,-0.1592196
27,1.7255648,1.5468948,"('hardhearted', 'softhearted')",1.7255648,1.5468948,-0.17867
28,1.0589466,1.0263829,"('disloyal', 'loyal')",1.0589466,1.0263829,-0.0325637
29,-0.46847337,-0.60574865,"('unfair', 'fair')",-0.4684734,-0.6057487,-0.1372753
30,0.82603735,0.85998225,"('intolerant', 'tolerant')",0.8260373,0.8599823,0.033945
31,-1.3980209,-1.411258,"('evil', 'good')",-1.3980209,-1.411258,-0.0132371
32,1.3021938,1.2401917,"('unkind', 'kind')",1.3021938,1.2401917,-0.0620021
33,-0.6496548,-0.63463235,"('wrong', 'right')",-0.6496548,-0.6346323,0.0150225
34,4.2328806,4.4153647,"('mean', 'honorable')",4.2328806,4.4153647,0.1824841
35,-1.2878703,-1.49791,"('corrupt', 'incorrupt')",-1.2878703,-1.49791,-0.2100397
36,-0.8742511,-0.92943484,"('hostile', 'amicable')",-0.8742511,-0.9294348,-0.0551837
37,0.997558,1.0152563,"('fake', 'genuine')",0.997558,1.0152563,0.0176983
38,-0.53460723,-0.4070855,"('untruthful', 'truthful')",-0.5346072,-0.4070855,0.1275217
39,0.1476841,0.16938984,"('exploitative', 'cooperative')",0.1476841,0.1693898,0.0217057
40,-1.1897608,-1.4092578,"('stingy', 'generous')",-1.1897608,-1.4092578,-0.219497
41,0.41919988,0.38558283,"('unforgiving', 'forgiving')",0.4191999,0.3855828,-0.0336171
42,-1.6721327,-1.69458,"('unreliable', 'reliable')",-1.6721327,-1.69458,-0.0224473
43,1.2005558,1.2873905,"('irresponsible', 'responsible')",1.2005558,1.2873905,0.0868347
44,-0.8599998,-0.85370386,"('prejudiced', 'unprejudiced')",-0.8599998,-0.8537039,0.0062959
45,0.4866227,0.3883881,"('incompetent', 'competent')",0.4866227,0.3883881,-0.0982346
46,-0.04960361,-0.08991178,"('uncompetitive', 'competitive')",-0.0496036,-0.0899118,-0.0403082
47,4.8509154,5.005941,"('stupid', 'smart')",4.8509154,5.0059409,0.1550255
48,0.55043113,0.52566034,"('unintelligent', 'intelligent')",0.5504311,0.5256603,-0.0247708
49,-0.007421759,0.16482788,"('unable', 'able')",-0.0074218,0.1648279,0.1722497
50,-0.36570847,-0.299556,"('clumsy', 'skillful')",-0.3657085,-0.299556,0.0661525
51,0.26856962,0.22884542,"('uneducated', 'educated')",0.2685696,0.2288454,-0.0397242
52,-0.59709686,-0.69247484,"('irrational', 'rational')",-0.5970969,-0.6924748,-0.0953779
53,0.09896594,0.08162176,"('uncreative', 'creative')",0.0989659,0.0816218,-0.0173441
54,0.7851983,0.9521095,"('incapable', 'capable')",0.7851983,0.9521095,0.1669112
55,0.987188,0.9888343,"('incompetent', 'clever')",0.987188,0.9888343,0.0016463
56,0.57888925,0.55040807,"('impractical', 'practical')",0.5788893,0.5504081,-0.0284812
57,-2.1126676,-2.163536,"('unimaginative', 'imaginative')",-2.1126676,-2.1635361,-0.0508685
58,0.20717269,0.15941754,"('undiscriminating', 'discriminating')",0.2071727,0.1594175,-0.0477552
59,-0.39871916,-0.35920236,"('foolish', 'wise')",-0.3987192,-0.3592024,0.0395168
60,0.8460976,0.9977644,"('inefficient', 'efficient')",0.8460976,0.9977644,0.1516668
61,0.3793123,0.23024558,"('illogical', 'logical')",0.3793123,0.2302456,-0.1490667
62,0.9696407,1.0617929,"('incompetent', 'brilliant')",0.9696407,1.0617929,0.0921522
63,0.29780537,0.34631535,"('unperceptive', 'insightful')",0.2978054,0.3463154,0.04851
64,-5.8799973,-5.898379,"('shy', 'confident')",-5.8799973,-5.8983788,-0.0183815
65,0.73588187,0.7679265,"('insecure', 'secure')",0.7358819,0.7679265,0.0320446
66,-0.006379217,-0.13010716,"('inactive', 'active')",-0.0063792,-0.1301072,-0.123728
67,-0.58656424,-0.487211,"('doubtful', 'determined')",-0.5865642,-0.487211,0.0993532
68,-0.78606033,-0.7410826,"('dependent', 'independent')",-0.7860603,-0.7410826,0.0449777
69,-2.081648,-2.0706747,"('lazy', 'industrious')",-2.0816481,-2.0706747,0.0109734
70,1.7615521,1.6635141,"('lethargic', 'energetic')",1.7615521,1.6635141,-0.098038
71,0.4356201,0.3631235,"('diffident', 'self-confident')",0.4356201,0.3631235,-0.0724966
72,0.94774985,1.0686182,"('unambitious', 'ambitious')",0.9477499,1.0686182,0.1208683
73,-3.0698843,-3.0548098,"('helpless', 'self-reliant')",-3.0698843,-3.0548098,0.0150745
74,0.32584983,0.21583246,"('undedicated', 'dedicated')",0.3258498,0.2158325,-0.1100173
75,-0.85912925,-0.7773598,"('meek', 'impulsive')",-0.8591293,-0.7773598,0.0817695
76,0.87351483,0.8908667,"('anxious', 'daring')",0.8735148,0.8908667,0.0173519
77,-1.1977588,-1.0202368,"('unmotivated', 'motivated')",-1.1977588,-1.0202368,0.177522
78,-0.69648653,-0.6891367,"('nonresilient', 'resilient')",-0.6964865,-0.6891367,0.0073498
79,-0.7056926,-0.6361868,"('wavering', 'unwavering')",-0.7056926,-0.6361868,0.0695058
80,0.10763819,-0.029211678,"('dominated', 'dominating')",0.1076382,-0.0292117,-0.1368499
81,0.2426526,0.27108184,"('submissive', 'aggressive')",0.2426526,0.2710818,0.0284292
82,6.203073,6.325824,"('poor', 'rich')",6.203073,6.3258238,0.1227508
83,-0.3348874,-0.32242548,"('powerless', 'powerful')",-0.3348874,-0.3224255,0.0124619
84,0.2504692,0.26308873,"('inferior', 'superior')",0.2504692,0.2630887,0.0126195
