,merrill_male,merrill_female,tuple,lynch_male,lynch_female,&_male,&_female,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1497895,-1.351844,"('unsociable', 'sociable')",-1.4836854,-1.792492,-0.20191701,-0.4947176,-1.5186285,-1.5661534,-0.6667118,-0.7723246,-1.0041464,-1.1955063,-0.1913599
1,2.1615627,1.9610884,"('unfriendly', 'friendly')",0.7400573,0.6112496,0.5482312,0.50955087,-0.11794758,-0.2858662,2.5750608,2.416068,1.1813929,1.0424181,-0.1389748
2,2.7202284,2.772753,"('unlikable', 'likable')",2.1972096,2.1462362,2.2610638,2.308005,2.045342,2.0681143,1.1191571,1.1700044,2.0686003,2.0930225,0.0244222
3,-1.3271008,-1.2549253,"('repellent', 'pleasant')",-1.4970484,-1.3624238,-0.60763097,-0.63216066,0.51767874,0.47430545,0.05996215,0.056749422,-0.5708279,-0.543691,0.0271369
4,0.12512079,0.03400595,"('disliked', 'liked')",0.92630416,0.9505678,0.116090775,0.119220935,0.09479604,0.066505395,-6.293863,-6.400958,-1.0063102,-1.0461316,-0.0398214
5,2.284115,2.4064188,"('distant', 'outgoing')",1.4329258,1.4731915,0.7391546,0.97156996,1.0497723,1.1552306,0.474137,0.42847687,1.196021,1.2869775,0.0909565
6,1.7614625,1.9160198,"('distant', 'open')",1.3794224,1.480016,0.85741043,1.08538,0.7731611,0.843774,1.2737167,1.2218896,1.2090345,1.3094158,0.1003813
7,-0.24629794,-0.33086887,"('insensitive', 'sensitive')",-1.1283433,-1.2121924,-0.06477206,-0.20154992,-1.4081749,-1.4041094,0.5622173,0.5499164,-0.4570742,-0.5197608,-0.0626866
8,0.95920783,0.957755,"('unaffectionate', 'affectionate')",1.2463636,1.2905792,0.3755998,0.36517417,0.31808278,0.16868839,1.4896785,1.3733089,0.8777865,0.831101,-0.0466855
9,2.1347256,2.0883875,"('unaffectionate', 'caring')",1.2410867,1.212722,0.36958632,0.2699756,0.30413285,0.21797363,2.0973973,2.0376983,1.2293858,1.1653514,-0.0640344
