,sleep_male,sleep_female,tuple,average_male,average_female,female-male
0,0.37829027,0.2993369,"('unsociable', 'sociable')",0.3782903,0.2993369,-0.0789534
1,1.2743441,1.3095764,"('unfriendly', 'friendly')",1.2743441,1.3095764,0.0352323
2,0.860211,0.9630223,"('unlikable', 'likable')",0.860211,0.9630223,0.1028113
3,1.2608843,1.3296485,"('repellent', 'pleasant')",1.2608843,1.3296485,0.0687642
4,-6.9149246,-6.875791,"('disliked', 'liked')",-6.9149246,-6.8757911,0.0391335
5,-0.1681267,-0.12676333,"('distant', 'outgoing')",-0.1681267,-0.1267633,0.0413634
6,-0.029821724,0.051275197,"('distant', 'open')",-0.0298217,0.0512752,0.0810969
7,1.4958421,1.4665412,"('insensitive', 'sensitive')",1.4958421,1.4665412,-0.0293009
8,0.91318476,0.9549796,"('unaffectionate', 'affectionate')",0.9131848,0.9549796,0.0417948
9,1.3406191,1.4241295,"('unaffectionate', 'caring')",1.3406191,1.4241295,0.0835104
10,1.5028166,1.4736894,"('unsympathetic', 'sympathetic')",1.5028166,1.4736894,-0.0291272
11,2.1214209,2.108692,"('unhelpful', 'helpful')",2.1214209,2.1086919,-0.012729
12,-0.874666,-0.8716224,"('unsupportive', 'supportive')",-0.874666,-0.8716224,0.0030436
13,0.43995023,0.3566901,"('impolite', 'polite')",0.4399502,0.3566901,-0.0832601
14,0.41923425,0.32725173,"('antisocial', 'social')",0.4192342,0.3272517,-0.0919825
15,0.16986006,0.23583321,"('boring', 'funny')",0.1698601,0.2358332,0.0659731
16,-0.4981157,-0.4003941,"('unpopular', 'popular')",-0.4981157,-0.4003941,0.0977216
17,0.08677437,0.11287407,"('nasty', 'nice')",0.0867744,0.1128741,0.0260997
18,-0.004833836,-0.026874125,"('disagreeable', 'welcoming')",-0.0048338,-0.0268741,-0.0220403
19,-0.19362748,-0.10887292,"('inhospitable', 'hospitable')",-0.1936275,-0.1088729,0.0847546
20,0.7117952,0.6151997,"('rough', 'thoughtful')",0.7117952,0.6151997,-0.0965955
21,0.5269023,0.5328461,"('immoral', 'moral')",0.5269023,0.5328461,0.0059438
22,0.15504147,0.09541945,"('untrustworthy', 'trustworthy')",0.1550415,0.0954195,-0.059622
23,6.722055,6.6636863,"('insincere', 'sincere')",6.722055,6.6636863,-0.0583687
24,2.2703104,2.2386818,"('dishonest', 'honest')",2.2703104,2.2386818,-0.0316286
25,0.26572266,0.22815226,"('egoistic', 'altruistic')",0.2657227,0.2281523,-0.0375704
26,-0.122695826,-0.06818688,"('hardhearted', 'benevolent')",-0.1226958,-0.0681869,0.0545089
27,1.3668858,1.3017296,"('hardhearted', 'softhearted')",1.3668858,1.3017296,-0.0651562
28,1.3163841,1.3068634,"('disloyal', 'loyal')",1.3163841,1.3068634,-0.0095207
29,-0.090070024,-0.14862573,"('unfair', 'fair')",-0.09007,-0.1486257,-0.0585557
30,1.13324,1.0683335,"('intolerant', 'tolerant')",1.13324,1.0683335,-0.0649065
31,-1.3178183,-1.2582669,"('evil', 'good')",-1.3178183,-1.2582669,0.0595514
32,1.444764,1.3759719,"('unkind', 'kind')",1.444764,1.3759719,-0.0687921
33,-0.51624376,-0.4467884,"('wrong', 'right')",-0.5162438,-0.4467884,0.0694554
34,4.327278,4.4369617,"('mean', 'honorable')",4.3272781,4.4369617,0.1096836
35,-1.0299585,-1.0267642,"('corrupt', 'incorrupt')",-1.0299585,-1.0267642,0.0031943
36,-1.3831215,-1.2614226,"('hostile', 'amicable')",-1.3831215,-1.2614226,0.1216989
37,1.019373,1.0214272,"('fake', 'genuine')",1.0193731,1.0214272,0.0020541
38,0.2639055,0.20609742,"('untruthful', 'truthful')",0.2639055,0.2060974,-0.0578081
39,0.08366093,0.042933136,"('exploitative', 'cooperative')",0.0836609,0.0429331,-0.0407278
40,-1.0633024,-1.1369052,"('stingy', 'generous')",-1.0633024,-1.1369052,-0.0736028
41,0.04143081,0.041108973,"('unforgiving', 'forgiving')",0.0414308,0.041109,-0.0003218
42,-1.4580568,-1.4726955,"('unreliable', 'reliable')",-1.4580568,-1.4726955,-0.0146387
43,1.5022663,1.4220254,"('irresponsible', 'responsible')",1.5022663,1.4220254,-0.0802409
44,-1.3851539,-1.4758573,"('prejudiced', 'unprejudiced')",-1.3851539,-1.4758573,-0.0907034
45,0.77870655,0.7755272,"('incompetent', 'competent')",0.7787066,0.7755272,-0.0031794
46,-0.14520682,-0.16301191,"('uncompetitive', 'competitive')",-0.1452068,-0.1630119,-0.0178051
47,5.376563,5.4713674,"('stupid', 'smart')",5.3765631,5.4713674,0.0948043
48,1.1693124,1.151513,"('unintelligent', 'intelligent')",1.1693124,1.151513,-0.0177994
49,0.36222807,0.50837994,"('unable', 'able')",0.3622281,0.5083799,0.1461518
50,0.2780082,0.36461017,"('clumsy', 'skillful')",0.2780082,0.3646102,0.086602
51,1.0817552,1.0590422,"('uneducated', 'educated')",1.0817552,1.0590422,-0.022713
52,-0.58660185,-0.5143988,"('irrational', 'rational')",-0.5866019,-0.5143988,0.0722031
53,0.5077714,0.5099044,"('uncreative', 'creative')",0.5077714,0.5099044,0.002133
54,1.3798207,1.5246831,"('incapable', 'capable')",1.3798207,1.5246831,0.1448624
55,1.4892585,1.4200296,"('incompetent', 'clever')",1.4892585,1.4200296,-0.0692289
56,1.110241,1.0815282,"('impractical', 'practical')",1.1102411,1.0815282,-0.0287129
57,-2.3292418,-2.2841115,"('unimaginative', 'imaginative')",-2.3292418,-2.2841115,0.0451303
58,-0.25976196,-0.21974789,"('undiscriminating', 'discriminating')",-0.259762,-0.2197479,0.0400141
59,0.07275893,0.21521683,"('foolish', 'wise')",0.0727589,0.2152168,0.1424579
60,1.1579294,1.0550876,"('inefficient', 'efficient')",1.1579294,1.0550876,-0.1028418
61,0.6705312,0.5945258,"('illogical', 'logical')",0.6705312,0.5945258,-0.0760054
62,2.229403,2.1579945,"('incompetent', 'brilliant')",2.229403,2.1579945,-0.0714085
63,1.3714511,1.3601708,"('unperceptive', 'insightful')",1.3714511,1.3601708,-0.0112803
64,-4.9582324,-5.010778,"('shy', 'confident')",-4.9582324,-5.010778,-0.0525456
65,1.2688972,1.1643013,"('insecure', 'secure')",1.2688972,1.1643013,-0.1045959
66,-0.11363659,-0.08900219,"('inactive', 'active')",-0.1136366,-0.0890022,0.0246344
67,-0.7436641,-0.7015452,"('doubtful', 'determined')",-0.7436641,-0.7015452,0.0421189
68,-0.122481756,-0.14203489,"('dependent', 'independent')",-0.1224818,-0.1420349,-0.0195531
69,-1.7638685,-1.705681,"('lazy', 'industrious')",-1.7638685,-1.705681,0.0581875
70,1.7563639,1.7044983,"('lethargic', 'energetic')",1.7563639,1.7044983,-0.0518656
71,0.65470874,0.74085915,"('diffident', 'self-confident')",0.6547087,0.7408592,0.0861505
72,1.1892712,1.174734,"('unambitious', 'ambitious')",1.1892712,1.174734,-0.0145372
73,-2.7767675,-2.6957674,"('helpless', 'self-reliant')",-2.7767675,-2.6957674,0.0810001
74,0.31428382,0.20770793,"('undedicated', 'dedicated')",0.3142838,0.2077079,-0.1065759
75,-0.8908242,-0.80109227,"('meek', 'impulsive')",-0.8908242,-0.8010923,0.0897319
76,1.1385415,1.0200667,"('anxious', 'daring')",1.1385415,1.0200667,-0.1184748
77,-0.7724545,-0.80122894,"('unmotivated', 'motivated')",-0.7724545,-0.8012289,-0.0287744
