,bed_male,bed_female,tuple,bath_male,bath_female,&_male,&_female,beyond_male,beyond_female,inc_male,inc_female,average_male,average_female,female-male
0,0.548774,0.29379243,"('unsociable', 'sociable')",0.21400017,0.20864573,-0.3548831,-0.444419,-1.3317883,-1.3554034,-0.28463924,-0.3978335,-0.2417073,-0.3390435,-0.0973362
1,-0.2724917,-0.19030385,"('unfriendly', 'friendly')",0.67524403,0.8137102,-0.025000442,0.10449616,-0.93200314,-1.0393304,2.3790903,2.2473001,0.3649678,0.3871745,0.0222067
2,0.8110692,0.7624574,"('unlikable', 'likable')",1.0715718,1.0192537,0.83080643,0.92570716,0.8265228,0.8745755,0.7936676,0.8570034,0.8667276,0.8877994,0.0210718
3,-1.4706398,-1.4644958,"('repellent', 'pleasant')",-1.8285387,-1.7282095,-1.3875785,-1.2368361,-1.2270149,-1.1721252,-0.4718776,-0.43507057,-1.2771299,-1.2073474,0.0697825
4,-0.021973243,0.101264626,"('disliked', 'liked')",-0.13373701,-0.116822526,1.5899705,1.5277754,1.4484828,1.3522547,-5.8735304,-5.914899,-0.5981575,-0.6100853,-0.0119278
5,-0.59473443,-0.23769408,"('distant', 'outgoing')",1.173868,1.2503997,1.0043391,1.0708132,0.57949454,0.55865127,0.3056314,0.27568975,0.4937197,0.583572,0.0898523
6,-0.094882324,0.2633265,"('distant', 'open')",1.8250246,1.9405648,1.414737,1.5709556,0.6379719,0.6550346,0.8768466,0.8134282,0.9319396,1.048662,0.1167224
7,-0.47211704,-0.7330817,"('insensitive', 'sensitive')",0.40900198,0.37270552,-0.614345,-0.6775936,-2.1778307,-2.1915221,0.6745223,0.6283274,-0.4361537,-0.5202329,-0.0840792
8,-0.30303788,-0.23940477,"('unaffectionate', 'affectionate')",1.4400793,1.44684,-0.019757574,0.013134277,0.10182882,-0.047288418,1.2037909,1.0549928,0.4845807,0.4456548,-0.0389259
9,0.43976048,0.4106602,"('unaffectionate', 'caring')",1.0921973,1.1160125,-0.14503974,-0.06446875,-0.010811999,-0.07807539,1.6880672,1.6371205,0.6128346,0.6042498,-0.0085848
10,-0.8816375,-1.173576,"('unsympathetic', 'sympathetic')",-1.1092639,-1.1872439,-2.9005656,-2.9177723,-2.7775462,-2.737625,-0.7281803,-0.7110092,-1.6794386,-1.7454453,-0.0660067
11,-0.0060449466,-0.1780318,"('unhelpful', 'helpful')",-0.5217435,-0.6458702,-1.6868287,-1.5453913,-0.6404897,-0.6326319,1.75707,1.8040825,-0.2196074,-0.2395685,-0.0199611
12,1.2501982,1.3181762,"('unsupportive', 'supportive')",0.8158399,0.9268652,0.23501444,0.53442705,0.53096604,0.5453986,-1.2928169,-1.2284901,0.3078403,0.4192754,0.1114351
13,0.31209075,0.05500476,"('impolite', 'polite')",-0.15272242,-0.23978518,-1.3098018,-1.3074876,-1.3071916,-1.2655607,-0.70329344,-0.7160077,-0.6321837,-0.6947673,-0.0625836
14,0.18378703,-0.124699086,"('antisocial', 'social')",0.33040136,0.16403301,-0.59775156,-0.76173127,-0.6173721,-0.64514756,-0.9174532,-0.9699059,-0.3236777,-0.4674901,-0.1438124
15,1.2799767,1.1493651,"('boring', 'funny')",1.2718982,1.1580116,1.0914824,0.9260085,0.5504232,0.42171875,0.77816796,0.73722833,0.9943897,0.8784664,-0.1159233
16,-0.44369382,-0.3153426,"('unpopular', 'popular')",-0.41008678,-0.2624753,0.6711719,0.7463479,0.6204996,0.5754518,0.37235534,0.39922404,0.1620492,0.2286412,0.066592
17,-0.45875743,-0.41065598,"('nasty', 'nice')",0.24217393,0.24515387,-0.22865564,-0.1771817,-0.77267414,-0.75926864,-0.36633757,-0.34140462,-0.3168502,-0.2886714,0.0281788
18,-0.90497595,-0.7913859,"('disagreeable', 'welcoming')",0.4695804,0.61033094,0.02226685,0.2537244,-0.8425702,-0.83076835,-0.4239808,-0.52028996,-0.335936,-0.2556778,0.0802582
19,-0.7628436,-0.56214875,"('inhospitable', 'hospitable')",-0.023975436,0.12236575,0.13660863,0.3307598,0.57740545,0.5941499,0.3348571,0.3700085,0.0524104,0.171027,0.1186166
20,-0.88354415,-0.94862115,"('rough', 'thoughtful')",-1.4943948,-1.523118,-1.0808372,-1.0373538,-1.5055131,-1.5515406,0.8754555,0.7994997,-0.8177668,-0.8522268,-0.03446
21,-0.47575003,-0.59606373,"('immoral', 'moral')",-0.59589005,-0.5650808,-1.6554397,-1.5005323,-2.9005904,-2.7797709,-1.0062563,-0.9065371,-1.3267853,-1.269597,0.0571883
22,0.3381174,0.12290479,"('untrustworthy', 'trustworthy')",0.022062175,-0.17283152,0.38037863,0.35235393,-1.171279,-1.1876019,-0.91263384,-1.0270195,-0.2686709,-0.3824389,-0.113768
23,0.52803236,0.2827745,"('insincere', 'sincere')",-0.16797721,-0.20017207,-1.8476812,-1.7714069,-1.1485454,-1.1687148,5.545474,5.438188,0.5818605,0.5161338,-0.0657267
24,0.51002675,0.3338199,"('dishonest', 'honest')",0.5872335,0.47634557,-1.5110615,-1.545119,-0.9633947,-0.9473078,0.9029227,0.79320323,-0.0948547,-0.1778116,-0.0829569
25,-1.0349568,-0.8729011,"('egoistic', 'altruistic')",0.4665099,0.5870393,0.08427063,0.033084728,-0.4742061,-0.4553706,1.4157306,1.4183317,0.0914696,0.1420368,0.0505672
26,-0.17612505,-0.24489518,"('hardhearted', 'benevolent')",1.5787609,1.6294061,1.4240469,1.3966873,0.30288053,0.14743301,1.991025,1.9126525,1.0241177,0.9682568,-0.0558609
27,-0.5635553,-0.6038628,"('hardhearted', 'softhearted')",-0.20367782,-0.30335703,-0.570892,-0.46755755,-0.058233075,-0.12899858,1.6946615,1.5470983,0.0596607,0.0086644,-0.0509963
28,-0.86467546,-1.0958343,"('disloyal', 'loyal')",-0.30082726,-0.42687437,-1.0293599,-1.092393,-1.9210036,-1.9755243,0.804826,0.7062873,-0.6622081,-0.7768678,-0.1146597
29,0.6851792,0.7745411,"('unfair', 'fair')",1.1349665,1.0445337,-0.21982835,-0.2330626,-0.09409453,-0.07818337,-0.41143557,-0.55495423,0.2189574,0.1905749,-0.0283825
