,rockwell_male,rockwell_female,tuple,collins_male,collins_female,inc_male,inc_female,average_male,average_female,female-male
38,-0.31138977,-0.3777769,"('untruthful', 'truthful')",0.23459154,0.12620182,0.12915438,0.12907524,0.0174521,-0.0408333,-0.0582854
39,0.8070669,0.8349406,"('exploitative', 'cooperative')",1.7243981,1.7528541,0.26797658,0.26659966,0.9331472,0.9514648,0.0183176
40,0.24278067,0.2546512,"('stingy', 'generous')",-0.3188941,-0.29290247,-1.2501652,-1.3631904,-0.4420929,-0.4671472,-0.0250543
41,-0.11897275,-0.17230526,"('unforgiving', 'forgiving')",1.0907658,0.97395366,0.03553409,-0.084774435,0.3357757,0.238958,-0.0968177
42,-0.9414,-0.9019871,"('unreliable', 'reliable')",-0.3723143,-0.32846892,-3.2318065,-3.1462445,-1.5151736,-1.4589001,0.0562735
43,-0.48916787,-0.3753595,"('irresponsible', 'responsible')",-0.15727414,-0.10870841,0.4898028,0.517799,-0.0522131,0.0112437,0.0634568
44,-0.7139788,-0.71459997,"('prejudiced', 'unprejudiced')",-0.37652183,-0.34224504,-1.6103115,-1.5601256,-0.9002707,-0.8723235,0.0279472
45,-1.1344973,-1.1048299,"('incompetent', 'competent')",0.6030294,0.49576524,-0.20245394,-0.25814506,-0.2446406,-0.2890699,-0.0444293
46,-0.82319266,-0.8248812,"('uncompetitive', 'competitive')",0.62116003,0.6579474,-0.0438306,-0.15950431,-0.0819544,-0.1088127,-0.0268583
47,-0.022266794,0.18156295,"('stupid', 'smart')",0.22873586,0.3752792,5.2701654,5.4177237,1.8255448,1.991522,0.1659772
48,-0.3211257,-0.4104659,"('unintelligent', 'intelligent')",0.066527545,0.06728822,0.3442845,0.2904923,0.0298955,-0.0175618,-0.0474573
49,-0.25655586,-0.28541598,"('unable', 'able')",0.15812549,0.17865741,-0.06280859,0.048402816,-0.0537463,-0.0194519,0.0342944
50,-0.7400067,-0.75597924,"('clumsy', 'skillful')",-0.24653836,-0.20662051,0.28873876,0.22589684,-0.2326021,-0.2455676,-0.0129655
51,-0.7755241,-0.914638,"('uneducated', 'educated')",0.2670358,0.20364453,0.96332604,0.83405995,0.1516126,0.0410222,-0.1105904
52,0.57275915,0.42746907,"('irrational', 'rational')",-0.63701326,-0.7053184,0.015435475,-0.042541053,-0.0162729,-0.1067968,-0.0905239
53,1.164207,1.0842688,"('uncreative', 'creative')",0.23550028,0.14448957,0.971338,0.84443855,0.7903485,0.6910656,-0.0992829
54,0.531023,0.45995858,"('incapable', 'capable')",1.211542,1.1394153,1.2314833,1.2858093,0.9913495,0.9617277,-0.0296218
55,-1.1554751,-1.0718493,"('incompetent', 'clever')",-0.20592405,-0.14715463,0.074629925,0.04522043,-0.4289231,-0.3912612,0.0376619
56,-0.100038685,-0.09110904,"('impractical', 'practical')",0.87562156,0.85508883,-0.47131342,-0.3956123,0.1014231,0.1227892,0.0213661
57,-1.4570488,-1.5046015,"('unimaginative', 'imaginative')",-0.39590195,-0.44767934,-2.3079538,-2.395184,-1.3869681,-1.4491549,-0.0621868
58,1.1367867,1.1564944,"('undiscriminating', 'discriminating')",1.4114139,1.3247118,0.39258736,0.33059397,0.9802627,0.9372667,-0.042996
59,0.261067,0.22013187,"('foolish', 'wise')",-0.078405336,-0.075617336,0.18625027,0.23440048,0.1229706,0.126305,0.0033344
60,-1.09099,-1.0231777,"('inefficient', 'efficient')",0.60759646,0.7011959,0.081883095,0.13425542,-0.1338368,-0.0625755,0.0712613
61,0.54020125,0.35136712,"('illogical', 'logical')",0.9444748,0.7662417,0.3744566,0.18761835,0.6197109,0.4350757,-0.1846352
62,-0.6272377,-0.52576864,"('incompetent', 'brilliant')",0.20356953,0.2589939,0.22925766,0.43189502,-0.0648035,0.0550401,0.1198436
63,0.2610492,0.2815001,"('unperceptive', 'insightful')",1.180007,1.1357952,1.3845448,1.4162333,0.941867,0.9445095,0.0026425
64,-0.8604228,-0.9791322,"('shy', 'confident')",-0.63546085,-0.60560745,-6.5470533,-6.578376,-2.6809791,-2.7210385,-0.0400594
65,-1.3826476,-1.3950901,"('insecure', 'secure')",-0.58140016,-0.54219407,-0.42098933,-0.4364727,-0.7950124,-0.7912523,0.0037601
66,-0.05210633,-0.04438904,"('inactive', 'active')",0.07708469,-0.010657944,0.9866919,0.9259696,0.3372234,0.2903075,-0.0469159
67,-0.02303604,0.010692999,"('doubtful', 'determined')",0.038094684,0.06376376,-0.7375061,-0.68836147,-0.2408158,-0.2046349,0.0361809
68,-0.66249347,-0.72304463,"('dependent', 'independent')",-0.736083,-0.75773066,-0.39547396,-0.38200814,-0.5980168,-0.6209278,-0.022911
69,1.8954827,1.8242726,"('lazy', 'industrious')",1.3120428,1.2931018,-0.86942333,-0.774979,0.7793674,0.7807984,0.001431
70,-1.7361336,-1.652101,"('lethargic', 'energetic')",-0.63647866,-0.5689897,0.61433995,0.66443086,-0.5860908,-0.5188866,0.0672042
71,1.9754077,1.9796464,"('diffident', 'self-confident')",1.9076827,1.8060918,0.47929746,0.43587142,1.4541294,1.4072032,-0.0469262
72,-0.92329115,-0.85222876,"('unambitious', 'ambitious')",-0.26926264,-0.27893358,-0.9602594,-0.9716236,-0.7176044,-0.7009287,0.0166757
73,0.6873882,0.74742347,"('helpless', 'self-reliant')",-0.16388467,-0.14471969,-3.3056803,-3.1984415,-0.9273922,-0.8652459,0.0621463
74,0.42058858,0.44875455,"('undedicated', 'dedicated')",1.2187037,1.1536193,0.48517957,0.36089283,0.7081573,0.6544222,-0.0537351
75,-0.94347197,-0.9267541,"('meek', 'impulsive')",-0.53334653,-0.5514933,-0.35602778,-0.23417096,-0.6109488,-0.5708061,0.0401427
76,-0.71108186,-0.57891965,"('anxious', 'daring')",0.44733298,0.5666633,0.35144284,0.4167944,0.0292313,0.134846,0.1056147
77,-1.4571086,-1.4808465,"('unmotivated', 'motivated')",-0.08953128,-0.044372782,-1.038793,-0.9225483,-0.861811,-0.8159226,0.0458884
78,0.16290419,0.1448864,"('nonresilient', 'resilient')",0.6127046,0.62085116,0.89557713,0.9862271,0.557062,0.5839882,0.0269262
79,-0.021445472,-0.10093254,"('wavering', 'unwavering')",0.1453843,0.012677066,-0.06589472,0.0016479474,0.019348,-0.0288692,-0.0482172
80,-0.34152305,-0.24675712,"('dominated', 'dominating')",0.4637241,0.50195634,-0.7673134,-0.76911443,-0.2150375,-0.1713051,0.0437324
81,-2.2575755,-2.2868123,"('submissive', 'aggressive')",-0.7331082,-0.6783736,-0.84842575,-0.85633445,-1.2797031,-1.2738401,0.005863
82,-0.86884636,-0.8852704,"('poor', 'rich')",-0.87794304,-0.87292296,5.96029,5.9694448,1.4045002,1.4037504,-0.0007498
83,0.26041478,0.33075354,"('powerless', 'powerful')",0.4484476,0.47787106,-0.7948258,-0.8108812,-0.0286545,-0.0007522,0.0279023
84,0.3748171,0.33841363,"('inferior', 'superior')",0.35478166,0.32547846,0.96318024,0.9192328,0.5642597,0.5277083,-0.0365514
85,1.2357823,1.2086456,"('insignificant', 'prestigious')",0.60176957,0.5705037,0.5486405,0.6008521,0.7953974,0.7933338,-0.0020636
86,-0.0046800226,-0.15622208,"('uninfluential', 'influential')",0.71089774,0.51980174,0.27197003,0.024352659,0.3260626,0.1293108,-0.1967518
87,0.7016171,0.7532451,"('unsuccessful', 'successful')",1.7033143,1.6913214,1.1204783,1.15618,1.1751366,1.2002489,0.0251123
88,0.08648959,-0.035380054,"('low', 'eminent')",-0.04602114,-0.12489123,0.1103962,0.012706418,0.0502882,-0.0491883,-0.0994765
