,allstate_male,allstate_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.8941692,-2.0267801,"('unsociable', 'sociable')",-0.03691542,-0.18154041,-0.9655423,-1.1041603,-0.138618
1,-1.1518474,-1.1869829,"('unfriendly', 'friendly')",1.5981449,1.4844072,0.2231488,0.1487122,-0.0744366
2,0.2185566,0.22065097,"('unlikable', 'likable')",0.6523205,0.7155987,0.4354385,0.4681248,0.0326863
3,-0.10617575,0.0029876456,"('repellent', 'pleasant')",0.5241241,0.5766712,0.2089742,0.2898294,0.0808552
4,-0.3693123,-0.35864606,"('disliked', 'liked')",-6.7127233,-6.685765,-3.5410178,-3.5222054,0.0188124
5,0.54731095,0.62845,"('distant', 'outgoing')",-0.31259534,-0.28824627,0.1173578,0.1701019,0.0527441
6,0.30616114,0.412688,"('distant', 'open')",-0.35821408,-0.3753029,-0.0260265,0.0186925,0.044719
7,-0.6182068,-0.621664,"('insensitive', 'sensitive')",0.44488162,0.48432288,-0.0866626,-0.0686706,0.017992
8,-1.1499385,-1.1582866,"('unaffectionate', 'affectionate')",0.690123,0.64747083,-0.2299077,-0.2554079,-0.0255002
9,-1.2072887,-1.2072626,"('unaffectionate', 'caring')",1.1423473,1.1194828,-0.0324707,-0.0438899,-0.0114192
10,-2.413193,-2.3737504,"('unsympathetic', 'sympathetic')",-0.43112817,-0.46127632,-1.4221606,-1.4175134,0.0046472
11,-1.1169565,-1.1237947,"('unhelpful', 'helpful')",1.5346043,1.5733128,0.2088239,0.224759,0.0159351
12,-0.8569579,-0.69765663,"('unsupportive', 'supportive')",-1.8920612,-1.8198534,-1.3745096,-1.258755,0.1157546
13,-1.4905087,-1.6293985,"('impolite', 'polite')",-0.8216749,-0.8348035,-1.1560918,-1.232101,-0.0760092
14,-0.7230983,-0.7564539,"('antisocial', 'social')",-0.08387518,-0.12711596,-0.4034867,-0.4417849,-0.0382982
15,0.13637179,0.023527153,"('boring', 'funny')",-0.09866108,-0.094102606,0.0188554,-0.0352877,-0.0541431
16,-0.7229399,-0.64741915,"('unpopular', 'popular')",0.1810995,0.17375953,-0.2709202,-0.2368298,0.0340904
17,-0.15717681,-0.06677841,"('nasty', 'nice')",-0.30315974,-0.26299974,-0.2301683,-0.1648891,0.0652792
18,-0.16309446,-0.10913178,"('disagreeable', 'welcoming')",-0.43122816,-0.4661971,-0.2971613,-0.2876644,0.0094969
19,-0.13011503,-0.0745323,"('inhospitable', 'hospitable')",-0.20807718,-0.16574042,-0.1690961,-0.1201364,0.0489597
20,-0.36764702,-0.38447872,"('rough', 'thoughtful')",1.0565404,1.0819159,0.3444467,0.3487186,0.0042719
21,-0.9659603,-1.0100179,"('immoral', 'moral')",-0.4333016,-0.37267554,-0.699631,-0.6913467,0.0082843
22,-0.4622127,-0.46562394,"('untrustworthy', 'trustworthy')",-0.90340525,-0.9274964,-0.682809,-0.6965601,-0.0137511
23,-0.98376083,-1.045611,"('insincere', 'sincere')",5.7695527,5.648331,2.3928959,2.3013601,-0.0915358
24,-0.71453965,-0.83483034,"('dishonest', 'honest')",0.75384516,0.71478707,0.0196528,-0.0600216,-0.0796744
25,0.1328084,0.08841408,"('egoistic', 'altruistic')",1.5795305,1.5701216,0.8561695,0.8292679,-0.0269016
26,0.29822582,0.23262139,"('hardhearted', 'benevolent')",1.9184513,1.8698279,1.1083386,1.0512246,-0.057114
27,-0.16176933,-0.07110325,"('hardhearted', 'softhearted')",1.4257874,1.3599632,0.632009,0.64443,0.012421
28,-1.6527561,-1.8066077,"('disloyal', 'loyal')",0.98668474,0.8573992,-0.3330357,-0.4746042,-0.1415685
29,-0.34125456,-0.36365688,"('unfair', 'fair')",-0.36314017,-0.455934,-0.3521973,-0.4097954,-0.0575981
30,-0.6027513,-0.7391069,"('intolerant', 'tolerant')",1.0560455,0.95511514,0.2266471,0.1080041,-0.118643
31,-0.23030555,-0.12185432,"('evil', 'good')",-0.6433202,-0.6565475,-0.4368129,-0.3892009,0.047612
32,-0.1592767,-0.23176982,"('unkind', 'kind')",0.87378,0.7274507,0.3572516,0.2478405,-0.1094111
33,0.33558372,0.2853794,"('wrong', 'right')",-0.5583911,-0.5703076,-0.1114037,-0.1424641,-0.0310604
34,0.2755649,0.41796303,"('mean', 'honorable')",5.6255107,5.7231493,2.9505377,3.0705562,0.1200185
35,1.0421077,1.0653684,"('corrupt', 'incorrupt')",-0.32021886,-0.36204913,0.3609444,0.3516597,-0.0092847
36,-0.24708939,-0.21599169,"('hostile', 'amicable')",-0.2423907,-0.36931628,-0.24474,-0.292654,-0.047914
37,-0.0068407133,0.01245518,"('fake', 'genuine')",-0.015383054,-0.009289257,-0.0111119,0.001583,0.0126949
38,-0.98080105,-0.9280158,"('untruthful', 'truthful')",-0.06925796,-0.013427749,-0.5250295,-0.4707218,0.0543077
39,0.90951246,0.82232314,"('exploitative', 'cooperative')",0.3760466,0.40214464,0.6427795,0.6122339,-0.0305456
40,0.2723689,0.26304388,"('stingy', 'generous')",-1.473414,-1.5397446,-0.6005225,-0.6383504,-0.0378279
41,-1.108632,-1.1328632,"('unforgiving', 'forgiving')",-0.0071552545,-0.0821185,-0.5578936,-0.6074908,-0.0495972
42,0.34223762,0.453714,"('unreliable', 'reliable')",-3.3814013,-3.3330774,-1.5195818,-1.4396818,0.0799
43,-1.2035723,-1.1727766,"('irresponsible', 'responsible')",0.4387238,0.4657111,-0.3824242,-0.3535327,0.0288915
44,1.1546948,1.190318,"('prejudiced', 'unprejudiced')",-1.5378429,-1.5292275,-0.191574,-0.1694548,0.0221192
45,-1.9323611,-1.8675555,"('incompetent', 'competent')",-0.16845787,-0.14516269,-1.0504096,-1.0063591,0.0440505
46,-1.559005,-1.5340812,"('uncompetitive', 'competitive')",-0.8264262,-0.80946225,-1.1927156,-1.1717718,0.0209438
47,-0.23530585,-0.22086337,"('stupid', 'smart')",5.3616285,5.3984103,2.5631614,2.5887735,0.0256121
48,-1.1036222,-1.1832546,"('unintelligent', 'intelligent')",1.0088027,1.0117414,-0.0474098,-0.0857566,-0.0383468
49,-0.5238613,-0.42669576,"('unable', 'able')",-0.12323814,-0.062272526,-0.3235497,-0.2444841,0.0790656
50,0.2629238,0.3887107,"('clumsy', 'skillful')",-0.14886196,-0.2256329,0.0570309,0.0815389,0.024508
51,-1.1741117,-1.3069327,"('uneducated', 'educated')",0.57463384,0.4865991,-0.2997389,-0.4101668,-0.1104279
52,-0.13573469,-0.30796066,"('irrational', 'rational')",0.10752338,-0.023260951,-0.0141057,-0.1656108,-0.1515051
53,-1.2075856,-1.1929951,"('uncreative', 'creative')",0.47075242,0.41655594,-0.3684166,-0.3882196,-0.019803
54,-0.34852263,-0.34365064,"('incapable', 'capable')",0.67308486,0.7158193,0.1622811,0.1860843,0.0238032
55,-1.7770655,-1.7861532,"('incompetent', 'clever')",0.42801037,0.45407447,-0.6745276,-0.6660393,0.0084883
56,-0.2402197,-0.26458216,"('impractical', 'practical')",-0.46053714,-0.44987264,-0.3503784,-0.3572274,-0.006849
57,-2.1427362,-2.1548471,"('unimaginative', 'imaginative')",-3.1119816,-3.0799375,-2.6273589,-2.6173923,0.0099666
58,-0.7370949,-0.72386557,"('undiscriminating', 'discriminating')",0.33053738,0.30762142,-0.2032788,-0.2081221,-0.0048433
59,0.52781487,0.48833704,"('foolish', 'wise')",0.13493837,0.10868305,0.3313766,0.29851,-0.0328666
60,-0.7472372,-0.75260806,"('inefficient', 'efficient')",-0.041882157,0.055331513,-0.3945597,-0.3486383,0.0459214
61,-0.424366,-0.5628398,"('illogical', 'logical')",0.79279786,0.679318,0.1842159,0.0582391,-0.1259768
62,-0.86978966,-0.82596385,"('incompetent', 'brilliant')",0.30207923,0.4271844,-0.2838552,-0.1993897,0.0844655
63,-0.81849706,-0.7123053,"('unperceptive', 'insightful')",0.5527995,0.63889,-0.1328488,-0.0367076,0.0961412
64,0.33662283,0.27343297,"('shy', 'confident')",-6.405054,-6.3394537,-3.0342157,-3.0330105,0.0012052
65,-0.6911173,-0.8563775,"('insecure', 'secure')",-0.30007944,-0.29643184,-0.4955984,-0.5764047,-0.0808063
66,-0.4514104,-0.35511267,"('inactive', 'active')",0.114767894,0.16669342,-0.1683213,-0.0942096,0.0741117
67,0.27243048,0.24678895,"('doubtful', 'determined')",-0.53911054,-0.551689,-0.13334,-0.15245,-0.01911
