,harman_male,harman_female,tuple,intl_male,intl_female,inds_male,inds_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.0404848,-1.1550902,"('unsociable', 'sociable')",-1.0270585,-1.1763427,-0.17709008,-0.2680661,-0.26049548,-0.37418824,-0.6262822,-0.7434218,-0.1171396
1,-1.1646492,-1.2380446,"('unfriendly', 'friendly')",-2.0402477,-2.1520762,-1.9144236,-2.044304,1.5476127,1.4340236,-0.8929269,-1.0001004,-0.1071735
2,0.69300365,0.69130003,"('unlikable', 'likable')",0.75676465,0.79672694,0.6557425,0.6945678,0.24565303,0.32640463,0.587791,0.6272498,0.0394588
3,-1.8915492,-1.8230922,"('repellent', 'pleasant')",-0.45370063,-0.44330776,-0.042014495,0.005473652,0.14580458,0.21027593,-0.560365,-0.5126626,0.0477024
4,0.5299223,0.3775512,"('disliked', 'liked')",-0.4589098,-0.5224628,-1.0996271,-1.2352445,-6.1715946,-6.352234,-1.8000523,-1.9330975,-0.1330452
5,0.8556633,0.8511962,"('distant', 'outgoing')",-0.6910117,-0.6673826,-1.530516,-1.5284812,-0.5539234,-0.5825867,-0.479947,-0.4818136,-0.0018666
6,0.76017416,0.76685333,"('distant', 'open')",-0.84353274,-0.80794287,-1.3821117,-1.3805859,0.23249002,0.18464218,-0.3082451,-0.3092583,-0.0010132
7,-1.447786,-1.4865586,"('insensitive', 'sensitive')",-0.5970331,-0.59544855,0.036029547,0.08527942,0.5561834,0.60233027,-0.3631516,-0.3485994,0.0145522
8,0.4422922,0.38180053,"('unaffectionate', 'affectionate')",-2.0195777,-2.1258714,-2.5137453,-2.5620935,0.4523584,0.33104053,-0.9096681,-0.9937809,-0.0841128
9,-0.11000554,-0.202163,"('unaffectionate', 'caring')",-2.0350902,-2.1217453,-1.9483285,-1.9984893,0.86032766,0.8064617,-0.8082741,-0.878984,-0.0707099
10,-1.9245453,-1.9887934,"('unsympathetic', 'sympathetic')",-1.6999356,-1.7721584,-0.6703555,-0.6648219,-0.26152617,-0.27174774,-1.1390905,-1.1743803,-0.0352898
11,-0.4181845,-0.47419456,"('unhelpful', 'helpful')",-0.9379133,-1.0019869,-0.3751421,-0.4400979,1.5010325,1.4988999,-0.0575519,-0.1043448,-0.0467929
12,0.09457804,0.06563957,"('unsupportive', 'supportive')",-1.9745531,-1.999387,-1.4138961,-1.4068946,-2.2681477,-2.263328,-1.3905047,-1.4009925,-0.0104878
13,-0.72091913,-0.7050319,"('impolite', 'polite')",0.28057855,0.31541726,1.2770988,1.3488572,-0.38824946,-0.34564295,0.1121272,0.1533999,0.0412727
14,-1.043304,-1.1344098,"('antisocial', 'social')",0.28658053,0.20404561,1.494359,1.5120807,-0.44202936,-0.46420333,0.0739016,0.0293783,-0.0445233
