,ingersoll_male,ingersoll_female,tuple,rand_male,rand_female,inc_male,inc_female,average_male,average_female,female-male
0,-2.0310166,-2.1157415,"('unsociable', 'sociable')",-0.10999185,-0.19491546,-0.5032717,-0.66249746,-0.8814267,-0.9910515,-0.1096248
1,-1.949604,-2.0346527,"('unfriendly', 'friendly')",0.7246465,0.693604,1.8278867,1.6716561,0.2009764,0.1102025,-0.0907739
2,0.35100168,0.39561278,"('unlikable', 'likable')",0.80731195,0.85778284,0.83559066,0.96432394,0.6646348,0.7392399,0.0746051
3,-1.631573,-1.604804,"('repellent', 'pleasant')",-0.72437227,-0.5735124,0.18339425,0.19461584,-0.7241836,-0.6612335,0.0629501
4,0.8898784,0.9178322,"('disliked', 'liked')",-0.3758257,-0.3560975,-5.9105673,-5.9855037,-1.7988381,-1.807923,-0.0090849
5,0.9281889,0.9180257,"('distant', 'outgoing')",0.9481799,0.923612,-0.23662527,-0.14876239,0.5465811,0.5642918,0.0177107
6,0.7739757,0.80074537,"('distant', 'open')",0.8457681,0.84335,0.38701525,0.41963932,0.6689197,0.6879116,0.0189919
7,-2.2126272,-2.2142487,"('insensitive', 'sensitive')",-0.5042409,-0.42079237,0.24848613,0.22722037,-0.822794,-0.8026069,0.0201871
8,-0.025734171,-0.12851927,"('unaffectionate', 'affectionate')",1.0824202,1.0489858,0.64941216,0.56587255,0.5686994,0.4954464,-0.073253
9,-0.4719721,-0.5907416,"('unaffectionate', 'caring')",1.720162,1.6545677,0.9680935,0.92253023,0.7387611,0.6621188,-0.0766423
10,-3.202826,-3.2327926,"('unsympathetic', 'sympathetic')",-1.0199938,-0.95968264,-0.27902317,-0.38090634,-1.5006143,-1.5244605,-0.0238462
11,-2.0658092,-2.1190116,"('unhelpful', 'helpful')",-0.68281245,-0.74666476,1.7757815,1.8828353,-0.3242801,-0.3276137,-0.0033336
12,-1.5591283,-1.5222722,"('unsupportive', 'supportive')",0.47133416,0.52929556,-1.7841563,-1.7525358,-0.9573168,-0.9151708,0.042146
13,-1.8041189,-1.8818195,"('impolite', 'polite')",-1.1044382,-1.1623576,-0.5322842,-0.5242186,-1.1469471,-1.1894652,-0.0425181
14,-1.8453358,-1.8071991,"('antisocial', 'social')",-0.25052682,-0.19000326,-0.8527645,-0.84698963,-0.9828757,-0.948064,0.0348117
15,0.37452388,0.27077344,"('boring', 'funny')",0.7058242,0.56109554,0.41614833,0.47578323,0.4988321,0.4358841,-0.062948
16,0.7407829,0.7985513,"('unpopular', 'popular')",-0.49099186,-0.3788347,0.6744233,0.64974535,0.3080715,0.3564873,0.0484158
17,-0.21221104,-0.13787217,"('nasty', 'nice')",-0.3783399,-0.34057492,-0.64156365,-0.530878,-0.4107049,-0.3364417,0.0742632
18,-0.801213,-0.77040076,"('disagreeable', 'welcoming')",-0.8452919,-0.7612746,-0.6719705,-0.6944787,-0.7728251,-0.7420514,0.0307737
19,-0.067732394,-0.0145372255,"('inhospitable', 'hospitable')",0.29340604,0.3271151,-0.12060096,-0.024932243,0.0350242,0.0958819,0.0608577
20,-0.80312705,-0.7393596,"('rough', 'thoughtful')",0.49141446,0.6566024,1.2011875,1.1208087,0.2964916,0.3460172,0.0495256
21,-1.965806,-2.002985,"('immoral', 'moral')",-0.8514204,-0.8454599,-0.91516215,-0.9447038,-1.2441295,-1.2643829,-0.0202534
22,-1.4111171,-1.4308358,"('untrustworthy', 'trustworthy')",-1.6787213,-1.6628004,-0.9343379,-0.967963,-1.3413922,-1.3538664,-0.0124742
23,-2.5658283,-2.6761575,"('insincere', 'sincere')",-0.22077645,-0.2504143,5.3256783,5.250379,0.8463578,0.7746024,-0.0717554
24,-1.6807405,-1.7454184,"('dishonest', 'honest')",-0.2344112,-0.23290253,0.6764373,0.6347147,-0.4129048,-0.4478687,-0.0349639
25,0.4592227,0.45429003,"('egoistic', 'altruistic')",1.4922312,1.513257,1.2885188,1.2173219,1.0799909,1.0616229,-0.018368
26,-0.6766072,-0.72118706,"('hardhearted', 'benevolent')",1.6489376,1.5738195,1.4081303,1.2582277,0.7934869,0.70362,-0.0898669
27,-1.3401223,-1.354384,"('hardhearted', 'softhearted')",-0.54058015,-0.55898887,1.1345547,1.0203011,-0.2487159,-0.2976906,-0.0489747
28,-2.0370073,-2.1629376,"('disloyal', 'loyal')",-0.44096544,-0.56279814,0.5958113,0.45973727,-0.6273871,-0.7553328,-0.1279457
29,-0.6521079,-0.6946022,"('unfair', 'fair')",-1.2448335,-1.2285024,-0.5766652,-0.67030656,-0.8245355,-0.8644703,-0.0399348
30,-1.8330619,-1.8469505,"('intolerant', 'tolerant')",0.11260793,0.1526255,0.85388047,0.8210418,-0.2888578,-0.2910944,-0.0022366
31,0.4836337,0.6042079,"('evil', 'good')",0.04830505,0.14450514,-1.1300497,-1.1440513,-0.1993703,-0.1317794,0.0675909
32,-1.770724,-1.8637173,"('unkind', 'kind')",-0.93794715,-1.0062482,0.88176984,0.70410955,-0.6089671,-0.721952,-0.1129849
33,0.9644455,0.9319817,"('wrong', 'right')",1.1854367,1.1336315,-0.6186094,-0.61577874,0.5104243,0.4832782,-0.0271461
34,-0.48512986,-0.36011222,"('mean', 'honorable')",0.23657663,0.377662,5.874136,6.0178137,1.8751942,2.0117879,0.1365937
35,1.8873496,1.8805747,"('corrupt', 'incorrupt')",-0.5900116,-0.6864353,-0.23503098,-0.30807012,0.3541023,0.2953565,-0.0587458
36,0.6543305,0.66394657,"('hostile', 'amicable')",0.19286922,0.2472884,0.21142712,0.045700777,0.3528756,0.3189786,-0.033897
37,-0.20929694,-0.15939522,"('fake', 'genuine')",-0.045041535,0.021939507,0.34879765,0.37826413,0.0314864,0.0802695,0.0487831
38,-0.6082908,-0.62623554,"('untruthful', 'truthful')",-0.5237157,-0.5498175,0.15723012,0.20811746,-0.3249254,-0.3226452,0.0022802
39,-0.83178157,-0.801973,"('exploitative', 'cooperative')",0.33154082,0.40612516,-0.22653207,-0.18181755,-0.2422576,-0.1925551,0.0497025
40,-0.17325066,-0.16642871,"('stingy', 'generous')",0.058224373,0.12021276,-1.5905337,-1.7367563,-0.56852,-0.5943241,-0.0258041
41,-1.2082871,-1.1873527,"('unforgiving', 'forgiving')",-0.89230156,-0.8797259,-0.13628694,-0.17134067,-0.7456253,-0.7461398,-0.0005145
42,-0.28399238,-0.21618088,"('unreliable', 'reliable')",-1.0277159,-0.9184797,-2.9908283,-2.9048314,-1.4341788,-1.3464974,0.0876814
43,-2.6903448,-2.6769843,"('irresponsible', 'responsible')",-0.07792991,0.0067166165,0.36243436,0.4501586,-0.8019468,-0.7400363,0.0619105
44,0.66309047,0.6980877,"('prejudiced', 'unprejudiced')",-2.017322,-1.9841454,-1.833005,-1.7400092,-1.0624122,-1.0086889,0.0537233
45,-1.9835756,-1.9643308,"('incompetent', 'competent')",-0.7787617,-0.6916762,-0.42916214,-0.45010144,-1.0638331,-1.0353695,0.0284636
46,-2.151867,-2.1158059,"('uncompetitive', 'competitive')",-0.051564425,0.046852954,-0.32051188,-0.36789888,-0.8413144,-0.8122839,0.0290305
47,-1.1546981,-1.0282735,"('stupid', 'smart')",0.7600086,0.8510695,5.2228107,5.3599052,1.6093737,1.727567,0.1181933
48,-2.5605633,-2.613707,"('unintelligent', 'intelligent')",-0.37964612,-0.34503046,0.20903698,0.14237025,-0.9103908,-0.9387891,-0.0283983
49,-0.63956875,-0.56289613,"('unable', 'able')",0.15806532,0.25867355,-0.47277972,-0.33332515,-0.3180944,-0.2125159,0.1055785
50,0.8402383,0.8427817,"('clumsy', 'skillful')",-0.7152006,-0.7089662,0.51964325,0.45812976,0.2148936,0.1973151,-0.0175785
51,-0.8949722,-1.0090369,"('uneducated', 'educated')",-0.34394866,-0.41492802,0.71376014,0.606449,-0.1750536,-0.2725053,-0.0974517
52,0.47981662,0.31198287,"('irrational', 'rational')",0.55333084,0.35522586,0.3740573,0.26437005,0.4690682,0.3105263,-0.1585419
53,-1.0502497,-1.0832651,"('uncreative', 'creative')",0.7755773,0.75895256,0.908581,0.83861905,0.2113029,0.1714355,-0.0398674
54,-0.70111567,-0.6918131,"('incapable', 'capable')",1.0580468,1.012736,1.0331963,1.1164402,0.4633758,0.479121,0.0157452
55,-1.9072379,-1.9072119,"('incompetent', 'clever')",-0.3029119,-0.20898712,-0.13596398,-0.18217164,-0.7820379,-0.7661235,0.0159144
56,-1.1551347,-1.1853687,"('impractical', 'practical')",0.071455255,0.049396798,-0.28879526,-0.2182955,-0.4574916,-0.4514225,0.0060691
57,-1.7884889,-1.8283138,"('unimaginative', 'imaginative')",-0.6788187,-0.6999733,-2.4952335,-2.5776582,-1.6541804,-1.7019819,-0.0478015
58,-0.74276257,-0.68008935,"('undiscriminating', 'discriminating')",0.75342524,0.8215703,0.15295096,0.12406316,0.0545379,0.0885147,0.0339768
59,0.8580817,0.82324076,"('foolish', 'wise')",-0.029245246,-0.12688199,0.3918064,0.41385266,0.4068809,0.3700705,-0.0368104
60,-2.1915755,-2.1796696,"('inefficient', 'efficient')",-0.65156823,-0.55024874,-0.3281331,-0.20386216,-1.0570923,-0.9779269,0.0791654
