,nordstrom_male,nordstrom_female,tuple,inc_male,inc_female,average_male,average_female,female-male
50,0.22279306,0.21051131,"('clumsy', 'skillful')",0.26411027,0.2472204,0.2434517,0.2288659,-0.0145858
51,-0.49636686,-0.60648215,"('uneducated', 'educated')",0.48911,0.4474191,-0.0036284,-0.0795315,-0.0759031
52,0.3313998,0.11346927,"('irrational', 'rational')",0.84637433,0.740372,0.5888871,0.4269207,-0.1619664
53,-0.585262,-0.607705,"('uncreative', 'creative')",0.508627,0.49985152,-0.0383175,-0.0539267,-0.0156092
54,-0.15381604,-0.18018629,"('incapable', 'capable')",1.1345314,1.2367778,0.4903577,0.5282958,0.0379381
55,-0.55202657,-0.43347844,"('incompetent', 'clever')",-0.32552433,-0.3356225,-0.4387754,-0.3845505,0.0542249
56,0.429389,0.4762505,"('impractical', 'practical')",-0.3714051,-0.3433523,0.028992,0.0664491,0.0374571
57,-1.4324589,-1.5050515,"('unimaginative', 'imaginative')",-2.7789545,-2.7715006,-2.1057067,-2.1382761,-0.0325694
58,0.2430133,0.2883642,"('undiscriminating', 'discriminating')",0.062519036,0.038502228,0.1527662,0.1634332,0.010667
59,0.43612078,0.33621773,"('foolish', 'wise')",0.7026174,0.704926,0.5693691,0.5205719,-0.0487972
60,0.21059741,0.332976,"('inefficient', 'efficient')",-0.6272755,-0.50617725,-0.2083391,-0.0866006,0.1217385
61,-0.25066298,-0.31848428,"('illogical', 'logical')",0.24082609,0.103170335,-0.0049184,-0.107657,-0.1027386
62,-0.650968,-0.49952745,"('incompetent', 'brilliant')",-0.37599033,-0.22386062,-0.5134792,-0.361694,0.1517852
63,-0.59515744,-0.49198204,"('unperceptive', 'insightful')",0.47647652,0.5927986,-0.0593405,0.0504083,0.1097488
64,-0.62817705,-0.6783196,"('shy', 'confident')",-6.672717,-6.62577,-3.6504471,-3.6520448,-0.0015977
65,-0.13728663,-0.26546103,"('insecure', 'secure')",-0.6430247,-0.68277687,-0.3901557,-0.4741189,-0.0839632
66,-0.34751028,-0.3644723,"('inactive', 'active')",0.8297716,0.84124357,0.2411307,0.2383856,-0.0027451
67,0.41283327,0.45519078,"('doubtful', 'determined')",-0.5313607,-0.45511475,-0.0592637,3.8e-05,0.0593017
68,-0.547615,-0.5282215,"('dependent', 'independent')",-0.66024506,-0.64156723,-0.60393,-0.5848944,0.0190356
69,1.2568141,1.2354336,"('lazy', 'industrious')",-0.42395663,-0.40970218,0.4164287,0.4128657,-0.003563
70,-1.2880886,-1.1479582,"('lethargic', 'energetic')",-0.06421171,-0.0047551915,-0.6761501,-0.5763566,0.0997935
71,0.9549425,0.97187144,"('diffident', 'self-confident')",0.61071724,0.6170972,0.7828299,0.7944843,0.0116544
72,-0.6479176,-0.7072504,"('unambitious', 'ambitious')",-1.0623732,-1.0564573,-0.8551454,-0.8818538,-0.0267084
73,0.38850158,0.38626376,"('helpless', 'self-reliant')",-2.937186,-2.8669102,-1.2743422,-1.2403232,0.034019
74,-0.1085398,-0.012375038,"('undedicated', 'dedicated')",0.20791578,0.1733834,0.049688,0.0805042,0.0308162
75,-1.1122657,-1.1453167,"('meek', 'impulsive')",-0.43244797,-0.38284156,-0.7723569,-0.7640792,0.0082777
76,-0.9496984,-0.80729717,"('anxious', 'daring')",-0.3752037,-0.2784757,-0.662451,-0.5428864,0.1195646
77,-0.74989235,-0.7615708,"('unmotivated', 'motivated')",-1.5223641,-1.381361,-1.1361282,-1.071466,0.0646622
78,-0.069322884,0.026094649,"('nonresilient', 'resilient')",0.48277134,0.6021937,0.2067242,0.3141442,0.10742
79,-0.2127761,-0.26878905,"('wavering', 'unwavering')",0.20179704,0.24151883,-0.0054895,-0.0136351,-0.0081456
80,-0.4863373,-0.48874062,"('dominated', 'dominating')",-1.3496978,-1.3028121,-0.9180176,-0.8957764,0.0222412
81,-0.98456764,-1.0979143,"('submissive', 'aggressive')",-1.252718,-1.1894934,-1.1186428,-1.1437039,-0.0250611
82,-0.47320187,-0.3772224,"('poor', 'rich')",5.5621543,5.5699015,2.5444763,2.5963395,0.0518632
83,0.38631967,0.40881085,"('powerless', 'powerful')",-0.87464064,-0.9091512,-0.2441605,-0.2501702,-0.0060097
84,0.6565467,0.48298845,"('inferior', 'superior')",1.0247611,0.998926,0.8406539,0.7409572,-0.0996967
85,0.5883974,0.5700918,"('insignificant', 'prestigious')",1.1467862,1.1615652,0.8675918,0.8658285,-0.0017633
86,-0.7210971,-0.8597078,"('uninfluential', 'influential')",-0.16891518,-0.31526488,-0.4450061,-0.5874863,-0.1424802
87,-0.13390762,-0.14951558,"('unsuccessful', 'successful')",0.88282776,1.0072378,0.3744601,0.4288611,0.054401
88,-0.610632,-0.668316,"('low', 'eminent')",0.028766423,0.056937028,-0.2909328,-0.3056895,-0.0147567
