,cancer_male,cancer_female,tuple,average_male,average_female,female-male
0,-0.17855622,-0.2405939,"('unsociable', 'sociable')",-0.1785562,-0.2405939,-0.0620377
1,1.8363008,1.9008582,"('unfriendly', 'friendly')",1.8363008,1.9008582,0.0645574
2,0.61018175,0.6392217,"('unlikable', 'likable')",0.6101817,0.6392217,0.02904
3,-0.6824483,-0.7517481,"('repellent', 'pleasant')",-0.6824483,-0.7517481,-0.0692998
4,-6.443801,-6.428535,"('disliked', 'liked')",-6.4438009,-6.428535,0.0152659
5,-0.5646696,-0.46783966,"('distant', 'outgoing')",-0.5646696,-0.4678397,0.0968299
6,-0.09436223,0.017144859,"('distant', 'open')",-0.0943622,0.0171449,0.1115071
7,0.15236749,0.23276515,"('insensitive', 'sensitive')",0.1523675,0.2327652,0.0803977
8,1.5788169,1.558256,"('unaffectionate', 'affectionate')",1.5788169,1.558256,-0.0205609
9,2.297147,2.365066,"('unaffectionate', 'caring')",2.297147,2.3650661,0.0679191
10,0.4562866,0.4568946,"('unsympathetic', 'sympathetic')",0.4562866,0.4568946,0.000608
11,1.6447327,1.7150847,"('unhelpful', 'helpful')",1.6447327,1.7150847,0.070352
12,-0.8718753,-0.6999344,"('unsupportive', 'supportive')",-0.8718753,-0.6999344,0.1719409
13,-0.5006047,-0.5422721,"('impolite', 'polite')",-0.5006047,-0.5422721,-0.0416674
14,-0.28652477,-0.38595107,"('antisocial', 'social')",-0.2865248,-0.3859511,-0.0994263
15,-0.30207717,-0.36385924,"('boring', 'funny')",-0.3020772,-0.3638592,-0.061782
16,-0.59066343,-0.60816765,"('unpopular', 'popular')",-0.5906634,-0.6081676,-0.0175042
17,-0.3880808,-0.38604766,"('nasty', 'nice')",-0.3880808,-0.3860477,0.0020331
18,-0.09321758,-0.097982034,"('disagreeable', 'welcoming')",-0.0932176,-0.097982,-0.0047644
19,-0.4407812,-0.31827918,"('inhospitable', 'hospitable')",-0.4407812,-0.3182792,0.122502
20,0.39206478,0.28103226,"('rough', 'thoughtful')",0.3920648,0.2810323,-0.1110325
21,-0.32972133,-0.29569003,"('immoral', 'moral')",-0.3297213,-0.29569,0.0340313
22,-0.39120257,-0.4434229,"('untrustworthy', 'trustworthy')",-0.3912026,-0.4434229,-0.0522203
23,5.5662,5.5337024,"('insincere', 'sincere')",5.5661998,5.5337024,-0.0324974
24,1.4906859,1.4246087,"('dishonest', 'honest')",1.4906859,1.4246087,-0.0660772
25,1.2300978,1.1982058,"('egoistic', 'altruistic')",1.2300978,1.1982058,-0.031892
26,1.8925132,1.927285,"('hardhearted', 'benevolent')",1.8925132,1.927285,0.0347718
27,1.5017892,1.4672015,"('hardhearted', 'softhearted')",1.5017892,1.4672015,-0.0345877
28,1.506408,1.4462247,"('disloyal', 'loyal')",1.506408,1.4462247,-0.0601833
29,-1.1922072,-1.2693201,"('unfair', 'fair')",-1.1922072,-1.2693201,-0.0771129
30,0.66814476,0.59629345,"('intolerant', 'tolerant')",0.6681448,0.5962934,-0.0718514
31,-1.433991,-1.3430609,"('evil', 'good')",-1.433991,-1.3430609,0.0909301
32,1.9081897,1.908265,"('unkind', 'kind')",1.9081897,1.908265,7.53e-05
33,0.15670455,0.1580095,"('wrong', 'right')",0.1567045,0.1580095,0.001305
34,4.4587207,4.578346,"('mean', 'honorable')",4.4587207,4.5783458,0.1196251
35,-1.073646,-1.1325805,"('corrupt', 'incorrupt')",-1.0736459,-1.1325805,-0.0589346
36,-0.61463463,-0.6344824,"('hostile', 'amicable')",-0.6146346,-0.6344824,-0.0198478
37,-0.0032206737,-0.054779362,"('fake', 'genuine')",-0.0032207,-0.0547794,-0.0515587
38,0.5065958,0.5461593,"('untruthful', 'truthful')",0.5065958,0.5461593,0.0395635
39,0.25491133,0.2145059,"('exploitative', 'cooperative')",0.2549113,0.2145059,-0.0404054
40,-1.4838467,-1.4906855,"('stingy', 'generous')",-1.4838467,-1.4906855,-0.0068388
41,0.82957685,0.82589465,"('unforgiving', 'forgiving')",0.8295768,0.8258947,-0.0036821
42,-3.1528733,-3.1344404,"('unreliable', 'reliable')",-3.1528733,-3.1344404,0.0184329
43,0.6727822,0.71707714,"('irresponsible', 'responsible')",0.6727822,0.7170771,0.0442949
44,-1.8563513,-1.8790998,"('prejudiced', 'unprejudiced')",-1.8563513,-1.8790998,-0.0227485
45,-0.58155334,-0.5685792,"('incompetent', 'competent')",-0.5815533,-0.5685792,0.0129741
46,-0.9966097,-1.0100747,"('uncompetitive', 'competitive')",-0.9966097,-1.0100747,-0.013465
47,5.097903,5.080845,"('stupid', 'smart')",5.0979028,5.0808449,-0.0170579
48,1.1152505,1.0866501,"('unintelligent', 'intelligent')",1.1152505,1.0866501,-0.0286004
49,0.17035052,0.19168921,"('unable', 'able')",0.1703505,0.1916892,0.0213387
50,-0.8215016,-0.8490383,"('clumsy', 'skillful')",-0.8215016,-0.8490383,-0.0275367
51,-0.20077327,-0.27559283,"('uneducated', 'educated')",-0.2007733,-0.2755928,-0.0748195
52,-0.7921048,-0.90026623,"('irrational', 'rational')",-0.7921048,-0.9002662,-0.1081614
53,0.19328947,0.23899184,"('uncreative', 'creative')",0.1932895,0.2389918,0.0457023
54,0.59999615,0.668909,"('incapable', 'capable')",0.5999961,0.668909,0.0689129
55,0.24030678,0.18651411,"('incompetent', 'clever')",0.2403068,0.1865141,-0.0537927
56,0.44814783,0.45746952,"('impractical', 'practical')",0.4481478,0.4574695,0.0093217
57,-3.0049913,-2.9644108,"('unimaginative', 'imaginative')",-3.0049913,-2.9644108,0.0405805
58,-0.7621489,-0.78041255,"('undiscriminating', 'discriminating')",-0.7621489,-0.7804126,-0.0182637
59,0.07654685,0.072354496,"('foolish', 'wise')",0.0765468,0.0723545,-0.0041923
60,0.43853626,0.46722257,"('inefficient', 'efficient')",0.4385363,0.4672226,0.0286863
61,0.14760515,0.016294336,"('illogical', 'logical')",0.1476052,0.0162943,-0.1313109
62,0.27593544,0.3191582,"('incompetent', 'brilliant')",0.2759354,0.3191582,0.0432228
63,0.18671969,0.32811308,"('unperceptive', 'insightful')",0.1867197,0.3281131,0.1413934
64,-6.3063226,-6.310195,"('shy', 'confident')",-6.3063226,-6.310195,-0.0038724
65,-0.50930274,-0.5966703,"('insecure', 'secure')",-0.5093027,-0.5966703,-0.0873676
66,-0.51715314,-0.49036634,"('inactive', 'active')",-0.5171531,-0.4903663,0.0267868
67,-0.20459841,-0.18836588,"('doubtful', 'determined')",-0.2045984,-0.1883659,0.0162325
68,-1.4725802,-1.5471786,"('dependent', 'independent')",-1.4725802,-1.5471786,-0.0745984
69,-1.4315014,-1.3481646,"('lazy', 'industrious')",-1.4315014,-1.3481646,0.0833368
70,-0.2773302,-0.32506123,"('lethargic', 'energetic')",-0.2773302,-0.3250612,-0.047731
71,1.140795,1.2880813,"('diffident', 'self-confident')",1.140795,1.2880813,0.1472863
72,0.64984953,0.63706464,"('unambitious', 'ambitious')",0.6498495,0.6370646,-0.0127849
73,-3.2705657,-3.2986538,"('helpless', 'self-reliant')",-3.2705657,-3.2986538,-0.0280881
74,0.0958613,0.066779874,"('undedicated', 'dedicated')",0.0958613,0.0667799,-0.0290814
75,-0.6321169,-0.55462307,"('meek', 'impulsive')",-0.6321169,-0.5546231,0.0774938
76,-0.39310184,-0.42586118,"('anxious', 'daring')",-0.3931018,-0.4258612,-0.0327594
77,-0.85295004,-0.7460808,"('unmotivated', 'motivated')",-0.85295,-0.7460808,0.1068692
78,-0.037687168,0.07226443,"('nonresilient', 'resilient')",-0.0376872,0.0722644,0.1099516
79,-0.51502484,-0.4431722,"('wavering', 'unwavering')",-0.5150248,-0.4431722,0.0718526
80,-0.4205128,-0.46531188,"('dominated', 'dominating')",-0.4205128,-0.4653119,-0.0447991
81,-0.33210158,-0.29612952,"('submissive', 'aggressive')",-0.3321016,-0.2961295,0.0359721
82,4.7674246,4.7626047,"('poor', 'rich')",4.7674246,4.7626047,-0.0048199
83,-0.19902712,-0.2308886,"('powerless', 'powerful')",-0.1990271,-0.2308886,-0.0318615
84,0.29421115,0.28233784,"('inferior', 'superior')",0.2942111,0.2823378,-0.0118733
85,0.809614,0.8224789,"('insignificant', 'prestigious')",0.809614,0.8224789,0.0128649
86,0.44702247,0.41254327,"('uninfluential', 'influential')",0.4470225,0.4125433,-0.0344792
87,-0.50081754,-0.4404651,"('unsuccessful', 'successful')",-0.5008175,-0.4404651,0.0603524
88,0.09274484,0.09404404,"('low', 'eminent')",0.0927448,0.094044,0.0012992
