,lorillard_male,lorillard_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.23288934,-0.40679368,"('unsociable', 'sociable')",-0.23202646,-0.3954679,-0.2324579,-0.4011308,-0.1686729
1,-0.31313825,-0.5875093,"('unfriendly', 'friendly')",1.9952036,1.8765678,0.8410327,0.6445293,-0.1965034
2,1.1029339,1.1108507,"('unlikable', 'likable')",0.426834,0.48735386,0.7648839,0.7991023,0.0342184
3,-0.63461983,-0.53071094,"('repellent', 'pleasant')",0.14543934,0.23940535,-0.2445903,-0.1456528,0.0989375
4,-0.03322048,-0.120701484,"('disliked', 'liked')",-6.3407154,-6.5365763,-3.1869678,-3.3286388,-0.141671
5,0.5699678,0.4399364,"('distant', 'outgoing')",0.11650454,0.08099484,0.3432362,0.2604656,-0.0827706
6,0.41622683,0.2694252,"('distant', 'open')",0.54249144,0.52261657,0.4793591,0.3960209,-0.0833382
7,-0.50947106,-0.40567976,"('insensitive', 'sensitive')",0.7075007,0.73699915,0.0990148,0.1656597,0.0666449
8,-0.052363608,-0.23679751,"('unaffectionate', 'affectionate')",1.2893127,1.1065195,0.6184745,0.434861,-0.1836135
9,-0.1944048,-0.33598602,"('unaffectionate', 'caring')",1.2722648,1.1739639,0.53893,0.4189889,-0.1199411
10,-1.1913306,-1.2633383,"('unsympathetic', 'sympathetic')",-0.13397153,-0.20867163,-0.6626511,-0.7360049,-0.0733538
11,-0.7974585,-0.7073406,"('unhelpful', 'helpful')",1.3727922,1.5023646,0.2876669,0.397512,0.1098451
12,-0.08280557,-0.104226515,"('unsupportive', 'supportive')",-1.578727,-1.6645206,-0.8307663,-0.8843735,-0.0536072
13,-0.50082064,-0.5005425,"('impolite', 'polite')",-0.53448856,-0.43586743,-0.5176546,-0.468205,0.0494496
14,0.19302258,0.23180138,"('antisocial', 'social')",-0.36640123,-0.38827875,-0.0866893,-0.0782387,0.0084506
15,-0.45483446,-0.50001204,"('boring', 'funny')",0.6616016,0.65994066,0.1033836,0.0799643,-0.0234193
16,-0.081881434,-0.12867366,"('unpopular', 'popular')",0.16389018,0.27245322,0.0410044,0.0718898,0.0308854
17,0.043054767,0.05696606,"('nasty', 'nice')",-0.4198491,-0.37806252,-0.1883972,-0.1605482,0.027849
18,0.41910955,0.41060045,"('disagreeable', 'welcoming')",-0.31095672,-0.32587957,0.0540764,0.0423604,-0.011716
19,0.0022916943,-0.096621625,"('inhospitable', 'hospitable')",0.19179446,0.21496217,0.0970431,0.0591703,-0.0378728
20,0.5531072,0.58704543,"('rough', 'thoughtful')",1.271939,1.2373838,0.9125232,0.9122146,-0.0003086
21,-0.2231696,-0.2247201,"('immoral', 'moral')",-0.62561315,-0.57612675,-0.4243914,-0.4004234,0.023968
22,0.002277296,0.10157873,"('untrustworthy', 'trustworthy')",-0.93798006,-0.9489932,-0.4678514,-0.4237072,0.0441442
23,-0.75382525,-0.77714545,"('insincere', 'sincere')",5.423014,5.5825095,2.3345945,2.4026821,0.0680876
24,-0.5567429,-0.52626836,"('dishonest', 'honest')",0.7188703,0.7084731,0.0810637,0.0911024,0.0100387
25,0.74248505,0.7072251,"('egoistic', 'altruistic')",1.8666415,1.799772,1.3045633,1.2534986,-0.0510647
26,0.40826142,0.19558741,"('hardhearted', 'benevolent')",1.929137,1.7425766,1.1686993,0.969082,-0.1996173
27,-0.39108238,-0.43238372,"('hardhearted', 'softhearted')",1.700373,1.5777535,0.6546453,0.5726849,-0.0819604
28,-0.25149867,-0.3872646,"('disloyal', 'loyal')",0.9017663,0.80968493,0.3251338,0.2112102,-0.1139236
29,0.44455874,0.35869852,"('unfair', 'fair')",-0.05437752,-0.18687455,0.1950906,0.085912,-0.1091786
30,-0.073089,-0.11606243,"('intolerant', 'tolerant')",1.21722,1.2044996,0.5720655,0.5442186,-0.0278469
31,-0.118935324,-0.2519542,"('evil', 'good')",-0.66993713,-0.75914145,-0.3944362,-0.5055478,-0.1111116
32,-0.32687914,-0.4468761,"('unkind', 'kind')",0.9311424,0.7522968,0.3021316,0.1527103,-0.1494213
33,1.1669028,1.0977323,"('wrong', 'right')",-0.26911816,-0.34696236,0.4488923,0.375385,-0.0735073
34,-0.1646378,-0.08672723,"('mean', 'honorable')",5.638701,5.9653034,2.7370315,2.9392881,0.2022566
35,1.2929461,1.1533852,"('corrupt', 'incorrupt')",0.19588083,0.013047641,0.7444135,0.5832164,-0.1611971
36,0.36281827,0.057114568,"('hostile', 'amicable')",0.2610827,0.03431841,0.3119505,0.0457165,-0.266234
37,0.17673224,0.22361079,"('fake', 'genuine')",0.6831736,0.72429067,0.4299529,0.4739507,0.0439978
38,-0.10428668,-0.16995466,"('untruthful', 'truthful')",-0.20805332,-0.1116717,-0.15617,-0.1408132,0.0153568
39,0.5432719,0.6689852,"('exploitative', 'cooperative')",0.18654685,0.18703638,0.3649094,0.4280108,0.0631014
40,0.75776225,0.78499603,"('stingy', 'generous')",-1.0699022,-1.1777244,-0.15607,-0.1963642,-0.0402942
41,0.5841793,0.4050938,"('unforgiving', 'forgiving')",-0.037623808,-0.14883222,0.2732777,0.1281308,-0.1451469
42,0.3805401,0.48768294,"('unreliable', 'reliable')",-3.1726863,-3.0720992,-1.3960731,-1.2922082,0.1038649
43,-0.45113668,-0.36358836,"('irresponsible', 'responsible')",0.58909833,0.6302398,0.0689808,0.1333257,0.0643449
44,-0.080235526,0.002942551,"('prejudiced', 'unprejudiced')",-1.843197,-1.7800413,-0.9617162,-0.8885494,0.0731668
45,-0.38556466,-0.47996652,"('incompetent', 'competent')",-0.16220988,-0.19709012,-0.2738873,-0.3385283,-0.064641
46,-0.7234178,-0.80489826,"('uncompetitive', 'competitive')",-0.6569218,-0.7593594,-0.6901698,-0.7821288,-0.091959
47,-0.105124325,-0.053307496,"('stupid', 'smart')",4.9679723,5.2219934,2.4314239,2.584343,0.1529191
48,-0.59403014,-0.6379838,"('unintelligent', 'intelligent')",0.4557771,0.4740285,-0.0691265,-0.0819777,-0.0128512
49,-0.34351632,-0.22214282,"('unable', 'able')",-0.24138653,-0.09107931,-0.2924514,-0.1566111,0.1358403
50,0.24431197,0.2447575,"('clumsy', 'skillful')",0.0071464553,0.008366376,0.1257292,0.1265619,0.0008327
51,-0.1896734,-0.329285,"('uneducated', 'educated')",0.6972298,0.623305,0.2537782,0.14701,-0.1067682
52,0.9793625,0.75753736,"('irrational', 'rational')",0.4502817,0.3150687,0.7148221,0.536303,-0.1785191
53,-0.5782322,-0.6442531,"('uncreative', 'creative')",0.804637,0.78203577,0.1132024,0.0688913,-0.0443111
54,0.2492924,0.16087139,"('incapable', 'capable')",1.1781266,1.2401439,0.7137095,0.7005076,-0.0132019
55,-0.37533537,-0.29143602,"('incompetent', 'clever')",0.20866969,0.2216748,-0.0833328,-0.0348806,0.0484522
56,0.042710025,0.0746337,"('impractical', 'practical')",-0.43767124,-0.34360954,-0.1974806,-0.1344879,0.0629927
57,-0.48701173,-0.6571946,"('unimaginative', 'imaginative')",-2.1261258,-2.3300276,-1.3065687,-1.4936111,-0.1870424
58,0.47263354,0.39468548,"('undiscriminating', 'discriminating')",0.42855155,0.3901359,0.4505925,0.3924107,-0.0581818
59,0.73388475,0.7703232,"('foolish', 'wise')",0.32965428,0.35476622,0.5317695,0.5625447,0.0307752
60,-0.9115023,-0.6734833,"('inefficient', 'efficient')",-0.41177166,-0.19984926,-0.6616369,-0.4366663,0.2249706
61,0.12657039,-0.0030630287,"('illogical', 'logical')",0.4564792,0.2627194,0.2915248,0.1298282,-0.1616966
62,-0.008394893,0.15779115,"('incompetent', 'brilliant')",0.06253039,0.26689118,0.0270677,0.2123412,0.1852735
63,-0.058810115,-0.09931497,"('unperceptive', 'insightful')",0.7542161,0.86359406,0.347703,0.3821395,0.0344365
64,-0.21357282,-0.1421607,"('shy', 'confident')",-6.9020033,-6.988871,-3.5577881,-3.565516,-0.0077279
65,-0.914896,-0.81679267,"('insecure', 'secure')",-0.64329946,-0.5096837,-0.7790977,-0.6632382,0.1158595
66,0.07292159,-0.048340183,"('inactive', 'active')",0.84299207,0.75261444,0.4579568,0.3521371,-0.1058197
67,0.81616807,0.8035979,"('doubtful', 'determined')",-0.4491455,-0.3993857,0.1835113,0.2021061,0.0185948
68,-0.07092317,-0.11398376,"('dependent', 'independent')",-0.37416005,-0.36326188,-0.2225416,-0.2386228,-0.0160812
69,1.5653368,1.556819,"('lazy', 'industrious')",-0.36459187,-0.4349489,0.6003725,0.560935,-0.0394375
70,-0.85408145,-0.7161553,"('lethargic', 'energetic')",0.54176724,0.60175514,-0.1561571,-0.0572001,0.098957
