,precision_male,precision_female,tuple,castparts_male,castparts_female,corp_male,corp_female,average_male,average_female,female-male
16,-1.0384566,-1.1457222,"('unpopular', 'popular')",-0.8246405,-0.7199117,0.5035999,0.48507908,-0.4531657,-0.4601849,-0.0070192
17,-0.48566324,-0.5330134,"('nasty', 'nice')",-0.13916808,-0.0832579,-0.46631148,-0.46506974,-0.3637143,-0.360447,0.0032673
18,-0.77539617,-0.8203567,"('disagreeable', 'welcoming')",-0.98754615,-0.8469933,-0.62344706,-0.6879123,-0.7954631,-0.7850874,0.0103757
19,-0.70082915,-0.7462102,"('inhospitable', 'hospitable')",-1.1245093,-1.0276903,-0.29445368,-0.23773284,-0.7065974,-0.6705445,0.0360529
20,1.3478578,1.4574739,"('rough', 'thoughtful')",-0.39303064,-0.2899744,0.92842764,0.9408831,0.6277516,0.7027942,0.0750426
21,1.2295594,1.4444842,"('immoral', 'moral')",-0.061025318,0.06379774,-0.9816524,-0.86983407,0.0622939,0.212816,0.1505221
22,0.2879872,0.37845507,"('untrustworthy', 'trustworthy')",-0.29141352,-0.23802012,-1.2329873,-1.2412894,-0.4121379,-0.3669515,0.0451864
23,1.5713241,1.6958601,"('insincere', 'sincere')",0.511199,0.6337017,5.219521,5.364601,2.4340146,2.5647209,0.1307063
24,0.88937324,0.825599,"('dishonest', 'honest')",0.37131774,0.39601424,0.28454775,0.35113072,0.5150796,0.524248,0.0091684
25,-0.14905177,-0.21548092,"('egoistic', 'altruistic')",0.34174874,0.37496915,1.289999,1.3221864,0.494232,0.4938915,-0.0003405
26,0.04297085,-0.07482459,"('hardhearted', 'benevolent')",0.8135996,0.745632,1.7841303,1.6965383,0.8802336,0.7891153,-0.0911183
27,-0.4433833,-0.42396885,"('hardhearted', 'softhearted')",-0.4312023,-0.35057375,1.5565044,1.4501798,0.2273062,0.2252124,-0.0020938
28,0.95529824,0.90363765,"('disloyal', 'loyal')",-0.44691736,-0.4936919,0.83983946,0.8856477,0.4494068,0.4318645,-0.0175423
29,-0.09363893,-0.20163894,"('unfair', 'fair')",-1.0606157,-1.1808726,-0.41474438,-0.5649152,-0.5229996,-0.6491422,-0.1261426
30,0.9532991,1.0023794,"('intolerant', 'tolerant')",0.16185986,0.23249769,0.64347965,0.5836573,0.5862129,0.6061781,0.0199652
31,-1.9862975,-2.2071433,"('evil', 'good')",-0.62631285,-0.5857889,-0.47424608,-0.5662669,-1.0289521,-1.119733,-0.0907809
32,0.33852324,0.3822373,"('unkind', 'kind')",0.6785917,0.7076772,0.57675153,0.5718493,0.5312889,0.5539212,0.0226323
33,1.1354247,0.92825425,"('wrong', 'right')",0.6884841,0.6199774,-0.35916263,-0.43356013,0.4882487,0.3715572,-0.1166915
34,0.06938481,0.12598857,"('mean', 'honorable')",-0.03841886,0.1832124,5.365833,5.582051,1.7989329,1.9637505,0.1648176
35,-1.2631145,-1.5521373,"('corrupt', 'incorrupt')",-0.23984572,-0.34027594,0.04501042,-0.09823032,-0.4859833,-0.6635478,-0.1775645
36,-1.3880907,-1.6441917,"('hostile', 'amicable')",-0.6668113,-0.62206346,0.16534224,0.0026077218,-0.6298533,-0.7545491,-0.1246958
37,0.1940949,0.23538902,"('fake', 'genuine')",-0.35875085,-0.28491563,-0.19363718,-0.11943886,-0.119431,-0.0563218,0.0631092
38,0.8048657,0.7828976,"('untruthful', 'truthful')",0.46025082,0.5296896,-0.13767546,-0.021876868,0.3758137,0.4302368,0.0544231
39,1.9219049,1.9460002,"('exploitative', 'cooperative')",0.5561399,0.5038327,-0.06402704,-0.026019718,0.8046726,0.8079377,0.0032651
40,0.4383148,0.42594868,"('stingy', 'generous')",-0.050217554,-0.016445404,-1.6411642,-1.7828898,-0.417689,-0.4577955,-0.0401065
41,0.20232473,0.22579522,"('unforgiving', 'forgiving')",-0.13266209,-0.0046587978,-0.13125117,-0.1971993,-0.0205295,0.007979,0.0285085
42,0.8101724,0.8700072,"('unreliable', 'reliable')",0.033025775,0.122493885,-3.5028083,-3.536007,-0.8865368,-0.8478353,0.0387015
43,1.401549,1.5578623,"('irresponsible', 'responsible')",0.0065530273,0.13043924,-0.1542378,-0.014956228,0.4179548,0.5577818,0.139827
44,-0.6273528,-0.68958366,"('prejudiced', 'unprejudiced')",0.11627693,0.11914361,-1.408209,-1.4338238,-0.6397616,-0.668088,-0.0283264
45,1.1410968,1.2936053,"('incompetent', 'competent')",-0.052483678,0.17364304,-0.14664944,-0.086132035,0.3139879,0.4603721,0.1463842
46,1.5233071,1.8203925,"('uncompetitive', 'competitive')",-0.6693589,-0.51934963,-1.1889044,-1.1390933,-0.1116521,0.0539832,0.1656353
47,0.31164873,0.45865467,"('stupid', 'smart')",1.0902103,1.2055811,5.316285,5.5679355,2.2393815,2.4107237,0.1713422
48,0.64194995,0.67604524,"('unintelligent', 'intelligent')",-0.7675902,-0.72109216,0.553427,0.57751393,0.1425956,0.177489,0.0348934
49,-0.29208314,-0.22342855,"('unable', 'able')",-0.8752205,-0.70762086,-0.52579594,-0.41449797,-0.5643665,-0.4485158,0.1158507
50,0.3828419,0.3896866,"('clumsy', 'skillful')",0.4041963,0.46020916,0.2672594,0.19521926,0.3514325,0.3483717,-0.0030608
51,0.70547104,0.8011101,"('uneducated', 'educated')",-0.9669472,-1.0173246,0.21225406,0.16203502,-0.0164074,-0.0180598,-0.0016524
52,0.030186087,-0.25371456,"('irrational', 'rational')",0.14408952,-0.017178478,0.34521365,0.25608882,0.1731631,-0.0049347,-0.1780978
53,0.036629464,0.07338104,"('uncreative', 'creative')",-0.39455327,-0.34348968,0.21572074,0.15666184,-0.047401,-0.0378156,0.0095854
54,-0.8108094,-0.8960871,"('incapable', 'capable')",-0.50353044,-0.5359335,0.45453605,0.60433036,-0.2866013,-0.2758968,0.0107045
55,1.567926,1.8755494,"('incompetent', 'clever')",-0.77823406,-0.62873435,0.01244797,0.08765583,0.26738,0.4448236,0.1774436
56,2.3743017,2.497401,"('impractical', 'practical')",1.1045738,1.174584,-1.0859947,-0.95166385,0.797627,0.9067737,0.1091467
57,0.47261786,0.55681574,"('unimaginative', 'imaginative')",-0.13764848,-0.08423619,-3.1962788,-3.2004306,-0.9537698,-0.9092837,0.0444861
58,0.7036353,0.6858249,"('undiscriminating', 'discriminating')",0.17572726,0.24911918,-0.16022131,-0.16932997,0.2397137,0.2552047,0.015491
59,-1.011966,-1.252702,"('foolish', 'wise')",-0.1431548,-0.19611914,0.004164912,0.047947742,-0.383652,-0.4669578,-0.0833058
60,2.3754637,2.6232443,"('inefficient', 'efficient')",1.0902513,1.2578994,-0.53606015,-0.33032313,0.9765516,1.1836068,0.2070552
61,1.650797,1.605531,"('illogical', 'logical')",0.013811123,-0.08646559,0.2937513,0.1810257,0.6527865,0.566697,-0.0860895
62,0.64885795,0.8647842,"('incompetent', 'brilliant')",-0.24372423,-0.08550871,-0.3731087,-0.19541901,0.010675,0.1946188,0.1839438
63,0.1359874,0.34287274,"('unperceptive', 'insightful')",-0.39715797,-0.20690536,0.19806309,0.3192775,-0.0210358,0.1517483,0.1727841
64,0.687269,0.67440236,"('shy', 'confident')",0.10589506,0.02570345,-6.546591,-6.6493764,-1.9178089,-1.9830902,-0.0652813
65,2.078201,2.205042,"('insecure', 'secure')",0.39510176,0.28021282,-0.5509483,-0.48140523,0.6407848,0.6679498,0.027165
66,-0.3480211,-0.3850326,"('inactive', 'active')",-0.6481884,-0.6938745,0.7524351,0.75604135,-0.0812581,-0.1076219,-0.0263638
67,1.2021078,1.0900805,"('doubtful', 'determined')",0.98728734,0.93859196,-0.23434497,-0.22905867,0.6516834,0.5998713,-0.0518121
68,-0.051423494,-0.06672209,"('dependent', 'independent')",-1.3055522,-1.3427223,-0.81983626,-0.8129819,-0.7256041,-0.7408087,-0.0152046
69,-0.18637994,-0.36185813,"('lazy', 'industrious')",0.7881108,0.7284488,-0.31345847,-0.35304382,0.0960908,0.0045156,-0.0915752
70,0.5575158,0.6973043,"('lethargic', 'energetic')",-0.33149314,-0.24911895,-0.4277894,-0.31778258,-0.0672556,0.0434676,0.1107232
71,0.8528853,0.8277895,"('diffident', 'self-confident')",0.9329031,0.9892608,0.1634713,0.19661623,0.6497533,0.6712221,0.0214688
72,1.2034279,1.2419322,"('unambitious', 'ambitious')",-0.18177536,-0.26451007,-0.563992,-0.4843284,0.1525535,0.1643646,0.0118111
73,0.8428912,0.7607922,"('helpless', 'self-reliant')",0.087522164,0.013494723,-3.1179378,-3.1669908,-0.7291748,-0.7975679,-0.0683931
74,1.7659252,1.9046504,"('undedicated', 'dedicated')",0.10126444,0.25753754,-0.3849824,-0.35189873,0.4940691,0.6034298,0.1093607
75,-1.9130011,-2.0295892,"('meek', 'impulsive')",-1.1483169,-1.2026461,-0.54109985,-0.5327678,-1.2008059,-1.2550011,-0.0541952
76,1.1450257,1.3645208,"('anxious', 'daring')",0.124239355,0.27453157,-0.4809909,-0.39757895,0.2627581,0.4138245,0.1510664
77,1.5887882,1.7345406,"('unmotivated', 'motivated')",-1.0547001,-0.90695935,-1.5004369,-1.3019226,-0.3221163,-0.1581138,0.1640025
78,0.46087515,0.73364794,"('nonresilient', 'resilient')",-0.16690765,0.015258817,0.40111092,0.43584323,0.2316928,0.3949167,0.1632239
79,-1.099451,-1.2605805,"('wavering', 'unwavering')",-0.7406399,-0.70292825,-0.24625134,-0.16167831,-0.6954474,-0.7083957,-0.0129483
80,0.81644064,1.0921971,"('dominated', 'dominating')",-0.15259399,-0.19361669,-1.0891004,-0.970728,-0.1417512,-0.0240492,0.117702
81,0.12031018,0.25887784,"('submissive', 'aggressive')",-0.40126696,-0.4826409,-1.1681138,-1.0068849,-0.4830235,-0.410216,0.0728075
82,-0.59870267,-0.5051106,"('poor', 'rich')",-0.24297047,-0.09924825,6.132515,6.2748394,1.763614,1.8901602,0.1265462
83,0.68670136,0.6532366,"('powerless', 'powerful')",-0.39199498,-0.34809765,-1.3634957,-1.3536683,-0.3562631,-0.3495098,0.0067533
84,1.6695719,1.5801021,"('inferior', 'superior')",0.08667982,0.016783588,0.9690362,0.8571444,0.9084293,0.81801,-0.0904193
85,-0.8602426,-1.0869758,"('insignificant', 'prestigious')",-0.35155573,-0.351094,0.4502518,0.39029223,-0.2538488,-0.3492592,-0.0954104
86,1.0068033,1.0907431,"('uninfluential', 'influential')",-0.1945479,-0.2149449,-0.4099862,-0.47688258,0.1340897,0.1329719,-0.0011178
87,1.8908364,2.0073802,"('unsuccessful', 'successful')",0.69059265,0.7362164,0.8267279,0.9673433,1.1360523,1.23698,0.1009277
88,-0.66889596,-0.75165236,"('low', 'eminent')",-0.19764476,-0.17420763,-0.18754277,-0.17187698,-0.3513612,-0.3659123,-0.0145511
