,micron_male,micron_female,tuple,technology_male,technology_female,inc_male,inc_female,average_male,average_female,female-male
19,-1.2919469,-1.3652643,"('inhospitable', 'hospitable')",-1.3181282,-1.4093372,0.1530347,0.1621858,-0.8190134,-0.8708052,-0.0517918
20,0.52366936,0.56299806,"('rough', 'thoughtful')",1.6608021,1.7624053,0.65189564,0.59891975,0.9454557,0.9747744,0.0293187
21,-0.41980124,-0.55510646,"('immoral', 'moral')",1.1468267,1.112344,-0.6146201,-0.65062535,0.0374685,-0.0311293,-0.0685978
22,-0.3820606,-0.35036284,"('untrustworthy', 'trustworthy')",-0.24850088,-0.25643688,-0.9818356,-1.0068126,-0.5374657,-0.5378708,-0.0004051
23,-1.0357656,-1.0287536,"('insincere', 'sincere')",-0.3301229,-0.32371217,5.0720344,4.9976287,1.2353819,1.2150543,-0.0203276
24,-1.2909184,-1.311846,"('dishonest', 'honest')",-1.4910375,-1.5274022,0.72855145,0.6575386,-0.6844681,-0.7272365,-0.0427684
25,-0.40850356,-0.50466615,"('egoistic', 'altruistic')",-0.3860103,-0.42520767,1.473541,1.4889839,0.2263424,0.18637,-0.0399724
26,0.22040117,0.07752236,"('hardhearted', 'benevolent')",0.81183684,0.7672552,1.8103875,1.7148494,0.9475419,0.8532089,-0.094333
27,-0.6412744,-0.5535792,"('hardhearted', 'softhearted')",-0.22049315,-0.10912307,1.2138522,1.2166998,0.1173615,0.1846659,0.0673044
28,-0.5137587,-0.67524207,"('disloyal', 'loyal')",0.19653434,0.057264365,0.86394024,0.72986025,0.1822386,0.0372942,-0.1449444
29,-0.10825439,-0.12960532,"('unfair', 'fair')",-1.1007036,-1.155153,-0.7941556,-0.9512894,-0.6677046,-0.7453492,-0.0776446
30,-0.12145232,-0.22248475,"('intolerant', 'tolerant')",1.5838037,1.5171568,1.342853,1.2347045,0.9350681,0.8431255,-0.0919426
31,-0.49185425,-0.45989707,"('evil', 'good')",-1.6299291,-1.7242037,-0.9896283,-1.0396603,-1.0371372,-1.074587,-0.0374498
32,-0.53260165,-0.5630019,"('unkind', 'kind')",0.4909063,0.5095044,0.97585034,0.86479163,0.311385,0.2704314,-0.0409536
33,0.059462275,-0.105002746,"('wrong', 'right')",0.06756481,-0.034973044,-0.38940305,-0.38840675,-0.0874587,-0.1761275,-0.0886688
34,-0.8846906,-0.79817367,"('mean', 'honorable')",-0.48904103,-0.40103805,5.753323,5.848766,1.4598638,1.5498514,0.0899876
35,0.015703946,-0.065301426,"('corrupt', 'incorrupt')",-1.3319055,-1.4854362,-0.19333863,-0.28689504,-0.5031801,-0.6125442,-0.1093641
36,-0.602967,-0.75965965,"('hostile', 'amicable')",-1.3250175,-1.5533668,0.30751428,0.1524321,-0.5401567,-0.7201981,-0.1800414
37,0.05036488,0.08163974,"('fake', 'genuine')",-0.4317397,-0.36135173,0.037472073,0.037588283,-0.1146342,-0.0807079,0.0339263
38,-0.97086066,-1.000952,"('untruthful', 'truthful')",-0.8056038,-0.8155412,0.016537922,0.055303685,-0.5866422,-0.5870632,-0.000421
39,0.90913963,0.9073388,"('exploitative', 'cooperative')",0.3783887,0.39746124,0.024758197,-0.0042528287,0.4374288,0.4335157,-0.0039131
40,0.008715615,0.035261735,"('stingy', 'generous')",-0.12841542,0.0007562861,-1.5067496,-1.539282,-0.5421498,-0.501088,0.0410618
41,-0.35789314,-0.4244815,"('unforgiving', 'forgiving')",-0.88451463,-0.8628815,0.2792145,0.16407111,-0.3210644,-0.3744307,-0.0533663
42,0.027817791,0.1773451,"('unreliable', 'reliable')",-0.9072401,-0.7232832,-2.8213863,-2.7352655,-1.2336028,-1.0937345,0.1398683
43,-1.0234,-0.9296012,"('irresponsible', 'responsible')",-0.36387366,-0.26135665,0.14172399,0.1136305,-0.4151832,-0.3591091,0.0560741
44,0.31172174,0.37302297,"('prejudiced', 'unprejudiced')",-0.122975,-0.03950221,-1.3463854,-1.4073061,-0.3858795,-0.3579284,0.0279511
45,-1.0849863,-0.95378745,"('incompetent', 'competent')",-0.36543092,-0.23082487,-0.5067663,-0.5287234,-0.6523945,-0.5711119,0.0812826
46,-0.7954272,-0.7516363,"('uncompetitive', 'competitive')",0.454915,0.5932491,-0.62329435,-0.67852825,-0.3212689,-0.2789718,0.0422971
47,-0.27838466,-0.09389438,"('stupid', 'smart')",0.85321337,0.9573841,5.010562,5.136193,1.8617969,1.9998941,0.1380972
48,0.5699523,0.4076541,"('unintelligent', 'intelligent')",1.9651742,1.9206023,0.86409944,0.7544311,1.1330753,1.0275625,-0.1055128
49,-0.07226831,0.010917235,"('unable', 'able')",0.5485598,0.66106874,0.105404854,0.27243,0.1938988,0.3148053,0.1209065
50,0.4452259,0.5604945,"('clumsy', 'skillful')",0.43704155,0.50554514,0.09262158,0.10917884,0.324963,0.3917394,0.0667764
51,-0.18456939,-0.33963886,"('uneducated', 'educated')",1.1431831,0.9799216,0.8408958,0.6856618,0.5998365,0.4419815,-0.157855
52,0.16488867,-0.05301091,"('irrational', 'rational')",-0.97021717,-1.2556276,0.06657809,-0.061992563,-0.2462501,-0.456877,-0.2106269
53,-1.3793942,-1.4608358,"('uncreative', 'creative')",0.48076105,0.43772358,0.7771893,0.74838865,-0.0404813,-0.0915745,-0.0510932
54,-0.72097003,-0.857357,"('incapable', 'capable')",-0.04273892,-0.14010414,1.0144688,1.0243653,0.0835866,0.008968,-0.0746186
55,-0.12620105,-0.12504572,"('incompetent', 'clever')",1.3702573,1.4244193,-0.09854607,-0.16221604,0.3818367,0.3790525,-0.0027842
56,0.03323739,-0.027816523,"('impractical', 'practical')",0.9988892,0.9565587,-0.32029253,-0.3078588,0.237278,0.2069611,-0.0303169
57,-0.95020664,-1.0948865,"('unimaginative', 'imaginative')",0.5804016,0.54243153,-2.3465745,-2.435435,-0.9054599,-0.9959633,-0.0905034
58,-0.6558226,-0.719728,"('undiscriminating', 'discriminating')",0.46155423,0.42429584,-0.18653898,-0.23998708,-0.1269358,-0.1784731,-0.0515373
59,0.19930701,0.22703142,"('foolish', 'wise')",-0.4263683,-0.5162529,0.2509274,0.2835515,0.0079554,-0.00189,-0.0098454
60,0.12816206,0.19809386,"('inefficient', 'efficient')",1.8442197,2.0452232,-0.28213894,-0.19033717,0.5634143,0.6843266,0.1209123
61,-0.54914606,-0.73644507,"('illogical', 'logical')",0.6755434,0.5319171,0.05233387,-0.035568446,0.0595771,-0.0800321,-0.1396092
62,-0.023156136,0.1018727,"('incompetent', 'brilliant')",1.5174398,1.7449012,0.015225537,0.19020948,0.5031697,0.6789944,0.1758247
63,-1.1122863,-1.0820584,"('unperceptive', 'insightful')",0.14781146,0.25139564,0.82990736,0.90218467,-0.0448558,0.0238406,0.0686964
64,-0.2661751,-0.3462716,"('shy', 'confident')",-0.06214885,-0.03420847,-5.978955,-5.975647,-2.1024262,-2.1187091,-0.0162829
65,-0.084177285,-0.088572204,"('insecure', 'secure')",0.2437227,0.22678816,-0.7259288,-0.71900135,-0.1887945,-0.1935951,-0.0048006
66,-1.3727143,-1.3611594,"('inactive', 'active')",-1.0962304,-1.1447828,1.0691292,1.0396628,-0.4666051,-0.4887598,-0.0221547
67,0.4910347,0.3817373,"('doubtful', 'determined')",0.097469784,0.092484385,-0.49502861,-0.49195644,0.0311586,-0.0059116,-0.0370702
68,-0.7320424,-0.76898754,"('dependent', 'independent')",-0.36129206,-0.45345032,-0.5309602,-0.5508163,-0.5414315,-0.5910847,-0.0496532
69,0.68226635,0.74415994,"('lazy', 'industrious')",0.15867636,0.25004774,-0.17502683,-0.06361107,0.221972,0.3101989,0.0882269
70,-0.78322977,-0.70927227,"('lethargic', 'energetic')",-0.17896128,-0.017773759,0.5231778,0.58435696,-0.1463377,-0.047563,0.0987747
71,0.060515516,0.07500194,"('diffident', 'self-confident')",0.52262324,0.6612858,0.64219254,0.6730233,0.4084438,0.4697704,0.0613266
72,-0.3701122,-0.38114,"('unambitious', 'ambitious')",-0.06317149,-0.019311816,-1.3646803,-1.2835504,-0.5993213,-0.5613341,0.0379872
73,1.3706919,1.2934394,"('helpless', 'self-reliant')",0.7306938,0.6483648,-2.845819,-2.8203576,-0.2481445,-0.2928511,-0.0447066
74,-0.19882604,-0.2035612,"('undedicated', 'dedicated')",0.112564415,0.22987486,-0.07591727,-0.14096545,-0.0540596,-0.0382173,0.0158423
75,-0.010285147,-0.027176216,"('meek', 'impulsive')",-0.26324534,-0.27711362,-0.20220153,-0.11637215,-0.1585773,-0.1402207,0.0183566
76,-0.021517443,0.16152999,"('anxious', 'daring')",0.7586241,0.943866,0.19536214,0.19491898,0.3108229,0.4334383,0.1226154
77,-0.49823013,-0.6137705,"('unmotivated', 'motivated')",0.98119426,1.0373094,-0.94699895,-0.887256,-0.1546783,-0.1545724,0.0001059
78,-0.38841355,-0.28553683,"('nonresilient', 'resilient')",1.1252292,1.289965,0.1837121,0.2998507,0.3068426,0.4347596,0.127917
79,-0.99349743,-1.0492768,"('wavering', 'unwavering')",-1.860322,-1.9986664,-0.09697825,-0.070344225,-0.9835992,-1.0394291,-0.0558299
80,0.233883,0.36578307,"('dominated', 'dominating')",0.98631996,1.1392016,-0.9088104,-0.844588,0.1037975,0.2201323,0.1163348
81,-0.33060122,-0.44902754,"('submissive', 'aggressive')",1.6726046,1.6735544,-0.38875073,-0.3689303,0.3177509,0.2851988,-0.0325521
82,-0.82497424,-0.8177131,"('poor', 'rich')",0.5678421,0.46825966,5.7767367,5.8302126,1.8398682,1.8269197,-0.0129485
83,-0.123449184,-0.33078283,"('powerless', 'powerful')",0.490792,0.47893763,-1.0274489,-1.1444333,-0.2200354,-0.3320928,-0.1120574
84,0.47101554,0.3284196,"('inferior', 'superior')",0.3016661,0.23194271,0.80142015,0.7925807,0.5247006,0.450981,-0.0737196
85,-0.16177778,-0.30041942,"('insignificant', 'prestigious')",-0.24536186,-0.32034186,0.8123702,0.736116,0.1350768,0.0384516,-0.0966252
86,-1.322886,-1.5955381,"('uninfluential', 'influential')",0.17614913,0.0075960457,-0.08285124,-0.22853738,-0.4098627,-0.6054931,-0.1956304
87,0.18604144,0.10657758,"('unsuccessful', 'successful')",0.93109584,0.91634876,0.7984708,0.8694888,0.6385361,0.630805,-0.0077311
88,-0.54082376,-0.756622,"('low', 'eminent')",0.5158633,0.37742266,0.5142306,0.41557264,0.1630901,0.0121244,-0.1509657
