,old_male,old_female,tuple,dominion_male,dominion_female,freight_male,freight_female,line_male,line_female,inc_male,inc_female,average_male,average_female,female-male
23,-0.69930905,-0.6722509,"('insincere', 'sincere')",-0.65902066,-0.6683738,-0.08050766,-0.030361667,0.0060264617,0.14683132,6.0888596,5.9300547,0.9312098,0.9411798,0.00997
24,0.5704996,0.548493,"('dishonest', 'honest')",0.3368948,0.31373477,0.15668249,0.1116167,-0.5643402,-0.5316293,1.0101012,1.0031334,0.3019676,0.2890697,-0.0128979
25,0.102702625,-0.018125385,"('egoistic', 'altruistic')",0.3155781,0.27216694,1.5660636,1.4659016,1.3511631,1.2974665,1.5417953,1.5234833,0.9754605,0.9081786,-0.0672819
26,0.15194868,0.11663142,"('hardhearted', 'benevolent')",0.811777,0.7368033,0.9151472,0.92495364,-0.068474926,-0.003959693,1.3776007,1.3249376,0.6375998,0.6198732,-0.0177266
27,-0.42160356,-0.17257082,"('hardhearted', 'softhearted')",-0.2627478,-0.22055638,-0.56740296,-0.517559,-0.9770011,-0.94279116,1.5012275,1.517963,-0.1455056,-0.0671029,0.0784027
28,0.3321236,0.29904178,"('disloyal', 'loyal')",0.54151416,0.47460338,0.70298004,0.6640869,0.4654668,0.53030443,1.2073509,1.0338264,0.6498871,0.6003726,-0.0495145
29,-0.64681095,-0.66003317,"('unfair', 'fair')",-0.3426671,-0.2915723,-0.17672467,-0.12642044,-0.6460677,-0.7533079,-0.5482953,-0.69703305,-0.4721131,-0.5056733,-0.0335602
30,-0.11470561,-0.076551706,"('intolerant', 'tolerant')",0.2972469,0.28824857,-0.32642508,-0.31959543,0.67007846,0.70820343,1.3554689,1.3748118,0.3763327,0.3950233,0.0186906
31,-1.0770841,-1.137845,"('evil', 'good')",-0.23825015,-0.2674869,-0.9209439,-0.91199505,-1.881774,-1.854087,-1.2453508,-1.2810861,-1.0726806,-1.0905,-0.0178194
32,-0.28458598,-0.24018902,"('unkind', 'kind')",0.033927646,0.0034947582,-0.069004536,-0.0205293,0.34132156,0.47050923,1.1799953,1.0437759,0.2403308,0.2514123,0.0110815
33,0.63543415,0.5930001,"('wrong', 'right')",0.82867527,0.8275518,0.95576835,0.90268487,0.3276592,0.2228264,-0.7509935,-0.7429787,0.3993087,0.3606169,-0.0386918
34,-0.66011554,-0.5579299,"('mean', 'honorable')",-0.86818445,-0.83422005,-0.651776,-0.6042683,-0.2169775,-0.081915036,5.8683863,5.903239,0.6942665,0.7649811,0.0707146
35,0.0068109203,0.09410406,"('corrupt', 'incorrupt')",0.45285767,0.45329958,-0.60149133,-0.5945043,-1.2365422,-1.3737513,-0.5134726,-0.58335465,-0.3783675,-0.4008413,-0.0224738
36,-0.46857306,-0.5038797,"('hostile', 'amicable')",-0.70127565,-0.8070177,-0.0105396435,-0.058394905,-1.3418359,-1.2886819,-0.18810904,-0.2242552,-0.5420667,-0.5764459,-0.0343792
37,0.13655642,0.18770769,"('fake', 'genuine')",-0.5924553,-0.55567896,-0.14629996,-0.14689006,-0.81054366,-0.6866751,0.46477216,0.45208767,-0.1895941,-0.1498898,0.0397043
38,-0.5558471,-0.7231289,"('untruthful', 'truthful')",-0.22804812,-0.26158643,0.0093747005,-0.036562204,-0.40541333,-0.4780603,-0.0716185,-0.07203075,-0.2503105,-0.3142737,-0.0639632
39,0.052373044,0.08477239,"('exploitative', 'cooperative')",0.8248293,0.8703366,0.71445817,0.78765035,0.09261477,0.17512178,0.07171037,0.05908732,0.3511971,0.3953937,0.0441966
40,1.1933218,1.183328,"('stingy', 'generous')",1.5441542,1.5235587,1.0331038,1.0396595,0.31952912,0.43516624,-1.4835398,-1.456015,0.5213138,0.5451395,0.0238257
41,-0.71680623,-0.7554482,"('unforgiving', 'forgiving')",0.04600038,0.0029404536,0.05228415,0.097407386,0.64348596,0.8216595,0.053790584,0.048224837,0.015751,0.0429568,0.0272058
42,0.6969173,0.8754736,"('unreliable', 'reliable')",0.7118922,0.8033511,0.35005313,0.43972856,0.8087994,0.9667678,-2.6881566,-2.563127,-0.024099,0.1044388,0.1285378
43,-0.46786502,-0.4130323,"('irresponsible', 'responsible')",-0.008530349,0.019542992,0.048254482,0.06715371,-0.13048062,-0.0062650368,0.8897654,0.85659885,0.0662288,0.1047996,0.0385708
44,0.8722727,0.993151,"('prejudiced', 'unprejudiced')",-0.6892824,-0.63211745,-1.2854846,-1.2701485,-0.9002653,-0.8707452,-1.5443045,-1.5609361,-0.7094128,-0.6681592,0.0412536
45,-0.85841376,-0.85518336,"('incompetent', 'competent')",0.1681351,0.071662545,-0.22912624,-0.14027953,0.18952745,0.4034776,0.21061091,0.16059822,-0.1038533,-0.0719449,0.0319084
46,-0.57195294,-0.59857416,"('uncompetitive', 'competitive')",-0.32668212,-0.40277043,0.34640417,0.3712895,1.3329564,1.538763,-0.63551843,-0.5856073,0.0290414,0.0646201,0.0355787
47,-0.21160519,-0.07845813,"('stupid', 'smart')",-0.38533455,-0.33308092,0.38494435,0.45910326,0.9215579,1.0077517,5.763817,5.7281094,1.2946758,1.3566851,0.0620093
48,-0.631687,-0.6413346,"('unintelligent', 'intelligent')",-0.25904003,-0.3252835,-0.72244567,-0.70711315,-0.3973475,-0.23763913,0.6942702,0.7175422,-0.26325,-0.2387656,0.0244844
49,-1.8933629,-1.5630838,"('unable', 'able')",-1.2717896,-1.1947172,-1.5822164,-1.4189688,-1.3598623,-1.2527847,-0.54801184,-0.42276126,-1.3310486,-1.1704632,0.1605854
50,0.17106572,0.22876045,"('clumsy', 'skillful')",-0.023628004,-0.029269641,-7.432327e-05,0.021959325,-0.73958296,-0.71245265,-0.065748364,-0.059157446,-0.1315936,-0.110032,0.0215616
51,-0.459732,-0.5866261,"('uneducated', 'educated')",0.27448532,0.21897113,-0.5648756,-0.61475736,0.049304277,0.07999036,0.3394086,0.2969495,-0.0722819,-0.1210945,-0.0488126
52,-0.15455197,-0.38316336,"('irrational', 'rational')",0.19939119,0.1053296,1.2260321,1.0956066,-1.4545063,-1.6009758,-0.3071843,-0.37660217,-0.0981638,-0.231961,-0.1337972
53,-0.8770758,-0.85052663,"('uncreative', 'creative')",-0.8295379,-0.84940094,-0.44089314,-0.42710233,-0.8454885,-0.7255045,1.1928605,1.1864507,-0.360027,-0.3332167,0.0268103
54,-1.4752873,-1.5434366,"('incapable', 'capable')",-0.5812392,-0.62376255,-0.7781551,-0.8003126,-0.87295544,-0.9103747,0.81602013,0.7689893,-0.5783235,-0.6217794,-0.0434559
55,-1.3204566,-1.1185321,"('incompetent', 'clever')",-1.111189,-1.0932664,-1.1360981,-1.0414227,1.0858967,1.2652568,0.25562802,0.3144346,-0.4452438,-0.3347059,0.1105379
56,-0.7842544,-0.80847764,"('impractical', 'practical')",-0.09350313,-0.104962334,0.52095115,0.5728641,1.5211974,1.5325319,0.11008081,0.070445254,0.2548944,0.2524803,-0.0024141
57,-0.73229665,-0.74978024,"('unimaginative', 'imaginative')",-0.7005724,-0.7739557,-1.1119106,-1.1482587,-0.19302967,-0.12822214,-2.500501,-2.457055,-1.047662,-1.0514544,-0.0037924
58,-1.1462117,-1.1025413,"('undiscriminating', 'discriminating')",-0.43143624,-0.45894572,0.70196486,0.8171643,0.004302401,0.16042054,-0.010018032,-0.029064186,-0.1762797,-0.1225933,0.0536864
59,1.135978,1.0558676,"('foolish', 'wise')",1.0775478,1.0704893,0.43624344,0.39871553,-0.39370278,-0.5996544,0.037104156,0.045398153,0.4586341,0.3941632,-0.0644709
60,-1.2031637,-1.1032017,"('inefficient', 'efficient')",-1.08334,-1.0242795,-0.44420883,-0.2850361,1.740289,1.9174854,0.3898752,0.4788367,-0.1201097,-0.0032391,0.1168706
61,-0.6756296,-0.6977524,"('illogical', 'logical')",-0.10128772,-0.19466908,0.31037605,0.2952911,0.30506974,0.21641296,0.32800052,0.25280088,0.0333058,-0.0255833,-0.0588891
62,-1.0028974,-0.9578756,"('incompetent', 'brilliant')",-0.7584757,-0.7468132,-0.49460438,-0.38388506,0.70736855,0.8260845,0.40012357,0.46364105,-0.229697,-0.1597697,0.0699273
63,-0.36178124,-0.4081435,"('unperceptive', 'insightful')",0.44575906,0.3991886,0.23716888,0.3071569,0.5370302,0.6539452,1.1503874,1.2490702,0.4017129,0.4402435,0.0385306
64,0.35457346,0.2661491,"('shy', 'confident')",0.5600381,0.53900254,0.111060664,0.13967134,0.9686533,0.9243953,-6.338899,-6.2865605,-0.8689147,-0.8834684,-0.0145537
65,-0.59483534,-0.65057606,"('insecure', 'secure')",-0.2500896,-0.22427177,-0.62838,-0.5893378,1.116713,1.2004367,-0.08380996,-0.07682001,-0.0880804,-0.0681138,0.0199666
66,-0.21193363,-0.19234844,"('inactive', 'active')",-0.113149576,-0.13831018,-0.08308009,-0.13795644,-0.009352595,-0.13132769,0.84843063,0.8600675,0.086183,0.0520249,-0.0341581
67,0.94866484,0.90917856,"('doubtful', 'determined')",0.54585075,0.53412396,0.57242304,0.5605328,0.74629706,0.66570425,-0.21588016,-0.1751496,0.5194711,0.498878,-0.0205931
68,-0.77202743,-0.647341,"('dependent', 'independent')",-1.183933,-1.1952738,-2.1466558,-2.1793268,-0.98255336,-0.9582124,-0.788098,-0.752364,-1.1746535,-1.1465036,0.0281499
69,-0.13224606,-0.18595843,"('lazy', 'industrious')",0.53329486,0.5517788,0.81665343,0.8069578,0.36488542,0.16303241,-0.6155367,-0.55643475,0.1934102,0.1558752,-0.037535
70,0.07590169,0.04734376,"('lethargic', 'energetic')",-0.03495237,-0.08775954,0.14176232,0.15066072,0.89836967,0.9836957,1.1052768,1.12838,0.4372716,0.4444641,0.0071925
71,-0.34624937,-0.28859475,"('diffident', 'self-confident')",0.46013075,0.47226596,1.1461881,1.2681386,-0.055193376,-0.10033484,0.39661416,0.3503777,0.3202981,0.3403705,0.0200724
72,-0.9854856,-0.9481787,"('unambitious', 'ambitious')",0.051837225,0.10911849,-0.55656004,-0.54753804,-0.63357913,-0.7041106,-0.77307445,-0.73888844,-0.5793724,-0.5659194,0.013453
73,1.2285746,1.1905582,"('helpless', 'self-reliant')",1.0083275,1.0096614,0.6274014,0.5509392,-0.26989037,-0.33925584,-3.5157092,-3.456044,-0.1842592,-0.2088282,-0.024569
74,-0.85432446,-0.7453825,"('undedicated', 'dedicated')",0.5087774,0.47156447,-0.30462837,-0.2620354,0.0031212494,0.1203238,-0.15251067,-0.17429328,-0.159913,-0.1179646,0.0419484
75,0.30421203,0.20602386,"('meek', 'impulsive')",-0.2462493,-0.2722809,-0.41458884,-0.46613055,-0.99070925,-1.0889198,-0.46604332,-0.44357994,-0.3626757,-0.4129775,-0.0503018
76,-0.12165369,0.12808345,"('anxious', 'daring')",0.150002,0.26874608,-0.50928354,-0.4061812,0.14218701,0.32234362,0.5230304,0.65430516,0.0368564,0.1934594,0.156603
77,-1.8223773,-1.9456831,"('unmotivated', 'motivated')",-0.40626952,-0.4487513,-0.14892472,-0.08860707,1.0166525,1.1749079,-0.6817616,-0.5953412,-0.4085361,-0.380695,0.0278411
78,-1.3122503,-1.1967676,"('nonresilient', 'resilient')",-0.92856395,-0.9374132,-0.4933126,-0.40387526,-0.0191426,0.19069974,0.10812411,0.22219819,-0.5290291,-0.4250316,0.1039975
79,-0.08493228,-0.1329453,"('wavering', 'unwavering')",0.40479645,0.318341,-0.6599112,-0.73148227,-2.029787,-2.1311533,-0.3798072,-0.40115234,-0.5499283,-0.6156785,-0.0657502
80,0.5275997,0.5470587,"('dominated', 'dominating')",0.46578348,0.50224066,0.34665763,0.3680964,1.7629422,1.8048637,-1.0664401,-1.0118785,0.4073086,0.4420762,0.0347676
81,-0.20265847,-0.45401463,"('submissive', 'aggressive')",-0.78631413,-0.8279589,-0.26599067,-0.31091106,1.5751157,1.5926337,-0.1806485,-0.1037245,0.0279008,-0.0207951,-0.0486959
82,0.08124951,0.095372796,"('poor', 'rich')",-0.14086029,-0.14350902,-0.5351011,-0.5134083,0.10475439,0.25634098,6.2565813,6.230426,1.1533248,1.1850445,0.0317197
83,-0.51677585,-0.6164527,"('powerless', 'powerful')",-0.17642622,-0.24312904,-0.20858738,-0.21631832,-0.20374945,-0.16966839,-1.3293747,-1.399009,-0.4869827,-0.5289155,-0.0419328
84,-0.0065617636,-0.030498426,"('inferior', 'superior')",1.0285252,1.06305,0.43596196,0.43834445,-0.28361666,-0.32371086,0.517612,0.5182172,0.3383842,0.3330805,-0.0053037
85,-0.43005246,-0.54502624,"('insignificant', 'prestigious')",0.4367746,0.43015003,0.545767,0.51649874,-1.5449636,-1.6580043,-0.10498825,-0.096497074,-0.2194925,-0.2705758,-0.0510833
86,-1.3804165,-1.563573,"('uninfluential', 'influential')",-0.3737461,-0.50407654,-0.601313,-0.7160152,-0.20547576,-0.24311116,-0.03844683,-0.085005835,-0.5198796,-0.6223563,-0.1024767
87,-1.6023715,-1.6777247,"('unsuccessful', 'successful')",-0.71218526,-0.69041526,-0.24789533,-0.2268483,0.16079609,0.14670423,0.38276792,0.47341082,-0.4037776,-0.3949747,0.0088029
88,-0.017040987,-0.23585609,"('low', 'eminent')",-0.22768773,-0.30966485,-1.0419044,-1.0946468,-1.3481473,-1.362883,-0.039768744,-0.11993603,-0.5349098,-0.6245974,-0.0896876
