,ventas_male,ventas_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.39155078,0.19226424,"('unsociable', 'sociable')",-0.15319574,-0.37374732,0.1191775,-0.0907415,-0.209919
1,-1.300544,-1.2737384,"('unfriendly', 'friendly')",1.3004926,1.1587013,-2.57e-05,-0.0575185,-0.0574928
2,0.9743402,1.0323715,"('unlikable', 'likable')",0.67736894,0.75998384,0.8258545,0.8961776,0.0703231
3,0.1410945,0.22157511,"('repellent', 'pleasant')",0.23884332,0.28677624,0.1899689,0.2541757,0.0642068
4,-0.48284608,-0.3808581,"('disliked', 'liked')",-5.910916,-5.917537,-3.1968811,-3.1491976,0.0476835
5,-1.7635303,-1.6196084,"('distant', 'outgoing')",-0.5287121,-0.55304337,-1.1461211,-1.0863259,0.0597952
6,-2.2756023,-2.0859833,"('distant', 'open')",-0.23612513,-0.28015828,-1.2558638,-1.1830708,0.072793
7,0.67647237,0.6816297,"('insensitive', 'sensitive')",0.4367818,0.51501584,0.5566271,0.5983227,0.0416956
8,-1.1056143,-1.0304145,"('unaffectionate', 'affectionate')",0.30622804,0.23090705,-0.3996931,-0.3997537,-6.06e-05
9,-0.9384983,-0.8142717,"('unaffectionate', 'caring')",0.6361138,0.63206583,-0.1511922,-0.0911029,0.0600893
10,0.6696466,0.55891967,"('unsympathetic', 'sympathetic')",-0.053328533,-0.12916124,0.3081591,0.2148792,-0.0932799
11,0.55386907,0.5174834,"('unhelpful', 'helpful')",2.0122242,2.0335271,1.2830466,1.2755053,-0.0075413
12,0.43780923,0.56303924,"('unsupportive', 'supportive')",-1.6660963,-1.6315469,-0.6141436,-0.5342538,0.0798898
13,1.1060706,0.96829563,"('impolite', 'polite')",0.08156352,0.074524805,0.5938171,0.5214102,-0.0724069
14,1.715523,1.5670099,"('antisocial', 'social')",0.104225576,0.073957056,0.9098743,0.8204835,-0.0893908
15,-0.52014107,-0.61777484,"('boring', 'funny')",0.5751897,0.5228209,0.0275243,-0.047477,-0.0750013
16,-1.2908759,-1.2257512,"('unpopular', 'popular')",0.43496448,0.46485808,-0.4279557,-0.3804466,0.0475091
17,-0.43043312,-0.33449543,"('nasty', 'nice')",-0.18853149,-0.15356687,-0.3094823,-0.2440311,0.0654512
18,-0.13696046,-0.006635351,"('disagreeable', 'welcoming')",-0.35262874,-0.39547867,-0.2447946,-0.201057,0.0437376
19,-1.8474544,-1.7173461,"('inhospitable', 'hospitable')",-0.48175597,-0.47811392,-1.1646051,-1.09773,0.0668751
20,0.04065089,0.057864763,"('rough', 'thoughtful')",1.1252941,1.044382,0.5829725,0.5511234,-0.0318491
