,fossil_male,fossil_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.23589805,-0.38623255,"('unsociable', 'sociable')",0.80963844,0.73284346,-0.59411514,-0.7283167,-0.0067916,-0.1272353,-0.1204437
1,1.136664,0.9486253,"('unfriendly', 'friendly')",-0.26649222,-0.39315763,2.0615792,2.025216,0.9772503,0.8602279,-0.1170224
2,0.35491136,0.311062,"('unlikable', 'likable')",1.4442877,1.3711143,0.6274352,0.682612,0.8088781,0.7882628,-0.0206153
3,-0.11693808,-0.077306055,"('repellent', 'pleasant')",1.2651211,1.3535165,0.44811335,0.48163435,0.5320988,0.5859483,0.0538495
4,-0.05462312,-0.18478172,"('disliked', 'liked')",-0.4533248,-0.610207,-6.457169,-6.5255623,-2.3217057,-2.4401836,-0.1184779
5,-0.7322055,-0.7165354,"('distant', 'outgoing')",-1.9138862,-1.836917,-0.17217305,-0.08048615,-0.9394216,-0.8779795,0.0614421
6,-0.63576263,-0.6589718,"('distant', 'open')",-2.351213,-2.279337,0.24489507,0.3339634,-0.9140269,-0.8681151,0.0459118
7,1.1103045,1.0834141,"('insensitive', 'sensitive')",0.55830836,0.7023668,1.1274315,1.1218644,0.9320148,0.9692151,0.0372003
8,0.88323146,0.79709303,"('unaffectionate', 'affectionate')",-0.4152353,-0.44804114,0.9833577,1.0008591,0.4837846,0.4499703,-0.0338143
9,1.2357509,1.1824671,"('unaffectionate', 'caring')",-0.5044649,-0.488583,1.3049915,1.3813533,0.6787592,0.6917458,0.0129866
10,0.3572738,0.30253515,"('unsympathetic', 'sympathetic')",0.5791458,0.6893132,-0.18890962,-0.21606284,0.24917,0.2585952,0.0094252
11,-0.4055775,-0.328928,"('unhelpful', 'helpful')",0.052698262,0.12446441,1.9221717,2.0089133,0.5230975,0.6014832,0.0783857
12,0.76853484,0.76443845,"('unsupportive', 'supportive')",0.61402357,0.82168674,-1.4528352,-1.4253272,-0.0234256,0.0535993,0.0770249
13,-0.54346055,-0.55564475,"('impolite', 'polite')",0.019561224,0.02727367,-0.5582188,-0.5986437,-0.360706,-0.3756716,-0.0149656
14,0.67759305,0.621127,"('antisocial', 'social')",2.019303,2.0927858,-0.30608553,-0.39916676,0.7969368,0.771582,-0.0253548
15,-0.14031951,-0.18145253,"('boring', 'funny')",-1.1148503,-1.2059302,0.56820524,0.5455589,-0.2289882,-0.2806079,-0.0516197
16,-0.6661568,-0.8201421,"('unpopular', 'popular')",-0.42515522,-0.47989994,0.48688275,0.52854925,-0.2014764,-0.2571643,-0.0556879
17,-0.72986597,-0.690029,"('nasty', 'nice')",-0.6319741,-0.5572142,-0.117225274,-0.036972493,-0.4930218,-0.4280719,0.0649499
18,-0.89498913,-0.95979834,"('disagreeable', 'welcoming')",-0.9767275,-0.88217044,-0.44519952,-0.43638164,-0.7723054,-0.7594501,0.0128553
19,-1.927125,-1.8563042,"('inhospitable', 'hospitable')",-1.9292873,-1.9486307,0.114404455,0.20622686,-1.247336,-1.1995694,0.0477666
20,-0.13661915,-0.026377864,"('rough', 'thoughtful')",1.3180934,1.4025925,1.0356812,0.9736399,0.7390518,0.7832848,0.044233
21,0.6697403,0.6268436,"('immoral', 'moral')",1.1494071,1.1856027,-0.58638066,-0.5660849,0.4109223,0.4154538,0.0045315
22,0.5665392,0.47032443,"('untrustworthy', 'trustworthy')",1.2676095,1.2838793,-0.7877542,-0.820476,0.3487982,0.3112426,-0.0375556
23,0.33375326,0.26989934,"('insincere', 'sincere')",0.6274197,0.6717816,6.29108,6.255961,2.4174177,2.3992139,-0.0182038
24,1.4213487,1.3813379,"('dishonest', 'honest')",0.08172138,0.1420749,0.89056903,0.81191003,0.7978797,0.778441,-0.0194387
25,0.5929316,0.55902696,"('egoistic', 'altruistic')",-0.30934346,-0.31512943,1.6786878,1.657851,0.654092,0.6339162,-0.0201758
26,1.0100963,0.8547384,"('hardhearted', 'benevolent')",1.2189581,1.159178,1.6489013,1.5506035,1.292652,1.1881733,-0.1044787
27,-0.028258732,0.050033096,"('hardhearted', 'softhearted')",-0.60210836,-0.47800997,1.7022965,1.6496212,0.3573098,0.4072148,0.049905
28,1.0748812,0.85605,"('disloyal', 'loyal')",0.3889914,0.27431205,1.0220108,0.9211395,0.8286277,0.6838338,-0.1447939
29,0.33165225,0.3498804,"('unfair', 'fair')",-0.28644577,-0.2264429,-0.34368375,-0.48058796,-0.0994924,-0.1190502,-0.0195578
30,0.18525979,0.18214577,"('intolerant', 'tolerant')",0.6222996,0.57173175,1.0005697,0.94234675,0.6027097,0.5654081,-0.0373016
31,-0.7276051,-0.7124496,"('evil', 'good')",-1.840589,-1.8302578,-0.7905399,-0.7681482,-1.119578,-1.1036185,0.0159595
32,0.37034243,0.20534198,"('unkind', 'kind')",1.3713536,1.3202502,1.2588747,1.109741,1.0001903,0.8784444,-0.1217459
33,0.8232281,0.7582633,"('wrong', 'right')",-0.62770486,-0.7354063,-0.32230228,-0.4237432,-0.0422597,-0.1336287,-0.091369
34,0.5848891,0.7013401,"('mean', 'honorable')",-0.059510395,0.13229014,6.0726266,6.222759,2.1993351,2.3521296,0.1527945
35,-1.617269,-1.6884897,"('corrupt', 'incorrupt')",-2.2473269,-2.3562903,-0.32803982,-0.4704135,-1.3975452,-1.5050645,-0.1075193
36,-1.069473,-1.2828556,"('hostile', 'amicable')",-2.0911477,-2.3063674,0.09476799,-0.038041294,-1.0219509,-1.2090881,-0.1871372
37,-0.21051294,-0.25887874,"('fake', 'genuine')",0.48849154,0.5564062,0.57528526,0.5929674,0.2844213,0.2968316,0.0124103
38,1.1073215,1.0571953,"('untruthful', 'truthful')",-0.6833067,-0.7070626,0.14408499,0.18645513,0.1893666,0.1788626,-0.010504
39,0.39316022,0.4889923,"('exploitative', 'cooperative')",1.3893268,1.44789,0.13075247,0.06689076,0.6377465,0.6679244,0.0301779
40,1.0569416,0.95783955,"('stingy', 'generous')",0.22651774,0.3289414,-1.3187999,-1.412162,-0.0117801,-0.0417937,-0.0300136
41,-0.017912816,-0.117526844,"('unforgiving', 'forgiving')",0.35584995,0.31735283,0.1776221,0.10066742,0.1718531,0.1001645,-0.0716886
42,0.26412976,0.23955652,"('unreliable', 'reliable')",1.0456853,1.1772442,-3.0814068,-3.0128224,-0.5905306,-0.5320072,0.0585234
43,0.57950133,0.6902306,"('irresponsible', 'responsible')",0.98934335,1.1505766,0.7807884,0.8030889,0.7832111,0.8812987,0.0980876
44,-0.89234084,-0.8078012,"('prejudiced', 'unprejudiced')",-0.20194706,-0.2246736,-1.5708218,-1.5639415,-0.8883699,-0.8654721,0.0228978
45,-0.019567478,-0.11889116,"('incompetent', 'competent')",0.82769424,0.88349754,-0.20054749,-0.19103289,0.2025264,0.1911912,-0.0113352
46,0.32373995,0.26363003,"('uncompetitive', 'competitive')",1.9923426,2.0567534,-0.6486549,-0.74545187,0.5558092,0.5249772,-0.030832
47,0.30871347,0.31944013,"('stupid', 'smart')",0.8690917,0.9668583,5.439237,5.5760055,2.2056808,2.2874346,0.0817538
48,0.99648225,0.9761588,"('unintelligent', 'intelligent')",0.032690298,0.13825014,0.43434897,0.4368505,0.4878405,0.5170865,0.029246
49,-0.668325,-0.64529276,"('unable', 'able')",-0.94429266,-0.8398843,-0.21372628,-0.02875005,-0.6087813,-0.5046424,0.1041389
50,-0.9830365,-1.0955529,"('clumsy', 'skillful')",-0.28158945,-0.37110066,0.23943764,0.26020533,-0.3417295,-0.4021494,-0.0604199
51,-0.2555686,-0.3334074,"('uneducated', 'educated')",1.0911831,1.0414202,0.8778897,0.77524006,0.571168,0.4944176,-0.0767504
52,0.14682609,-0.018775541,"('irrational', 'rational')",-1.2274129,-1.4093033,0.28596646,0.19671385,-0.2648735,-0.410455,-0.1455815
53,-0.3710918,-0.4381544,"('uncreative', 'creative')",-0.77419794,-0.7967413,0.7794501,0.7605441,-0.1219466,-0.1581172,-0.0361706
54,-0.024354834,-0.101293415,"('incapable', 'capable')",-0.34858742,-0.39920917,1.2311264,1.2719315,0.2860614,0.257143,-0.0289184
55,0.37335736,0.3519796,"('incompetent', 'clever')",1.5666852,1.6331726,0.092089064,0.09418674,0.6773772,0.693113,0.0157358
