,kohls_male,kohls_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.5090427,-0.63396347,"('unsociable', 'sociable')",-0.17231221,-0.3721207,-0.3406774,-0.5030421,-0.1623647
1,-0.94081885,-1.1851861,"('unfriendly', 'friendly')",1.3124237,1.2022339,0.1858024,0.0085239,-0.1772785
2,0.4295778,0.47231048,"('unlikable', 'likable')",0.47335565,0.4919588,0.4514667,0.4821346,0.0306679
3,-0.42449296,-0.31867433,"('repellent', 'pleasant')",0.8193112,0.8574514,0.1974091,0.2693885,0.0719794
4,0.25775117,0.082187034,"('disliked', 'liked')",-6.960076,-7.114836,-3.3511624,-3.5163245,-0.1651621
5,-0.32792276,-0.4583921,"('distant', 'outgoing')",-0.51568526,-0.44008029,-0.421804,-0.4492362,-0.0274322
6,-0.6037627,-0.6619644,"('distant', 'open')",-0.40617555,-0.32840326,-0.5049691,-0.4951838,0.0097853
7,-0.53603095,-0.38768947,"('insensitive', 'sensitive')",0.35120812,0.3821053,-0.0924114,-0.0027921,0.0896193
8,-0.017398614,-0.13961825,"('unaffectionate', 'affectionate')",1.1308864,1.1104558,0.5567439,0.4854187,-0.0713252
9,-0.28213418,-0.4198083,"('unaffectionate', 'caring')",1.4321644,1.3982415,0.5750151,0.4892166,-0.0857985
10,-1.0247107,-1.0071685,"('unsympathetic', 'sympathetic')",-0.6210815,-0.6899285,-0.8228961,-0.8485485,-0.0256524
11,-0.8827453,-0.8891955,"('unhelpful', 'helpful')",1.2664615,1.3449291,0.1918581,0.2278668,0.0360087
12,-0.23368698,-0.21991721,"('unsupportive', 'supportive')",-2.1932633,-2.2428346,-1.2134751,-1.2313759,-0.0179008
13,-0.38042924,-0.27878115,"('impolite', 'polite')",-0.80179775,-0.7747116,-0.5911135,-0.5267464,0.0643671
14,-0.08132445,0.05333922,"('antisocial', 'social')",-0.011880644,-0.11081292,-0.0466025,-0.0287368,0.0178657
15,0.36165303,0.31649107,"('boring', 'funny')",0.32075357,0.30730045,0.3412033,0.3118958,-0.0293075
16,-0.43996334,-0.45913774,"('unpopular', 'popular')",0.088992774,0.11139639,-0.1754853,-0.1738707,0.0016146
17,-1.0240002,-0.8739485,"('nasty', 'nice')",-0.85586566,-0.8451337,-0.9399329,-0.8595411,0.0803918
18,-0.26633376,-0.17137505,"('disagreeable', 'welcoming')",-0.7936274,-0.7937425,-0.5299805,-0.4825588,0.0474217
19,-0.041735157,-0.14948487,"('inhospitable', 'hospitable')",-0.3692152,-0.29372525,-0.2054752,-0.2216051,-0.0161299
20,-0.09682812,-0.05707646,"('rough', 'thoughtful')",0.9327366,0.9207407,0.4179542,0.4318321,0.0138779
21,-0.433384,-0.41156596,"('immoral', 'moral')",-0.8572968,-0.8661674,-0.6453404,-0.6388667,0.0064737
22,-0.29231763,-0.16124058,"('untrustworthy', 'trustworthy')",-1.0751475,-1.1300589,-0.6837326,-0.6456497,0.0380829
23,-0.14605361,-0.18853255,"('insincere', 'sincere')",5.5650196,5.6448603,2.7094829,2.728164,0.0186811
24,-0.6925216,-0.6302316,"('dishonest', 'honest')",0.40626544,0.422498,-0.1431281,-0.1038668,0.0392613
25,0.11419583,0.060988083,"('egoistic', 'altruistic')",1.1784412,1.2151716,0.6463185,0.6380798,-0.0082387
26,-0.0047377925,-0.1001854,"('hardhearted', 'benevolent')",2.0170286,1.8309424,1.0061454,0.8653785,-0.1407669
27,-0.5980865,-0.3880124,"('hardhearted', 'softhearted')",1.0813795,1.0699778,0.2416465,0.3409827,0.0993362
28,-1.1175584,-1.2991444,"('disloyal', 'loyal')",1.241474,1.0725342,0.0619578,-0.1133051,-0.1752629
29,-1.0774536,-1.1104767,"('unfair', 'fair')",-0.4452172,-0.4987307,-0.7613354,-0.8046037,-0.0432683
30,0.19070001,0.21039987,"('intolerant', 'tolerant')",0.80541646,0.7704745,0.4980582,0.4904372,-0.007621
31,-0.504602,-0.5510748,"('evil', 'good')",-0.90551686,-0.9329303,-0.7050594,-0.7420025,-0.0369431
32,-0.39900434,-0.47640246,"('unkind', 'kind')",0.5471398,0.38388455,0.0740677,-0.046259,-0.1203267
33,0.25748956,0.12163609,"('wrong', 'right')",-0.36241853,-0.43676734,-0.0524645,-0.1575656,-0.1051011
34,-0.35377842,-0.20267367,"('mean', 'honorable')",5.3595095,5.6428933,2.5028656,2.7201099,0.2172443
35,0.3151855,0.21174555,"('corrupt', 'incorrupt')",-0.19584802,-0.26710808,0.0596687,-0.0276813,-0.08735
36,-0.36002377,-0.6092636,"('hostile', 'amicable')",0.097706094,-0.04410741,-0.1311588,-0.3266855,-0.1955267
37,-0.1871668,-0.11973202,"('fake', 'genuine')",0.16903944,0.3007706,-0.0090637,0.0905193,0.099583
38,-0.4074964,-0.53007895,"('untruthful', 'truthful')",-0.48348707,-0.42371744,-0.4454917,-0.4768982,-0.0314065
39,0.8865298,0.9927653,"('exploitative', 'cooperative')",0.4477812,0.433941,0.6671555,0.7133532,0.0461977
40,0.47709438,0.49721754,"('stingy', 'generous')",-1.7412406,-1.772158,-0.6320731,-0.6374702,-0.0053971
41,0.26446366,0.25691482,"('unforgiving', 'forgiving')",0.032466546,-0.14129615,0.1484651,0.0578093,-0.0906558
42,0.5451646,0.6400831,"('unreliable', 'reliable')",-3.6871362,-3.6118913,-1.5709858,-1.4859041,0.0850817
43,-0.14052951,0.0032256916,"('irresponsible', 'responsible')",0.37408882,0.3974788,0.1167797,0.2003522,0.0835725
44,-0.27138382,-0.20470586,"('prejudiced', 'unprejudiced')",-1.6458273,-1.5936072,-0.9586055,-0.8991565,0.059449
45,-0.14196345,-0.16932993,"('incompetent', 'competent')",0.118589014,0.029451353,-0.0116872,-0.0699393,-0.0582521
46,-0.12806351,-0.15623198,"('uncompetitive', 'competitive')",-0.81123376,-0.9282369,-0.4696486,-0.5422344,-0.0725858
47,-0.29078633,-0.070243634,"('stupid', 'smart')",4.8097057,5.022169,2.2594597,2.4759626,0.2165029
48,-0.9689877,-0.92658365,"('unintelligent', 'intelligent')",0.32332805,0.3304293,-0.3228298,-0.2980772,0.0247526
49,-0.8608414,-0.6811872,"('unable', 'able')",-0.5293637,-0.4661621,-0.6951026,-0.5736747,0.1214279
50,0.07250975,0.04797726,"('clumsy', 'skillful')",0.09347849,0.03681736,0.0829941,0.0423973,-0.0405968
51,0.3252855,0.13035612,"('uneducated', 'educated')",0.44392008,0.35441703,0.3846028,0.2423866,-0.1422162
52,-0.23869099,-0.39052454,"('irrational', 'rational')",0.26898214,0.23697077,0.0151456,-0.0767769,-0.0919225
53,-0.62532544,-0.72546935,"('uncreative', 'creative')",0.080697484,0.1044463,-0.272314,-0.3105115,-0.0381975
54,-0.44304934,-0.6301721,"('incapable', 'capable')",0.75038946,0.7566394,0.1536701,0.0632337,-0.0904364
55,-0.2704985,-0.17723936,"('incompetent', 'clever')",0.16792212,0.1539718,-0.0512882,-0.0116338,0.0396544
56,0.26922438,0.31639177,"('impractical', 'practical')",-0.8727552,-0.85091376,-0.3017654,-0.267261,0.0345044
57,-0.7256925,-0.86366546,"('unimaginative', 'imaginative')",-3.0459526,-3.161109,-1.8858225,-2.0123873,-0.1265648
58,0.6030666,0.56854755,"('undiscriminating', 'discriminating')",0.39879802,0.35729524,0.5009323,0.4629214,-0.0380109
59,0.5466638,0.5056138,"('foolish', 'wise')",0.16759463,0.23902929,0.3571292,0.3723215,0.0151923
60,-0.4166779,-0.14396545,"('inefficient', 'efficient')",-0.5351482,-0.4077142,-0.475913,-0.2758398,0.2000732
61,-0.46370745,-0.5484203,"('illogical', 'logical')",0.4861133,0.32084423,0.0112029,-0.113788,-0.1249909
62,-0.15323266,0.03412328,"('incompetent', 'brilliant')",0.12781523,0.20995504,-0.0127087,0.1220392,0.1347479
63,0.34309772,0.3153543,"('unperceptive', 'insightful')",0.39419964,0.4670691,0.3686487,0.3912117,0.022563
64,-0.10755652,-0.11627354,"('shy', 'confident')",-6.9157267,-7.020118,-3.5116415,-3.5681958,-0.0565543
65,-0.5735258,-0.41947404,"('insecure', 'secure')",-0.69271123,-0.5721832,-0.6331185,-0.4958286,0.1372899
66,-0.36498028,-0.4816783,"('inactive', 'active')",0.26347068,0.2964336,-0.0507548,-0.0926224,-0.0418676
67,0.34971622,0.33422962,"('doubtful', 'determined')",-0.3452022,-0.4070171,0.002257,-0.0363937,-0.0386507
68,-0.554188,-0.54954606,"('dependent', 'independent')",-0.9397876,-0.89695156,-0.7469878,-0.7232488,0.023739
69,0.24239329,0.30767125,"('lazy', 'industrious')",-0.6205081,-0.62085086,-0.1890574,-0.1565898,0.0324676
70,0.09992106,0.21577758,"('lethargic', 'energetic')",0.15475029,0.17471793,0.1273357,0.1952478,0.0679121
71,0.2065748,0.049734753,"('diffident', 'self-confident')",0.5074675,0.4687188,0.3570212,0.2592268,-0.0977944
72,-0.5580033,-0.5582678,"('unambitious', 'ambitious')",-0.5379564,-0.53330535,-0.5479798,-0.5457866,0.0021932
73,0.8584199,0.9057603,"('helpless', 'self-reliant')",-3.1927469,-3.0729632,-1.1671635,-1.0836015,0.083562
