,scana_male,scana_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.27910665,-0.40531194,"('unsociable', 'sociable')",-0.29370844,-0.5142528,-0.2864075,-0.4597824,-0.1733749
1,-1.4112822,-1.6664767,"('unfriendly', 'friendly')",1.2650143,1.0796032,-0.0731339,-0.2934368,-0.2203029
2,0.2997721,0.19982646,"('unlikable', 'likable')",0.664838,0.602518,0.482305,0.4011723,-0.0811327
3,0.50908035,0.73038024,"('repellent', 'pleasant')",0.91414964,0.9305853,0.711615,0.8304828,0.1188678
4,-0.6044196,-0.6633005,"('disliked', 'liked')",-6.122309,-6.225599,-3.3633645,-3.4444497,-0.0810852
5,-2.2172036,-2.337156,"('distant', 'outgoing')",-0.510098,-0.4335799,-1.3636508,-1.385368,-0.0217172
6,-2.1295679,-2.2810438,"('distant', 'open')",-0.5370184,-0.50137097,-1.3332932,-1.3912073,-0.0579141
7,0.14499032,0.34342536,"('insensitive', 'sensitive')",0.19190893,0.1742727,0.1684496,0.258849,0.0903994
8,-0.817832,-1.091608,"('unaffectionate', 'affectionate')",0.8354613,0.7003543,0.0088147,-0.1956269,-0.2044416
9,-1.3176316,-1.5390468,"('unaffectionate', 'caring')",0.9335594,0.83447975,-0.1920361,-0.3522835,-0.1602474
10,-0.52531534,-0.46987614,"('unsympathetic', 'sympathetic')",-0.9115609,-1.0761831,-0.7184381,-0.7730296,-0.0545915
11,-0.42248857,-0.33148906,"('unhelpful', 'helpful')",1.0698911,1.1751401,0.3237013,0.4218255,0.0981242
12,-0.46989307,-0.35727757,"('unsupportive', 'supportive')",-2.052356,-2.1630743,-1.2611245,-1.2601759,0.0009486
13,-0.12575218,-0.19992684,"('impolite', 'polite')",-1.1119846,-1.0605695,-0.6188684,-0.6302482,-0.0113798
14,1.3841363,1.5150789,"('antisocial', 'social')",0.38453975,0.21713716,0.884338,0.8661081,-0.0182299
15,-0.27150738,-0.52231526,"('boring', 'funny')",0.22753477,0.21352133,-0.0219863,-0.154397,-0.1324107
16,-0.8417134,-0.91125673,"('unpopular', 'popular')",0.35540932,0.40619785,-0.2431521,-0.2525294,-0.0093773
17,-0.34047407,-0.24922247,"('nasty', 'nice')",-0.51478434,-0.5041156,-0.4276292,-0.376669,0.0509602
18,-0.17346708,-0.14695737,"('disagreeable', 'welcoming')",-0.49882805,-0.5150897,-0.3361476,-0.3310235,0.0051241
19,-1.729254,-1.9062662,"('inhospitable', 'hospitable')",-0.6725927,-0.6268161,-1.2009233,-1.2665411,-0.0656178
20,0.77748805,0.8149597,"('rough', 'thoughtful')",0.7444454,0.66198474,0.7609667,0.7384722,-0.0224945
21,0.6862577,0.73489875,"('immoral', 'moral')",-0.40663886,-0.44465992,0.1398094,0.1451194,0.00531
22,0.53142136,0.65826946,"('untrustworthy', 'trustworthy')",-0.9418544,-1.0795356,-0.2052165,-0.2106331,-0.0054166
23,-0.12561694,-0.04392786,"('insincere', 'sincere')",4.953917,5.075841,2.41415,2.5159566,0.1018066
24,-0.3803425,-0.41644552,"('dishonest', 'honest')",0.19534656,0.1936932,-0.092498,-0.1113762,-0.0188782
25,-0.30361456,-0.4067624,"('egoistic', 'altruistic')",1.5009602,1.4464746,0.5986729,0.5198561,-0.0788168
26,0.16490489,-0.120578334,"('hardhearted', 'benevolent')",2.012283,1.7711718,1.088594,0.8252968,-0.2632972
27,-0.7647288,-0.760126,"('hardhearted', 'softhearted')",1.11497,0.9953269,0.1751206,0.1176004,-0.0575202
28,0.22697037,0.19315271,"('disloyal', 'loyal')",1.0335394,0.9746818,0.6302549,0.5839173,-0.0463376
29,-0.50485045,-0.49364108,"('unfair', 'fair')",-0.34505665,-0.4916072,-0.4249536,-0.4926241,-0.0676705
30,0.7417652,0.75295806,"('intolerant', 'tolerant')",0.8415013,0.7860971,0.7916332,0.7695276,-0.0221056
31,-1.421005,-1.4008427,"('evil', 'good')",-0.44954136,-0.51721984,-0.9352732,-0.9590312,-0.023758
32,0.057736076,-0.11448111,"('unkind', 'kind')",0.41092315,0.15782773,0.2343296,0.0216733,-0.2126563
33,-0.30827957,-0.518266,"('wrong', 'right')",-0.50209457,-0.5628738,-0.4051871,-0.5405699,-0.1353828
