,western_male,western_female,tuple,digital_male,digital_female,corp_male,corp_female,average_male,average_female,female-male
21,0.4215462,0.50471056,"('immoral', 'moral')",-0.19497803,-0.018317133,-0.8308466,-0.7029352,-0.2014261,-0.0721806,0.1292455
22,0.37840888,0.41495827,"('untrustworthy', 'trustworthy')",0.6765113,0.7888384,-0.6311221,-0.6493469,0.141266,0.1848166,0.0435506
23,0.70841473,0.7490282,"('insincere', 'sincere')",0.12270195,0.24865428,4.8998747,4.92678,1.9103305,1.9748209,0.0644904
24,0.71216035,0.69852036,"('dishonest', 'honest')",-0.15218195,-0.05523763,0.34438705,0.24406403,0.3014551,0.2957822,-0.0056729
25,0.95378953,0.88472927,"('egoistic', 'altruistic')",0.6037631,0.5282254,1.5845761,1.5458932,1.0473762,0.9862827,-0.0610935
26,0.41048518,0.29561576,"('hardhearted', 'benevolent')",0.37072554,0.256272,2.1089492,1.8521347,0.9633866,0.8013408,-0.1620458
27,-0.2726751,-0.2419793,"('hardhearted', 'softhearted')",-0.3834731,-0.31557146,0.8749998,0.8267468,0.0729505,0.089732,0.0167815
28,0.50993985,0.39174795,"('disloyal', 'loyal')",0.23105548,0.18989058,0.8736469,0.6959352,0.5382141,0.4258579,-0.1123562
29,0.14176509,0.11124037,"('unfair', 'fair')",-0.09867065,-0.16777922,-0.17272244,-0.34286153,-0.0432093,-0.1331335,-0.0899242
30,0.11922555,0.18699434,"('intolerant', 'tolerant')",0.6772257,0.82607985,0.41017416,0.3655649,0.4022085,0.4595464,0.0573379
31,-0.5561791,-0.6121695,"('evil', 'good')",-0.36878744,-0.48130473,-0.72367257,-0.86003613,-0.5495464,-0.6511701,-0.1016237
32,0.2412122,0.15321127,"('unkind', 'kind')",-0.33878377,-0.33262414,0.58457106,0.3790633,0.1623332,0.0665501,-0.0957831
33,0.95598006,0.79906857,"('wrong', 'right')",1.0486287,1.0165949,-0.17134777,-0.25013363,0.611087,0.5218433,-0.0892437
34,0.21627922,0.35393965,"('mean', 'honorable')",-0.35774752,-0.17066607,4.5083036,4.810824,1.4556117,1.6646992,0.2090875
35,-1.0388657,-1.2419869,"('corrupt', 'incorrupt')",-0.7390139,-0.96278435,-0.7038449,-0.8033338,-0.8272415,-1.0027017,-0.1754602
36,-0.8033118,-0.96831554,"('hostile', 'amicable')",-0.28357303,-0.4487599,-0.15055683,-0.33250847,-0.4124806,-0.5831946,-0.170714
37,0.707627,0.77218395,"('fake', 'genuine')",-0.5884005,-0.5127048,-0.10024243,-0.08665277,0.006328,0.0576088,0.0512808
38,-0.27131286,-0.266325,"('untruthful', 'truthful')",-0.49539465,-0.4144892,-0.4789528,-0.47294557,-0.4152201,-0.3845866,0.0306335
39,2.1057553,2.243116,"('exploitative', 'cooperative')",1.0130556,1.0490732,0.3590308,0.40888494,1.1592805,1.2336914,0.0744109
40,1.2476761,1.1775571,"('stingy', 'generous')",0.16187258,0.16045886,-1.6011931,-1.7908021,-0.0638814,-0.1509287,-0.0870473
41,0.29804316,0.29889452,"('unforgiving', 'forgiving')",-0.50120926,-0.47868487,0.1930821,0.024855709,-0.0033613,-0.0516449,-0.0482836
42,0.993437,1.1212368,"('unreliable', 'reliable')",-0.3069389,-0.06762216,-2.5817354,-2.5601003,-0.6317457,-0.5021619,0.1295838
43,-0.104775414,0.0017699227,"('irresponsible', 'responsible')",-0.34934738,-0.15741466,-0.03206415,-0.039479278,-0.1620623,-0.0650413,0.097021
44,-0.051923186,0.079504855,"('prejudiced', 'unprejudiced')",-0.68286234,-0.55778146,-1.3816063,-1.3226416,-0.705464,-0.6003061,0.1051579
45,-0.36521745,-0.31759202,"('incompetent', 'competent')",-1.0877141,-0.8916102,-0.42115134,-0.45804694,-0.6246943,-0.5557497,0.0689446
46,-0.3254158,-0.30859423,"('uncompetitive', 'competitive')",-0.4895168,-0.24518532,-0.91736186,-0.88788235,-0.5774315,-0.4805539,0.0968776
47,-0.3561775,-0.2574023,"('stupid', 'smart')",0.2599939,0.38579077,4.315246,4.5120387,1.4063541,1.546809,0.1404549
48,0.11331945,0.16014478,"('unintelligent', 'intelligent')",0.39817914,0.45728046,0.18108572,0.14307329,0.2308614,0.2534995,0.0226381
49,-1.109879,-0.97722435,"('unable', 'able')",-0.13547117,0.05192645,-0.9048108,-0.75574327,-0.7167203,-0.5603471,0.1563732
50,-0.4543679,-0.4956032,"('clumsy', 'skillful')",-0.18241692,-0.14283064,-0.12718014,-0.1726964,-0.254655,-0.2703767,-0.0157217
51,0.33393538,0.3085922,"('uneducated', 'educated')",-0.30673903,-0.2682657,0.2635805,0.19690217,0.0969256,0.0790762,-0.0178494
52,0.6416686,0.48386556,"('irrational', 'rational')",0.7714978,0.46823055,0.41317594,0.25464958,0.6087808,0.4022485,-0.2065323
53,0.18742439,0.18667595,"('uncreative', 'creative')",1.0035194,1.0915502,0.43914348,0.27855048,0.5433625,0.5189255,-0.024437
54,-0.29924273,-0.39208147,"('incapable', 'capable')",0.09436443,0.05961144,0.39246356,0.37461957,0.0625284,0.0140498,-0.0484786
55,-0.19422682,-0.04770946,"('incompetent', 'clever')",-0.45146978,-0.20091936,-0.19550633,-0.14462745,-0.280401,-0.1310854,0.1493156
56,0.3746338,0.45637876,"('impractical', 'practical')",0.35783464,0.53755677,-1.0164167,-0.96501786,-0.0946494,0.0096392,0.1042886
57,-0.6511027,-0.6925623,"('unimaginative', 'imaginative')",-0.026383106,0.1636259,-2.4812803,-2.6097603,-1.0529221,-1.0462322,0.0066899
58,0.17734846,0.15993269,"('undiscriminating', 'discriminating')",0.29804575,0.41745406,0.31093714,0.23217332,0.2621105,0.2698534,0.0077429
59,0.25158718,0.10768469,"('foolish', 'wise')",0.7281295,0.6241896,-0.039852813,-0.077567786,0.313288,0.2181022,-0.0951858
60,-0.4141284,-0.18776423,"('inefficient', 'efficient')",0.32801807,0.69334203,-0.6109718,-0.4603315,-0.2323607,0.0150821,0.2474428
61,-0.22238788,-0.28446823,"('illogical', 'logical')",1.3063132,1.2923453,0.42918044,0.3131015,0.5043685,0.4403262,-0.0640423
62,0.46869805,0.6226682,"('incompetent', 'brilliant')",0.3980037,0.697034,-0.12486261,0.096887305,0.2472797,0.4721965,0.2249168
63,0.23935331,0.17855066,"('unperceptive', 'insightful')",-0.17849126,-0.03463053,0.39214543,0.43451184,0.1510025,0.1928107,0.0418082
64,-0.023846254,-0.077631935,"('shy', 'confident')",-0.43715414,-0.4226488,-5.166875,-5.314242,-1.8759584,-1.9381742,-0.0622158
65,0.20998248,0.26866472,"('insecure', 'secure')",0.119331166,0.1858117,-0.26797548,-0.18570521,0.0204461,0.0895904,0.0691443
66,0.5015493,0.3998174,"('inactive', 'active')",-1.0402313,-1.1939974,0.4184777,0.39249602,-0.0400681,-0.1338947,-0.0938266
67,-0.12518382,-0.14285162,"('doubtful', 'determined')",-0.16987649,-0.12144629,-0.7910043,-0.7696129,-0.3620215,-0.3446369,0.0173846
68,-0.04851117,-0.1083126,"('dependent', 'independent')",-0.5635662,-0.478821,-1.3504686,-1.3027725,-0.654182,-0.6299687,0.0242133
69,0.28956556,0.23979616,"('lazy', 'industrious')",0.36193487,0.3293834,-0.7228606,-0.69700444,-0.0237867,-0.0426083,-0.0188216
70,-0.013014464,0.040572777,"('lethargic', 'energetic')",-0.66152954,-0.40465865,0.011521395,0.070393935,-0.2210075,-0.0978973,0.1231102
71,0.5952066,0.57726485,"('diffident', 'self-confident')",0.102736756,0.03315731,-0.046290055,-0.13799554,0.2172178,0.1574755,-0.0597423
72,0.14768913,0.17001064,"('unambitious', 'ambitious')",-0.44038743,-0.31993687,-0.5939432,-0.586841,-0.2955472,-0.2455891,0.0499581
73,1.197816,1.1710545,"('helpless', 'self-reliant')",0.2669614,0.1979084,-2.8872204,-2.8927598,-0.4741476,-0.5079323,-0.0337847
74,0.088521846,0.14458285,"('undedicated', 'dedicated')",-0.40754047,-0.2566211,-0.3738501,-0.42960218,-0.2309562,-0.1805468,0.0504094
75,-0.44393077,-0.52704674,"('meek', 'impulsive')",-0.27207285,-0.28292626,-0.4518742,-0.3955329,-0.3892926,-0.4018353,-0.0125427
76,0.31631407,0.50638044,"('anxious', 'daring')",-0.38803357,-0.19175287,-0.43313813,-0.29796475,-0.1682859,0.0055543,0.1738402
77,-0.6921705,-0.6619499,"('unmotivated', 'motivated')",0.7398409,0.9010659,-1.0785667,-0.89555246,-0.3436321,-0.2188121,0.12482
78,-0.93969584,-0.89757586,"('nonresilient', 'resilient')",-0.41819045,-0.36378545,0.07363297,0.19009252,-0.4280845,-0.3570896,0.0709949
79,-0.15939006,-0.2865491,"('wavering', 'unwavering')",-0.5691386,-0.67311245,-0.41471407,-0.39930752,-0.3810809,-0.4529897,-0.0719088
80,0.25037926,0.35149968,"('dominated', 'dominating')",-0.08768024,-0.014154442,-0.5109856,-0.3659608,-0.1160955,-0.0095385,0.106557
81,-0.8336434,-0.81115687,"('submissive', 'aggressive')",0.08325903,0.21684173,-1.0476906,-0.9541417,-0.5993583,-0.5161523,0.083206
82,-0.20584226,-0.1964051,"('poor', 'rich')",0.05869808,0.17405108,5.185653,5.2766986,1.679503,1.7514482,0.0719452
83,-0.08904526,-0.07354133,"('powerless', 'powerful')",0.094123274,0.13439499,-0.95158833,-0.9379555,-0.3155034,-0.2923673,0.0231361
84,0.13313511,0.10135737,"('inferior', 'superior')",0.6019584,0.5847988,0.67466295,0.6340842,0.4699188,0.4400801,-0.0298387
85,0.31494698,0.24828133,"('insignificant', 'prestigious')",0.083545566,-0.057631273,0.019989586,-0.08245722,0.139494,0.0360643,-0.1034297
86,-0.61169964,-0.7019212,"('uninfluential', 'influential')",0.2635862,0.20975249,-0.3442611,-0.5242078,-0.2307915,-0.3387922,-0.1080007
87,0.11685662,0.10709585,"('unsuccessful', 'successful')",0.1864167,0.09873925,0.63037884,0.716364,0.3112174,0.3073997,-0.0038177
88,-0.4553723,-0.5020248,"('low', 'eminent')",0.10642412,0.19540653,-0.22580841,-0.3314145,-0.1915855,-0.2126776,-0.0210921
