,whirlpool_male,whirlpool_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.6402377,-1.7869583,"('unsociable', 'sociable')",-0.16554847,-0.3206426,-0.9028931,-1.0538005,-0.1509074
1,-1.3538356,-1.443136,"('unfriendly', 'friendly')",1.777196,1.6251596,0.2116802,0.0910118,-0.1206684
2,-0.6401945,-0.6477274,"('unlikable', 'likable')",0.57028544,0.59004575,-0.0349545,-0.0288408,0.0061137
3,-1.1645694,-1.1296451,"('repellent', 'pleasant')",0.39069954,0.3917635,-0.3869349,-0.3689408,0.0179941
4,0.2996697,0.28590748,"('disliked', 'liked')",-7.1436005,-7.2780395,-3.4219654,-3.4960661,-0.0741007
5,0.68119264,0.742764,"('distant', 'outgoing')",-0.06962195,-0.111389786,0.3057854,0.3156871,0.0099017
6,0.31813616,0.41314626,"('distant', 'open')",0.04605194,-0.0278985,0.1820941,0.1926239,0.0105298
7,-1.4659129,-1.5069146,"('insensitive', 'sensitive')",0.38960332,0.37084872,-0.5381548,-0.568033,-0.0298782
8,-0.69949126,-0.70073533,"('unaffectionate', 'affectionate')",1.1775081,1.0931774,0.2390084,0.1962211,-0.0427873
9,-1.1162697,-1.122505,"('unaffectionate', 'caring')",1.4961395,1.4950291,0.1899349,0.1862621,-0.0036728
10,-3.1946712,-3.263263,"('unsympathetic', 'sympathetic')",-0.66287225,-0.7053484,-1.9287717,-1.9843056,-0.0555339
11,-1.7674284,-1.7542673,"('unhelpful', 'helpful')",1.5068102,1.6985382,-0.1303091,-0.0278646,0.1024445
12,-1.9407067,-1.8742862,"('unsupportive', 'supportive')",-2.0294466,-2.0212045,-1.9850767,-1.9477453,0.0373314
13,-1.7757015,-1.8913559,"('impolite', 'polite')",-0.9758062,-0.91728705,-1.3757539,-1.4043214,-0.0285675
14,-1.0911113,-1.2329812,"('antisocial', 'social')",-0.2978783,-0.40601486,-0.6944948,-0.8194981,-0.1250033
15,0.7912607,0.78977287,"('boring', 'funny')",-0.055976864,-0.057433065,0.3676419,0.3661699,-0.001472
16,0.2937387,0.3456631,"('unpopular', 'popular')",0.22252472,0.16539782,0.2581317,0.2555305,-0.0026012
17,-0.46490565,-0.3612687,"('nasty', 'nice')",-0.6673459,-0.59364426,-0.5661258,-0.4774565,0.0886693
18,-0.5106032,-0.46991676,"('disagreeable', 'welcoming')",-0.60437286,-0.6878064,-0.557488,-0.5788616,-0.0213736
19,-0.7346396,-0.5811919,"('inhospitable', 'hospitable')",-0.5234745,-0.43026844,-0.629057,-0.5057302,0.1233268
20,-0.82634246,-0.843309,"('rough', 'thoughtful')",0.9694829,0.9474618,0.0715702,0.0520764,-0.0194938
21,-1.4953233,-1.4899788,"('immoral', 'moral')",-0.6464535,-0.6031323,-1.0708884,-1.0465555,0.0243329
22,-0.9209728,-1.0150199,"('untrustworthy', 'trustworthy')",-0.95547587,-1.0559971,-0.9382243,-1.0355085,-0.0972842
23,-1.7031094,-1.7703701,"('insincere', 'sincere')",5.805967,5.841931,2.0514288,2.0357804,-0.0156484
24,-1.7927223,-1.8883342,"('dishonest', 'honest')",0.5920069,0.60439694,-0.6003577,-0.6419686,-0.0416109
25,0.3958407,0.42904004,"('egoistic', 'altruistic')",1.2934748,1.259959,0.8446578,0.8444995,-0.0001583
26,0.1581171,0.03335137,"('hardhearted', 'benevolent')",1.8729572,1.8003424,1.0155371,0.9168469,-0.0986902
27,0.08654122,0.06947266,"('hardhearted', 'softhearted')",1.2083285,1.0851212,0.6474348,0.5772969,-0.0701379
28,-2.2849085,-2.3744795,"('disloyal', 'loyal')",1.2709048,1.179331,-0.5070019,-0.5975743,-0.0905724
29,0.1418141,0.09040451,"('unfair', 'fair')",-0.2681488,-0.41704878,-0.0631674,-0.1633221,-0.1001547
30,-1.3129346,-1.3973454,"('intolerant', 'tolerant')",0.80589443,0.84672254,-0.2535201,-0.2753114,-0.0217913
31,0.18307252,0.28608045,"('evil', 'good')",-0.81971407,-0.91599065,-0.3183208,-0.3149551,0.0033657
32,-0.9810172,-1.078107,"('unkind', 'kind')",0.726809,0.5930118,-0.1271041,-0.2425476,-0.1154435
33,0.2591875,0.24093547,"('wrong', 'right')",-0.35268873,-0.35788524,-0.0467506,-0.0584749,-0.0117243
34,-1.0072289,-0.89228994,"('mean', 'honorable')",5.429186,5.69681,2.2109785,2.4022598,0.1912813
35,1.4858232,1.5016629,"('corrupt', 'incorrupt')",-0.21419074,-0.3056666,0.6358162,0.5979981,-0.0378181
36,-0.13228369,-0.08033818,"('hostile', 'amicable')",-0.30869827,-0.4813118,-0.220491,-0.280825,-0.060334
37,-0.33931798,-0.31781095,"('fake', 'genuine')",0.2650756,0.26395768,-0.0371212,-0.0269266,0.0101946
38,-1.2380762,-1.2451826,"('untruthful', 'truthful')",-0.21321617,-0.09185614,-0.7256462,-0.6685194,0.0571268
39,0.48061758,0.50829875,"('exploitative', 'cooperative')",0.20743528,0.31152096,0.3440264,0.4099098,0.0658834
40,-0.58692855,-0.64820147,"('stingy', 'generous')",-2.0023174,-2.1306658,-1.294623,-1.3894336,-0.0948106
41,-1.0919937,-1.1772317,"('unforgiving', 'forgiving')",-0.26289862,-0.37129915,-0.6774461,-0.7742654,-0.0968193
42,0.024468621,0.12981915,"('unreliable', 'reliable')",-3.070622,-3.1097116,-1.5230767,-1.4899462,0.0331305
43,-1.7150811,-1.7777394,"('irresponsible', 'responsible')",0.53029895,0.54480314,-0.5923911,-0.6164681,-0.024077
44,1.0637032,1.1043093,"('prejudiced', 'unprejudiced')",-1.4763143,-1.5020057,-0.2063056,-0.1988482,0.0074574
45,-1.9596875,-2.0444372,"('incompetent', 'competent')",0.021840068,-0.07574348,-0.9689237,-1.0600903,-0.0911666
46,-1.6680226,-1.7311804,"('uncompetitive', 'competitive')",-1.092224,-1.1397899,-1.3801234,-1.4354851,-0.0553617
47,-0.6504356,-0.68529224,"('stupid', 'smart')",5.5221243,5.627871,2.4358444,2.4712894,0.035445
48,-1.5366082,-1.5519516,"('unintelligent', 'intelligent')",0.81012017,0.89957154,-0.363244,-0.3261901,0.0370539
49,-0.47739404,-0.3066371,"('unable', 'able')",-0.18531509,-0.103192486,-0.3313546,-0.2049148,0.1264398
50,0.26751184,0.33728668,"('clumsy', 'skillful')",0.094375625,-0.026402198,0.1809437,0.1554422,-0.0255015
51,-1.1303675,-1.2290137,"('uneducated', 'educated')",0.010620087,0.0057295337,-0.5598737,-0.6116421,-0.0517684
52,0.23925571,0.18810298,"('irrational', 'rational')",0.20516711,0.059067067,0.2222114,0.123585,-0.0986264
53,-0.7577995,-0.731149,"('uncreative', 'creative')",0.5402516,0.43210036,-0.1087739,-0.1495243,-0.0407504
54,-0.91946644,-0.87678057,"('incapable', 'capable')",0.861156,0.8641819,-0.0291552,-0.0062993,0.0228559
55,-1.6473614,-1.6861593,"('incompetent', 'clever')",0.16671231,0.19355863,-0.7403246,-0.7463003,-0.0059757
56,-0.75333667,-0.8008778,"('impractical', 'practical')",-0.36012557,-0.28861654,-0.5567311,-0.5447472,0.0119839
57,-1.3481672,-1.4099476,"('unimaginative', 'imaginative')",-3.1141973,-3.2149267,-2.2311821,-2.3124371,-0.081255
58,-0.069414556,-0.13453083,"('undiscriminating', 'discriminating')",0.27989107,0.20959103,0.1052383,0.0375301,-0.0677082
59,0.6524235,0.6969181,"('foolish', 'wise')",0.39574048,0.41234252,0.524082,0.5546303,0.0305483
60,-1.270649,-1.2702671,"('inefficient', 'efficient')",-0.061700553,0.1520235,-0.6661748,-0.5591218,0.107053
61,-0.89125884,-1.0255431,"('illogical', 'logical')",0.6418301,0.47383344,-0.1247144,-0.2758548,-0.1511404
62,-1.4468992,-1.3901157,"('incompetent', 'brilliant')",0.46319276,0.6261561,-0.4918532,-0.3819798,0.1098734
63,-1.2083364,-1.192117,"('unperceptive', 'insightful')",0.4536854,0.4627773,-0.3773255,-0.3646699,0.0126556
64,-0.23996165,-0.31513923,"('shy', 'confident')",-6.477479,-6.6203423,-3.3587203,-3.4677408,-0.1090205
65,-1.0339024,-1.1686294,"('insecure', 'secure')",-0.39470595,-0.3232441,-0.7143042,-0.7459368,-0.0316326
66,-0.31815034,-0.30948514,"('inactive', 'active')",0.21246444,0.13950238,-0.052843,-0.0849914,-0.0321484
67,0.21915892,0.23610562,"('doubtful', 'determined')",-0.5552685,-0.5620908,-0.1680548,-0.1629926,0.0050622
68,-0.10855632,-0.11423832,"('dependent', 'independent')",-0.8879055,-0.94927716,-0.4982309,-0.5317577,-0.0335268
69,1.1971112,1.3035604,"('lazy', 'industrious')",-0.6586556,-0.6629806,0.2692278,0.3202899,0.0510621
70,-1.4912497,-1.5658603,"('lethargic', 'energetic')",-0.12191117,-0.16020739,-0.8065804,-0.8630338,-0.0564534
71,-0.09921183,-0.10814754,"('diffident', 'self-confident')",0.71130437,0.68424183,0.3060463,0.2880471,-0.0179992
72,-0.54799813,-0.5466998,"('unambitious', 'ambitious')",-0.19470091,-0.13170408,-0.3713495,-0.339202,0.0321475
73,1.3270855,1.3398664,"('helpless', 'self-reliant')",-2.9906626,-2.9852197,-0.8317885,-0.8226767,0.0091118
74,-0.7380602,-0.7668297,"('undedicated', 'dedicated')",-0.3822805,-0.49670136,-0.5601704,-0.6317655,-0.0715951
75,1.0878724,1.1380967,"('meek', 'impulsive')",-0.804296,-0.75569135,0.1417882,0.1912027,0.0494145
76,-0.3556398,-0.32236895,"('anxious', 'daring')",-0.37305674,-0.32238534,-0.3643483,-0.3223771,0.0419712
77,-1.0728123,-0.99991655,"('unmotivated', 'motivated')",-1.1854694,-1.0407462,-1.1291409,-1.0203314,0.1088095
78,-0.90199876,-0.80074084,"('nonresilient', 'resilient')",0.06692776,0.03958451,-0.4175355,-0.3805782,0.0369573
