,brook_male,brook_female,tuple,average_male,average_female,female-male
23,6.0437856,6.135299,"('insincere', 'sincere')",6.0437856,6.1352992,0.0915136
24,1.8624234,1.8441468,"('dishonest', 'honest')",1.8624234,1.8441468,-0.0182766
25,0.23066454,0.18571833,"('egoistic', 'altruistic')",0.2306645,0.1857183,-0.0449462
26,0.92763364,0.5788797,"('hardhearted', 'benevolent')",0.9276336,0.5788797,-0.3487539
27,1.3736455,1.2884642,"('hardhearted', 'softhearted')",1.3736455,1.2884642,-0.0851813
28,1.0783362,1.0617931,"('disloyal', 'loyal')",1.0783362,1.0617931,-0.0165431
29,-0.30018562,-0.5082734,"('unfair', 'fair')",-0.3001856,-0.5082734,-0.2080878
30,0.9586697,1.1516011,"('intolerant', 'tolerant')",0.9586697,1.1516011,0.1929314
31,-2.3324504,-2.2659729,"('evil', 'good')",-2.3324504,-2.2659729,0.0664775
32,1.0854645,1.0807332,"('unkind', 'kind')",1.0854645,1.0807332,-0.0047313
33,-0.42320925,-0.4697464,"('wrong', 'right')",-0.4232092,-0.4697464,-0.0465372
34,4.6303425,4.8564696,"('mean', 'honorable')",4.6303425,4.8564696,0.2261271
35,-1.1454232,-1.3391054,"('corrupt', 'incorrupt')",-1.1454232,-1.3391054,-0.1936822
36,-0.90988326,-0.97486037,"('hostile', 'amicable')",-0.9098833,-0.9748604,-0.0649771
37,0.8798451,0.8690088,"('fake', 'genuine')",0.8798451,0.8690088,-0.0108363
38,0.15507369,0.16099197,"('untruthful', 'truthful')",0.1550737,0.160992,0.0059183
39,0.5659033,0.6082587,"('exploitative', 'cooperative')",0.5659033,0.6082587,0.0423554
40,-1.7218077,-1.9154267,"('stingy', 'generous')",-1.7218077,-1.9154267,-0.193619
41,0.55779374,0.57912916,"('unforgiving', 'forgiving')",0.5577937,0.5791292,0.0213355
42,-2.2827055,-2.1659093,"('unreliable', 'reliable')",-2.2827055,-2.1659093,0.1167962
43,1.3954184,1.4886848,"('irresponsible', 'responsible')",1.3954184,1.4886848,0.0932664
44,-1.1444511,-1.0912253,"('prejudiced', 'unprejudiced')",-1.1444511,-1.0912253,0.0532258
45,1.110317,0.83900076,"('incompetent', 'competent')",1.110317,0.8390008,-0.2713162
46,0.4648524,0.26474163,"('uncompetitive', 'competitive')",0.4648524,0.2647416,-0.2001108
47,5.1799164,5.2740846,"('stupid', 'smart')",5.1799164,5.2740846,0.0941682
48,0.82161486,0.86491495,"('unintelligent', 'intelligent')",0.8216149,0.864915,0.0433001
49,-0.0718653,0.218458,"('unable', 'able')",-0.0718653,0.218458,0.2903233
50,-0.72245157,-0.6143259,"('clumsy', 'skillful')",-0.7224516,-0.6143259,0.1081257
51,0.62151897,0.66284794,"('uneducated', 'educated')",0.621519,0.6628479,0.0413289
52,-0.48596317,-0.5129346,"('irrational', 'rational')",-0.4859632,-0.5129346,-0.0269714
53,-0.10586218,-0.21847592,"('uncreative', 'creative')",-0.1058622,-0.2184759,-0.1126137
54,0.87157327,0.9737117,"('incapable', 'capable')",0.8715733,0.9737117,0.1021384
55,1.3307114,1.3742552,"('incompetent', 'clever')",1.3307114,1.3742552,0.0435438
56,1.0148685,1.0473045,"('impractical', 'practical')",1.0148685,1.0473045,0.032436
57,-1.858463,-2.114767,"('unimaginative', 'imaginative')",-1.858463,-2.1147671,-0.2563041
58,0.08579733,-0.078200325,"('undiscriminating', 'discriminating')",0.0857973,-0.0782003,-0.1639976
59,-0.3385843,-0.229756,"('foolish', 'wise')",-0.3385843,-0.229756,0.1088283
60,1.1098315,1.3363549,"('inefficient', 'efficient')",1.1098315,1.3363549,0.2265234
61,0.89075786,0.6993663,"('illogical', 'logical')",0.8907579,0.6993663,-0.1913916
62,1.4603518,1.6288638,"('incompetent', 'brilliant')",1.4603518,1.6288638,0.168512
63,0.7543317,0.81049395,"('unperceptive', 'insightful')",0.7543317,0.8104939,0.0561622
64,-5.5080233,-5.362423,"('shy', 'confident')",-5.5080233,-5.3624229,0.1456004
65,0.54999346,0.6044507,"('insecure', 'secure')",0.5499935,0.6044507,0.0544572
66,0.19461648,-0.032362457,"('inactive', 'active')",0.1946165,-0.0323625,-0.226979
67,-0.3932047,-0.284726,"('doubtful', 'determined')",-0.3932047,-0.284726,0.1084787
68,-0.8541547,-0.70825845,"('dependent', 'independent')",-0.8541547,-0.7082585,0.1458962
69,-2.1295145,-2.028557,"('lazy', 'industrious')",-2.1295145,-2.0285571,0.1009574
70,1.6521063,1.5480506,"('lethargic', 'energetic')",1.6521063,1.5480506,-0.1040557
71,0.7479208,0.5560384,"('diffident', 'self-confident')",0.7479208,0.5560384,-0.1918824
72,0.5914478,0.61428714,"('unambitious', 'ambitious')",0.5914478,0.6142871,0.0228393
73,-3.109157,-3.0757425,"('helpless', 'self-reliant')",-3.1091571,-3.0757425,0.0334146
74,0.34582537,0.105476655,"('undedicated', 'dedicated')",0.3458254,0.1054767,-0.2403487
75,-1.0620862,-1.0837631,"('meek', 'impulsive')",-1.0620862,-1.0837631,-0.0216769
76,0.7663329,0.80265445,"('anxious', 'daring')",0.7663329,0.8026544,0.0363215
77,-0.5619816,-0.46704048,"('unmotivated', 'motivated')",-0.5619816,-0.4670405,0.0949411
78,-0.44178432,-0.5797323,"('nonresilient', 'resilient')",-0.4417843,-0.5797323,-0.137948
79,-0.85518295,-0.81659466,"('wavering', 'unwavering')",-0.8551829,-0.8165947,0.0385882
80,0.19101195,-0.054741357,"('dominated', 'dominating')",0.191012,-0.0547414,-0.2457534
81,0.30990863,0.44924924,"('submissive', 'aggressive')",0.3099086,0.4492492,0.1393406
82,5.9216056,6.1077886,"('poor', 'rich')",5.9216056,6.1077886,0.186183
83,-0.033793703,-0.121719375,"('powerless', 'powerful')",-0.0337937,-0.1217194,-0.0879257
84,0.3637719,0.36657792,"('inferior', 'superior')",0.3637719,0.3665779,0.002806
85,-1.4975511,-1.5234365,"('insignificant', 'prestigious')",-1.4975511,-1.5234365,-0.0258854
86,0.6524277,0.5709663,"('uninfluential', 'influential')",0.6524277,0.5709663,-0.0814614
87,0.3464708,0.24054688,"('unsuccessful', 'successful')",0.3464708,0.2405469,-0.1059239
88,-0.34578153,-0.26621947,"('low', 'eminent')",-0.3457815,-0.2662195,0.079562
