,constellation_male,constellation_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,0.032263786,0.056604303,"('unsociable', 'sociable')",-0.42877486,-0.56183046,-0.022768855,-0.12316931,-0.13976,-0.2094651,-0.0697051
1,0.14919282,-0.06685875,"('unfriendly', 'friendly')",0.36996165,0.14086609,1.0153499,0.83101827,0.5115015,0.3016752,-0.2098263
2,0.46246013,0.39177778,"('unlikable', 'likable')",1.2600261,1.1998577,0.9421679,0.86881065,0.8882181,0.8201487,-0.0680694
3,-0.3012255,-0.09995114,"('repellent', 'pleasant')",-0.47277457,-0.3084375,0.6028802,0.64020264,-0.05704,0.0772713,0.1343113
4,-1.2659109,-1.3963448,"('disliked', 'liked')",0.69209296,0.55603266,-5.6958823,-5.8693023,-2.0899,-2.2365381,-0.1466381
5,-1.2712536,-1.4879017,"('distant', 'outgoing')",0.10987133,-0.01507663,-0.7551011,-0.7941434,-0.6388278,-0.7657073,-0.1268795
6,-1.6461586,-1.865434,"('distant', 'open')",-0.41243902,-0.5963122,-0.83422667,-0.92397344,-0.9642747,-1.1285733,-0.1642986
7,0.76004374,0.90268695,"('insensitive', 'sensitive')",0.50400794,0.6185477,0.5394504,0.5829295,0.6011674,0.701388,0.1002206
8,-0.34169117,-0.5270776,"('unaffectionate', 'affectionate')",-0.54009235,-0.73001033,0.16862236,0.04042408,-0.2377204,-0.4055546,-0.1678342
9,0.63311994,0.57209027,"('unaffectionate', 'caring')",0.30172887,0.16138518,0.80023605,0.72219193,0.5783616,0.4852225,-0.0931391
10,0.7037139,0.9357408,"('unsympathetic', 'sympathetic')",-1.0379891,-1.0573834,-0.38509312,-0.43088406,-0.2397894,-0.1841756,0.0556138
11,0.4545395,0.6423843,"('unhelpful', 'helpful')",0.20874938,0.29624945,1.9208168,1.9539992,0.8613686,0.964211,0.1028424
12,0.5301881,0.65007347,"('unsupportive', 'supportive')",0.3682448,0.38057366,-1.5238343,-1.5616704,-0.2084672,-0.1770078,0.0314594
13,-0.17662501,-0.15679394,"('impolite', 'polite')",-0.2555018,-0.20223472,-0.55154383,-0.5354086,-0.3278902,-0.2981458,0.0297444
14,0.08521949,0.24218626,"('antisocial', 'social')",0.7411277,0.8541615,0.29516846,0.2776988,0.3738386,0.4580155,0.0841769
15,0.24394694,0.10004333,"('boring', 'funny')",0.17815264,0.0157835,-0.058723986,-0.09019414,0.1211252,0.0085442,-0.112581
16,-1.3459915,-1.459193,"('unpopular', 'popular')",-0.037743017,-0.11309916,0.1808142,0.17585367,-0.4009734,-0.4654795,-0.0645061
17,-0.5509687,-0.5813616,"('nasty', 'nice')",-0.93871087,-0.9041494,-0.77591544,-0.6990797,-0.7551983,-0.7281969,0.0270014
18,-0.04371322,-0.1480129,"('disagreeable', 'welcoming')",-0.76124823,-0.77139544,-0.59176075,-0.67723346,-0.4655741,-0.5322139,-0.0666398
19,-0.3787776,-0.5346597,"('inhospitable', 'hospitable')",-0.74916965,-0.90236825,-0.868144,-0.8574061,-0.6653637,-0.7648114,-0.0994477
20,1.2186353,1.3975396,"('rough', 'thoughtful')",0.1113724,0.23659128,0.30542612,0.37057388,0.5451446,0.668235,0.1230904
21,0.27546453,0.40631586,"('immoral', 'moral')",1.107204,1.0959221,-0.12984572,-0.109859005,0.4176076,0.4641263,0.0465187
22,-0.16979885,-0.10320372,"('untrustworthy', 'trustworthy')",-0.7722648,-0.8166127,-0.6750169,-0.6943754,-0.5390268,-0.5380639,0.0009629
23,1.4298341,1.5448737,"('insincere', 'sincere')",-0.34664732,-0.33647886,5.150435,5.198314,2.0778739,2.1355697,0.0576958
24,0.34341627,0.4425467,"('dishonest', 'honest')",0.3856552,0.37207922,0.8296137,0.7803911,0.5195617,0.5316723,0.0121106
25,-0.042925462,-0.24161206,"('egoistic', 'altruistic')",1.0786079,0.9612966,1.1171538,1.028688,0.7176121,0.5827909,-0.1348212
26,0.8043922,0.5596155,"('hardhearted', 'benevolent')",0.7513272,0.6669638,1.6577135,1.4937762,1.0711443,0.9067852,-0.1643591
27,0.583444,0.6795445,"('hardhearted', 'softhearted')",0.20755234,0.31985018,0.89586884,0.89597327,0.5622884,0.6317893,0.0695009
