,poll_male,poll_female,tuple,average_male,average_female,female-male
0,0.051714458,0.050708327,"('unsociable', 'sociable')",0.0517145,0.0507083,-0.0010062
1,1.5709723,1.4329038,"('unfriendly', 'friendly')",1.5709723,1.4329038,-0.1380685
2,0.19780158,0.1965986,"('unlikable', 'likable')",0.1978016,0.1965986,-0.001203
3,0.1590377,0.21085365,"('repellent', 'pleasant')",0.1590377,0.2108537,0.051816
4,-7.337093,-7.3654084,"('disliked', 'liked')",-7.3370929,-7.3654084,-0.0283155
5,-0.4436652,-0.5149804,"('distant', 'outgoing')",-0.4436652,-0.5149804,-0.0713152
6,-0.017761067,-0.17187664,"('distant', 'open')",-0.0177611,-0.1718766,-0.1541155
7,1.3402821,1.3843898,"('insensitive', 'sensitive')",1.3402821,1.3843898,0.0441077
8,1.3378153,1.1320693,"('unaffectionate', 'affectionate')",1.3378153,1.1320693,-0.205746
9,1.791839,1.7015107,"('unaffectionate', 'caring')",1.791839,1.7015107,-0.0903283
10,0.95451725,0.99082685,"('unsympathetic', 'sympathetic')",0.9545172,0.9908268,0.0363096
11,1.4943861,1.5475427,"('unhelpful', 'helpful')",1.4943861,1.5475427,0.0531566
12,-1.9705627,-2.0003371,"('unsupportive', 'supportive')",-1.9705627,-2.0003371,-0.0297744
13,-0.10914603,-0.06238605,"('impolite', 'polite')",-0.109146,-0.0623861,0.0467599
14,0.7552856,0.8014559,"('antisocial', 'social')",0.7552856,0.8014559,0.0461703
15,0.096204974,0.08049099,"('boring', 'funny')",0.096205,0.080491,-0.015714
16,-0.5748931,-0.65189075,"('unpopular', 'popular')",-0.5748931,-0.6518908,-0.0769977
17,-0.028633118,-0.09665537,"('nasty', 'nice')",-0.0286331,-0.0966554,-0.0680223
18,-0.40927887,-0.4863935,"('disagreeable', 'welcoming')",-0.4092789,-0.4863935,-0.0771146
19,-0.50394297,-0.59774756,"('inhospitable', 'hospitable')",-0.503943,-0.5977476,-0.0938046
20,0.7067441,0.75478595,"('rough', 'thoughtful')",0.7067441,0.754786,0.0480419
21,-0.30647308,-0.12604721,"('immoral', 'moral')",-0.3064731,-0.1260472,0.1804259
22,-0.6194259,-0.6571984,"('untrustworthy', 'trustworthy')",-0.6194259,-0.6571984,-0.0377725
23,6.413604,6.3626084,"('insincere', 'sincere')",6.4136038,6.3626084,-0.0509954
24,1.5774415,1.4665868,"('dishonest', 'honest')",1.5774415,1.4665868,-0.1108547
25,0.6285978,0.51052666,"('egoistic', 'altruistic')",0.6285978,0.5105267,-0.1180711
26,1.7022437,1.6075857,"('hardhearted', 'benevolent')",1.7022437,1.6075857,-0.094658
27,1.4220424,1.2008212,"('hardhearted', 'softhearted')",1.4220424,1.2008212,-0.2212212
28,1.1659296,1.1132967,"('disloyal', 'loyal')",1.1659296,1.1132967,-0.0526329
29,-0.33667335,-0.46109086,"('unfair', 'fair')",-0.3366733,-0.4610909,-0.1244176
30,1.0515031,1.1409695,"('intolerant', 'tolerant')",1.0515031,1.1409695,0.0894664
31,-1.4514798,-1.5507289,"('evil', 'good')",-1.4514798,-1.5507289,-0.0992491
32,1.2094599,1.1428102,"('unkind', 'kind')",1.2094599,1.1428102,-0.0666497
33,-0.31817177,-0.3810096,"('wrong', 'right')",-0.3181718,-0.3810096,-0.0628378
34,4.531936,4.579879,"('mean', 'honorable')",4.5319362,4.5798788,0.0479426
35,-0.788943,-0.99951065,"('corrupt', 'incorrupt')",-0.788943,-0.9995106,-0.2105676
36,-0.5881592,-0.738061,"('hostile', 'amicable')",-0.5881592,-0.738061,-0.1499018
37,0.7732449,0.7555902,"('fake', 'genuine')",0.7732449,0.7555902,-0.0176547
38,0.45792118,0.38130605,"('untruthful', 'truthful')",0.4579212,0.3813061,-0.0766151
39,0.18876363,0.188513,"('exploitative', 'cooperative')",0.1887636,0.188513,-0.0002506
40,-2.261398,-2.3491402,"('stingy', 'generous')",-2.2613981,-2.3491402,-0.0877421
