,procurement_male,procurement_female,tuple,average_male,average_female,female-male
28,1.3276801,1.2077136,"('disloyal', 'loyal')",1.3276801,1.2077136,-0.1199665
29,-0.7469877,-0.83722204,"('unfair', 'fair')",-0.7469877,-0.837222,-0.0902343
30,1.1987846,1.1167718,"('intolerant', 'tolerant')",1.1987846,1.1167718,-0.0820128
31,-1.3778924,-1.2408676,"('evil', 'good')",-1.3778924,-1.2408676,0.1370248
32,1.0355066,0.9144709,"('unkind', 'kind')",1.0355066,0.9144709,-0.1210357
33,-0.15161596,-0.27933174,"('wrong', 'right')",-0.151616,-0.2793317,-0.1277157
34,4.93752,5.0079203,"('mean', 'honorable')",4.93752,5.0079203,0.0704003
35,-0.76838404,-0.8487262,"('corrupt', 'incorrupt')",-0.768384,-0.8487262,-0.0803422
36,-0.20276722,-0.25750637,"('hostile', 'amicable')",-0.2027672,-0.2575064,-0.0547392
37,0.7038096,0.6680846,"('fake', 'genuine')",0.7038096,0.6680846,-0.035725
38,0.051856086,-0.042960927,"('untruthful', 'truthful')",0.0518561,-0.0429609,-0.094817
39,0.18316402,0.09936831,"('exploitative', 'cooperative')",0.183164,0.0993683,-0.0837957
40,-1.679345,-1.7177807,"('stingy', 'generous')",-1.679345,-1.7177807,-0.0384357
41,0.0939566,-0.044818036,"('unforgiving', 'forgiving')",0.0939566,-0.044818,-0.1387746
42,-3.1236074,-3.0790665,"('unreliable', 'reliable')",-3.1236074,-3.0790665,0.0445409
43,0.80191743,0.74509394,"('irresponsible', 'responsible')",0.8019174,0.7450939,-0.0568235
44,-1.2523158,-1.1655914,"('prejudiced', 'unprejudiced')",-1.2523158,-1.1655914,0.0867244
45,-0.12362988,-0.17107445,"('incompetent', 'competent')",-0.1236299,-0.1710745,-0.0474446
46,-1.1192259,-1.1862388,"('uncompetitive', 'competitive')",-1.1192259,-1.1862388,-0.0670129
47,5.49224,5.500151,"('stupid', 'smart')",5.49224,5.5001512,0.0079112
48,0.4531384,0.37507692,"('unintelligent', 'intelligent')",0.4531384,0.3750769,-0.0780615
49,0.31509623,0.33833596,"('unable', 'able')",0.3150962,0.338336,0.0232398
50,-0.5148343,-0.5744998,"('clumsy', 'skillful')",-0.5148343,-0.5744998,-0.0596655
51,-0.054827422,-0.086611584,"('uneducated', 'educated')",-0.0548274,-0.0866116,-0.0317842
52,-0.2994207,-0.3952167,"('irrational', 'rational')",-0.2994207,-0.3952167,-0.095796
53,0.49555847,0.42969507,"('uncreative', 'creative')",0.4955585,0.4296951,-0.0658634
54,1.2325394,1.2297764,"('incapable', 'capable')",1.2325394,1.2297764,-0.002763
55,0.4608786,0.45601976,"('incompetent', 'clever')",0.4608786,0.4560198,-0.0048588
56,0.52847624,0.4612645,"('impractical', 'practical')",0.5284762,0.4612645,-0.0672117
57,-2.929043,-2.8778794,"('unimaginative', 'imaginative')",-2.9290431,-2.8778794,0.0511637
58,0.46441045,0.42630833,"('undiscriminating', 'discriminating')",0.4644105,0.4263083,-0.0381022
59,-0.031444136,-0.09425932,"('foolish', 'wise')",-0.0314441,-0.0942593,-0.0628152
60,0.49809843,0.4668208,"('inefficient', 'efficient')",0.4980984,0.4668208,-0.0312776
61,0.25565222,0.038016133,"('illogical', 'logical')",0.2556522,0.0380161,-0.2176361
62,0.035552587,0.03705325,"('incompetent', 'brilliant')",0.0355526,0.0370532,0.0015006
63,-0.37400013,-0.42283845,"('unperceptive', 'insightful')",-0.3740001,-0.4228384,-0.0488383
64,-6.755633,-6.793572,"('shy', 'confident')",-6.7556329,-6.7935719,-0.037939
65,-0.37542018,-0.39416692,"('insecure', 'secure')",-0.3754202,-0.3941669,-0.0187467
66,0.06732009,0.08463719,"('inactive', 'active')",0.0673201,0.0846372,0.0173171
67,-0.10307874,-0.081756964,"('doubtful', 'determined')",-0.1030787,-0.081757,0.0213217
68,-1.1915578,-1.1393092,"('dependent', 'independent')",-1.1915578,-1.1393092,0.0522486
69,-1.4369744,-1.5393251,"('lazy', 'industrious')",-1.4369744,-1.5393251,-0.1023507
70,0.66655016,0.6705723,"('lethargic', 'energetic')",0.6665502,0.6705723,0.0040221
71,0.5589124,0.5888497,"('diffident', 'self-confident')",0.5589124,0.5888497,0.0299373
72,0.6413731,0.6834586,"('unambitious', 'ambitious')",0.6413731,0.6834586,0.0420855
73,-3.5028293,-3.4245281,"('helpless', 'self-reliant')",-3.5028293,-3.4245281,0.0783012
74,-0.018221539,-0.063661024,"('undedicated', 'dedicated')",-0.0182215,-0.063661,-0.0454395
75,-1.0995078,-0.9603208,"('meek', 'impulsive')",-1.0995078,-0.9603208,0.139187
76,-0.098317385,-0.025889853,"('anxious', 'daring')",-0.0983174,-0.0258899,0.0724275
77,-1.1791998,-1.1193672,"('unmotivated', 'motivated')",-1.1791998,-1.1193672,0.0598326
78,-0.6508423,-0.6345028,"('nonresilient', 'resilient')",-0.6508423,-0.6345028,0.0163395
79,-0.065093026,-0.033615,"('wavering', 'unwavering')",-0.065093,-0.033615,0.031478
80,-0.67119753,-0.71960413,"('dominated', 'dominating')",-0.6711975,-0.7196041,-0.0484066
81,-0.58184755,-0.51906276,"('submissive', 'aggressive')",-0.5818475,-0.5190628,0.0627847
82,6.0867224,6.245969,"('poor', 'rich')",6.0867224,6.2459688,0.1592464
83,-0.43858546,-0.45721635,"('powerless', 'powerful')",-0.4385855,-0.4572164,-0.0186309
84,0.9732547,0.94113046,"('inferior', 'superior')",0.9732547,0.9411305,-0.0321242
85,0.53813833,0.43990216,"('insignificant', 'prestigious')",0.5381383,0.4399022,-0.0982361
86,0.19054727,0.13388084,"('uninfluential', 'influential')",0.1905473,0.1338808,-0.0566665
87,-0.45596057,-0.4029961,"('unsuccessful', 'successful')",-0.4559606,-0.4029961,0.0529645
88,0.35398322,0.33265218,"('low', 'eminent')",0.3539832,0.3326522,-0.021331
