,accenture_male,accenture_female,tuple,plc_male,plc_female,ireland_male,ireland_female,average_male,average_female,female-male
0,-1.3382626,-1.2914956,"('unsociable', 'sociable')",-0.542608,-0.67522585,-0.7090359,-0.71449584,-0.8633022,-0.8937391,-0.0304369
1,-0.069678724,-0.057165876,"('unfriendly', 'friendly')",0.8310913,0.55528593,2.204207,2.2159014,0.9885399,0.9046738,-0.0838661
2,0.74691325,0.7527271,"('unlikable', 'likable')",1.0395188,0.97756547,1.0826896,1.1254473,0.9563739,0.9519133,-0.0044606
3,-1.075873,-0.9865836,"('repellent', 'pleasant')",-0.66084534,-0.5743338,0.005397577,0.07473293,-0.577107,-0.4953948,0.0817122
4,0.27654392,0.262053,"('disliked', 'liked')",0.68455184,0.47707683,-4.3780484,-4.423525,-1.1389842,-1.2281317,-0.0891475
5,-0.118654326,-0.1248804,"('distant', 'outgoing')",-0.008044779,-0.18473792,0.4682939,0.44378775,0.1138649,0.0447231,-0.0691418
6,-0.7987765,-0.7819166,"('distant', 'open')",-0.51479936,-0.678815,0.74409914,0.7354994,-0.1898256,-0.2417441,-0.0519185
7,-0.57975703,-0.5590048,"('insensitive', 'sensitive')",0.3160658,0.42086804,0.92137927,1.0093122,0.2192293,0.2903918,0.0711625
8,-0.5648726,-0.60092205,"('unaffectionate', 'affectionate')",0.30082268,0.1728954,1.0556484,1.0213145,0.2638662,0.1977626,-0.0661036
9,-0.72920895,-0.7900466,"('unaffectionate', 'caring')",0.58259493,0.4725728,1.6279535,1.6334425,0.4937798,0.4386563,-0.0551235
10,-1.0026215,-0.94639677,"('unsympathetic', 'sympathetic')",-0.9732842,-0.885535,0.16575816,0.25438267,-0.6033825,-0.5258497,0.0775328
11,-1.2672875,-1.2657269,"('unhelpful', 'helpful')",-0.68741274,-0.5400567,1.1462771,1.223945,-0.2694744,-0.1939462,0.0755282
12,-0.6913681,-0.65794873,"('unsupportive', 'supportive')",0.6356771,0.6450453,-0.63352096,-0.54533666,-0.2297373,-0.18608,0.0436573
13,-0.6712951,-0.625334,"('impolite', 'polite')",-0.7050463,-0.56547415,-0.24224086,-0.25956705,-0.5395274,-0.4834584,0.056069
14,-0.4542375,-0.40842664,"('antisocial', 'social')",1.1433668,1.1861027,-0.498736,-0.48671734,0.0634645,0.0969863,0.0335218
15,0.35133806,0.35290086,"('boring', 'funny')",-0.28424048,-0.28139597,1.3496748,1.2839111,0.4722575,0.4518054,-0.0204521
