,vornado_male,vornado_female,tuple,realty_male,realty_female,trust_male,trust_female,average_male,average_female,female-male
0,-0.87308514,-1.0098463,"('unsociable', 'sociable')",-0.75382227,-0.8587709,0.9407896,0.8614786,-0.2287059,-0.3357129,-0.107007
1,-1.6045948,-1.5734248,"('unfriendly', 'friendly')",0.031669058,-0.06762639,1.6521704,1.5431108,0.0264149,-0.0326468,-0.0590617
2,0.79970574,0.84669065,"('unlikable', 'likable')",1.0935928,1.139806,1.2823721,1.3461188,1.0585569,1.1108718,0.0523149
3,0.103064634,0.16504309,"('repellent', 'pleasant')",-1.1204981,-0.9418434,0.8247719,0.8835774,-0.0642205,0.0355924,0.0998129
4,-0.11465592,-0.12242517,"('disliked', 'liked')",1.0565286,0.9507649,-7.035324,-7.068949,-2.0311505,-2.0802032,-0.0490527
5,-0.93491745,-0.89420766,"('distant', 'outgoing')",0.80662376,0.74207765,-0.78699213,-0.8042203,-0.3050953,-0.3187834,-0.0136881
6,-0.9697129,-0.8602143,"('distant', 'open')",0.90549624,0.8917566,-0.21884038,-0.24609907,-0.0943523,-0.0715189,0.0228334
7,-0.095413886,-0.12555328,"('insensitive', 'sensitive')",-0.64578044,-0.57544816,1.6937991,1.730039,0.3175349,0.3430125,0.0254776
8,-1.1987352,-1.1525015,"('unaffectionate', 'affectionate')",0.22066985,0.18590747,0.78836054,0.7401739,-0.0632349,-0.0754734,-0.0122385
9,-1.1847212,-1.1290677,"('unaffectionate', 'caring')",0.38566735,0.33942428,1.953333,1.9591573,0.3847597,0.389838,0.0050783
10,-0.69227964,-0.7456187,"('unsympathetic', 'sympathetic')",-2.0591218,-2.0326428,1.0807192,1.1095316,-0.5568941,-0.5562433,0.0006508
11,-0.39399245,-0.4131786,"('unhelpful', 'helpful')",-0.66204935,-0.63176715,2.8564422,2.870248,0.6001335,0.6084341,0.0083006
12,-0.5349929,-0.45728695,"('unsupportive', 'supportive')",0.30285147,0.4085857,-1.0868055,-1.0484909,-0.4396489,-0.3657307,0.0739182
13,0.51087487,0.38903192,"('impolite', 'polite')",-0.5926738,-0.6397686,0.99608815,0.99940574,0.3047631,0.2495563,-0.0552068
14,0.016122049,-0.04881785,"('antisocial', 'social')",-0.21459968,-0.19133186,0.8968386,0.9078653,0.232787,0.2225718,-0.0102152
15,0.029881217,-0.070079125,"('boring', 'funny')",1.3283302,1.1998901,0.25868276,0.19603948,0.5389647,0.4419502,-0.0970145
16,-0.36632812,-0.35701585,"('unpopular', 'popular')",0.51943743,0.56987786,0.017329372,0.14914204,0.0568129,0.120668,0.0638551
17,0.062604345,0.043094136,"('nasty', 'nice')",0.8166252,0.82679236,0.34320748,0.3422831,0.407479,0.4040565,-0.0034225
18,0.40573987,0.50786114,"('disagreeable', 'welcoming')",0.30647406,0.432931,-0.8555457,-0.7738011,-0.0477773,0.0556637,0.103441
19,-0.93765604,-0.8915286,"('inhospitable', 'hospitable')",-0.4700678,-0.47559714,-1.0280889,-1.0088006,-0.8119377,-0.7919755,0.0199622
20,-0.7234789,-0.642616,"('rough', 'thoughtful')",-0.42688972,-0.33828488,0.5155765,0.54215455,-0.2115974,-0.1462488,0.0653486
21,0.12844495,0.07466081,"('immoral', 'moral')",-0.6397892,-0.6219331,0.6052272,0.690392,0.0312943,0.0477066,0.0164123
22,0.59005433,0.55871856,"('untrustworthy', 'trustworthy')",-1.0238923,-1.0265733,0.3488998,0.2928654,-0.0283127,-0.0583298,-0.0300171
23,-0.37515813,-0.449351,"('insincere', 'sincere')",-0.560976,-0.5479593,7.5028815,7.4708357,2.1889157,2.1578418,-0.0310739
24,0.06152267,0.017836554,"('dishonest', 'honest')",-0.85840327,-0.8897988,1.9079291,1.8650944,0.3703495,0.3310441,-0.0393054
25,-0.15921843,-0.054356076,"('egoistic', 'altruistic')",0.53612924,0.59257066,0.29159853,0.26088995,0.2228365,0.2663682,0.0435317
26,-0.92371947,-0.9375933,"('hardhearted', 'benevolent')",1.5589713,1.4870503,1.7998006,1.7332423,0.8116841,0.7608998,-0.0507843
27,-0.2984966,-0.2154771,"('hardhearted', 'softhearted')",-0.55686164,-0.42078468,1.2285852,1.2236612,0.124409,0.1957998,0.0713908
