,conduent_male,conduent_female,tuple,inc_male,inc_female,average_male,average_female,female-male
19,-1.4682631,-1.4164016,"('inhospitable', 'hospitable')",0.12461479,0.17445146,-0.6718242,-0.6209751,0.0508491
20,0.34388897,0.3863902,"('rough', 'thoughtful')",0.9997519,0.9723636,0.6718205,0.6793769,0.0075564
21,0.21338308,0.17778969,"('immoral', 'moral')",-0.6660809,-0.63518304,-0.2263489,-0.2286967,-0.0023478
22,0.06591417,0.064758,"('untrustworthy', 'trustworthy')",-1.0151439,-1.0216211,-0.4746149,-0.4784316,-0.0038167
23,-0.2657907,-0.24509133,"('insincere', 'sincere')",5.710516,5.727347,2.7223625,2.7411277,0.0187652
24,-0.59275097,-0.58481276,"('dishonest', 'honest')",0.6960895,0.71764135,0.0516693,0.0664143,0.014745
25,-0.639688,-0.6406469,"('egoistic', 'altruistic')",1.8639612,1.7602873,0.6121366,0.5598202,-0.0523164
26,-0.3844855,-0.432292,"('hardhearted', 'benevolent')",1.8618965,1.7675753,0.7387055,0.6676416,-0.0710639
27,-0.64388436,-0.62889445,"('hardhearted', 'softhearted')",1.4663064,1.3474425,0.411211,0.359274,-0.051937
28,-0.39933544,-0.44581658,"('disloyal', 'loyal')",1.0913174,1.0513418,0.345991,0.3027626,-0.0432284
29,-0.29378787,-0.33293417,"('unfair', 'fair')",-0.40805197,-0.5715323,-0.3509199,-0.4522333,-0.1013134
30,0.35351402,0.35540795,"('intolerant', 'tolerant')",1.3414818,1.3193811,0.8474979,0.8373945,-0.0101034
31,-1.9157963,-1.8599726,"('evil', 'good')",-0.7195931,-0.84904784,-1.3176947,-1.3545102,-0.0368155
32,0.33267015,0.2913774,"('unkind', 'kind')",0.9294352,0.84115344,0.6310527,0.5662654,-0.0647873
33,-0.18922426,-0.23903768,"('wrong', 'right')",-0.29296327,-0.35725164,-0.2410938,-0.2981447,-0.0570509
34,-0.22319576,-0.09119147,"('mean', 'honorable')",5.9966035,6.1271925,2.886704,3.0180006,0.1312966
35,-0.58579177,-0.6049931,"('corrupt', 'incorrupt')",0.10441801,-0.048117194,-0.2406869,-0.3265552,-0.0858683
36,-1.9005738,-1.9040595,"('hostile', 'amicable')",0.4738093,0.26574525,-0.7133822,-0.8191571,-0.1057749
37,0.09921495,0.17919472,"('fake', 'genuine')",0.11651702,0.13130835,0.107866,0.1552515,0.0473855
38,-0.69010174,-0.64760876,"('untruthful', 'truthful')",0.08103706,0.20560618,-0.3045323,-0.2210013,0.083531
39,0.8233032,0.7968043,"('exploitative', 'cooperative')",0.04337285,0.048987612,0.433338,0.422896,-0.010442
40,-0.16293153,-0.14187342,"('stingy', 'generous')",-1.6824336,-1.810816,-0.9226826,-0.9763447,-0.0536621
41,0.25077227,0.27210024,"('unforgiving', 'forgiving')",0.01971989,-0.032093078,0.1352461,0.1200036,-0.0152425
42,0.8483496,0.9664364,"('unreliable', 'reliable')",-3.321634,-3.1897163,-1.2366422,-1.11164,0.1250022
43,0.09072272,0.14001071,"('irresponsible', 'responsible')",0.41243535,0.46314162,0.251579,0.3015762,0.0499972
44,0.6082362,0.59805375,"('prejudiced', 'unprejudiced')",-1.5699455,-1.5937066,-0.4808546,-0.4978264,-0.0169718
45,-0.040865928,0.08255623,"('incompetent', 'competent')",-0.2420877,-0.20141926,-0.1414768,-0.0594315,0.0820453
46,-0.35448018,-0.3190545,"('uncompetitive', 'competitive')",-0.9218012,-0.9151654,-0.6381407,-0.61711,0.0210307
47,0.18435049,0.25688073,"('stupid', 'smart')",5.769773,5.8886137,2.9770617,3.0727472,0.0956855
48,0.22474976,0.18007527,"('unintelligent', 'intelligent')",0.953428,0.94068396,0.5890889,0.5603796,-0.0287093
49,0.5308548,0.6254707,"('unable', 'able')",0.266922,0.40444362,0.3988884,0.5149572,0.1160688
50,0.36973846,0.42836136,"('clumsy', 'skillful')",0.35120118,0.36986458,0.3604698,0.399113,0.0386432
51,-0.1290436,-0.22144291,"('uneducated', 'educated')",0.12460106,0.082558714,-0.0022213,-0.0694421,-0.0672208
52,-1.2069902,-1.350564,"('irrational', 'rational')",0.45286033,0.25941455,-0.3770649,-0.5455747,-0.1685098
53,-1.6274577,-1.5828447,"('uncreative', 'creative')",0.87283903,0.86979395,-0.3773094,-0.3565254,0.020784
54,-0.5379748,-0.5477661,"('incapable', 'capable')",1.3031346,1.3641293,0.3825799,0.4081816,0.0256017
55,0.7042216,0.72489727,"('incompetent', 'clever')",-0.14939347,-0.12746015,0.2774141,0.2987186,0.0213045
56,1.0002519,1.018993,"('impractical', 'practical')",-0.20732567,-0.08741176,0.3964631,0.4657906,0.0693275
57,-0.44311577,-0.40281096,"('unimaginative', 'imaginative')",-2.8430672,-2.8248818,-1.6430914,-1.6138464,0.029245
58,-0.7698148,-0.7537299,"('undiscriminating', 'discriminating')",-0.12854952,-0.15038785,-0.4491822,-0.4520589,-0.0028767
59,-0.11123731,-0.12670308,"('foolish', 'wise')",0.90247476,0.8736434,0.3956187,0.3734702,-0.0221485
60,1.658245,1.6786326,"('inefficient', 'efficient')",-0.11032918,0.085808545,0.7739579,0.8822206,0.1082627
61,-0.36998376,-0.46996483,"('illogical', 'logical')",0.18083233,0.002758164,-0.0945757,-0.2336033,-0.1390276
62,0.45531183,0.60378563,"('incompetent', 'brilliant')",0.2060247,0.4680368,0.3306683,0.5359112,0.2052429
63,-0.42985287,-0.33683634,"('unperceptive', 'insightful')",0.74347603,0.8692566,0.1568116,0.2662101,0.1093985
64,0.6918337,0.62086487,"('shy', 'confident')",-6.940378,-6.953289,-3.1242723,-3.1662121,-0.0419398
65,0.61155605,0.5172275,"('insecure', 'secure')",-0.65162957,-0.6560326,-0.0200368,-0.0694026,-0.0493658
66,-1.579592,-1.4719355,"('inactive', 'active')",0.40858656,0.36056852,-0.5855027,-0.5556835,0.0298192
67,1.1733613,1.1534791,"('doubtful', 'determined')",-0.6161388,-0.5857301,0.2786112,0.2838745,0.0052633
68,0.045360852,0.00063971244,"('dependent', 'independent')",-0.3988738,-0.4421023,-0.1767565,-0.2207313,-0.0439748
69,0.2988269,0.353175,"('lazy', 'industrious')",-0.19501993,-0.21739483,0.0519035,0.0678901,0.0159866
70,0.18382162,0.2641816,"('lethargic', 'energetic')",0.15258238,0.2439531,0.168202,0.2540674,0.0858654
71,-0.11312735,-0.03096284,"('diffident', 'self-confident')",0.7419676,0.7603329,0.3144201,0.364685,0.0502649
72,-0.0049322564,-0.006394826,"('unambitious', 'ambitious')",-0.89210033,-0.79046124,-0.4485163,-0.398428,0.0500883
73,0.41697717,0.40360186,"('helpless', 'self-reliant')",-2.9595957,-2.9287329,-1.2713093,-1.2625655,0.0087438
74,-0.08714977,-0.020966727,"('undedicated', 'dedicated')",-0.35660866,-0.35599616,-0.2218792,-0.1884815,0.0333977
75,-0.3773341,-0.31133345,"('meek', 'impulsive')",-0.4224243,-0.3044998,-0.3998792,-0.3079166,0.0919626
76,0.79125243,0.9044479,"('anxious', 'daring')",-0.2152159,-0.13025019,0.2880183,0.3870988,0.0990805
77,0.21064527,0.2202348,"('unmotivated', 'motivated')",-0.9987644,-0.90922177,-0.3940596,-0.3444935,0.0495661
78,0.050605528,0.14834136,"('nonresilient', 'resilient')",0.17680266,0.22965014,0.1137041,0.1889957,0.0752916
79,-1.3345506,-1.2717367,"('wavering', 'unwavering')",0.05875756,0.0837864,-0.6378965,-0.5939752,0.0439213
80,0.39207253,0.4166154,"('dominated', 'dominating')",-1.8110763,-1.7290547,-0.7095019,-0.6562197,0.0532822
81,1.1179271,1.0967996,"('submissive', 'aggressive')",-0.9398356,-0.81247514,0.0890457,0.1421622,0.0531165
82,-0.08124466,-0.03921163,"('poor', 'rich')",6.3756986,6.4926786,3.147227,3.2267334,0.0795064
83,-0.0813923,-0.13307631,"('powerless', 'powerful')",-1.0148871,-1.0883665,-0.5481397,-0.6107214,-0.0625817
84,0.855536,0.7694807,"('inferior', 'superior')",0.9834928,0.92565966,0.9195144,0.8475702,-0.0719442
85,-0.9744003,-1.0197686,"('insignificant', 'prestigious')",0.94384277,0.8295649,-0.0152788,-0.0951018,-0.079823
86,-1.172523,-1.2553188,"('uninfluential', 'influential')",-0.17315556,-0.26356056,-0.6728393,-0.7594396,-0.0866003
87,-0.091524385,-0.066640265,"('unsuccessful', 'successful')",0.60453826,0.6609731,0.2565069,0.2971664,0.0406595
88,-0.27593556,-0.2951459,"('low', 'eminent')",0.3122215,0.30650938,0.018143,0.0056817,-0.0124613
