,american_male,american_female,tuple,express_male,express_female,co_male,co_female,average_male,average_female,female-male
0,-1.1394317,-1.0989257,"('unsociable', 'sociable')",0.085397,0.12672208,-0.6016616,-0.65279907,-0.5518988,-0.5416675,0.0102313
1,-0.119980186,-0.15552433,"('unfriendly', 'friendly')",0.37856737,0.28212577,1.7449493,1.6832769,0.6678455,0.6032928,-0.0645527
2,0.6417761,0.78099287,"('unlikable', 'likable')",1.142562,1.2569925,0.6447987,0.7970572,0.8097123,0.9450142,0.1353019
3,-1.0847293,-0.91593325,"('repellent', 'pleasant')",-1.161428,-1.0504997,0.40283844,0.51119614,-0.6144396,-0.4850789,0.1293607
4,-0.07974335,-0.12582937,"('disliked', 'liked')",0.113388985,0.07734761,-6.999214,-7.0989738,-2.3218562,-2.3824852,-0.060629
5,0.20565759,0.14681712,"('distant', 'outgoing')",0.067690834,0.048647024,-0.101025686,-0.12896949,0.0574409,0.0221649,-0.035276
6,0.015723936,-0.01296765,"('distant', 'open')",-0.08841391,-0.1244306,0.32165062,0.2976625,0.0829869,0.0534214,-0.0295655
7,-0.22244161,-0.13443735,"('insensitive', 'sensitive')",-0.3270859,-0.21980782,-0.35594484,-0.25748116,-0.3018241,-0.2039088,0.0979153
8,-0.39524245,-0.41263586,"('unaffectionate', 'affectionate')",0.28402594,0.18991199,0.60683614,0.51431984,0.1652065,0.0971987,-0.0680078
9,0.161509,0.15091854,"('unaffectionate', 'caring')",0.40490487,0.35948828,0.87796354,0.85906506,0.4814591,0.4564906,-0.0249685
10,-0.40410763,-0.2931807,"('unsympathetic', 'sympathetic')",-0.8890763,-0.7569514,-0.88953674,-0.8172613,-0.7275736,-0.6224644,0.1051092
11,-0.43934035,-0.34917265,"('unhelpful', 'helpful')",-0.8623481,-0.7470452,1.1828405,1.249656,-0.039616,0.051146,0.090762
12,0.20173118,0.4157259,"('unsupportive', 'supportive')",-0.42152327,-0.21147516,-2.47284,-2.4213982,-0.8975441,-0.7390491,0.158495
13,-0.7510203,-0.70921826,"('impolite', 'polite')",0.08040943,0.15078016,-0.8698902,-0.82107276,-0.5135004,-0.459837,0.0536634
14,-0.26635623,-0.20974737,"('antisocial', 'social')",0.19511974,0.24081364,-0.49952194,-0.531722,-0.1902528,-0.1668853,0.0233675
15,0.30269215,0.14546597,"('boring', 'funny')",0.7810975,0.6122297,0.28977928,0.2293425,0.4578563,0.3290127,-0.1288436
16,-0.9560645,-0.9434004,"('unpopular', 'popular')",-0.5524525,-0.53665316,0.26644233,0.16428515,-0.4140249,-0.4385895,-0.0245646
17,-0.33013123,-0.26548046,"('nasty', 'nice')",0.23155877,0.30961865,-0.09276946,-0.089757666,-0.0637806,-0.0152065,0.0485741
18,0.94179595,1.0936519,"('disagreeable', 'welcoming')",0.35467088,0.44510394,-0.48011726,-0.548272,0.2721165,0.3301613,0.0580448
19,0.26280084,0.3368765,"('inhospitable', 'hospitable')",-0.45769098,-0.41646793,-0.36625984,-0.2857319,-0.18705,-0.1217744,0.0652756
20,0.41578385,0.48138267,"('rough', 'thoughtful')",0.014653172,0.0675319,0.54321396,0.5319993,0.3245503,0.3603046,0.0357543
21,-0.04454101,0.0185701,"('immoral', 'moral')",-0.33973935,-0.24942596,-1.2976209,-1.1754833,-0.5606337,-0.4687797,0.091854
22,-0.7817851,-0.65781546,"('untrustworthy', 'trustworthy')",-0.7812771,-0.75581396,-0.97287667,-0.986455,-0.8453129,-0.8000282,0.0452847
23,-0.6864255,-0.5911168,"('insincere', 'sincere')",-0.38930005,-0.36489528,5.6306214,5.594803,1.5182986,1.5462635,0.0279649
24,0.8236629,0.8301168,"('dishonest', 'honest')",0.5255061,0.46809494,0.50262225,0.48758927,0.6172638,0.595267,-0.0219968
25,0.43766698,0.36280954,"('egoistic', 'altruistic')",1.2943032,1.2270252,1.7281411,1.6383888,1.1533704,1.0760744,-0.077296
26,0.9378958,0.9135747,"('hardhearted', 'benevolent')",1.7192345,1.6221067,1.4024231,1.3375188,1.3531844,1.2910666,-0.0621178
27,0.27348104,0.28641236,"('hardhearted', 'softhearted')",0.08083737,0.0809507,1.0962437,0.93945986,0.4835207,0.4356076,-0.0479131
28,0.0013292208,-0.14465167,"('disloyal', 'loyal')",-0.51145554,-0.61480284,0.7476371,0.6413277,0.0791703,-0.0393756,-0.1185459
29,-0.8759937,-0.9255073,"('unfair', 'fair')",-1.076678,-1.1922233,-0.5110657,-0.6602987,-0.8212458,-0.9260098,-0.104764
30,-0.2002495,-0.08405776,"('intolerant', 'tolerant')",0.2921437,0.42105365,0.36673063,0.43208572,0.1528749,0.2563605,0.1034856
31,-0.33347982,-0.20038573,"('evil', 'good')",-0.47580546,-0.45564306,-0.39037755,-0.41318676,-0.3998876,-0.3564052,0.0434824
32,0.029325914,-0.004572004,"('unkind', 'kind')",-0.28676268,-0.3208858,0.46350425,0.3676488,0.0686892,0.0140637,-0.0546255
33,0.84972274,0.65867627,"('wrong', 'right')",0.77432275,0.7049618,-0.175887,-0.25783077,0.4827195,0.3686024,-0.1141171
34,-0.6540799,-0.42006302,"('mean', 'honorable')",-0.2574976,-0.07037698,5.071336,5.214726,1.386586,1.574762,0.188176
35,0.3433415,0.058427244,"('corrupt', 'incorrupt')",-0.041961584,-0.23758419,0.032413162,-0.14016119,0.1112644,-0.1064394,-0.2177038
36,-0.4490458,-0.5806476,"('hostile', 'amicable')",0.5841026,0.42627087,0.49006227,0.3094273,0.208373,0.0516835,-0.1566895
37,-0.2884889,-0.21795309,"('fake', 'genuine')",-0.3050779,-0.3144743,-0.07989668,-0.068748415,-0.2244878,-0.2003919,0.0240959
38,-0.010306748,0.05698466,"('untruthful', 'truthful')",-0.15171304,-0.043285713,-0.29320124,-0.19358853,-0.1517403,-0.0599632,0.0917771
39,1.1600821,1.2162564,"('exploitative', 'cooperative')",0.83471715,0.84202135,0.5595078,0.6567935,0.8514357,0.9050237,0.053588
40,1.0841597,1.1014423,"('stingy', 'generous')",0.68726707,0.6990627,-2.118685,-2.2573137,-0.1157527,-0.1522696,-0.0365169
41,-0.29335374,-0.095086575,"('unforgiving', 'forgiving')",0.31952977,0.39911056,0.050071303,0.034862816,0.0254158,0.1129623,0.0875465
42,0.8101363,1.0091224,"('unreliable', 'reliable')",-0.07724778,0.044357806,-3.3127072,-3.2723033,-0.8599396,-0.7396077,0.1203319
43,-0.20888245,0.05693358,"('irresponsible', 'responsible')",-0.39580938,-0.23135519,-0.17513074,-0.04514448,-0.2599409,-0.0731887,0.1867522
44,0.41101578,0.44313583,"('prejudiced', 'unprejudiced')",0.16466273,0.24719933,-0.67644155,-0.7288125,-0.0335877,-0.0128258,0.0207619
