,patterson_male,patterson_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
16,-2.437253,-2.4034576,"('unpopular', 'popular')",-1.170963,-1.1590972,0.31683725,0.3269286,-1.0971262,-1.0785421,0.0185841
17,-0.5925878,-0.5261447,"('nasty', 'nice')",-0.80199134,-0.71816325,-0.4571795,-0.37566763,-0.6172529,-0.5399919,0.077261
18,-0.22945265,-0.16619748,"('disagreeable', 'welcoming')",-0.27323222,-0.1854276,-0.6301073,-0.61522317,-0.3775974,-0.3222828,0.0553146
19,-0.39195755,-0.24105881,"('inhospitable', 'hospitable')",-1.0269533,-1.021346,-0.18168885,-0.08020886,-0.5335333,-0.4475379,0.0859954
20,1.1817515,1.19861,"('rough', 'thoughtful')",0.08291293,0.14957038,1.0520567,1.0388411,0.7722403,0.7956738,0.0234335
21,1.3170428,1.308706,"('immoral', 'moral')",1.4769831,1.4098066,-0.6073036,-0.58416086,0.7289074,0.7114506,-0.0174568
22,0.7842349,0.7373294,"('untrustworthy', 'trustworthy')",0.65334904,0.5966883,-0.98560023,-0.98264444,0.1506612,0.1171244,-0.0335368
23,0.37499776,0.38575384,"('insincere', 'sincere')",0.5724381,0.52682656,5.59985,5.543257,2.1824287,2.1519459,-0.0304828
24,0.69415635,0.69283247,"('dishonest', 'honest')",-0.14094347,-0.13489996,0.8326811,0.80136716,0.4619647,0.4530999,-0.0088648
25,-0.69318354,-0.74585474,"('egoistic', 'altruistic')",0.1254084,0.16041516,1.226266,1.201045,0.219497,0.2052018,-0.0142952
26,1.1170083,1.01337,"('hardhearted', 'benevolent')",1.6447568,1.5826743,1.8637409,1.7979449,1.5418353,1.464663,-0.0771723
27,0.66325843,0.62682676,"('hardhearted', 'softhearted')",0.19885832,0.22487159,1.3533386,1.2258455,0.7384851,0.6925146,-0.0459705
28,0.14629377,0.08575351,"('disloyal', 'loyal')",0.05764453,-0.061724834,1.0890847,1.0090965,0.4310077,0.3443751,-0.0866326
29,-0.7679152,-0.7913054,"('unfair', 'fair')",-1.7614669,-1.7219465,-0.7312538,-0.85330105,-1.0868786,-1.1221843,-0.0353057
30,0.9645775,0.9595541,"('intolerant', 'tolerant')",2.142291,2.054513,1.0654246,1.0271091,1.3907644,1.3470588,-0.0437056
31,-0.62409645,-0.48948106,"('evil', 'good')",-1.1003833,-1.0438111,-1.0598159,-1.0513035,-0.9280985,-0.8615319,0.0665666
32,0.7120793,0.635589,"('unkind', 'kind')",0.8429924,0.7552662,1.1814234,1.1227536,0.912165,0.8378696,-0.0742954
33,0.30758485,0.23604025,"('wrong', 'right')",-0.020835388,-0.047132507,-0.42834526,-0.4982144,-0.0471986,-0.1031022,-0.0559036
34,-0.42392606,-0.28760812,"('mean', 'honorable')",0.4541352,0.5139478,6.137682,6.1949883,2.0559637,2.1404427,0.084479
35,-1.1018281,-1.1416829,"('corrupt', 'incorrupt')",-2.3482192,-2.3491826,-0.52069604,-0.66538376,-1.3235811,-1.3854163,-0.0618352
36,-1.472529,-1.3491818,"('hostile', 'amicable')",-2.5835013,-2.6916854,0.011347063,-0.10644002,-1.3482277,-1.3824358,-0.0342081
37,0.15246984,0.20830747,"('fake', 'genuine')",0.14795518,0.19470204,0.5303966,0.54879314,0.2769405,0.3172676,0.0403271
38,0.1302074,0.20068336,"('untruthful', 'truthful')",-0.2749556,-0.29928184,0.006435629,0.03377712,-0.0461042,-0.0216071,0.0244971
39,1.3305699,1.249863,"('exploitative', 'cooperative')",0.95574176,1.115582,0.31860018,0.3153321,0.8683039,0.8935924,0.0252885
40,0.13628252,0.1268318,"('stingy', 'generous')",0.8862029,0.8834986,-0.8778072,-0.98927903,0.0482261,0.0070171,-0.041209
41,1.3114367,1.3486487,"('unforgiving', 'forgiving')",0.23268506,0.19781998,0.25626284,0.22001205,0.6001282,0.5888269,-0.0113013
42,0.084616326,0.15694591,"('unreliable', 'reliable')",0.23635155,0.35996062,-2.4062207,-2.342336,-0.6950843,-0.6084765,0.0866078
43,1.0264288,1.0660346,"('irresponsible', 'responsible')",1.0892633,1.1889318,0.63028955,0.71353686,0.9153272,0.989501,0.0741738
44,-2.077861,-2.0981479,"('prejudiced', 'unprejudiced')",-0.96147364,-0.840145,-1.5013262,-1.4426639,-1.5135536,-1.4603189,0.0532347
45,0.7561396,0.8029358,"('incompetent', 'competent')",1.0066336,0.9490024,-0.108309,-0.12113621,0.5514881,0.5436006,-0.0078875
46,0.7218585,0.73613304,"('uncompetitive', 'competitive')",2.202192,2.1715147,-0.28694683,-0.32107067,0.8790346,0.8621924,-0.0168422
47,-0.070588805,0.01684469,"('stupid', 'smart')",0.5086283,0.6332602,5.114977,5.2281995,1.8510054,1.9594348,0.1084294
48,0.10909049,0.12212026,"('unintelligent', 'intelligent')",-0.05876851,-0.10718143,0.21258438,0.17438497,0.0876355,0.0631079,-0.0245276
49,-1.4559131,-1.4163524,"('unable', 'able')",-0.56392187,-0.4813238,-0.55104405,-0.40427214,-0.8569597,-0.7673161,0.0896436
50,-0.842777,-0.83197117,"('clumsy', 'skillful')",-0.7310898,-0.802846,0.043430626,-0.0046332553,-0.5101454,-0.5464835,-0.0363381
51,1.4357002,1.3353815,"('uneducated', 'educated')",0.81403106,0.66725385,0.64813584,0.5313752,0.9659557,0.8446702,-0.1212855
52,-1.9263889,-1.9972441,"('irrational', 'rational')",-1.1204699,-1.2128559,-0.12137516,-0.16996866,-1.056078,-1.1266896,-0.0706116
53,-0.12693831,-0.116857715,"('uncreative', 'creative')",0.07758108,0.059054896,0.82495207,0.84147364,0.2585316,0.2612236,0.002692
54,-0.70617694,-0.6528314,"('incapable', 'capable')",-0.5936128,-0.52072555,0.7721961,0.9254203,-0.1758645,-0.0827122,0.0931523
55,1.3359329,1.3725402,"('incompetent', 'clever')",1.6767244,1.6541126,0.14861153,0.122039534,1.0537562,1.0495641,-0.0041921
56,2.5140336,2.5923638,"('impractical', 'practical')",1.4779608,1.4993469,0.1520593,0.19428702,1.3813512,1.4286658,0.0473146
57,0.14879823,0.19858539,"('unimaginative', 'imaginative')",0.21625203,0.120616786,-2.031029,-2.0270097,-0.5553262,-0.5692692,-0.013943
58,0.4602564,0.49156812,"('undiscriminating', 'discriminating')",0.54611075,0.48911667,0.35194635,0.30088592,0.4527712,0.4271902,-0.025581
59,-0.83396333,-0.86472446,"('foolish', 'wise')",-0.785391,-0.7476949,0.053282954,0.1003312,-0.5220238,-0.5040294,0.0179944
60,1.5322492,1.569018,"('inefficient', 'efficient')",1.9972523,2.0240335,-0.08911538,0.007867005,1.1467954,1.2003062,0.0535108
61,0.3335164,0.16879593,"('illogical', 'logical')",-0.25683498,-0.37999675,0.20333008,0.07050404,0.0933372,-0.0468989,-0.1402361
62,0.3760604,0.4073613,"('incompetent', 'brilliant')",1.6083916,1.7464677,0.08789611,0.26531407,0.6907827,0.8063811,0.1155984
63,0.98765236,1.003447,"('unperceptive', 'insightful')",1.65504,1.6411712,1.2093685,1.3114246,1.2840203,1.3186809,0.0346606
64,-0.16865344,-0.23027477,"('shy', 'confident')",0.96123415,0.9677271,-6.3341613,-6.264525,-1.8471936,-1.8423575,0.0048361
65,0.54416394,0.430449,"('insecure', 'secure')",0.50477415,0.40064192,-0.24069117,-0.28816584,0.2694156,0.180975,-0.0884406
66,-0.7191776,-0.68549883,"('inactive', 'active')",-0.4217627,-0.34732115,1.3397535,1.3081323,0.0662711,0.0917708,0.0254997
67,1.3361784,1.3936981,"('doubtful', 'determined')",-0.16012888,-0.09926887,-0.5162221,-0.45296964,0.2199425,0.2804865,0.060544
68,-0.2870428,-0.35630804,"('dependent', 'independent')",-0.6913896,-0.6886277,-0.62218094,-0.6746989,-0.5335378,-0.5732115,-0.0396737
69,-0.5998766,-0.64620155,"('lazy', 'industrious')",-0.22812647,-0.1842693,-0.6010829,-0.6124515,-0.476362,-0.4809741,-0.0046121
70,1.316629,1.3803053,"('lethargic', 'energetic')",1.266263,1.2977937,0.81422806,0.8895005,1.1323733,1.1891999,0.0568266
71,0.9779315,0.96104383,"('diffident', 'self-confident')",0.12976618,0.21002232,0.6603392,0.67502534,0.5893456,0.6153638,0.0260182
72,1.2157112,1.1681525,"('unambitious', 'ambitious')",-0.18088467,-0.16570242,-0.9933102,-0.9399791,0.0138388,0.0208236,0.0069848
73,-0.4596339,-0.4102347,"('helpless', 'self-reliant')",0.10201315,0.078654334,-3.170279,-3.1152701,-1.1759666,-1.1489502,0.0270164
74,2.1578808,2.2031615,"('undedicated', 'dedicated')",1.3423934,1.3594044,0.7818012,0.8348125,1.4273585,1.4657928,0.0384343
75,-1.3873723,-1.3172325,"('meek', 'impulsive')",-1.0529621,-1.0290986,-0.41430858,-0.3088152,-0.9515476,-0.8850488,0.0664988
76,0.47936162,0.5181539,"('anxious', 'daring')",1.1331966,1.2599981,0.20273636,0.24505433,0.6050982,0.6744021,0.0693039
77,0.023695482,0.0836874,"('unmotivated', 'motivated')",0.28382644,0.27627623,-1.254933,-1.1198388,-0.3158037,-0.2532917,0.062512
78,-0.157591,-0.13161367,"('nonresilient', 'resilient')",0.7834461,0.79408085,0.4134543,0.47030511,0.3464365,0.3775908,0.0311543
79,-0.9660656,-0.8701973,"('wavering', 'unwavering')",-1.695533,-1.7256598,0.116782025,0.18450959,-0.8482722,-0.8037825,0.0444897
80,0.55512714,0.44908968,"('dominated', 'dominating')",1.047581,1.0751934,-0.9082797,-0.8948368,0.2314761,0.2098154,-0.0216607
81,0.85465455,0.76626325,"('submissive', 'aggressive')",1.5494022,1.4256951,-0.27791375,-0.2610414,0.7087143,0.643639,-0.0650753
82,-0.14522713,-0.114957675,"('poor', 'rich')",0.005961735,-0.035005182,5.647109,5.6688585,1.8359478,1.8396319,0.0036841
83,-0.22083828,-0.21509944,"('powerless', 'powerful')",-0.5295413,-0.48028332,-0.8926203,-0.92952657,-0.5476666,-0.5416365,0.0060301
84,0.9091602,0.86084527,"('inferior', 'superior')",-0.520526,-0.5125228,0.66338015,0.6112811,0.3506715,0.3198678,-0.0308037
85,-0.721403,-0.64969444,"('insignificant', 'prestigious')",-0.39844602,-0.39178908,0.7154945,0.78204834,-0.1347848,-0.0864784,0.0483064
86,1.3660643,1.3149195,"('uninfluential', 'influential')",0.5375613,0.33457747,0.34393352,0.18932617,0.7491864,0.612941,-0.1362454
87,0.48002928,0.39112994,"('unsuccessful', 'successful')",1.746217,1.719017,1.0040721,1.0749824,1.0767728,1.0617098,-0.015063
88,0.22772022,0.21384872,"('low', 'eminent')",0.3552878,0.23169598,0.3299995,0.37436515,0.3043358,0.2733033,-0.0310325
