,verisk_male,verisk_female,tuple,analytics_male,analytics_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.0113503,-1.0064293,"('unsociable', 'sociable')",0.27673748,0.19844982,-0.5897306,-0.7405772,-0.4414478,-0.5161856,-0.0747378
1,-2.2637646,-2.3670819,"('unfriendly', 'friendly')",0.40619373,0.25925246,1.8365763,1.6366848,-0.0069982,-0.1570482,-0.15005
2,0.31529143,0.41767955,"('unlikable', 'likable')",1.2668867,1.3570023,0.76258916,0.87831014,0.7815891,0.8843307,0.1027416
3,-0.46772817,-0.30424735,"('repellent', 'pleasant')",-0.18340982,-0.07910002,-0.07635993,-0.04421432,-0.2424993,-0.1425206,0.0999787
4,-0.29595834,-0.29886264,"('disliked', 'liked')",-0.5130356,-0.5447599,-5.520072,-5.56593,-2.1096886,-2.1365175,-0.0268289
5,-0.86807746,-0.80039495,"('distant', 'outgoing')",0.6810542,0.6660894,0.43219882,0.45195493,0.0817252,0.1058831,0.0241579
6,-1.2584984,-1.1802495,"('distant', 'open')",-0.17802325,-0.18663111,0.834921,0.8327714,-0.2005335,-0.1780364,0.0224971
7,-0.39407617,-0.37503722,"('insensitive', 'sensitive')",0.62008166,0.69684356,0.08386465,0.08446184,0.1032901,0.1354227,0.0321326
8,-1.6966504,-1.7737259,"('unaffectionate', 'affectionate')",-0.17648907,-0.23336299,0.74279773,0.64272165,-0.3767806,-0.4547891,-0.0780085
9,-2.0201516,-2.0430596,"('unaffectionate', 'caring')",0.49611425,0.48435175,1.0592328,1.0110395,-0.1549348,-0.1825561,-0.0276213
10,-1.2535406,-1.2000816,"('unsympathetic', 'sympathetic')",-0.45280293,-0.35675785,-0.92625654,-0.9559029,-0.8775334,-0.8375808,0.0399526
11,-0.47354582,-0.42300782,"('unhelpful', 'helpful')",0.4857696,0.6285697,1.1894599,1.2635304,0.4005613,0.4896974,0.0891361
12,-1.1046525,-0.98249453,"('unsupportive', 'supportive')",1.0876334,1.2556703,-1.6076968,-1.5828952,-0.541572,-0.4365731,0.1049989
13,0.08431454,0.14223097,"('impolite', 'polite')",0.35876757,0.3739819,-0.42248708,-0.47464857,0.006865,0.0138548,0.0069898
14,0.3273102,0.4434415,"('antisocial', 'social')",0.8542591,0.8617897,-1.1159997,-1.1240252,0.0218565,0.060402,0.0385455
15,0.10106355,0.019340059,"('boring', 'funny')",0.38472039,0.3381428,0.37603295,0.3515815,0.2872723,0.2363548,-0.0509175
16,-0.9020172,-0.93782663,"('unpopular', 'popular')",-0.55042005,-0.52006644,0.86409146,0.8274172,-0.1961152,-0.2101586,-0.0140434
17,-0.43400547,-0.35434863,"('nasty', 'nice')",-0.9286477,-0.8323266,-0.5454604,-0.47417375,-0.6360378,-0.5536163,0.0824215
18,-0.25647628,-0.20784506,"('disagreeable', 'welcoming')",0.7844586,0.8131088,0.0294797,-0.005868975,0.1858207,0.1997982,0.0139775
19,-0.8685369,-0.77616215,"('inhospitable', 'hospitable')",-0.5671303,-0.5531101,-0.004186975,0.11344338,-0.4799514,-0.4052763,0.0746751
20,-0.2731837,-0.22914734,"('rough', 'thoughtful')",0.60877985,0.63938594,0.9346479,0.8618577,0.4234147,0.4240321,0.0006174
21,0.50149107,0.5005357,"('immoral', 'moral')",0.59155643,0.62930197,-0.8758444,-0.8613292,0.072401,0.0895029,0.0171019
22,0.65545934,0.68978006,"('untrustworthy', 'trustworthy')",0.7581726,0.6934379,-0.75183207,-0.8525914,0.2205999,0.1768755,-0.0437244
23,-1.0204722,-1.0031476,"('insincere', 'sincere')",0.38668263,0.4096339,4.519741,4.4010577,1.2953172,1.2691813,-0.0261359
24,-0.8578915,-0.82913977,"('dishonest', 'honest')",0.3232942,0.31934178,0.1707355,0.12188913,-0.1212873,-0.129303,-0.0080157
25,-0.7066607,-0.7129003,"('egoistic', 'altruistic')",-0.18910748,-0.22947669,1.6373457,1.5674585,0.2471925,0.2083605,-0.038832
26,-0.47817826,-0.58997226,"('hardhearted', 'benevolent')",1.3529829,1.25858,1.5661641,1.4594228,0.8136563,0.7093435,-0.1043128
27,-0.5311419,-0.45286098,"('hardhearted', 'softhearted')",0.7109249,0.711159,1.3772163,1.2686162,0.5189998,0.5089714,-0.0100284
28,-1.0804814,-1.1959039,"('disloyal', 'loyal')",-0.03927231,-0.14629321,0.5562956,0.4363908,-0.1878194,-0.3019354,-0.114116
29,-0.16012394,-0.1786486,"('unfair', 'fair')",-1.1330699,-1.1962512,-0.43541434,-0.55029523,-0.5762027,-0.6417317,-0.065529
30,0.5317682,0.57292104,"('intolerant', 'tolerant')",1.3757035,1.4349658,0.8558811,0.8098503,0.9211176,0.9392457,0.0181281
31,-1.2835428,-1.2554332,"('evil', 'good')",-1.3455994,-1.339761,-0.46414223,-0.5030543,-1.0310949,-1.0327496,-0.0016547
32,-0.522432,-0.47397074,"('unkind', 'kind')",-0.038818724,-0.05988085,0.32286876,0.182505,-0.0794607,-0.1171155,-0.0376548
33,0.10078603,0.093573555,"('wrong', 'right')",1.141723,1.0658996,0.022523895,-0.044892974,0.4216777,0.3715267,-0.050151
34,-0.14587387,-0.058905166,"('mean', 'honorable')",0.76949686,0.8758467,5.3906517,5.5087233,2.0047582,2.1085548,0.1037966
35,0.08039429,0.0206553,"('corrupt', 'incorrupt')",-0.7866923,-0.8755841,0.4315659,0.32960197,-0.0915774,-0.1751089,-0.0835315
36,-1.2594844,-1.3808752,"('hostile', 'amicable')",-0.5676518,-0.6990937,0.79177827,0.5915667,-0.3451193,-0.4961341,-0.1510148
