,darden_male,darden_female,tuple,restaurants_male,restaurants_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.0243615,-1.168184,"('unsociable', 'sociable')",1.6562414,1.6050777,-0.18882704,-0.3164077,0.1476843,0.040162,-0.1075223
1,-1.7765001,-1.7188753,"('unfriendly', 'friendly')",0.29722652,0.26473078,1.9450209,1.798497,0.1552491,0.1147842,-0.0404649
2,0.40767834,0.44155157,"('unlikable', 'likable')",1.3923223,1.4200944,0.60915834,0.6441919,0.803053,0.8352793,0.0322263
3,-0.7394858,-0.6821976,"('repellent', 'pleasant')",-0.6419224,-0.5083664,0.074101545,0.15387523,-0.4357689,-0.3455629,0.090206
4,-0.13728075,-0.0950087,"('disliked', 'liked')",-0.47277638,-0.4547014,-6.2087383,-6.2293653,-2.2729317,-2.2596919,0.0132398
5,0.2899072,0.31397682,"('distant', 'outgoing')",0.05910446,0.07901157,0.12980363,0.08092257,0.1596051,0.1579703,-0.0016348
6,0.10893191,0.17001194,"('distant', 'open')",0.20388281,0.25223958,0.7967154,0.695857,0.3698434,0.3727028,0.0028594
7,-0.33727184,-0.34590575,"('insensitive', 'sensitive')",0.12845609,0.25582582,0.70423615,0.7059749,0.1651401,0.2052983,0.0401582
8,-0.20851603,-0.18170348,"('unaffectionate', 'affectionate')",-0.19986652,-0.270815,0.9352838,0.82948816,0.1756337,0.1256566,-0.0499771
9,-0.51208425,-0.51000255,"('unaffectionate', 'caring')",0.14541836,0.13896072,1.1464236,1.1117688,0.2599192,0.246909,-0.0130102
10,-0.99280757,-1.0625874,"('unsympathetic', 'sympathetic')",0.04683286,0.15204342,-0.45331255,-0.42046565,-0.4664291,-0.4436699,0.0227592
11,-0.50958896,-0.47656783,"('unhelpful', 'helpful')",-0.14741248,-0.09340541,1.691323,1.8145697,0.3447738,0.4148655,0.0700917
12,0.20304018,0.25134173,"('unsupportive', 'supportive')",0.7886348,0.90058273,-1.4670177,-1.4299858,-0.1584476,-0.0926871,0.0657605
13,-0.14118347,-0.28250778,"('impolite', 'polite')",1.875455,1.8848642,-0.18274237,-0.23163426,0.5171764,0.4569074,-0.060269
14,-0.12775518,-0.20487279,"('antisocial', 'social')",1.8299073,1.8484261,-0.61276335,-0.5936272,0.3631296,0.3499753,-0.0131543
15,0.372118,0.42278802,"('boring', 'funny')",0.77225244,0.68185526,0.260759,0.25723025,0.4683765,0.4539579,-0.0144186
16,-0.30865532,-0.2509503,"('unpopular', 'popular')",-0.82901585,-0.8098115,0.49320775,0.49863693,-0.2148212,-0.1873749,0.0274463
17,-1.0505589,-0.98324907,"('nasty', 'nice')",-0.5978924,-0.50163245,-0.44801104,-0.3599067,-0.6988207,-0.6149294,0.0838913
18,-0.0285476,-0.012903495,"('disagreeable', 'welcoming')",-0.09435206,-0.07194017,-0.34149724,-0.43968084,-0.154799,-0.1748415,-0.0200425
19,-0.33429566,-0.25298464,"('inhospitable', 'hospitable')",-0.5220057,-0.4773683,0.16583113,0.22050574,-0.2301567,-0.1699491,0.0602076
20,-0.78878796,-0.73356855,"('rough', 'thoughtful')",-0.27546877,-0.15195051,1.3117992,1.292161,0.0825142,0.1355473,0.0530331
21,-0.47428754,-0.53927314,"('immoral', 'moral')",1.2809201,1.3235631,-0.6211016,-0.5549442,0.0618437,0.0764486,0.0146049
22,0.19453931,0.19308826,"('untrustworthy', 'trustworthy')",0.4373004,0.49824136,-0.67517287,-0.72399354,-0.0144444,-0.010888,0.0035564
23,-0.6249042,-0.7226813,"('insincere', 'sincere')",0.14957096,0.25285828,5.519224,5.4532685,1.681297,1.6611485,-0.0201485
