,scripps_male,scripps_female,tuple,networks_male,networks_female,interactive_male,interactive_female,inc_male,inc_female,average_male,average_female,female-male
0,-2.059877,-2.2233903,"('unsociable', 'sociable')",0.12992111,0.005624287,-0.23251867,-0.37758335,-0.6351649,-0.85292166,-0.6994099,-0.8620678,-0.1626579
1,-0.8966058,-1.0528443,"('unfriendly', 'friendly')",0.74311244,0.4283545,0.7571449,0.6361675,1.7516514,1.6097033,0.5888258,0.4053453,-0.1834805
2,0.46412426,0.5545688,"('unlikable', 'likable')",0.4216268,0.5176453,0.122080535,0.2971641,0.75580895,0.8960062,0.4409101,0.5663461,0.125436
3,-1.2208538,-1.1562666,"('repellent', 'pleasant')",-0.046845652,0.11152903,-0.75952494,-0.647616,-0.028009474,0.039331038,-0.5138085,-0.4132556,0.1005529
4,0.36252627,0.391499,"('disliked', 'liked')",-1.1970478,-1.3512807,-0.64283895,-0.6636443,-5.0884185,-5.3603644,-1.6414447,-1.7459476,-0.1045029
5,1.1377472,1.1932836,"('distant', 'outgoing')",0.37952566,0.19327995,0.61139476,0.6323558,0.12569383,0.13381946,0.5635903,0.5381848,-0.0254055
6,0.92007464,0.974047,"('distant', 'open')",-0.15063074,-0.38783884,0.29610166,0.29231992,0.42530888,0.46340796,0.3727136,0.335484,-0.0372296
7,-1.3415822,-1.4097914,"('insensitive', 'sensitive')",-0.69961894,-0.59314907,-0.13113451,-0.028349051,0.2032077,0.20546627,-0.492282,-0.4564558,0.0358262
8,0.05436573,-0.06700423,"('unaffectionate', 'affectionate')",0.25142252,0.025563493,0.5237987,0.49924242,0.25616258,0.2621969,0.2714374,0.1799996,-0.0914378
9,-0.15802547,-0.24047962,"('unaffectionate', 'caring')",0.83620614,0.6992375,0.6876842,0.7183063,0.8731027,0.8918891,0.5597419,0.5172383,-0.0425036
10,-2.918419,-3.0185668,"('unsympathetic', 'sympathetic')",-0.44134656,-0.37140325,-1.3290852,-1.2094128,-0.7194063,-0.8008802,-1.3520643,-1.3500657,0.0019986
11,-1.6219926,-1.6268405,"('unhelpful', 'helpful')",0.6580156,0.7709259,1.0031933,1.1703792,1.6395897,1.6461664,0.4197015,0.4901578,0.0704563
12,-1.3699342,-1.3137431,"('unsupportive', 'supportive')",0.88142806,1.0518215,-0.087215036,0.10498267,-1.4525526,-1.4999366,-0.5070684,-0.4142189,0.0928495
13,-1.5934355,-1.6781065,"('impolite', 'polite')",-0.14925066,-0.098640785,0.18146852,0.13530725,-0.30498904,-0.3949945,-0.4665517,-0.5091087,-0.042557
14,-1.2219464,-1.2684333,"('antisocial', 'social')",0.5970324,0.72884244,-0.006102372,-0.030666936,-0.88833654,-0.91920936,-0.3798382,-0.3723668,0.0074714
15,0.12079874,0.07115233,"('boring', 'funny')",-0.09118966,-0.22855148,1.4486513,1.4617543,0.46629402,0.45174325,0.4861386,0.4390246,-0.047114
16,0.14075825,0.19948085,"('unpopular', 'popular')",-0.5739459,-0.608608,0.10789518,0.07607952,0.52837205,0.55555874,0.0507699,0.0556278,0.0048579
17,0.2607454,0.333781,"('nasty', 'nice')",-1.0185003,-0.98440444,-1.166197,-1.032668,-0.7332059,-0.6081891,-0.6642895,-0.5728701,0.0914194
18,-0.17777869,-0.24000895,"('disagreeable', 'welcoming')",-0.04071094,-0.06081058,-0.6080754,-0.67617565,-0.30179307,-0.34148234,-0.2820895,-0.3296194,-0.0475299
