,first_male,first_female,tuple,solar_male,solar_female,inc_male,inc_female,average_male,average_female,female-male
46,0.37125036,0.37332615,"('uncompetitive', 'competitive')",-0.65342253,-0.5621946,-1.0018964,-1.0078317,-0.4280229,-0.3989,0.0291229
47,0.058694553,0.1274106,"('stupid', 'smart')",0.713302,0.7340497,5.469627,5.602172,2.0805411,2.154544,0.0740029
48,0.3697883,0.32569003,"('unintelligent', 'intelligent')",1.2233217,1.1947186,0.49925622,0.5127427,0.6974554,0.6777171,-0.0197383
49,-0.7465293,-0.6265897,"('unable', 'able')",-0.11940576,-0.03391737,-0.31135306,-0.17312908,-0.3924294,-0.2778787,0.1145507
50,-0.61460257,-0.57137793,"('clumsy', 'skillful')",-0.53570855,-0.5880319,0.16183376,0.17274778,-0.3294924,-0.3288873,0.0006051
51,0.453093,0.3723273,"('uneducated', 'educated')",-0.21768102,-0.29917333,-0.01538847,-0.053509764,0.0733412,0.0065481,-0.0667931
52,-0.40544775,-0.61841327,"('irrational', 'rational')",0.11225179,-0.11595875,0.27670002,0.105371214,-0.0054986,-0.2096669,-0.2041683
53,-0.5389625,-0.58870447,"('uncreative', 'creative')",0.53335834,0.46202406,0.93239444,0.83195823,0.3089301,0.2350926,-0.0738375
54,-0.4971858,-0.55613375,"('incapable', 'capable')",-0.003323976,-0.09999989,0.9296827,0.99689806,0.1430576,0.1135881,-0.0294695
55,0.5236347,0.5674748,"('incompetent', 'clever')",-0.24071784,-0.22383583,-0.10633047,-0.08853239,0.0588621,0.0850355,0.0261734
56,1.3696926,1.4000314,"('impractical', 'practical')",0.7060108,0.7240565,-0.4660001,-0.41848803,0.5365678,0.5685333,0.0319655
57,-0.6596038,-0.7112754,"('unimaginative', 'imaginative')",0.4452542,0.3884237,-2.6316948,-2.6866517,-0.9486814,-1.0031678,-0.0544864
58,-0.8404814,-0.8396574,"('undiscriminating', 'discriminating')",-0.24758904,-0.24571867,-0.11262313,-0.15293145,-0.4002312,-0.4127692,-0.012538
59,0.35451236,0.2840012,"('foolish', 'wise')",0.58821636,0.5136979,0.7150124,0.7220933,0.5525804,0.5065974,-0.045983
60,1.0379896,1.0914404,"('inefficient', 'efficient')",0.9516341,1.021622,-0.28496316,-0.16629687,0.5682202,0.6489218,0.0807016
61,-0.08965931,-0.22607897,"('illogical', 'logical')",0.80950356,0.69979465,0.21143976,0.043946512,0.310428,0.1725541,-0.1378739
62,0.86358255,0.9457357,"('incompetent', 'brilliant')",0.5007596,0.5731359,-0.11125116,0.03960381,0.417697,0.5194918,0.1017948
63,0.24225071,0.275539,"('unperceptive', 'insightful')",-0.22497356,-0.19035521,0.40157935,0.5109105,0.1396188,0.1986981,0.0590793
64,0.13264969,0.11813203,"('shy', 'confident')",-0.5400252,-0.60516846,-6.7233663,-6.7755938,-2.3769139,-2.4208767,-0.0439628
65,0.27790368,0.17749907,"('insecure', 'secure')",0.11830442,0.023165014,-0.6397776,-0.6296609,-0.0811898,-0.1429989,-0.0618091
66,-0.46734247,-0.4681077,"('inactive', 'active')",-0.60228497,-0.6278746,0.9519826,0.97133446,-0.0392149,-0.0415493,-0.0023344
67,1.080333,1.1264566,"('doubtful', 'determined')",0.2192471,0.18102795,-0.5690519,-0.5156137,0.2435094,0.263957,0.0204476
68,0.25845185,0.13824175,"('dependent', 'independent')",-0.84460485,-0.8990316,-0.62919897,-0.66004395,-0.4051174,-0.4736113,-0.0684939
69,-0.88902617,-0.83744264,"('lazy', 'industrious')",0.5932574,0.5997893,-0.14761756,-0.116338715,-0.1477954,-0.1179973,0.0297981
70,1.0636306,1.1263853,"('lethargic', 'energetic')",-0.16139501,-0.15955956,0.4813078,0.5558086,0.4611811,0.5075448,0.0463637
71,-0.19732946,-0.17762925,"('diffident', 'self-confident')",1.5113518,1.6038185,0.5910437,0.5801374,0.635022,0.6687756,0.0337536
72,0.017500676,-0.032504115,"('unambitious', 'ambitious')",0.58376276,0.52571714,-1.0465411,-1.0316519,-0.1484259,-0.1794796,-0.0310537
73,0.96494174,0.9462329,"('helpless', 'self-reliant')",0.8190789,0.75227034,-3.0569615,-3.04333,-0.4243136,-0.4482756,-0.023962
74,0.93154824,0.94947565,"('undedicated', 'dedicated')",0.1801071,0.22815266,-0.25885388,-0.24142648,0.2842671,0.3120673,0.0278002
75,-1.0524213,-1.0503095,"('meek', 'impulsive')",-1.257451,-1.2757118,-0.29679283,-0.24795537,-0.8688884,-0.8579922,0.0108962
76,0.9681058,1.108172,"('anxious', 'daring')",-0.11711849,-0.032360874,0.083618075,0.1972507,0.3115351,0.424354,0.1128189
77,-0.22310555,-0.28252754,"('unmotivated', 'motivated')",-0.16907947,-0.14935246,-1.2572856,-1.1587646,-0.5498235,-0.5302149,0.0196086
78,-1.3367794,-1.314634,"('nonresilient', 'resilient')",0.062490083,0.1334984,0.066818275,0.1350611,-0.4024903,-0.3486915,0.0537988
79,-0.35556462,-0.41766757,"('wavering', 'unwavering')",-0.5871694,-0.60757005,0.02615565,0.07424197,-0.3055261,-0.3169985,-0.0114724
80,1.1314855,1.1913232,"('dominated', 'dominating')",0.36574897,0.3846451,-1.364451,-1.2833605,0.0442611,0.0975359,0.0532748
81,0.9255878,0.81722677,"('submissive', 'aggressive')",-0.25494665,-0.3172083,-1.098776,-1.0169094,-0.1427116,-0.172297,-0.0295854
82,-1.1917871,-1.244992,"('poor', 'rich')",-1.3075526,-1.2850196,5.905112,5.9629917,1.1352574,1.1443267,0.0090693
83,-0.05271165,0.014843561,"('powerless', 'powerful')",0.8501801,0.9138284,-1.3245935,-1.3527912,-0.1757084,-0.1413731,0.0343353
84,0.27512982,0.23740065,"('inferior', 'superior')",1.0065904,0.9724851,0.7391791,0.6865631,0.6736331,0.6321496,-0.0414835
85,-1.1683997,-1.1948298,"('insignificant', 'prestigious')",0.69427204,0.6638886,0.6447534,0.61273944,0.0568752,0.0272661,-0.0296091
86,0.34475625,0.26646993,"('uninfluential', 'influential')",1.1642312,1.0069284,-0.09725589,-0.21416222,0.4705772,0.3530787,-0.1174985
87,-0.024856692,-0.11676751,"('unsuccessful', 'successful')",-0.17365786,-0.25768435,0.22735977,0.27759865,0.0096151,-0.0322844,-0.0418995
88,0.0015845178,-0.06815595,"('low', 'eminent')",-0.33058253,-0.34052622,-0.077364326,-0.057302546,-0.1354541,-0.1553282,-0.0198741
