,skyworks_male,skyworks_female,tuple,solutions_male,solutions_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.7118939,-0.70134485,"('unsociable', 'sociable')",0.65368116,0.5143324,-0.6646704,-0.7960409,-0.2409611,-0.3276844,-0.0867233
1,-0.8883175,-1.0061613,"('unfriendly', 'friendly')",0.55306035,0.3588137,2.0505621,1.917215,0.5717683,0.4232891,-0.1484792
2,0.5958881,0.6953704,"('unlikable', 'likable')",1.41302,1.5251223,0.8728586,0.9925929,0.9605889,1.0710285,0.1104396
3,-0.33049214,-0.086816885,"('repellent', 'pleasant')",0.5584267,0.6981969,-0.22091632,-0.14222112,0.0023394,0.1563863,0.1540469
4,0.31657675,0.24929975,"('disliked', 'liked')",-0.4789953,-0.5349061,-5.8280706,-5.941343,-1.9968297,-2.0756497,-0.07882
5,-0.85229474,-0.9079776,"('distant', 'outgoing')",-0.4326131,-0.47352153,0.25552657,0.29411593,-0.3431271,-0.3624611,-0.019334
6,-1.3133253,-1.3611476,"('distant', 'open')",-0.94459325,-1.0073918,0.8139541,0.8431962,-0.4813215,-0.5084477,-0.0271262
7,0.47600293,0.659106,"('insensitive', 'sensitive')",0.7177024,0.81888735,0.29218403,0.34738472,0.4952964,0.6084594,0.113163
8,-0.85715634,-0.9702142,"('unaffectionate', 'affectionate')",-0.9984164,-1.0886322,0.9499896,0.87506855,-0.301861,-0.3945926,-0.0927316
9,-0.4614836,-0.4603832,"('unaffectionate', 'caring')",0.42553422,0.35943264,1.3666785,1.3464705,0.4435764,0.4151733,-0.0284031
10,-0.74727976,-0.5290963,"('unsympathetic', 'sympathetic')",0.15410265,0.23742332,-0.6520413,-0.6541351,-0.4150728,-0.3152694,0.0998034
11,0.26038578,0.4421888,"('unhelpful', 'helpful')",1.7912621,1.8880565,1.5396287,1.5506059,1.1970922,1.2936171,0.0965249
12,0.35183054,0.61751735,"('unsupportive', 'supportive')",1.4048276,1.5712223,-1.6184285,-1.5946629,0.0460765,0.1980256,0.1519491
13,0.24556759,0.33411294,"('impolite', 'polite')",0.8064471,0.8563932,-0.36845148,-0.41535842,0.2278544,0.2583826,0.0305282
14,1.0228068,1.1707858,"('antisocial', 'social')",0.9300366,1.0177338,-1.1147918,-1.1430017,0.2793506,0.3485059,0.0691553
15,0.09293908,-0.08068341,"('boring', 'funny')",-0.09828685,-0.13797456,0.57041085,0.5108736,0.1883544,0.0974052,-0.0909492
16,-0.25379097,-0.28527632,"('unpopular', 'popular')",0.053643554,0.078902096,0.82091695,0.8767168,0.2069232,0.2234475,0.0165243
17,0.0034967894,0.08424032,"('nasty', 'nice')",-0.38102934,-0.30586132,-0.35141465,-0.3126997,-0.2429824,-0.1781069,0.0648755
18,0.041354313,0.15469748,"('disagreeable', 'welcoming')",0.14920866,0.2192704,-0.09966898,-0.13382791,0.030298,0.0800467,0.0497487
19,-1.862599,-1.8401607,"('inhospitable', 'hospitable')",-1.3039948,-1.2498531,0.122907326,0.23941225,-1.0145621,-0.9502006,0.0643615
20,0.11599445,0.28368455,"('rough', 'thoughtful')",1.1029689,1.1375422,0.752523,0.7566012,0.6571621,0.7259426,0.0687805
21,0.7090251,0.84208477,"('immoral', 'moral')",0.80190784,0.8225296,-1.0607702,-1.0516565,0.1500543,0.2043193,0.054265
22,0.19973435,0.27762598,"('untrustworthy', 'trustworthy')",0.5363172,0.4672635,-1.083644,-1.1567562,-0.1158642,-0.1372889,-0.0214247
23,0.40161255,0.5470437,"('insincere', 'sincere')",1.2633328,1.2595677,5.0190926,4.985109,2.2280127,2.2639068,0.0358941
24,0.1974736,0.23477119,"('dishonest', 'honest')",-0.81420773,-0.82427347,0.65730333,0.58183765,0.0135231,-0.0025549,-0.016078
25,0.22273546,0.13182919,"('egoistic', 'altruistic')",0.9584306,0.8641952,1.6979896,1.6538016,0.9597185,0.8832753,-0.0764432
26,0.18107784,0.1384245,"('hardhearted', 'benevolent')",0.7075284,0.7280111,1.6183205,1.5341665,0.8356423,0.8002007,-0.0354416
27,0.17963776,0.34576407,"('hardhearted', 'softhearted')",0.59085,0.6902744,1.7504145,1.7129203,0.8403007,0.9163196,0.0760189
28,-0.35701844,-0.4543352,"('disloyal', 'loyal')",-0.051285017,-0.21157661,0.7469418,0.58065623,0.1128794,-0.0284185,-0.1412979
29,-0.17247349,-0.20275164,"('unfair', 'fair')",-0.48371792,-0.620136,-0.6114665,-0.7493493,-0.4225527,-0.524079,-0.1015263
30,0.86535114,0.9496919,"('intolerant', 'tolerant')",1.857842,1.8965099,0.9581018,0.8888693,1.2270983,1.2450237,0.0179254
31,-0.95039374,-0.99611276,"('evil', 'good')",-1.0440071,-1.0868894,-0.42830753,-0.48695803,-0.8075694,-0.8566534,-0.049084
32,0.22903036,0.34218037,"('unkind', 'kind')",-0.046583436,0.03840275,0.67924803,0.5948544,0.2872316,0.3251458,0.0379142
33,0.33571368,0.25649822,"('wrong', 'right')",1.0074579,0.9454586,0.030132264,0.008359134,0.457768,0.4034386,-0.0543294
34,-0.7060412,-0.5255405,"('mean', 'honorable')",-0.12662014,-0.020910438,5.627659,5.7514224,1.5983324,1.7349904,0.136658
35,-0.54942995,-0.72571194,"('corrupt', 'incorrupt')",-0.60548943,-0.74976116,0.5686957,0.4325952,-0.1954079,-0.347626,-0.1522181
36,-1.474386,-1.6236765,"('hostile', 'amicable')",-1.1016996,-1.3071108,0.93039614,0.7699387,-0.5485632,-0.7202829,-0.1717197
37,-0.61436313,-0.49547577,"('fake', 'genuine')",0.087900326,0.13930921,0.15481868,0.19184302,-0.1238814,-0.0547745,0.0691069
38,-0.1036983,-0.042204764,"('untruthful', 'truthful')",0.07465789,0.08110172,0.083928764,0.08779885,0.0182961,0.0422319,0.0239358
39,1.9570953,1.981696,"('exploitative', 'cooperative')",1.5005381,1.5210378,-0.06812815,-0.09567424,1.1298351,1.1356865,0.0058514
40,0.033930287,0.112248816,"('stingy', 'generous')",0.3058313,0.31480742,-1.5253606,-1.5836915,-0.3951997,-0.3855451,0.0096546
41,0.22374283,0.342472,"('unforgiving', 'forgiving')",0.67961323,0.69886655,0.34397653,0.22341396,0.4157775,0.4215842,0.0058067
42,0.45680305,0.730806,"('unreliable', 'reliable')",-0.079162434,0.14547904,-2.9532812,-2.8023617,-0.8585469,-0.6420256,0.2165213
43,-0.16757393,0.08728528,"('irresponsible', 'responsible')",0.29918212,0.44494635,0.04476203,0.0694438,0.0587901,0.2005585,0.1417684
44,0.45243222,0.52313375,"('prejudiced', 'unprejudiced')",0.016279586,0.06286421,-1.2635148,-1.2326907,-0.2649343,-0.2155643,0.04937
45,-0.7480911,-0.45402524,"('incompetent', 'competent')",0.76964366,0.8500488,-0.48502183,-0.48838523,-0.1544898,-0.0307872,0.1237026
46,0.12106857,0.35000324,"('uncompetitive', 'competitive')",0.89266986,0.9587993,-1.0078398,-1.0470161,0.0019662,0.0872622,0.085296
47,0.02769155,0.11408292,"('stupid', 'smart')",1.138802,1.2022625,5.543501,5.6289763,2.2366648,2.3151073,0.0784425
48,-0.15681183,-0.17154878,"('unintelligent', 'intelligent')",0.05879331,0.0017451644,0.3434884,0.26647952,0.0818233,0.0322253,-0.049598
49,-0.5316332,-0.3761254,"('unable', 'able')",-0.31272802,-0.18698889,-0.36743402,-0.18936208,-0.4039317,-0.2508254,0.1531063
50,-0.20395844,-0.07798223,"('clumsy', 'skillful')",0.21409608,0.32584655,0.1779936,0.2487272,0.0627104,0.1655305,0.1028201
51,-0.0754652,-0.14945064,"('uneducated', 'educated')",0.16406024,0.08829896,0.027772566,-0.048108406,0.0387892,-0.03642,-0.0752092
52,-0.36228478,-0.72608936,"('irrational', 'rational')",0.15719305,-0.097644016,0.49833912,0.36362246,0.0977491,-0.1533703,-0.2511194
53,-0.63144076,-0.6566819,"('uncreative', 'creative')",0.45199147,0.38127658,1.1776313,1.1544993,0.3327273,0.2930313,-0.039696
54,-0.80550104,-0.8307071,"('incapable', 'capable')",0.016634673,-0.045432255,1.0350286,1.1031456,0.0820541,0.0756688,-0.0063853
55,-0.12853956,0.073607594,"('incompetent', 'clever')",0.6026747,0.6513343,-0.50435865,-0.5197467,-0.0100745,0.0683984,0.0784729
56,0.7765765,0.96991915,"('impractical', 'practical')",0.2709914,0.3248688,-0.63138443,-0.62597406,0.1387278,0.2229379,0.0842101
57,-0.1926594,-0.19524802,"('unimaginative', 'imaginative')",0.06439458,0.0051833913,-2.5327473,-2.591683,-0.8870041,-0.9272492,-0.0402451
58,-0.6871754,-0.59744906,"('undiscriminating', 'discriminating')",0.2313695,0.20107822,-0.034551617,-0.038565613,-0.1634525,-0.1449788,0.0184737
59,0.070034176,-0.0885,"('foolish', 'wise')",0.20438266,0.13437952,0.68886685,0.69349253,0.3210946,0.2464574,-0.0746372
60,1.4217011,1.7241329,"('inefficient', 'efficient')",1.5618163,1.7127572,-0.5553228,-0.45415604,0.8093982,0.9942447,0.1848465
61,0.19830011,0.12880275,"('illogical', 'logical')",1.4557246,1.2776561,0.13159846,0.039943285,0.5952077,0.4821341,-0.1130736
62,0.57677084,0.85449076,"('incompetent', 'brilliant')",1.3975039,1.5518458,-0.3941234,-0.25322613,0.5267171,0.7177035,0.1909864
63,0.13681312,0.36713767,"('unperceptive', 'insightful')",1.8081518,1.9406866,0.633177,0.7462201,0.8593806,1.0180147,0.1586341
64,0.603464,0.5591643,"('shy', 'confident')",0.53323805,0.5185121,-6.318932,-6.368733,-1.72741,-1.7636855,-0.0362755
65,0.28054607,0.2672132,"('insecure', 'secure')",0.38146484,0.32227796,-0.82178235,-0.81455624,-0.0532571,-0.0750217,-0.0217646
66,-0.88285595,-0.9038529,"('inactive', 'active')",-0.36098093,-0.3001402,1.328833,1.3673539,0.028332,0.0544536,0.0261216
67,0.37932077,0.32962233,"('doubtful', 'determined')",0.9473158,0.9570346,-0.45845172,-0.38270387,0.2893949,0.3013177,0.0119228
68,-0.7942729,-0.82789785,"('dependent', 'independent')",0.045728676,-0.022863068,-0.60173815,-0.5971151,-0.4500941,-0.4826253,-0.0325312
69,0.3155996,0.28796458,"('lazy', 'industrious')",0.96130174,1.0319971,0.10154924,0.18023984,0.4594835,0.5000672,0.0405837
70,0.13166557,0.34640744,"('lethargic', 'energetic')",0.56438214,0.729531,0.07729366,0.17343634,0.2577805,0.4164583,0.1586778
71,0.78618777,0.81406105,"('diffident', 'self-confident')",1.1830329,1.2122964,0.656115,0.64753515,0.8751119,0.8912975,0.0161856
72,0.42309308,0.49256378,"('unambitious', 'ambitious')",-0.7065733,-0.69056726,-1.2223003,-1.0829847,-0.5019268,-0.4269961,0.0749307
73,0.66828346,0.65751797,"('helpless', 'self-reliant')",-0.43601447,-0.41406554,-2.9444463,-2.8948302,-0.9040591,-0.8837926,0.0202665
74,-0.27234438,-0.024760913,"('undedicated', 'dedicated')",0.26292038,0.41763055,-0.016594034,0.04610304,-0.0086727,0.1463242,0.1549969
75,-0.0010665059,-0.05232347,"('meek', 'impulsive')",-1.1624297,-1.1997199,-0.15796977,-0.05446814,-0.4404887,-0.4355038,0.0049849
76,1.029845,1.2863029,"('anxious', 'daring')",0.42389584,0.64200675,-0.041336402,0.07528822,0.4708015,0.667866,0.1970645
77,0.13923186,0.14818414,"('unmotivated', 'motivated')",1.091511,1.0930272,-1.2321358,-1.1684822,-0.0004643,0.0242431,0.0247074
78,-0.9225239,-0.6726069,"('nonresilient', 'resilient')",1.2710755,1.3906586,-0.11912873,0.008416489,0.0764743,0.2421561,0.1656818
