,norwegian_male,norwegian_female,tuple,cruise_male,cruise_female,line_male,line_female,hldgs_male,hldgs_female,ltd_male,ltd_female,average_male,average_female,female-male
0,0.16820906,0.3614089,"('unsociable', 'sociable')",0.72952706,1.0710868,1.5074726,1.8741676,-0.8359257,-0.6561679,0.048143715,0.17441338,0.3234854,0.5649817,0.2414963
1,0.2938445,0.29453385,"('unfriendly', 'friendly')",1.3671772,1.7441593,-0.9426485,-0.8678775,-1.469067,-1.4206424,1.4930841,1.3232647,0.1484781,0.2146876,0.0662095
2,0.5617867,0.5328688,"('unlikable', 'likable')",1.6518959,1.7337785,1.0762346,1.2529519,0.71001446,0.6835345,0.20849085,0.11999145,0.8416845,0.864625,0.0229405
3,0.19812573,0.23418073,"('repellent', 'pleasant')",-1.0839603,-0.9940776,0.94309175,1.2414495,0.19745845,0.28895384,0.5739916,0.7143231,0.1657414,0.2969659,0.1312245
4,-0.4971161,-0.4924764,"('disliked', 'liked')",0.34575066,0.2901605,-0.44811124,-0.55711854,0.53541374,0.54347456,-6.692506,-6.5279055,-1.3513138,-1.3487731,0.0025407
5,-0.5291254,-0.51374424,"('distant', 'outgoing')",1.3220356,1.446459,-2.5766137,-2.5711038,-1.1890674,-1.0788976,-1.1090127,-1.1825857,-0.8163568,-0.7799745,0.0363823
6,0.039700177,0.048873257,"('distant', 'open')",0.5278077,0.70155025,-2.4144151,-2.3039672,-1.3275098,-1.1847299,-0.29187274,-0.36357975,-0.693258,-0.6203707,0.0728873
7,0.29752508,0.40047204,"('insensitive', 'sensitive')",-0.17411995,0.10672411,-0.5639226,-0.39943373,-0.7569025,-0.59929115,0.35960555,0.36942697,-0.1675629,-0.0244203,0.1431426
8,0.72853816,0.73262924,"('unaffectionate', 'affectionate')",1.5096905,1.5923154,-1.1369712,-1.3039253,-1.1116365,-1.1455067,0.6037486,0.46922147,0.1186739,0.0689468,-0.0497271
9,1.302059,1.3716886,"('unaffectionate', 'caring')",1.1504875,1.3203799,-1.4765261,-1.4094167,-1.4005314,-1.3483242,0.9234801,0.834719,0.0997938,0.1538093,0.0540155
10,0.437296,0.54104847,"('unsympathetic', 'sympathetic')",-1.1857971,-0.86199206,0.13982804,0.5501033,-1.5077567,-1.3599514,0.5182027,0.55466443,-0.3196454,-0.1152254,0.20442
11,0.3149639,0.31788108,"('unhelpful', 'helpful')",-0.26150775,-0.14805411,-0.19180132,0.10470711,-1.0215696,-0.9820649,2.14234,2.1585782,0.196485,0.2902095,0.0937245
12,1.343767,1.4333425,"('unsupportive', 'supportive')",1.2916698,1.4723529,0.23312947,0.35585138,-0.5712063,-0.41620475,-2.0068717,-1.9438981,0.0580977,0.1802888,0.1221911
13,1.1586168,1.235162,"('impolite', 'polite')",0.5560097,0.6956374,1.5383034,1.5454977,-0.27918744,-0.27089494,0.1262905,0.18882763,0.6200066,0.678846,0.0588394
14,1.0578225,1.1717649,"('antisocial', 'social')",1.076071,1.2570684,1.5378277,1.8254153,0.5311155,0.6540619,-0.23839414,-0.09622838,0.7928885,0.9624164,0.1695279
15,0.63972235,0.59580934,"('boring', 'funny')",2.1033444,1.991676,-0.89648473,-1.1496165,-0.13946968,-0.23019618,0.01795867,-0.031003047,0.3450142,0.2353339,-0.1096803
16,-0.6843128,-0.6364852,"('unpopular', 'popular')",0.825101,0.8622824,0.24481161,0.20663945,0.35376865,0.36374724,0.37044388,0.45850614,0.2219625,0.250938,0.0289755
17,-0.06147612,0.013818675,"('nasty', 'nice')",-0.15941465,-0.05571623,-0.49441078,-0.47732264,0.021905366,0.121592246,-0.4227125,-0.26428178,-0.2232217,-0.1323819,0.0908398
18,1.0542082,1.1320739,"('disagreeable', 'welcoming')",1.227967,1.3345225,-0.50182176,-0.5211666,-0.26806602,-0.23361164,-1.0201074,-1.0806345,0.098436,0.1262367,0.0278007
19,-1.0165268,-0.95638883,"('inhospitable', 'hospitable')",-0.6097677,-0.33279073,-2.5435567,-2.2498531,-1.251074,-1.1096199,-1.3940356,-1.2920693,-1.3629921,-1.1881444,0.1748477
20,-0.27710944,-0.19945519,"('rough', 'thoughtful')",-0.94439405,-0.8404958,0.045729004,0.3932032,-0.96101725,-0.85089815,0.83240694,0.8925083,-0.2608769,-0.1210275,0.1398494
21,0.024111237,0.021192353,"('immoral', 'moral')",-0.7190203,-0.4971073,1.2129141,1.70338,-0.6660247,-0.53936744,-0.8193169,-0.79273313,-0.1934673,-0.0209271,0.1725402
22,0.52383834,0.58889145,"('untrustworthy', 'trustworthy')",-0.8663496,-0.7751856,0.9287931,1.2650782,0.08553516,0.22108896,-1.0201789,-0.95406514,-0.0696724,0.0691616,0.138834
23,0.4435423,0.49320927,"('insincere', 'sincere')",-0.51949376,-0.19270433,-0.30639136,0.07245996,-1.102904,-0.97515124,6.093198,5.9058423,0.9215902,1.0607312,0.139141
24,0.8177269,0.94961005,"('dishonest', 'honest')",-0.7433293,-0.5959915,-1.7256606,-1.6100636,-1.1014042,-1.0143101,0.963987,0.91586834,-0.357736,-0.2709774,0.0867586
25,1.0997607,1.0661474,"('egoistic', 'altruistic')",0.7246398,0.6923606,0.7947991,0.63086313,-0.23436743,-0.3374181,0.77483284,0.5962967,0.631933,0.52965,-0.102283
26,0.62016153,0.57598805,"('hardhearted', 'benevolent')",1.379857,1.5901321,-0.9213386,-0.87960625,-0.4714359,-0.5094787,1.9002641,1.6957849,0.5015017,0.494564,-0.0069377
27,-0.6163437,-0.578852,"('hardhearted', 'softhearted')",0.4048691,0.43600368,-2.0368807,-2.1283176,-0.5778775,-0.6091803,0.4496406,0.19195405,-0.4753185,-0.5376784,-0.0623599
28,1.3600221,1.4649544,"('disloyal', 'loyal')",-0.068219945,0.2508819,-0.39328468,-0.04928791,-1.221281,-1.097295,1.5939933,1.5772593,0.2542459,0.4293025,0.1750566
29,-0.8587331,-0.7732309,"('unfair', 'fair')",0.10062161,0.06878154,0.10049258,0.12851305,-0.2481463,-0.181047,-1.0701687,-1.1574031,-0.3951868,-0.3828773,0.0123095
30,1.1206629,1.1510844,"('intolerant', 'tolerant')",0.035560094,0.30010524,-0.5014808,-0.42108905,-1.0075389,-0.98382676,0.9026633,0.80606395,0.1099733,0.1704676,0.0604943
31,-1.3380152,-1.3683544,"('evil', 'good')",-0.4043035,-0.4138494,-1.8855195,-1.8959193,-0.90099895,-0.91266584,-1.857584,-2.0283136,-1.2772842,-1.3238205,-0.0465363
32,0.36813223,0.40257066,"('unkind', 'kind')",0.20427115,0.33157647,-0.061390378,0.19740209,0.026724022,0.07983573,1.3269222,1.2133917,0.3729318,0.4449553,0.0720235
33,0.7230535,0.71371347,"('wrong', 'right')",1.2128595,1.2597111,-0.20431545,-0.31559595,-0.20215279,-0.15746559,-0.9025306,-0.9757958,0.1253829,0.1049135,-0.0204694
34,-0.7100178,-0.7093502,"('mean', 'honorable')",-1.2803023,-1.1191239,-0.33514136,-0.19884965,-0.8722793,-0.7744324,5.8095703,5.7216945,0.522366,0.5839877,0.0616217
35,-0.45096573,-0.5342668,"('corrupt', 'incorrupt')",0.09574904,-0.14159527,-0.92108744,-1.1116147,-0.30231658,-0.36554348,-1.0017198,-1.0671117,-0.5160681,-0.6440264,-0.1279583
36,-0.101087496,-0.17804198,"('hostile', 'amicable')",0.0264725,0.047493182,-0.913654,-0.92309123,-0.9496207,-0.95212895,-0.017578973,-0.0768341,-0.3910938,-0.4165206,-0.0254268
37,-0.33537456,-0.2715162,"('fake', 'genuine')",-1.1467853,-0.8852318,-1.4997232,-1.3046446,-1.4866383,-1.4048212,-0.111806765,-0.11629896,-0.9160656,-0.7965025,0.1195631
38,0.64653605,0.6579057,"('untruthful', 'truthful')",-0.42713714,-0.36188847,-1.0525346,-1.1137041,-1.4376324,-1.3603082,0.469098,0.4312927,-0.360334,-0.3493404,0.0109936
39,1.6180968,1.6822597,"('exploitative', 'cooperative')",0.5594368,0.70724386,0.07422504,0.240861,0.95821,0.98134416,0.29329535,0.3535515,0.7006528,0.793052,0.0923992
40,1.3996286,1.5377259,"('stingy', 'generous')",0.31094727,0.36677924,0.1280869,0.2930273,-0.056378715,0.067325205,-2.1815157,-2.237114,-0.0798463,0.0055487,0.085395
41,0.46705517,0.5246421,"('unforgiving', 'forgiving')",0.17104016,0.30226442,-0.14544559,0.18417364,-0.79420817,-0.6861282,-0.08802045,-0.09030028,-0.0779158,0.0469304,0.1248462
42,1.4422232,1.5026617,"('unreliable', 'reliable')",0.57366765,0.76579833,1.614099,1.9577824,1.4784257,1.5961598,-3.156799,-2.9518456,0.3903233,0.5741114,0.1837881
43,1.3283159,1.4639878,"('irresponsible', 'responsible')",0.5838105,0.8291889,0.0677268,0.23750877,-0.5577355,-0.46537128,1.0188845,0.99076885,0.4882005,0.6112166,0.1230161
44,-0.23296462,-0.24329115,"('prejudiced', 'unprejudiced')",-0.75916874,-0.93651724,0.19269387,0.18527068,1.0538174,0.9761957,-1.5950968,-1.5800438,-0.2681438,-0.3196772,-0.0515334
45,-0.22093387,-0.082382046,"('incompetent', 'competent')",-0.5957463,-0.1641696,-0.4417698,0.1178375,-0.65320295,-0.49623165,0.13048357,0.13255623,-0.3562338,-0.0984779,0.2577559
46,0.44639,0.5578256,"('uncompetitive', 'competitive')",-1.1905036,-0.85769933,1.8472722,2.3128629,-0.20537102,-0.05090332,-0.09431463,-0.0163116,0.1606946,0.3891548,0.2284602
47,-0.23324896,-0.20174535,"('stupid', 'smart')",0.3454991,0.51332825,1.1025586,1.1811635,0.12197502,0.12975992,5.924676,5.817896,1.452292,1.4880804,0.0357884
48,1.081618,1.1859636,"('unintelligent', 'intelligent')",0.5476901,0.6581432,-0.50895864,-0.47268724,-1.4982196,-1.4458301,0.44054997,0.4089016,0.012536,0.0668982,0.0543622
49,-0.2534744,-0.17790644,"('unable', 'able')",-0.09917091,-0.063400224,-0.80513346,-0.6499791,-0.71854526,-0.6023203,-0.7252328,-0.7326041,-0.5203114,-0.445242,0.0750694
50,-0.9250899,-0.9799275,"('clumsy', 'skillful')",0.17079717,0.18482554,-0.61373633,-0.58823836,0.1875774,0.0950292,-0.56079745,-0.6662558,-0.3482498,-0.3909134,-0.0426636
51,0.49107623,0.44926816,"('uneducated', 'educated')",-0.5565263,-0.61932826,0.6036952,0.7667896,-0.096191876,-0.09113459,-0.08162661,-0.13780226,0.0720853,0.0735585,0.0014732
52,-0.08728941,-0.12455149,"('irrational', 'rational')",1.1438321,1.0552003,-1.486676,-1.6874552,-0.6704545,-0.7943757,-0.6289659,-0.91901827,-0.3459107,-0.4940401,-0.1481294
53,0.39871663,0.39955938,"('uncreative', 'creative')",0.72975874,1.0464506,-0.27905953,-0.03211258,-0.6342498,-0.53342426,0.849214,0.84892195,0.212876,0.345879,0.133003
