,fossil_male,fossil_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.1495505,-0.13120882,"('unsociable', 'sociable')",0.83212304,0.7260108,-0.67136794,-0.79371643,0.0037349,-0.0663048,-0.0700397
1,1.0812374,0.6624953,"('unfriendly', 'friendly')",0.014470076,-0.1744223,1.8994867,1.8292979,0.9983981,0.772457,-0.2259411
2,0.49018192,0.45233604,"('unlikable', 'likable')",1.4570732,1.4469448,0.3187959,0.4211257,0.7553504,0.7734689,0.0181185
3,-0.21103843,0.0029685497,"('repellent', 'pleasant')",1.1318327,1.213047,0.50662583,0.55540466,0.4758067,0.5904734,0.1146667
4,-0.07626188,-0.38771614,"('disliked', 'liked')",-0.38099983,-0.5167402,-6.9507127,-7.07271,-2.4693247,-2.6590554,-0.1897307
5,-0.7066595,-1.0114388,"('distant', 'outgoing')",-1.7179066,-1.7750366,-0.11997643,-0.12490038,-0.8481809,-0.9704586,-0.1222777
6,-0.64170456,-1.0312563,"('distant', 'open')",-2.011292,-2.0811253,0.42999232,0.4280062,-0.7410014,-0.8947918,-0.1537904
7,0.9525082,1.0637932,"('insensitive', 'sensitive')",0.6213567,0.72013193,1.1298268,1.1045586,0.9012306,0.9628278,0.0615972
8,0.7639768,0.45528716,"('unaffectionate', 'affectionate')",-0.26543015,-0.31338775,1.1526513,1.080629,0.5503993,0.4075095,-0.1428898
9,0.9662442,0.75262624,"('unaffectionate', 'caring')",-0.2541238,-0.33170894,1.3454777,1.3395612,0.685866,0.5868262,-0.0990398
10,0.15711278,0.38878894,"('unsympathetic', 'sympathetic')",0.56687516,0.6475868,-0.19709215,-0.20259379,0.1756319,0.2779273,0.1022954
11,-0.47323558,-0.21403088,"('unhelpful', 'helpful')",-0.06889062,0.054896034,1.6104375,1.762545,0.3561038,0.53447,0.1783662
12,0.71947867,0.7570265,"('unsupportive', 'supportive')",0.88710225,1.0075448,-1.6919613,-1.7135009,-0.0284601,0.0170234,0.0454835
13,-0.5614823,-0.31329143,"('impolite', 'polite')",0.007881045,0.044234455,-0.6850066,-0.6403721,-0.4128693,-0.303143,0.1097263
14,0.7999273,1.0234116,"('antisocial', 'social')",1.9187433,1.9567323,-0.37742463,-0.45069724,0.7804153,0.8431489,0.0627336
15,-0.11672526,-0.23730993,"('boring', 'funny')",-1.058723,-1.1347516,0.47056094,0.40947124,-0.2349624,-0.3208634,-0.085901
16,-0.7147362,-1.0177875,"('unpopular', 'popular')",-0.5540584,-0.60573554,0.24124676,0.25845343,-0.3425159,-0.4550232,-0.1125073
17,-0.8411496,-0.8207483,"('nasty', 'nice')",-0.7805166,-0.7306927,-0.23693079,-0.18607187,-0.6195323,-0.5791709,0.0403614
18,-0.84049845,-0.9242909,"('disagreeable', 'welcoming')",-0.9733073,-0.8966397,-0.5509292,-0.5606193,-0.788245,-0.7938499,-0.0056049
19,-1.8804642,-1.8909732,"('inhospitable', 'hospitable')",-1.9026884,-1.907487,0.036987737,0.119378865,-1.2487216,-1.2263605,0.0223611
20,-0.2524539,-0.041680567,"('rough', 'thoughtful')",1.127713,1.2216386,1.1561813,1.0596263,0.6771468,0.7465281,0.0693813
21,0.5454889,0.72720176,"('immoral', 'moral')",0.9588028,1.0499501,-0.8828046,-0.8256428,0.2071624,0.3171697,0.1100073
22,0.67745304,0.7064494,"('untrustworthy', 'trustworthy')",1.4219917,1.3869101,-0.8428302,-0.8937693,0.4188716,0.3998634,-0.0190082
23,0.08260204,0.24065998,"('insincere', 'sincere')",0.49778286,0.5533959,6.084897,6.1049547,2.2217606,2.2996702,0.0779096
24,1.2821951,1.3307478,"('dishonest', 'honest')",0.049343493,0.07087639,0.74763286,0.6485881,0.6930571,0.6834041,-0.009653
25,0.6918031,0.4404003,"('egoistic', 'altruistic')",-0.13976082,-0.19986728,1.7686049,1.6875527,0.7735491,0.6426952,-0.1308539
26,1.0915363,0.8660778,"('hardhearted', 'benevolent')",1.2323796,1.2107936,1.701528,1.624954,1.3418147,1.2339418,-0.1078729
27,-0.18650633,-0.12342866,"('hardhearted', 'softhearted')",-0.39696935,-0.35064468,1.7534474,1.6089894,0.3899906,0.3783054,-0.0116852
28,1.0462683,0.86133635,"('disloyal', 'loyal')",0.41455844,0.32377815,0.89320475,0.7904761,0.7846772,0.6585302,-0.126147
29,0.30426994,0.26097047,"('unfair', 'fair')",-0.109777346,-0.13635768,-0.22854617,-0.4104589,-0.0113512,-0.095282,-0.0839308
30,0.0877578,0.2955459,"('intolerant', 'tolerant')",0.49605772,0.48803344,0.91801924,0.9131015,0.5006116,0.5655603,0.0649487
31,-0.633752,-0.8939747,"('evil', 'good')",-1.5393347,-1.616242,-0.6417578,-0.7446605,-0.9382815,-1.084959,-0.1466775
32,0.21399947,0.19957586,"('unkind', 'kind')",1.1629823,1.1679063,0.98376334,0.86180264,0.7869151,0.7430949,-0.0438202
33,1.0487945,0.78697795,"('wrong', 'right')",-0.3996328,-0.5388643,-0.15666965,-0.26938692,0.164164,-0.0070911,-0.1712551
34,0.32889193,0.4322319,"('mean', 'honorable')",-0.31479535,-0.15255563,5.916185,6.113575,1.9767605,2.1310838,0.1543233
