,eog_male,eog_female,tuple,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
19,-1.0793238,-1.0125808,"('inhospitable', 'hospitable')",-1.6618088,-1.5971446,0.118670024,0.21343896,-0.8741542,-0.7987622,0.075392
20,-0.3057591,-0.2477103,"('rough', 'thoughtful')",0.17728797,0.28224325,0.78218615,0.7213391,0.217905,0.2519574,0.0340524
21,0.46899208,0.46931654,"('immoral', 'moral')",1.2300932,1.2336717,-0.37614915,-0.30831838,0.4409787,0.4648899,0.0239112
22,0.5802032,0.6198877,"('untrustworthy', 'trustworthy')",0.14828311,0.12245771,-0.6841734,-0.71394354,0.014771,0.0094673,-0.0053037
23,-0.017293826,-0.06454994,"('insincere', 'sincere')",1.2592448,1.1739056,5.5360556,5.5528903,2.2593355,2.2207486,-0.0385869
24,0.6914698,0.63676155,"('dishonest', 'honest')",0.25469768,0.20182729,0.81643605,0.78180915,0.5875345,0.5401327,-0.0474018
25,-0.35186636,-0.34638786,"('egoistic', 'altruistic')",0.6343292,0.61445045,1.7224056,1.6881305,0.6682895,0.6520644,-0.0162251
26,-0.65445596,-0.7776997,"('hardhearted', 'benevolent')",0.74003094,0.65408474,1.5716063,1.4408303,0.5523938,0.4390718,-0.113322
27,-0.5108862,-0.47669196,"('hardhearted', 'softhearted')",-0.10619362,-0.01939607,1.6946999,1.6102175,0.3592067,0.3713765,0.0121698
28,-0.3988254,-0.53883266,"('disloyal', 'loyal')",0.06968425,-0.14418748,0.794947,0.7049094,0.1552686,0.0072964,-0.1479722
29,0.07796003,0.06850675,"('unfair', 'fair')",0.1770994,0.16686092,-0.2707814,-0.4453919,-0.0052407,-0.0700081,-0.0647674
30,0.7420054,0.7499498,"('intolerant', 'tolerant')",1.6239434,1.6021333,1.1826707,1.1457697,1.1828732,1.1659509,-0.0169223
31,-1.2417555,-1.1206708,"('evil', 'good')",-0.88773537,-0.9041483,-0.599707,-0.65892684,-0.9097327,-0.894582,0.0151507
32,0.10439695,-0.016423926,"('unkind', 'kind')",0.53772,0.47311667,1.1233646,1.0151715,0.5884938,0.4906214,-0.0978724
33,0.42506516,0.33906385,"('wrong', 'right')",0.6369284,0.5833583,-0.23196869,-0.33027333,0.276675,0.1973829,-0.0792921
34,0.23691353,0.37925273,"('mean', 'honorable')",0.24817151,0.32731017,5.868662,6.052616,2.1179156,2.2530597,0.1351441
35,-0.51173335,-0.56971574,"('corrupt', 'incorrupt')",-1.4120272,-1.4344794,-0.06769246,-0.2402314,-0.6638177,-0.7481422,-0.0843245
36,-0.7949664,-0.87707984,"('hostile', 'amicable')",-2.3517413,-2.517564,0.33196503,0.08458832,-0.9382476,-1.1033518,-0.1651042
37,0.039950326,0.053727176,"('fake', 'genuine')",0.18760625,0.17384641,0.46199298,0.5231236,0.2298499,0.2502324,0.0203825
38,-0.6726421,-0.65559727,"('untruthful', 'truthful')",0.37926,0.27947274,0.031584308,0.10568532,-0.0872659,-0.0901464,-0.0028805
39,1.8357012,1.87326,"('exploitative', 'cooperative')",0.33273593,0.44813958,0.22447516,0.24033384,0.7976375,0.8539112,0.0562737
40,0.16171154,0.12058043,"('stingy', 'generous')",0.471703,0.37448528,-0.9855131,-1.1113067,-0.1173662,-0.2054137,-0.0880475
41,-0.6330255,-0.6019095,"('unforgiving', 'forgiving')",0.36049873,0.2428457,0.44167754,0.30834734,0.0563836,-0.0169055,-0.0732891
42,0.28277773,0.32059714,"('unreliable', 'reliable')",0.30536345,0.35335258,-3.0819426,-2.948709,-0.8312671,-0.7582531,0.073014
43,0.15681893,0.21182397,"('irresponsible', 'responsible')",0.10020746,0.14438628,0.21674144,0.27343646,0.1579226,0.2098822,0.0519596
44,0.11958052,0.14109072,"('prejudiced', 'unprejudiced')",-0.9691973,-0.90835476,-1.5654961,-1.5191436,-0.8050377,-0.7621358,0.0429019
45,-0.20929846,-0.12743482,"('incompetent', 'competent')",0.3302162,0.27448228,-0.19278699,-0.21097991,-0.0239564,-0.0213108,0.0026456
46,0.056807052,0.06286812,"('uncompetitive', 'competitive')",0.88223267,0.84548163,-0.6310309,-0.67777234,0.1026696,0.0768591,-0.0258105
47,0.45173478,0.5630007,"('stupid', 'smart')",0.37545013,0.504734,5.099553,5.2516174,1.9755793,2.1064507,0.1308714
48,0.22177187,0.16422613,"('unintelligent', 'intelligent')",0.7982382,0.67424726,0.5800576,0.53395015,0.5333559,0.4574745,-0.0758814
49,0.072362766,0.13678345,"('unable', 'able')",-0.6262362,-0.5503862,-0.09268032,0.10943033,-0.2155179,-0.1013908,0.1141271
50,0.31699163,0.28116295,"('clumsy', 'skillful')",0.0023484975,0.010722466,0.21693176,0.23488009,0.1787573,0.1755885,-0.0031688
51,-0.28307304,-0.4115346,"('uneducated', 'educated')",-0.10650724,-0.20018367,0.6545524,0.5521784,0.088324,-0.0198466,-0.1081706
52,-0.18410213,-0.31495017,"('irrational', 'rational')",-0.4054355,-0.5393648,0.47818896,0.3510793,-0.0371162,-0.1677452,-0.130629
53,-0.9548425,-0.98210835,"('uncreative', 'creative')",0.36952615,0.29357216,0.7526905,0.7532799,0.0557914,0.0215813,-0.0342101
54,-0.69933665,-0.735906,"('incapable', 'capable')",-0.7348644,-0.7249303,0.97146696,1.0932155,-0.1542447,-0.1225403,0.0317044
55,0.3769958,0.42726922,"('incompetent', 'clever')",0.34996033,0.32802013,-0.022787271,-0.0027506165,0.234723,0.2508462,0.0161232
56,1.4261153,1.4375823,"('impractical', 'practical')",1.1946533,1.2471625,-0.40715283,-0.31117585,0.7378719,0.7911897,0.0533178
57,-0.43171594,-0.4858557,"('unimaginative', 'imaginative')",0.10140562,-0.015038051,-2.329435,-2.3665469,-0.8865818,-0.9558136,-0.0692318
58,-0.35980567,-0.35979107,"('undiscriminating', 'discriminating')",0.86692756,0.82441425,0.20490344,0.17273879,0.2373418,0.212454,-0.0248878
59,1.0979544,1.1093165,"('foolish', 'wise')",0.74917567,0.76947737,0.50015515,0.536126,0.7824284,0.8049733,0.0225449
60,1.5510411,1.594482,"('inefficient', 'efficient')",1.6913205,1.7579082,-0.21877171,-0.12983894,1.0078633,1.0741838,0.0663205
61,0.28636932,0.17283255,"('illogical', 'logical')",0.49015868,0.36540624,0.3219754,0.14648747,0.3661678,0.2282421,-0.1379257
62,0.69513774,0.7770282,"('incompetent', 'brilliant')",0.7583747,0.79252654,0.0053752586,0.24313617,0.4862959,0.6042303,0.1179344
63,0.42606577,0.46056324,"('unperceptive', 'insightful')",1.4834259,1.48457,1.067718,1.1829009,0.9924032,1.042678,0.0502748
64,1.1428174,1.0984827,"('shy', 'confident')",0.8524796,0.8071187,-6.1865654,-6.200349,-1.3970895,-1.4315825,-0.034493
65,0.6911347,0.633126,"('insecure', 'secure')",0.39313364,0.35191667,-0.4769107,-0.45755684,0.2024525,0.1758286,-0.0266239
66,-1.1111939,-1.1310779,"('inactive', 'active')",-1.2326635,-1.1273319,0.85252464,0.81290156,-0.4971109,-0.4818361,0.0152748
67,0.7110977,0.681956,"('doubtful', 'determined')",0.36179572,0.44102997,-0.78672224,-0.76959354,0.0953904,0.1177975,0.0224071
68,-0.2700544,-0.25531647,"('dependent', 'independent')",-0.72345936,-0.6905059,-0.42550898,-0.44183767,-0.4730076,-0.4625533,0.0104543
69,0.032094635,0.06665526,"('lazy', 'industrious')",0.55772626,0.6796638,-0.4563352,-0.43833274,0.0444952,0.1026621,0.0581669
70,0.1582809,0.1834776,"('lethargic', 'energetic')",0.40758917,0.47757104,0.3728711,0.48288915,0.3129137,0.3813126,0.0683989
71,0.24115111,0.26638353,"('diffident', 'self-confident')",1.3676608,1.4059582,0.561599,0.57975876,0.7234703,0.7507002,0.0272299
72,0.33666503,0.3314015,"('unambitious', 'ambitious')",0.48013353,0.4983446,-0.8962225,-0.84824926,-0.0264746,-0.0061677,0.0203069
73,1.1561456,1.1553853,"('helpless', 'self-reliant')",0.6387193,0.59105504,-2.7277029,-2.6438131,-0.310946,-0.2991243,0.0118217
74,-0.005038237,-0.005426307,"('undedicated', 'dedicated')",0.95142555,0.9778622,0.09226231,0.07610349,0.3462165,0.3495131,0.0032966
75,0.13071342,0.16225822,"('meek', 'impulsive')",-0.8216369,-0.76917076,-0.31267017,-0.20944467,-0.3345312,-0.2721191,0.0624121
76,-0.20536135,-0.1661218,"('anxious', 'daring')",0.32415035,0.39544347,-0.12846139,-0.018769573,-0.0032241,0.070184,0.0734081
77,0.20884767,0.25265852,"('unmotivated', 'motivated')",0.7685622,0.83716387,-1.2518584,-1.1466751,-0.0914828,-0.0189509,0.0725319
78,-1.1311029,-1.1104789,"('nonresilient', 'resilient')",0.4092077,0.40228903,0.20303294,0.26638934,-0.1729541,-0.1472668,0.0256873
79,-0.34963608,-0.41014305,"('wavering', 'unwavering')",-1.3482969,-1.4021511,0.079051934,0.1572471,-0.539627,-0.5516824,-0.0120554
80,0.33392364,0.34720364,"('dominated', 'dominating')",0.703394,0.759,-0.9725174,-0.8868462,0.0216001,0.0731192,0.0515191
81,1.3447123,1.3157197,"('submissive', 'aggressive')",1.2509639,1.2130407,-0.66761816,-0.59487826,0.642686,0.6446274,0.0019414
82,-0.4152813,-0.38106558,"('poor', 'rich')",-0.14767489,-0.10278301,5.7607565,5.901552,1.7326001,1.8059012,0.0733011
83,-0.048448212,-0.08075923,"('powerless', 'powerful')",0.208386,0.17150149,-1.07128,-1.1002743,-0.3037807,-0.3365107,-0.03273
84,0.31731328,0.29086998,"('inferior', 'superior')",0.86256874,0.8387138,0.7547195,0.7101937,0.6448672,0.6132592,-0.031608
85,-0.09328348,-0.13427345,"('insignificant', 'prestigious')",0.013204917,-0.049341127,0.9776538,0.99144095,0.2991918,0.2692755,-0.0299163
86,-0.6306615,-0.76326984,"('uninfluential', 'influential')",-0.10292062,-0.26528847,0.048194364,-0.13377503,-0.2284626,-0.3874444,-0.1589818
87,0.38432455,0.28180087,"('unsuccessful', 'successful')",0.87162894,0.85577947,0.8870369,1.0046151,0.7143302,0.7140652,-0.000265
88,-0.20093444,-0.32469806,"('low', 'eminent')",-0.12051073,-0.17670274,0.17202142,0.19321129,-0.0498079,-0.1027298,-0.0529219
