,overload_male,overload_female,tuple,average_male,average_female,female-male
0,-0.28624284,-0.5866005,"('unsociable', 'sociable')",-0.2862428,-0.5866005,-0.3003577
1,-1.5028906,-1.4912801,"('unfriendly', 'friendly')",-1.5028906,-1.4912801,0.0116105
2,-0.2918514,-0.14971668,"('unlikable', 'likable')",-0.2918514,-0.1497167,0.1421347
3,-0.62476254,-0.6227103,"('repellent', 'pleasant')",-0.6247625,-0.6227103,0.0020522
4,-2.592901,-2.4698048,"('disliked', 'liked')",-2.592901,-2.4698048,0.1230962
5,-1.1744189,-0.9710506,"('distant', 'outgoing')",-1.1744189,-0.9710506,0.2033683
6,-1.1435367,-1.0888778,"('distant', 'open')",-1.1435367,-1.0888778,0.0546589
7,0.27450284,0.18022022,"('insensitive', 'sensitive')",0.2745028,0.1802202,-0.0942826
8,-1.7934576,-1.6792421,"('unaffectionate', 'affectionate')",-1.7934576,-1.6792421,0.1142155
9,-1.4231383,-1.3150363,"('unaffectionate', 'caring')",-1.4231383,-1.3150363,0.108102
10,-0.7080121,-1.0796618,"('unsympathetic', 'sympathetic')",-0.7080121,-1.0796618,-0.3716497
11,0.85959625,0.9857887,"('unhelpful', 'helpful')",0.8595963,0.9857887,0.1261924
12,-0.98113555,-0.87154466,"('unsupportive', 'supportive')",-0.9811355,-0.8715447,0.1095908
13,0.05468398,-0.19294314,"('impolite', 'polite')",0.054684,-0.1929431,-0.2476271
14,0.8390481,0.6153052,"('antisocial', 'social')",0.8390481,0.6153052,-0.2237429
15,-0.26537117,-0.19111665,"('boring', 'funny')",-0.2653712,-0.1911166,0.0742546
16,-1.7315491,-1.456005,"('unpopular', 'popular')",-1.7315491,-1.456005,0.2755441
17,-1.2632833,-1.244583,"('nasty', 'nice')",-1.2632833,-1.244583,0.0187003
18,-1.5442588,-1.3346242,"('disagreeable', 'welcoming')",-1.5442588,-1.3346242,0.2096346
19,-2.5831585,-2.3744252,"('inhospitable', 'hospitable')",-2.5831585,-2.3744252,0.2087333
20,-0.19081044,-0.14923872,"('rough', 'thoughtful')",-0.1908104,-0.1492387,0.0415717
21,-0.547761,-0.58505964,"('immoral', 'moral')",-0.547761,-0.5850596,-0.0372986
22,0.24141726,0.07505789,"('untrustworthy', 'trustworthy')",0.2414173,0.0750579,-0.1663594
23,1.5607423,1.5568842,"('insincere', 'sincere')",1.5607423,1.5568842,-0.0038581
24,0.17220755,-0.032963462,"('dishonest', 'honest')",0.1722075,-0.0329635,-0.205171
25,-1.176387,-1.0032976,"('egoistic', 'altruistic')",-1.176387,-1.0032976,0.1730894
26,0.52374977,0.3186841,"('hardhearted', 'benevolent')",0.5237498,0.3186841,-0.2050657
27,-0.9042987,-0.8664879,"('hardhearted', 'softhearted')",-0.9042987,-0.8664879,0.0378108
