,bmc_male,bmc_female,tuple,software_male,software_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.50937295,-0.65314555,"('unsociable', 'sociable')",0.090373866,0.0082370825,-0.31627524,-0.49494147,-0.2450914,-0.37995,-0.1348586
1,-1.1358197,-1.3492416,"('unfriendly', 'friendly')",1.0413102,0.7986974,1.7349315,1.5425688,0.5468073,0.3306749,-0.2161324
2,0.88553774,0.94487417,"('unlikable', 'likable')",0.41582477,0.56317437,1.1521415,1.2648343,0.8178347,0.9242943,0.1064596
3,0.12987892,0.16456273,"('repellent', 'pleasant')",-0.14200617,-0.004387306,0.060838025,0.09387326,0.0162369,0.0846829,0.068446
4,0.263836,0.16946599,"('disliked', 'liked')",-0.5840286,-0.62203544,-5.406499,-5.546878,-1.9088972,-1.9998158,-0.0909186
5,-0.74150467,-0.74170655,"('distant', 'outgoing')",-0.22621787,-0.24159566,-0.11065428,-0.064808674,-0.3594589,-0.3493703,0.0100886
6,-1.0961394,-1.0899775,"('distant', 'open')",-0.53746,-0.55300677,0.19525424,0.20119567,-0.4794484,-0.4805962,-0.0011478
7,-0.29364306,-0.3052576,"('insensitive', 'sensitive')",0.06804557,0.10751964,0.08628301,0.15073158,-0.0464382,-0.0156688,0.0307694
8,-0.6732945,-0.782309,"('unaffectionate', 'affectionate')",0.19867718,0.10065229,0.707324,0.62905854,0.0775689,-0.0175327,-0.0951016
9,-0.5626126,-0.7258843,"('unaffectionate', 'caring')",0.67603815,0.5842069,1.1175635,1.0691874,0.4103297,0.30917,-0.1011597
10,-1.0195321,-1.0552814,"('unsympathetic', 'sympathetic')",-0.93777895,-0.9090989,-0.8269787,-0.82816416,-0.9280966,-0.9308481,-0.0027515
11,0.24819297,0.2648303,"('unhelpful', 'helpful')",1.1468765,1.2453045,2.136488,2.2263055,1.1771858,1.2454801,0.0682943
12,-0.14889523,-0.088403024,"('unsupportive', 'supportive')",-0.5217122,-0.30420336,-2.050064,-1.9971355,-0.9068906,-0.7965806,0.11031
13,-0.1880267,-0.20094211,"('impolite', 'polite')",0.032092854,0.05558704,-0.50806767,-0.46661973,-0.2213338,-0.2039916,0.0173422
14,0.3775179,0.3337004,"('antisocial', 'social')",0.04681209,0.17782208,-0.417374,-0.45449123,0.0023187,0.0190104,0.0166917
15,0.6216969,0.5163653,"('boring', 'funny')",0.6944916,0.59247917,1.1310278,1.0562271,0.8157388,0.7216905,-0.0940483
16,0.15189543,0.110823676,"('unpopular', 'popular')",0.3849301,0.39766002,1.1764437,1.1264964,0.5710897,0.5449934,-0.0260963
17,0.22171457,0.24781042,"('nasty', 'nice')",-0.095261745,0.032406777,0.058301147,0.019415125,0.0615847,0.0998774,0.0382927
