,civilian_male,civilian_female,tuple,average_male,average_female,female-male
38,0.15376166,0.051912777,"('untruthful', 'truthful')",0.1537617,0.0519128,-0.1018489
39,0.74689025,0.6950594,"('exploitative', 'cooperative')",0.7468902,0.6950594,-0.0518308
40,-1.9013779,-1.9224002,"('stingy', 'generous')",-1.9013779,-1.9224002,-0.0210223
41,0.42316628,0.33227995,"('unforgiving', 'forgiving')",0.4231663,0.33228,-0.0908863
42,-2.5842493,-2.5943403,"('unreliable', 'reliable')",-2.5842493,-2.5943403,-0.010091
43,0.91121155,0.93716156,"('irresponsible', 'responsible')",0.9112116,0.9371616,0.02595
44,-0.8360065,-0.82665426,"('prejudiced', 'unprejudiced')",-0.8360065,-0.8266543,0.0093522
45,-0.19658178,-0.2594345,"('incompetent', 'competent')",-0.1965818,-0.2594345,-0.0628527
46,-0.56367236,-0.53610945,"('uncompetitive', 'competitive')",-0.5636724,-0.5361094,0.027563
47,5.001883,5.1415524,"('stupid', 'smart')",5.001883,5.1415524,0.1396694
48,0.3836122,0.35899037,"('unintelligent', 'intelligent')",0.3836122,0.3589904,-0.0246218
49,-0.11942633,-0.08907073,"('unable', 'able')",-0.1194263,-0.0890707,0.0303556
50,-0.40985045,-0.49422193,"('clumsy', 'skillful')",-0.4098504,-0.4942219,-0.0843715
51,0.42638952,0.31202924,"('uneducated', 'educated')",0.4263895,0.3120292,-0.1143603
52,-0.7160151,-0.81297743,"('irrational', 'rational')",-0.7160151,-0.8129774,-0.0969623
53,-0.22325842,-0.26944247,"('uncreative', 'creative')",-0.2232584,-0.2694425,-0.0461841
54,0.9025441,0.8890945,"('incapable', 'capable')",0.9025441,0.8890945,-0.0134496
55,0.6769778,0.7118496,"('incompetent', 'clever')",0.6769778,0.7118496,0.0348718
56,0.77113354,0.6824024,"('impractical', 'practical')",0.7711335,0.6824024,-0.0887311
57,-2.8469434,-2.902236,"('unimaginative', 'imaginative')",-2.8469434,-2.902236,-0.0552926
58,-0.13119742,-0.085941,"('undiscriminating', 'discriminating')",-0.1311974,-0.085941,0.0452564
59,-0.5698186,-0.6121653,"('foolish', 'wise')",-0.5698186,-0.6121653,-0.0423467
60,0.9246126,0.98506653,"('inefficient', 'efficient')",0.9246126,0.9850665,0.0604539
61,0.3605204,0.17454773,"('illogical', 'logical')",0.3605204,0.1745477,-0.1859727
62,0.11488386,0.11897805,"('incompetent', 'brilliant')",0.1148839,0.1189781,0.0040942
63,-0.44352677,-0.45256367,"('unperceptive', 'insightful')",-0.4435268,-0.4525637,-0.0090369
64,-5.8939524,-6.0278597,"('shy', 'confident')",-5.8939524,-6.0278597,-0.1339073
65,0.5933069,0.60478973,"('insecure', 'secure')",0.5933069,0.6047897,0.0114828
66,-0.33066243,-0.39010972,"('inactive', 'active')",-0.3306624,-0.3901097,-0.0594473
67,-0.17017394,-0.13006681,"('doubtful', 'determined')",-0.1701739,-0.1300668,0.0401071
68,-1.2035291,-1.2168243,"('dependent', 'independent')",-1.2035291,-1.2168243,-0.0132952
69,-1.8408785,-1.8642522,"('lazy', 'industrious')",-1.8408785,-1.8642522,-0.0233737
70,1.2187551,1.11699,"('lethargic', 'energetic')",1.2187551,1.11699,-0.1017651
71,0.33600277,0.3740446,"('diffident', 'self-confident')",0.3360028,0.3740446,0.0380418
72,0.45364636,0.54365367,"('unambitious', 'ambitious')",0.4536464,0.5436537,0.0900073
73,-3.1190968,-3.0953333,"('helpless', 'self-reliant')",-3.1190968,-3.0953333,0.0237635
74,0.14724293,0.014628535,"('undedicated', 'dedicated')",0.1472429,0.0146285,-0.1326144
75,-1.178297,-1.1204473,"('meek', 'impulsive')",-1.178297,-1.1204473,0.0578497
76,0.49542648,0.5375534,"('anxious', 'daring')",0.4954265,0.5375534,0.0421269
77,-1.0516367,-0.9746148,"('unmotivated', 'motivated')",-1.0516367,-0.9746148,0.0770219
78,-0.8534367,-0.837643,"('nonresilient', 'resilient')",-0.8534367,-0.837643,0.0157937
79,-0.46079913,-0.47115627,"('wavering', 'unwavering')",-0.4607991,-0.4711563,-0.0103572
80,0.031063847,-0.07883357,"('dominated', 'dominating')",0.0310638,-0.0788336,-0.1098974
81,-0.021492273,-0.014500827,"('submissive', 'aggressive')",-0.0214923,-0.0145008,0.0069915
82,5.292461,5.5058794,"('poor', 'rich')",5.2924609,5.5058794,0.2134185
83,-0.15231806,-0.13411766,"('powerless', 'powerful')",-0.1523181,-0.1341177,0.0182004
84,0.6406234,0.60945433,"('inferior', 'superior')",0.6406234,0.6094543,-0.0311691
85,-0.7810627,-0.8657466,"('insignificant', 'prestigious')",-0.7810627,-0.8657466,-0.0846839
86,0.19278511,0.10035123,"('uninfluential', 'influential')",0.1927851,0.1003512,-0.0924339
87,-0.8362028,-0.869726,"('unsuccessful', 'successful')",-0.8362028,-0.869726,-0.0335232
88,-0.07225129,-0.123610735,"('low', 'eminent')",-0.0722513,-0.1236107,-0.0513594
