,abiomed_male,abiomed_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.56117535,-0.59782976,"('unsociable', 'sociable')",-0.36817133,-0.45346075,-0.4646733,-0.5256453,-0.060972
1,-2.0854845,-2.1988869,"('unfriendly', 'friendly')",1.8485096,1.7717407,-0.1184875,-0.2135731,-0.0950856
2,0.23435357,0.2889536,"('unlikable', 'likable')",0.26038885,0.38128847,0.2473712,0.335121,0.0877498
3,-0.4448228,-0.2780121,"('repellent', 'pleasant')",0.008277018,0.12907805,-0.2182729,-0.074467,0.1438059
4,-0.69378245,-0.71564263,"('disliked', 'liked')",-6.7126255,-6.8644648,-3.7032039,-3.7900536,-0.0868497
5,-1.6138428,-1.5818713,"('distant', 'outgoing')",-0.14212433,-0.18099597,-0.8779836,-0.8814336,-0.00345
6,-1.8750963,-1.8692414,"('distant', 'open')",0.36389017,0.3354268,-0.7556031,-0.7669073,-0.0113042
7,-0.28179884,-0.15129222,"('insensitive', 'sensitive')",0.4179954,0.5281613,0.0680983,0.1884345,0.1203362
8,-1.2719697,-1.3558139,"('unaffectionate', 'affectionate')",1.1047008,0.9863808,-0.0836344,-0.1847165,-0.1010821
9,-1.6250764,-1.696811,"('unaffectionate', 'caring')",1.0859936,1.0645583,-0.2695414,-0.3161263,-0.0465849
10,-0.7010514,-0.6828193,"('unsympathetic', 'sympathetic')",-0.5347111,-0.4890188,-0.6178813,-0.585919,0.0319623
11,-0.014086604,0.073173486,"('unhelpful', 'helpful')",1.3115047,1.4946494,0.6487091,0.7839115,0.1352024
12,-0.44820043,-0.30698004,"('unsupportive', 'supportive')",-2.0132418,-1.9739387,-1.2307211,-1.1404594,0.0902617
13,-0.25100523,-0.22801875,"('impolite', 'polite')",-0.75517017,-0.61665624,-0.5030877,-0.4223375,0.0807502
14,0.68804526,0.70493627,"('antisocial', 'social')",-0.13665313,-0.17397976,0.2756961,0.2654783,-0.0102178
15,0.31624103,0.24411292,"('boring', 'funny')",0.8229779,0.79533994,0.5696095,0.5197265,-0.049883
16,-0.65467346,-0.6271416,"('unpopular', 'popular')",-0.029109508,0.063057214,-0.3418915,-0.2820422,0.0598493
17,-0.6029792,-0.5272344,"('nasty', 'nice')",-0.4969261,-0.45773834,-0.5499526,-0.4924864,0.0574662
18,-0.29102978,-0.27412772,"('disagreeable', 'welcoming')",-0.29204985,-0.28217614,-0.2915398,-0.2781519,0.0133879
