,idex_male,idex_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.6991438,-0.82749754,"('unsociable', 'sociable')",-0.0396759,-0.26169148,-0.3694099,-0.5445945,-0.1751846
1,-1.5902895,-1.6297957,"('unfriendly', 'friendly')",1.1642878,1.1015264,-0.2130008,-0.2641346,-0.0511338
2,0.20701529,0.25068387,"('unlikable', 'likable')",0.80474216,0.7633621,0.5058787,0.507023,0.0011443
3,-0.25414628,-0.1653052,"('repellent', 'pleasant')",0.6870324,0.6575713,0.2164431,0.2461331,0.02969
4,-0.5620617,-0.6367152,"('disliked', 'liked')",-6.032044,-6.2586417,-3.2970529,-3.4476786,-0.1506257
5,-1.3548579,-1.3077065,"('distant', 'outgoing')",-0.92264736,-0.8549392,-1.1387527,-1.0813229,0.0574298
6,-1.3576759,-1.3478245,"('distant', 'open')",-0.9121283,-0.8329289,-1.1349021,-1.0903766,0.0445255
7,-0.49955043,-0.5110573,"('insensitive', 'sensitive')",-0.021082612,-0.08060367,-0.2603165,-0.2958305,-0.035514
8,-1.0136898,-1.0517688,"('unaffectionate', 'affectionate')",0.32462832,0.3473429,-0.3445307,-0.3522129,-0.0076822
9,-1.2967469,-1.3462999,"('unaffectionate', 'caring')",0.5244542,0.56053615,-0.3861463,-0.3928819,-0.0067356
10,-1.384708,-1.42784,"('unsympathetic', 'sympathetic')",-0.8358266,-0.90839654,-1.1102673,-1.1681182,-0.0578509
11,-0.18661599,-0.194033,"('unhelpful', 'helpful')",1.3198454,1.3425437,0.5666147,0.5742553,0.0076406
12,-0.67615384,-0.5988275,"('unsupportive', 'supportive')",-2.4144728,-2.4540753,-1.5453134,-1.5264513,0.0188621
13,-0.44729367,-0.47016898,"('impolite', 'polite')",-0.91201854,-1.0039845,-0.6796561,-0.7370767,-0.0574206
14,0.46837312,0.46118698,"('antisocial', 'social')",0.30247828,0.13015471,0.3854257,0.2956708,-0.0897549
15,0.48731697,0.37347063,"('boring', 'funny')",0.32944283,0.2983011,0.4083799,0.3358859,-0.072494
16,-0.6788251,-0.7243624,"('unpopular', 'popular')",0.42607886,0.3796864,-0.1263731,-0.172338,-0.0459649
17,-0.67463773,-0.6137307,"('nasty', 'nice')",-0.47004843,-0.45769405,-0.5723431,-0.5357124,0.0366307
18,-0.3401862,-0.43663675,"('disagreeable', 'welcoming')",-0.44652316,-0.5553978,-0.3933547,-0.4960173,-0.1026626
19,-1.4536134,-1.4643575,"('inhospitable', 'hospitable')",-0.69047207,-0.6467779,-1.0720427,-1.0555677,0.016475
20,0.2964414,0.28707358,"('rough', 'thoughtful')",0.9240895,0.8908087,0.6102654,0.5889412,-0.0213242
21,0.06425158,-0.012134622,"('immoral', 'moral')",-0.08144496,-0.23615208,-0.0085967,-0.1241434,-0.1155467
