,american_male,american_female,tuple,capital_male,capital_female,ltd_male,ltd_female,average_male,average_female,female-male
66,0.6245177,0.5836126,"('inactive', 'active')",1.7419914,1.6839259,1.3557639,1.2541869,1.2407576,1.1739085,-0.0668491
67,0.48519924,0.50794315,"('doubtful', 'determined')",-0.052024137,-0.043019947,-0.9802414,-0.9064463,-0.1823554,-0.1471744,0.035181
68,-0.04049847,-0.12858582,"('dependent', 'independent')",-1.6525097,-1.7518578,-0.8988387,-0.9170969,-0.863949,-0.9325135,-0.0685645
69,-0.44712743,-0.4734444,"('lazy', 'industrious')",1.6016481,1.5657241,-0.44802985,-0.50626504,0.2354969,0.1953382,-0.0401587
70,1.0385318,1.1160877,"('lethargic', 'energetic')",0.5487005,0.6432551,0.52977014,0.5961067,0.7056675,0.7851498,0.0794823
71,0.23518166,0.2785497,"('diffident', 'self-confident')",1.3059808,1.2714528,0.4577758,0.32894063,0.6663128,0.6263144,-0.0399984
72,0.6470839,0.59150255,"('unambitious', 'ambitious')",0.8697001,0.8959322,-0.4060268,-0.3739344,0.3702524,0.3711668,0.0009144
73,1.5853782,1.6321048,"('helpless', 'self-reliant')",1.080962,1.1118016,-3.2357504,-3.2052083,-0.1898034,-0.1537673,0.0360361
74,0.7217352,0.8362736,"('undedicated', 'dedicated')",0.9655408,0.9244913,0.38241506,0.31857276,0.6898971,0.6931125,0.0032154
75,-0.2596593,-0.2008012,"('meek', 'impulsive')",0.5114902,0.64114803,-0.7637508,-0.70661604,-0.17064,-0.0887564,0.0818836
76,1.0349591,1.1495237,"('anxious', 'daring')",1.0067631,1.1075032,0.27003795,0.36118352,0.7705867,0.8727368,0.1021501
77,-1.0573745,-1.0909137,"('unmotivated', 'motivated')",1.069382,1.1007438,-1.2371342,-1.1242284,-0.4083756,-0.3714661,0.0369095
78,-1.4952722,-1.4524024,"('nonresilient', 'resilient')",0.6003309,0.57018226,0.23601404,0.18968971,-0.2196424,-0.2308435,-0.0112011
79,0.42086372,0.40810096,"('wavering', 'unwavering')",0.41260323,0.4417577,0.009773204,-0.030159887,0.28108,0.2732329,-0.0078471
80,0.69225264,0.6597696,"('dominated', 'dominating')",-0.24793652,-0.2681889,-0.47222978,-0.3979624,-0.0093046,-0.0021272,0.0071774
81,0.7391378,0.591127,"('submissive', 'aggressive')",1.0080366,1.0242126,-0.8080174,-0.6388662,0.3130524,0.3254911,0.0124387
82,-1.160117,-1.1061771,"('poor', 'rich')",-0.37378177,-0.33093753,5.945208,5.9563255,1.4704364,1.5064036,0.0359672
83,0.21629679,0.17600298,"('powerless', 'powerful')",1.5350597,1.5067211,-1.0982003,-1.0871879,0.2177187,0.1985121,-0.0192066
84,0.5396552,0.39914525,"('inferior', 'superior')",0.35904896,0.29895648,0.44919178,0.39788324,0.4492987,0.3653283,-0.0839704
85,-0.17389347,-0.15238631,"('insignificant', 'prestigious')",1.5443562,1.557452,0.43406916,0.30693176,0.6015106,0.5706658,-0.0308448
86,-0.05662606,-0.1713241,"('uninfluential', 'influential')",-0.72351843,-0.83278,-0.02791579,-0.11733496,-0.2693534,-0.373813,-0.1044596
87,0.026991151,-0.04277337,"('unsuccessful', 'successful')",1.3492308,1.2570294,1.0840553,1.0475847,0.8200924,0.7539469,-0.0661455
88,0.5347963,0.4545688,"('low', 'eminent')",-0.29006374,-0.3841698,-0.12897068,-0.1000988,0.0385873,-0.0098999,-0.0484872
