,haunt_male,haunt_female,tuple,average_male,average_female,female-male
21,0.17741367,0.32162324,"('immoral', 'moral')",0.1774137,0.3216232,0.1442095
22,-0.1473331,0.0068386216,"('untrustworthy', 'trustworthy')",-0.1473331,0.0068386,0.1541717
23,6.639681,6.8447146,"('insincere', 'sincere')",6.6396809,6.8447146,0.2050337
24,1.8909565,2.100427,"('dishonest', 'honest')",1.8909565,2.1004269,0.2094704
25,0.89402217,0.83675134,"('egoistic', 'altruistic')",0.8940222,0.8367513,-0.0572709
26,0.7166692,0.3198508,"('hardhearted', 'benevolent')",0.7166692,0.3198508,-0.3968184
27,1.8107597,1.6281378,"('hardhearted', 'softhearted')",1.8107597,1.6281378,-0.1826219
28,1.2602667,1.190095,"('disloyal', 'loyal')",1.2602667,1.1900949,-0.0701718
29,-0.839749,-0.87515754,"('unfair', 'fair')",-0.839749,-0.8751575,-0.0354085
30,0.98495173,0.984327,"('intolerant', 'tolerant')",0.9849517,0.984327,-0.0006247
31,-1.5604568,-1.4906977,"('evil', 'good')",-1.5604568,-1.4906977,0.0697591
32,1.4725047,1.349289,"('unkind', 'kind')",1.4725047,1.3492889,-0.1232158
33,-0.37119335,-0.20038605,"('wrong', 'right')",-0.3711933,-0.200386,0.1708073
34,4.4371247,4.8357615,"('mean', 'honorable')",4.4371247,4.8357615,0.3986368
35,-1.23747,-1.2959065,"('corrupt', 'incorrupt')",-1.23747,-1.2959065,-0.0584365
36,-1.4049858,-1.46621,"('hostile', 'amicable')",-1.4049858,-1.46621,-0.0612242
37,1.2378461,1.1676208,"('fake', 'genuine')",1.2378461,1.1676208,-0.0702253
38,-0.016024072,0.11343327,"('untruthful', 'truthful')",-0.0160241,0.1134333,0.1294574
39,0.36709788,0.33841324,"('exploitative', 'cooperative')",0.3670979,0.3384132,-0.0286847
40,-0.6431007,-0.72465503,"('stingy', 'generous')",-0.6431007,-0.724655,-0.0815543
41,0.11072729,-0.12662771,"('unforgiving', 'forgiving')",0.1107273,-0.1266277,-0.237355
42,-1.8589424,-1.8261864,"('unreliable', 'reliable')",-1.8589424,-1.8261864,0.032756
43,1.1736449,1.2542925,"('irresponsible', 'responsible')",1.1736449,1.2542925,0.0806476
44,-1.3406289,-1.6562654,"('prejudiced', 'unprejudiced')",-1.3406289,-1.6562654,-0.3156365
45,0.5093154,0.5245348,"('incompetent', 'competent')",0.5093154,0.5245348,0.0152194
46,-0.45879957,-0.41457528,"('uncompetitive', 'competitive')",-0.4587996,-0.4145753,0.0442243
47,4.774457,4.964903,"('stupid', 'smart')",4.774457,4.9649029,0.1904459
48,0.7006676,0.6560479,"('unintelligent', 'intelligent')",0.7006676,0.6560479,-0.0446197
49,0.1638744,0.3681022,"('unable', 'able')",0.1638744,0.3681022,0.2042278
50,-0.1644034,-0.08839762,"('clumsy', 'skillful')",-0.1644034,-0.0883976,0.0760058
51,1.3081295,1.2953562,"('uneducated', 'educated')",1.3081295,1.2953562,-0.0127733
52,-0.49023756,-0.46601248,"('irrational', 'rational')",-0.4902376,-0.4660125,0.0242251
53,-0.1281173,-0.110196024,"('uncreative', 'creative')",-0.1281173,-0.110196,0.0179213
54,0.9666766,1.3759884,"('incapable', 'capable')",0.9666766,1.3759884,0.4093118
55,1.4133626,1.459966,"('incompetent', 'clever')",1.4133626,1.4599659,0.0466033
56,0.5433435,0.7436518,"('impractical', 'practical')",0.5433435,0.7436518,0.2003083
57,-1.9916662,-2.0950308,"('unimaginative', 'imaginative')",-1.9916662,-2.0950308,-0.1033646
58,0.2282975,0.13333288,"('undiscriminating', 'discriminating')",0.2282975,0.1333329,-0.0949646
59,-0.096005894,-0.025453705,"('foolish', 'wise')",-0.0960059,-0.0254537,0.0705522
60,0.736885,0.81300664,"('inefficient', 'efficient')",0.736885,0.8130066,0.0761216
61,0.35267237,0.27977958,"('illogical', 'logical')",0.3526724,0.2797796,-0.0728928
62,1.410859,1.7325324,"('incompetent', 'brilliant')",1.410859,1.7325324,0.3216734
63,0.7508625,1.0002486,"('unperceptive', 'insightful')",0.7508625,1.0002486,0.2493861
64,-6.0209103,-5.810741,"('shy', 'confident')",-6.0209103,-5.8107409,0.2101694
65,0.5785437,0.7484633,"('insecure', 'secure')",0.5785437,0.7484633,0.1699196
66,-0.4141571,-0.41939092,"('inactive', 'active')",-0.4141571,-0.4193909,-0.0052338
67,-0.871895,-0.972974,"('doubtful', 'determined')",-0.871895,-0.972974,-0.101079
68,-0.43994993,-0.31539813,"('dependent', 'independent')",-0.4399499,-0.3153981,0.1245518
69,-2.1756616,-2.0966284,"('lazy', 'industrious')",-2.1756616,-2.0966284,0.0790332
70,1.8221294,1.871901,"('lethargic', 'energetic')",1.8221294,1.871901,0.0497716
71,0.35044608,0.64092195,"('diffident', 'self-confident')",0.3504461,0.640922,0.2904759
72,1.0284442,1.2574486,"('unambitious', 'ambitious')",1.0284442,1.2574486,0.2290044
73,-2.4681437,-2.2986984,"('helpless', 'self-reliant')",-2.4681437,-2.2986984,0.1694453
74,0.50123763,0.3404531,"('undedicated', 'dedicated')",0.5012376,0.3404531,-0.1607845
75,-1.0595028,-0.93002784,"('meek', 'impulsive')",-1.0595028,-0.9300278,0.129475
76,0.89892805,0.7077791,"('anxious', 'daring')",0.898928,0.7077791,-0.1911489
77,-1.4893125,-1.2170402,"('unmotivated', 'motivated')",-1.4893125,-1.2170402,0.2722723
78,-0.7464077,-0.5987244,"('nonresilient', 'resilient')",-0.7464077,-0.5987244,0.1476833
79,-0.3546389,-0.31150806,"('wavering', 'unwavering')",-0.3546389,-0.3115081,0.0431308
80,0.4228029,0.3750953,"('dominated', 'dominating')",0.4228029,0.3750953,-0.0477076
81,0.35740957,0.3356972,"('submissive', 'aggressive')",0.3574096,0.3356972,-0.0217124
82,6.2784395,6.5905876,"('poor', 'rich')",6.2784395,6.5905876,0.3121481
83,-0.34938017,-0.32720816,"('powerless', 'powerful')",-0.3493802,-0.3272082,0.022172
84,0.16547701,0.20036477,"('inferior', 'superior')",0.165477,0.2003648,0.0348878
85,-1.2977262,-1.4863932,"('insignificant', 'prestigious')",-1.2977262,-1.4863932,-0.188667
86,0.95181525,0.9362284,"('uninfluential', 'influential')",0.9518152,0.9362284,-0.0155868
87,0.4471551,0.7216801,"('unsuccessful', 'successful')",0.4471551,0.7216801,0.274525
88,0.30894417,0.3167314,"('low', 'eminent')",0.3089442,0.3167314,0.0077872
