,institute_male,institute_female,tuple,average_male,average_female,female-male
0,0.61355245,0.44818583,"('unsociable', 'sociable')",0.6135525,0.4481858,-0.1653667
1,0.9960892,0.9686167,"('unfriendly', 'friendly')",0.9960892,0.9686167,-0.0274725
2,0.38773736,0.56681085,"('unlikable', 'likable')",0.3877374,0.5668108,0.1790734
3,0.5337789,0.60311544,"('repellent', 'pleasant')",0.5337789,0.6031154,0.0693365
4,-6.95287,-7.1264114,"('disliked', 'liked')",-6.9528699,-7.1264114,-0.1735415
5,-1.2910013,-1.2839936,"('distant', 'outgoing')",-1.2910013,-1.2839936,0.0070077
6,-0.71339774,-0.7285685,"('distant', 'open')",-0.7133977,-0.7285685,-0.0151708
7,1.5367268,1.6090728,"('insensitive', 'sensitive')",1.5367268,1.6090728,0.072346
8,0.53292674,0.54316807,"('unaffectionate', 'affectionate')",0.5329267,0.5431681,0.0102414
9,1.2859915,1.322241,"('unaffectionate', 'caring')",1.2859915,1.3222409,0.0362494
10,1.2182474,1.2553465,"('unsympathetic', 'sympathetic')",1.2182474,1.2553465,0.0370991
11,2.3680525,2.3718097,"('unhelpful', 'helpful')",2.3680525,2.3718097,0.0037572
12,-1.3575169,-1.3755217,"('unsupportive', 'supportive')",-1.3575169,-1.3755217,-0.0180048
13,-0.28412005,-0.23288655,"('impolite', 'polite')",-0.2841201,-0.2328866,0.0512335
14,0.50438017,0.54583395,"('antisocial', 'social')",0.5043802,0.5458339,0.0414537
15,0.28197965,0.17317474,"('boring', 'funny')",0.2819797,0.1731747,-0.108805
16,-0.38620368,-0.37966603,"('unpopular', 'popular')",-0.3862037,-0.379666,0.0065377
17,-0.20214997,-0.17776869,"('nasty', 'nice')",-0.20215,-0.1777687,0.0243813
18,-0.9301518,-0.87296945,"('disagreeable', 'welcoming')",-0.9301518,-0.8729694,0.0571824
19,-0.9243891,-0.94700205,"('inhospitable', 'hospitable')",-0.9243891,-0.9470021,-0.022613
20,1.1411352,1.1406128,"('rough', 'thoughtful')",1.1411352,1.1406128,-0.0005224
21,0.19158325,0.3066853,"('immoral', 'moral')",0.1915832,0.3066853,0.1151021
22,-0.18672985,-0.1154664,"('untrustworthy', 'trustworthy')",-0.1867298,-0.1154664,0.0712634
23,6.4661593,6.58242,"('insincere', 'sincere')",6.4661593,6.5824199,0.1162606
24,1.5186247,1.5347005,"('dishonest', 'honest')",1.5186247,1.5347005,0.0160758
25,0.29606614,0.2658081,"('egoistic', 'altruistic')",0.2960661,0.2658081,-0.030258
26,1.8444158,1.7839988,"('hardhearted', 'benevolent')",1.8444158,1.7839988,-0.060417
27,1.3849654,1.373455,"('hardhearted', 'softhearted')",1.3849654,1.373455,-0.0115104
28,0.88349825,0.86418283,"('disloyal', 'loyal')",0.8834983,0.8641828,-0.0193155
29,-0.6822548,-0.9235193,"('unfair', 'fair')",-0.6822548,-0.9235193,-0.2412645
30,1.3169175,1.3000457,"('intolerant', 'tolerant')",1.3169175,1.3000457,-0.0168718
31,-1.7994477,-1.9115292,"('evil', 'good')",-1.7994477,-1.9115292,-0.1120815
32,1.1888382,1.1781374,"('unkind', 'kind')",1.1888382,1.1781374,-0.0107008
33,-0.95240396,-0.9935852,"('wrong', 'right')",-0.952404,-0.9935852,-0.0411812
34,4.90759,5.164226,"('mean', 'honorable')",4.9075899,5.1642261,0.2566362
35,-1.1917322,-1.4943994,"('corrupt', 'incorrupt')",-1.1917322,-1.4943994,-0.3026672
36,-0.8357532,-1.0617013,"('hostile', 'amicable')",-0.8357532,-1.0617013,-0.2259481
37,0.29436895,0.35304326,"('fake', 'genuine')",0.294369,0.3530433,0.0586743
38,0.0163548,0.050237313,"('untruthful', 'truthful')",0.0163548,0.0502373,0.0338825
39,-0.034399807,0.1195876,"('exploitative', 'cooperative')",-0.0343998,0.1195876,0.1539874
40,-2.2518904,-2.3534784,"('stingy', 'generous')",-2.2518904,-2.3534784,-0.101588
41,0.76319486,0.6855535,"('unforgiving', 'forgiving')",0.7631949,0.6855535,-0.0776414
42,-2.1081405,-2.0967014,"('unreliable', 'reliable')",-2.1081405,-2.0967014,0.0114391
43,1.5487208,1.6486824,"('irresponsible', 'responsible')",1.5487208,1.6486824,0.0999616
44,-1.6114295,-1.5281925,"('prejudiced', 'unprejudiced')",-1.6114295,-1.5281925,0.083237
45,0.5138187,0.42383987,"('incompetent', 'competent')",0.5138187,0.4238399,-0.0899788
46,-0.50218725,-0.5519544,"('uncompetitive', 'competitive')",-0.5021873,-0.5519544,-0.0497671
47,5.456667,5.749493,"('stupid', 'smart')",5.4566669,5.7494931,0.2928262
48,0.962397,0.96745,"('unintelligent', 'intelligent')",0.962397,0.96745,0.005053
49,-0.008059101,0.17799056,"('unable', 'able')",-0.0080591,0.1779906,0.1860497
50,-0.85239965,-0.82540745,"('clumsy', 'skillful')",-0.8523996,-0.8254074,0.0269922
51,0.6327777,0.5038562,"('uneducated', 'educated')",0.6327777,0.5038562,-0.1289215
52,-0.6041578,-0.7966439,"('irrational', 'rational')",-0.6041578,-0.7966439,-0.1924861
53,-0.17062297,-0.119125865,"('uncreative', 'creative')",-0.170623,-0.1191259,0.0514971
54,0.82618684,0.8510892,"('incapable', 'capable')",0.8261868,0.8510892,0.0249024
55,0.66634995,0.76719475,"('incompetent', 'clever')",0.6663499,0.7671947,0.1008448
56,1.1783612,1.1213952,"('impractical', 'practical')",1.1783612,1.1213952,-0.056966
57,-2.1086385,-2.2236216,"('unimaginative', 'imaginative')",-2.1086385,-2.2236216,-0.1149831
58,0.33196297,0.27942002,"('undiscriminating', 'discriminating')",0.331963,0.27942,-0.052543
59,-0.43138883,-0.41884902,"('foolish', 'wise')",-0.4313888,-0.418849,0.0125398
60,0.5387992,0.84273267,"('inefficient', 'efficient')",0.5387992,0.8427327,0.3039335
61,0.5304242,0.32402426,"('illogical', 'logical')",0.5304242,0.3240243,-0.2063999
62,1.3610088,1.480054,"('incompetent', 'brilliant')",1.3610088,1.480054,0.1190452
63,0.95773834,1.0137106,"('unperceptive', 'insightful')",0.9577383,1.0137106,0.0559723
64,-6.236276,-6.3636065,"('shy', 'confident')",-6.2362761,-6.3636065,-0.1273304
65,0.35696146,0.45993632,"('insecure', 'secure')",0.3569615,0.4599363,0.1029748
66,0.21728735,0.08557534,"('inactive', 'active')",0.2172873,0.0855753,-0.131712
67,-0.050501335,-0.0063759014,"('doubtful', 'determined')",-0.0505013,-0.0063759,0.0441254
68,-1.0037928,-1.0636425,"('dependent', 'independent')",-1.0037928,-1.0636425,-0.0598497
69,-1.4734571,-1.5537156,"('lazy', 'industrious')",-1.4734571,-1.5537156,-0.0802585
70,1.4160703,1.4056667,"('lethargic', 'energetic')",1.4160703,1.4056667,-0.0104036
71,-0.12917046,0.0071303407,"('diffident', 'self-confident')",-0.1291705,0.0071303,0.1363008
72,0.9591808,1.1353302,"('unambitious', 'ambitious')",0.9591808,1.1353302,0.1761494
73,-3.5569334,-3.5081174,"('helpless', 'self-reliant')",-3.5569334,-3.5081174,0.048816
74,0.26108307,0.24278742,"('undedicated', 'dedicated')",0.2610831,0.2427874,-0.0182957
